row_id,name,startdate,location,about,page_url
2934,1434,13,0,29,2002
2935,2429,13,0,29,2565
2936,321,88,0,43,2898
2937,2976,55,0,46,1577
2938,4904,46,0,19,1282
2939,2446,51,0,32,1553
2940,3619,12,0,38,203
2941,4486,24,0,18,726
2942,678,76,0,64,2213
2943,297,91,0,44,3171
2944,3360,119,0,19,4342
2945,29,13,0,29,1721
2946,2272,120,0,24,4807
2947,1769,99,0,7,3321
2948,694,1,0,54,52
2949,661,122,0,42,4975
2950,3589,123,0,16,4379
2951,3275,59,0,70,1965
2952,1358,13,0,29,1775
2953,3672,65,0,46,2121
2954,3709,114,0,37,3894
2955,141,28,0,35,1019
2956,3659,94,0,3,3000
2957,3103,55,0,46,1580
2958,814,98,0,58,3210
2959,2790,109,0,26,3491
2960,194,28,0,35,942
2961,183,28,0,35,981
2962,2313,128,0,49,5286
2963,293,47,0,45,1407
2964,3506,13,0,29,439
2965,3548,113,0,11,3658
2966,2178,12,0,38,202
2967,425,68,0,61,1821
2968,4749,94,0,3,2963
2969,2924,124,0,26,4437
2970,2225,124,0,26,4622
2971,4638,87,0,38,2882
2972,1433,12,0,38,214
2973,3552,120,0,24,4759
2974,1880,35,0,26,1062
2975,2012,117,0,10,4185
2976,3821,120,0,24,4760
2977,2773,126,0,59,4854
2978,2311,128,0,48,5279
2979,362,68,0,61,1841
2980,4714,94,0,3,2967
2981,3701,109,0,26,3526
2982,393,122,0,42,4945
2983,416,68,0,61,1840
2984,1448,116,0,38,3790
2985,3635,126,0,59,4851
2986,422,76,0,64,2209
2987,1859,124,0,26,4672
2988,2286,127,0,49,5321
2989,649,68,0,61,1832
2990,3078,113,0,11,3708
2991,1390,108,0,17,3612
2992,784,68,0,61,1836
2993,1658,118,0,0,4034
2994,5037,119,0,19,4270
2995,232,121,0,50,4926
2996,1418,121,0,50,4936
2997,4610,86,0,3,2765
2998,3296,73,0,35,2589
2999,192,17,0,35,539
3000,1064,51,0,32,1462
3001,4225,118,0,0,4069
3002,4604,12,0,38,180
3003,4431,71,0,2,2344
3004,1746,125,0,38,5043
3005,1906,116,0,38,3869
3006,4168,9,0,40,149
3007,3747,54,0,21,1724
3008,4277,116,0,38,3731
3009,2757,120,0,24,4732
3010,3126,75,0,38,2494
3011,1848,51,0,32,1480
3012,2297,104,0,34,3406
3013,76,71,0,2,2358
3014,4570,100,0,6,3379
3015,900,105,0,62,3266
3016,4638,125,0,38,5172
3017,778,22,0,56,608
3018,4247,94,0,3,3035
3019,963,125,0,38,5013
3020,403,91,0,44,3167
3021,3156,117,0,10,4150
3022,955,29,0,46,867
3023,1066,68,0,61,1857
3024,4660,124,0,26,4424
3025,41,113,0,11,3632
3026,3585,12,0,38,216
3027,4562,55,0,46,1648
3028,1033,47,0,45,1432
3029,1386,86,0,3,2844
3030,1903,40,0,3,1203
3031,870,76,0,64,2261
3032,1863,94,0,3,3053
3033,4204,117,0,10,4149
3034,3169,12,0,38,272
3035,2662,118,0,0,4075
3036,4760,120,0,24,4684
3037,4237,13,0,29,431
3038,2347,71,0,2,2352
3039,219,53,0,35,1696
3040,4305,124,0,26,4649
3041,2291,112,0,33,3550
3042,1735,73,0,35,2596
3043,4082,72,0,9,2406
3044,3943,124,0,26,4546
3045,3905,94,0,3,3024
3046,1702,65,0,46,2133
3047,2655,13,0,29,2278
3048,952,117,0,10,4184
3049,4294,125,0,38,5039
3050,4817,50,0,26,1333
3051,3738,124,0,26,4443
3052,373,51,0,32,1512
3053,1222,95,0,46,3161
3054,4052,125,0,38,5164
3055,93,14,0,32,473
3056,1886,119,0,19,4277
3057,4274,13,0,29,2564
3058,3416,95,0,46,3103
3059,3491,118,0,0,4036
3060,2052,86,0,3,2828
3061,1762,65,0,46,2120
3062,2921,71,0,2,2364
3063,4996,74,0,18,2415
3064,25,78,0,19,2676
3065,4848,96,0,18,3229
3066,865,30,0,60,688
3067,3638,86,0,3,2749
3068,463,68,0,61,1924
3069,2022,50,0,26,1348
3070,497,51,0,32,1544
3071,3559,120,0,24,4694
3072,2578,100,0,6,3378
3073,1426,125,0,38,5181
3074,938,94,0,3,2981
3075,1471,125,0,38,5087
3076,3022,59,0,70,1991
3077,2391,46,0,19,1281
3078,574,88,0,43,2888
3079,636,122,0,42,4964
3080,3370,119,0,19,4343
3081,4183,109,0,26,3504
3082,4621,40,0,3,1199
3083,4600,86,0,3,2846
3084,1444,48,0,16,1320
3085,26,24,0,18,728
3086,3454,95,0,46,3147
3087,259,28,0,35,946
3088,3412,71,0,2,2336
3089,2103,118,0,0,4107
3090,2163,78,0,19,2672
3091,233,95,0,46,3144
3092,2740,124,0,26,4657
3093,3891,80,0,26,2657
3094,3004,118,0,0,4052
3095,69,125,0,38,5110
3096,989,17,0,35,535
3097,258,28,0,35,948
3098,3725,116,0,38,3728
3099,1635,13,0,29,1126
3100,2750,13,0,29,366
3101,846,68,0,61,1820
3102,910,86,0,3,2825
3103,3581,124,0,26,4439
3104,2330,128,0,48,5324
3105,1883,71,0,2,2356
3106,1644,118,0,0,4081
3107,4931,94,0,3,3002
3108,4005,99,0,7,3348
3109,1231,124,0,26,4547
3110,3120,128,0,48,5322
3111,2280,55,0,46,1592
3112,3203,86,0,3,2827
3113,2473,13,0,29,1251
3114,4451,23,0,70,894
3115,2591,117,0,10,4213
3116,4674,12,0,38,198
3117,4359,27,0,6,761
3118,3464,66,0,37,2419
3119,3174,118,0,0,4061
3120,35,118,0,0,4077
3121,2867,124,0,26,4478
3122,1989,128,0,49,5331
3123,4831,51,0,32,1549
3124,208,28,0,35,972
3125,2006,118,0,0,4084
3126,1369,71,0,2,2363
3127,1541,108,0,17,3611
3128,182,28,0,35,967
3129,4408,13,0,29,2303
3130,1650,66,0,37,2446
3131,2374,59,0,70,1967
3132,4533,113,0,11,3624
3133,4048,113,0,11,3700
3134,2789,50,0,26,1321
3135,1617,103,0,46,3309
3136,3978,55,0,46,1612
3137,207,17,0,35,542
3138,2717,41,0,8,1210
3139,3244,62,0,8,2073
3140,410,91,0,44,3179
3141,4509,118,0,0,4092
3142,2431,125,0,38,5052
3143,1085,76,0,64,2180
3144,4416,39,0,25,1147
3145,2877,86,0,3,2820
3146,1284,94,0,3,2979
3147,2064,95,0,46,3121
3148,4271,115,0,51,3981
3149,5049,117,0,10,4217
3150,4830,125,0,38,5146
3151,3885,33,0,15,1106
3152,2,60,0,18,1794
3153,1249,13,0,29,1371
3154,1399,12,0,38,295
3155,4574,117,0,10,4178
3156,1608,25,0,8,773
3157,4977,119,0,19,4320
3158,3679,119,0,19,4346
3159,882,111,0,63,3420
3160,278,28,0,35,957
3161,4320,117,0,10,4215
3162,4949,13,0,29,433
3163,191,53,0,35,1711
3164,4199,59,0,70,1977
3165,2984,94,0,3,3057
3166,3434,62,0,8,2069
3167,4984,33,0,15,1078
3168,1807,24,0,18,754
3169,3270,75,0,38,2472
3170,946,92,0,22,3181
3171,38,95,0,46,3117
3172,738,68,0,61,1891
3173,5007,119,0,19,4306
3174,4257,113,0,11,3691
3175,3147,94,0,3,3039
3176,1327,13,0,29,1215
3177,266,17,0,35,552
3178,873,68,0,61,1826
3179,1941,3,0,4,101
3180,344,51,0,32,1463
3181,5023,74,0,18,2413
3182,404,122,0,42,5001
3183,3055,128,0,48,5266
3184,4742,118,0,0,4101
3185,2730,127,0,49,5252
3186,4241,120,0,24,4687
3187,1626,119,0,19,4330
3188,3212,113,0,11,3666
3189,2463,55,0,46,1678
3190,1958,128,0,48,5269
3191,19,24,0,18,755
3192,71,120,0,24,4763
3193,2959,13,0,29,640
3194,1109,76,0,64,2250
3195,4723,71,0,2,2371
3196,4412,86,0,3,2767
3197,1351,102,0,70,3448
3198,4578,116,0,38,3846
3199,1449,23,0,70,893
3200,394,105,0,62,3267
3201,24,24,0,18,757
3202,3979,19,0,27,664
3203,4906,124,0,26,4606
3204,1080,68,0,61,1865
3205,3816,118,0,0,4108
3206,1355,121,0,50,4913
3207,3710,126,0,59,4847
3208,2418,124,0,26,4617
3209,2121,13,0,29,1995
3210,4344,13,0,29,676
3211,1796,89,0,28,2931
3212,1341,108,0,17,3616
3213,4860,52,0,38,1388
3214,4503,9,0,40,137
3215,4398,35,0,26,1033
3216,3056,81,0,53,2709
3217,2834,124,0,26,4515
3218,4908,125,0,38,5035
3219,3931,75,0,38,2495
3220,2564,86,0,3,2806
3221,4331,13,0,29,583
3222,3262,50,0,26,1338
3223,3208,12,0,38,285
3224,4472,124,0,26,4429
3225,1985,128,0,49,5310
3226,1113,1,0,54,43
3227,313,76,0,64,2216
3228,2553,40,0,3,1201
3229,1961,128,0,48,5226
3230,2746,118,0,0,4072
3231,23,96,0,18,3235
3232,3683,102,0,70,3451
3233,5021,33,0,15,1090
3234,4728,123,0,16,4382
3235,2702,116,0,38,3874
3236,3972,114,0,37,3892
3237,3181,120,0,24,4771
3238,1706,13,0,29,2287
3239,3647,51,0,32,1506
3240,3104,113,0,11,3719
3241,2116,94,0,3,3017
3242,2672,13,0,29,498
3243,1517,125,0,38,5032
3244,1579,51,0,32,1547
3245,4469,13,0,29,2274
3246,2230,120,0,24,4686
3247,1714,120,0,24,4775
3248,1538,125,0,38,5027
3249,1239,29,0,46,863
3250,1759,113,0,11,3715
3251,724,76,0,64,2249
3252,2419,13,0,29,1114
3253,478,1,0,54,45
3254,1566,12,0,38,219
3255,2780,35,0,26,1023
3256,3766,121,0,50,4922
3257,926,124,0,26,4648
3258,3604,24,0,18,731
3259,2174,94,0,3,2988
3260,2416,12,0,38,270
3261,5019,32,0,18,1074
3262,366,1,0,54,94
3263,3362,24,0,18,737
3264,1919,13,0,29,1117
3265,3017,65,0,46,2140
3266,2538,86,0,3,2773
3267,3642,124,0,26,4446
3268,1143,1,0,54,19
3269,2148,51,0,32,1531
3270,1189,76,0,64,2231
3271,1564,13,0,29,2275
3272,1323,35,0,26,1068
3273,965,13,0,29,2605
3274,2559,35,0,26,1026
3275,5043,71,0,2,2368
3276,817,68,0,61,1927
3277,4502,116,0,38,3778
3278,285,28,0,35,973
3279,4149,120,0,24,4693
3280,5074,125,0,38,5131
3281,3128,65,0,46,2097
3282,2158,39,0,25,1149
3283,1127,105,0,62,3240
3284,3030,24,0,18,727
3285,5016,119,0,19,4284
3286,1859,51,0,32,1517
3287,3721,13,0,29,1116
3288,3571,94,0,3,3022
3289,1010,53,0,35,1693
3290,3566,109,0,26,3480
3291,4427,109,0,26,3509
3292,4552,58,0,23,1790
3293,3395,75,0,38,2499
3294,2208,118,0,0,4065
3295,2394,94,0,3,3042
3296,3173,125,0,38,5209
3297,4521,39,0,25,1157
3298,1908,121,0,50,4917
3299,663,70,0,52,2533
3300,3790,12,0,38,260
3301,461,105,0,62,3261
3302,1856,124,0,26,4584
3303,2728,127,0,49,5312
3304,1463,29,0,46,859
3305,2525,51,0,32,1458
3306,319,76,0,64,2201
3307,4970,86,0,3,2851
3308,1844,95,0,46,3163
3309,3349,28,0,35,1001
3310,4484,33,0,15,1100
3311,2699,13,0,29,646
3312,209,53,0,35,1702
3313,2941,115,0,51,4011
3314,4128,66,0,37,2436
3315,1291,124,0,26,4497
3316,3783,113,0,11,3688
3317,4110,24,0,18,748
3318,3808,81,0,53,2701
3319,2036,52,0,38,1395
3320,3639,12,0,38,240
3321,4287,65,0,46,2113
3322,1767,124,0,26,4579
3323,1705,120,0,24,4716
3324,1998,29,0,46,869
3325,432,68,0,61,1939
3326,577,88,0,43,2913
3327,290,17,0,35,532
3328,2025,60,0,18,1808
3329,1101,76,0,64,2192
3330,3803,115,0,51,4022
3331,635,68,0,61,1926
3332,803,68,0,61,1957
3333,4482,71,0,2,2331
3334,3267,90,0,10,3098
3335,667,1,0,54,62
3336,4033,124,0,26,4600
3337,4994,119,0,19,4315
3338,3061,118,0,0,4086
3339,2331,127,0,49,5315
3340,1211,76,0,64,2217
3341,1406,86,0,3,2809
3342,4703,75,0,38,2496
3343,5072,125,0,38,5130
3344,1139,122,0,42,5005
3345,4295,125,0,38,5112
3346,990,53,0,35,1689
3347,4039,54,0,21,1727
3348,2196,13,0,29,1214
3349,4932,58,0,23,1785
3350,3025,120,0,24,4761
3351,879,47,0,45,1403
3352,2151,35,0,26,1031
3353,2514,50,0,26,1355
3354,1320,124,0,26,4639
3355,2895,50,0,26,1352
3356,4233,26,0,7,780
3357,5028,33,0,15,1089
3358,739,88,0,43,2890
3359,3806,55,0,46,1607
3360,1192,88,0,43,2902
3361,3444,52,0,38,1397
3362,4173,116,0,38,3816
3363,169,94,0,3,3021
3364,4990,119,0,19,4312
3365,4465,125,0,38,5133
3366,3941,12,0,38,311
3367,3063,86,0,3,2826
3368,1633,65,0,46,2110
3369,2485,13,0,29,1172
3370,3280,113,0,11,3655
3371,2912,94,0,3,3054
3372,2266,13,0,29,327
3373,4559,55,0,46,1643
3374,2245,13,0,29,2280
3375,1858,113,0,11,3712
3376,4962,118,0,0,4082
3377,4595,13,0,29,901
3378,1008,28,0,35,992
3379,4753,120,0,24,4689
3380,240,51,0,32,1471
3381,4368,117,0,10,4193
3382,2104,117,0,10,4232
3383,2695,86,0,3,2775
3384,1537,86,0,3,2790
3385,3206,13,0,29,916
3386,2624,125,0,38,5204
3387,78,28,0,35,976
3388,2210,120,0,24,4745
3389,5071,65,0,46,2143
3390,33,116,0,38,3832
3391,4279,13,0,29,807
3392,1929,124,0,26,4489
3393,4751,65,0,46,2108
3394,1761,12,0,38,164
3395,3699,118,0,0,4046
3396,1667,123,0,16,4386
3397,2111,120,0,24,4758
3398,2443,121,0,50,4886
3399,4954,125,0,38,5125
3400,4938,102,0,70,3440
3401,3446,9,0,40,151
3402,2602,86,0,3,2829
3403,2359,81,0,53,2705
3404,4616,13,0,29,1811
3405,1715,93,0,8,2959
3406,77,117,0,10,4153
3407,3971,113,0,11,3686
3408,3829,55,0,46,1626
3409,3084,13,0,29,578
3410,1699,123,0,16,4396
3411,1620,121,0,50,4923
3412,985,17,0,35,569
3413,2115,12,0,38,171
3414,613,68,0,61,1913
3415,2837,94,0,3,3044
3416,20,78,0,19,2685
3417,386,122,0,42,4955
3418,906,51,0,32,1451
3419,2594,125,0,38,5222
3420,387,30,0,60,701
3421,2845,62,0,8,2072
3422,489,68,0,61,1888
3423,4002,13,0,29,798
3424,4356,13,0,29,913
3425,1040,47,0,45,1413
3426,541,61,0,57,1765
3427,5068,13,0,29,1358
3428,383,88,0,43,2911
3429,1881,86,0,3,2785
3430,1367,55,0,46,1581
3431,4311,111,0,63,3426
3432,1829,114,0,37,3924
3433,2408,120,0,24,4717
3434,3712,116,0,38,3745
3435,3481,116,0,38,3780
3436,4746,9,0,40,154
3437,2765,78,0,19,2680
3438,4804,9,0,40,147
3439,3498,124,0,26,4591
3440,2354,115,0,51,3995
3441,4167,123,0,16,4381
3442,1272,13,0,29,380
3443,3085,48,0,16,1315
3444,327,44,0,31,1255
3445,3160,12,0,38,256
3446,4875,125,0,38,5176
3447,1368,124,0,26,4464
3448,1238,123,0,16,4392
3449,2848,125,0,38,5174
3450,2269,125,0,38,5213
3451,2106,123,0,16,4357
3452,1483,13,0,29,416
3453,270,17,0,35,567
3454,4483,119,0,19,4287
3455,2177,121,0,50,4887
3456,486,30,0,60,720
3457,3961,65,0,46,2145
3458,623,122,0,42,4991
3459,1057,22,0,56,607
3460,3336,28,0,35,1000
3461,2891,78,0,19,2679
3462,1775,13,0,29,1374
3463,2508,108,0,17,3597
3464,1409,116,0,38,3735
3465,1654,114,0,37,3935
3466,3176,124,0,26,4645
3467,236,28,0,35,993
3468,3564,109,0,26,3482
3469,2079,13,0,29,918
3470,4865,94,0,3,3050
3471,3355,114,0,37,3922
3472,4443,13,0,29,1175
3473,4206,116,0,38,3729
3474,3433,115,0,51,4020
3475,1240,55,0,46,1660
3476,876,68,0,61,1854
3477,829,91,0,44,3170
3478,774,61,0,57,1760
3479,750,76,0,64,2185
3480,3393,95,0,46,3108
3481,833,70,0,52,2522
3482,3486,124,0,26,4589
3483,2447,120,0,24,4800
3484,4030,13,0,29,1366
3485,1869,124,0,26,4574
3486,1994,115,0,51,3980
3487,3899,128,0,49,5296
3488,3787,118,0,0,4078
3489,166,51,0,32,1532
3490,4504,116,0,38,3839
3491,3319,53,0,35,1700
3492,2075,94,0,3,3052
3493,1598,118,0,0,4099
3494,4089,124,0,26,4513
3495,2191,119,0,19,4267
3496,1632,116,0,38,3782
3497,3409,116,0,38,3856
3498,3243,118,0,0,4054
3499,4910,124,0,26,4615
3500,1816,126,0,59,4852
3501,3306,126,0,59,4868
3502,1546,124,0,26,4602
3503,3997,124,0,26,4585
3504,138,53,0,35,1714
3505,1212,47,0,45,1439
3506,1373,124,0,26,4431
3507,4073,13,0,29,394
3508,59,13,0,29,336
3509,3184,124,0,26,4412
3510,518,1,0,54,93
3511,927,86,0,3,2759
3512,1988,128,0,48,5224
3513,445,68,0,61,1885
3514,1736,66,0,37,2452
3515,156,124,0,26,4628
3516,5054,94,0,3,3045
3517,4689,13,0,29,320
3518,3692,29,0,46,857
3519,1460,55,0,46,1633
3520,1172,22,0,56,605
3521,4613,90,0,10,3070
3522,1793,109,0,26,3499
3523,4022,13,0,29,332
3524,3754,104,0,34,3399
3525,4131,117,0,10,4208
3526,216,7,0,36,107
3527,4169,51,0,32,1475
3528,3361,74,0,18,2408
3529,1794,75,0,38,2497
3530,653,61,0,57,1762
3531,2445,87,0,38,2878
3532,3821,55,0,46,1630
3533,4524,75,0,38,2504
3534,5055,86,0,3,2837
3535,564,88,0,43,2900
3536,3797,29,0,46,890
3537,1690,117,0,10,4196
3538,1619,12,0,38,189
3539,3404,92,0,22,3188
3540,966,90,0,10,3077
3541,2318,114,0,37,3896
3542,2114,60,0,18,1798
3543,1295,62,0,8,2077
3544,3394,113,0,11,3717
3545,3840,74,0,18,2412
3546,3351,104,0,34,3386
3547,133,53,0,35,1710
3548,4129,67,0,36,2162
3549,2830,13,0,29,910
3550,3889,55,0,46,1604
3551,4123,13,0,29,1176
3552,1662,12,0,38,226
3553,1741,124,0,26,4570
3554,1558,116,0,38,3753
3555,2584,125,0,38,5168
3556,2356,12,0,38,286
3557,4161,26,0,7,783
3558,3794,29,0,46,832
3559,2028,122,0,42,4977
3560,4980,13,0,29,2283
3561,1576,90,0,10,3082
3562,3167,13,0,29,1997
3563,4663,116,0,38,3815
3564,3459,109,0,26,3515
3565,4442,95,0,46,3111
3566,4227,124,0,26,4536
3567,4869,32,0,18,1076
3568,2253,126,0,59,4832
3569,170,51,0,32,1450
3570,561,98,0,58,3194
3571,513,68,0,61,1817
3572,3739,124,0,26,4433
3573,1573,71,0,2,2306
3574,3960,124,0,26,4562
3575,730,61,0,57,1733
3576,2492,13,0,29,388
3577,2276,13,0,29,2297
3578,4792,63,0,7,2039
3579,4979,119,0,19,4333
3580,4103,124,0,26,4651
3581,1046,76,0,64,2236
3582,1286,33,0,15,1091
3583,2847,51,0,32,1496
3584,3422,16,0,46,457
3585,94,51,0,32,1508
3586,4693,58,0,23,1777
3587,1087,122,0,42,4947
3588,3618,35,0,26,1054
3589,3518,29,0,46,884
3590,2830,103,0,46,3312
3591,2806,35,0,26,1060
3592,4883,113,0,11,3711
3593,3265,124,0,26,4673
3594,2586,125,0,38,5127
3595,1025,61,0,57,1754
3596,2721,124,0,26,4501
3597,2427,29,0,46,862
3598,634,68,0,61,1923
3599,3369,78,0,19,2689
3600,4217,116,0,38,3734
3601,3277,113,0,11,3703
3602,4183,124,0,26,4542
3603,1967,127,0,49,5316
3604,1407,51,0,32,1479
3605,1582,29,0,46,880
3606,911,118,0,0,4040
3607,2132,2,0,5,102
3608,3122,86,0,3,2810
3609,1263,119,0,19,4271
3610,3205,13,0,29,2088
3611,3019,80,0,26,2628
3612,2402,13,0,29,356
3613,1591,125,0,38,5142
3614,2180,125,0,38,5078
3615,4008,36,0,1,1187
3616,3442,118,0,0,4035
3617,1462,115,0,51,3988
3618,2026,119,0,19,4291
3619,1818,89,0,28,2919
3620,1582,65,0,46,2118
3621,3736,102,0,70,3456
3622,275,28,0,35,963
3623,2864,13,0,29,481
3624,2588,120,0,24,4740
3625,1058,22,0,56,628
3626,2062,126,0,59,4834
3627,506,61,0,57,1731
3628,539,1,0,54,33
3629,2558,121,0,50,4885
3630,3684,125,0,38,5077
3631,1710,12,0,38,206
3632,3390,116,0,38,3808
3633,3240,124,0,26,4463
3634,4211,124,0,26,4577
3635,1981,128,0,49,5303
3636,3465,114,0,37,3886
3637,3314,66,0,37,2421
3638,1607,116,0,38,3736
3639,4094,75,0,38,2512
3640,2499,16,0,46,467
3641,185,51,0,32,1527
3642,595,76,0,64,2183
3643,4739,29,0,46,851
3644,1435,13,0,29,1212
3645,3398,114,0,37,3963
3646,3657,65,0,46,2132
3647,4137,124,0,26,4494
3648,807,105,0,62,3264
3649,265,13,0,29,904
3650,1498,75,0,38,2511
3651,4552,63,0,7,2034
3652,4780,94,0,3,3004
3653,2264,12,0,38,188
3654,1738,114,0,37,3889
3655,3340,126,0,59,4879
3656,369,105,0,62,3243
3657,4506,51,0,32,1529
3658,1529,71,0,2,2321
3659,1721,12,0,38,273
3660,3112,86,0,3,2791
3661,2692,113,0,11,3682
3662,4769,51,0,32,1499
3663,1819,77,0,33,2552
3664,943,120,0,24,4688
3665,4552,29,0,46,839
3666,782,105,0,62,3273
3667,3121,13,0,29,1813
3668,1039,68,0,61,1952
3669,3606,24,0,18,725
3670,1325,120,0,24,4808
3671,2796,65,0,46,2135
3672,1454,94,0,3,3034
3673,4124,94,0,3,3014
3674,413,51,0,32,1490
3675,2173,16,0,46,447
3676,3825,117,0,10,4229
3677,1922,125,0,38,5118
3678,1183,61,0,57,1739
3679,2532,108,0,17,3600
3680,3912,117,0,10,4142
3681,891,76,0,64,2212
3682,450,47,0,45,1427
3683,3427,114,0,37,3899
3684,4593,13,0,29,349
3685,3155,117,0,10,4151
3686,4105,12,0,38,196
3687,1072,68,0,61,1847
3688,2101,125,0,38,5108
3689,3038,55,0,46,1618
3690,1112,76,0,64,2263
3691,1954,66,0,37,2457
3692,555,76,0,64,2211
3693,3076,108,0,17,3588
3694,2142,119,0,19,4314
3695,1161,61,0,57,1750
3696,751,76,0,64,2244
3697,5039,46,0,19,1277
3698,1568,13,0,29,503
3699,1299,13,0,29,796
3700,2540,113,0,11,3698
3701,134,53,0,35,1706
3702,4296,26,0,7,775
3703,96,51,0,32,1521
3704,1604,13,0,29,906
3705,1754,13,0,29,2563
3706,1166,76,0,64,2232
3707,2654,65,0,46,2148
3708,3320,126,0,59,4857
3709,75,59,0,70,1964
3710,2886,103,0,46,3287
3711,4449,12,0,38,306
3712,1536,115,0,51,4013
3713,1350,9,0,40,132
3714,3848,51,0,32,1484
3715,522,1,0,54,38
3716,3229,13,0,29,812
3717,3207,125,0,38,5018
3718,1270,126,0,59,4869
3719,3742,12,0,38,309
3720,322,61,0,57,1759
3721,1779,63,0,7,2035
3722,3100,13,0,29,1298
3723,4853,117,0,10,4130
3724,2066,124,0,26,4632
3725,878,21,0,66,594
3726,2307,128,0,48,5292
3727,1694,9,0,40,156
3728,4837,116,0,38,3767
3729,2305,128,0,48,5287
3730,4602,13,0,29,425
3731,3933,59,0,70,1976
3732,3052,89,0,28,2914
3733,2718,124,0,26,4488
3734,1982,128,0,49,5302
3735,4713,13,0,29,328
3736,4560,55,0,46,1673
3737,5067,20,0,38,652
3738,458,44,0,31,1262
3739,52,16,0,46,460
3740,4844,13,0,29,642
3741,4612,71,0,2,2330
3742,1851,95,0,46,3105
3743,1035,122,0,42,5002
3744,573,47,0,45,1423
3745,3953,123,0,16,4402
3746,1948,77,0,33,2553
3747,1360,55,0,46,1629
3748,1317,108,0,17,3580
3749,551,105,0,62,3252
3750,3284,116,0,38,3777
3751,4884,116,0,38,3799
3752,3321,114,0,37,3920
3753,4306,10,0,8,118
3754,3514,39,0,25,1156
3755,3732,13,0,29,319
3756,3818,13,0,29,436
3757,3674,115,0,51,4006
3758,3832,125,0,38,5160
3759,3824,117,0,10,4138
3760,286,28,0,35,1014
3761,3413,55,0,46,1679
3762,4375,121,0,50,4916
3763,790,122,0,42,4995
3764,3820,59,0,70,1988
3765,601,111,0,63,3429
3766,4802,124,0,26,4415
3767,3027,86,0,3,2777
3768,2997,116,0,38,3765
3769,3768,125,0,38,5119
3770,2212,123,0,16,4366
3771,1923,120,0,24,4722
3772,4814,51,0,32,1466
3773,2004,13,0,29,1448
3774,3152,13,0,29,2285
3775,2322,127,0,49,5248
3776,4420,126,0,59,4815
3777,1811,13,0,29,432
3778,4717,120,0,24,4783
3779,1032,122,0,42,4957
3780,4715,86,0,3,2781
3781,1411,13,0,29,504
3782,2788,35,0,26,1049
3783,3951,20,0,38,658
3784,4076,120,0,24,4786
3785,378,47,0,45,1434
3786,2279,29,0,46,865
3787,944,95,0,46,3124
3788,4648,117,0,10,4183
3789,3497,92,0,22,3183
3790,4207,93,0,8,2953
3791,3879,123,0,16,4365
3792,619,68,0,61,1863
3793,318,76,0,64,2175
3794,2193,24,0,18,741
3795,498,47,0,45,1431
3796,617,91,0,44,3177
3797,1717,65,0,46,2093
3798,3431,12,0,38,291
3799,2701,94,0,3,3058
3800,2982,121,0,50,4895
3801,3344,114,0,37,3903
3802,2778,12,0,38,242
3803,2948,113,0,11,3714
3804,1251,13,0,29,2294
3805,3117,51,0,32,1457
3806,4370,108,0,17,3581
3807,2792,118,0,0,4111
3808,2890,29,0,46,854
3809,2575,94,0,3,2985
3810,831,68,0,61,1842
3811,961,125,0,38,5037
3812,3987,104,0,34,3396
3813,211,28,0,35,964
3814,4679,117,0,10,4171
3815,3021,124,0,26,4653
3816,1788,27,0,6,765
3817,3448,80,0,26,2638
3818,4308,116,0,38,3769
3819,515,51,0,32,1482
3820,3300,114,0,37,3973
3821,1174,76,0,64,2218
3822,3043,104,0,34,3403
3823,1850,95,0,46,3109
3824,3158,12,0,38,257
3825,1624,78,0,19,2687
3826,3541,13,0,29,810
3827,4032,124,0,26,4601
3828,292,68,0,61,1852
3829,1870,113,0,11,3622
3830,3749,115,0,51,4014
3831,3363,78,0,19,2690
3832,1934,125,0,38,5124
3833,210,17,0,35,544
3834,3567,94,0,3,2977
3835,3685,121,0,50,4924
3836,3897,128,0,48,5299
3837,2152,124,0,26,4434
3838,1824,77,0,33,2555
3839,448,1,0,54,21
3840,358,68,0,61,1833
3841,1730,124,0,26,4498
3842,3828,116,0,38,3863
3843,4515,119,0,19,4260
3844,1947,73,0,35,2579
3845,1446,99,0,7,3328
3846,4355,120,0,24,4730
3847,4396,55,0,46,1652
3848,987,53,0,35,1704
3849,1737,66,0,37,2464
3850,3540,12,0,38,207
3851,4661,75,0,38,2510
3852,1125,0,0,55,5338
3853,773,68,0,61,1882
3854,578,0,0,55,5347
3855,1055,68,0,61,1898
3856,727,88,0,43,2905
3857,1356,125,0,38,5126
3858,3278,120,0,24,4692
3859,1628,13,0,29,679
3860,916,62,0,8,2074
3861,2844,90,0,10,3075
3862,681,1,0,54,24
3863,1010,17,0,35,548
3864,4272,118,0,0,4076
3865,4666,12,0,38,224
3866,1313,124,0,26,4560
3867,3421,123,0,16,4399
3868,957,16,0,46,461
3869,1338,113,0,11,3699
3870,1457,118,0,0,4031
3871,2375,84,0,23,2730
3872,1007,53,0,35,1713
3873,1170,61,0,57,1752
3874,4943,126,0,59,4818
3875,2685,94,0,3,2998
3876,3131,55,0,46,1642
3877,4568,12,0,38,183
3878,3105,86,0,3,2818
3879,3168,118,0,0,4027
3880,4377,113,0,11,3648
3881,99,51,0,32,1537
3882,2362,16,0,46,451
3883,1949,114,0,37,3936
3884,2857,95,0,46,3116
3885,4900,50,0,26,1340
3886,4862,124,0,26,4661
3887,2649,108,0,17,3567
3888,4760,109,0,26,3507
