row_id,name,startdate,enddate,description,eventattendancemode,page_url
3634,88,9,9,3276,0,265
3635,90,196,194,3281,0,265
3636,89,198,196,3281,0,265
3637,91,197,195,3281,0,265
3638,148,201,199,3331,0,265
3639,150,230,228,3335,0,265
3640,86,183,181,3323,0,265
3641,153,128,126,3301,0,265
3642,153,114,112,3301,0,265
3643,152,105,103,3315,0,265
3644,92,43,43,3325,0,265
3645,92,39,41,3277,0,265
3646,98,125,123,3327,0,265
3647,103,148,146,3328,0,265
3648,103,149,147,3328,0,265
3649,104,147,145,3329,0,265
3650,120,219,217,3309,0,265
3651,120,218,216,3309,0,265
3652,120,217,215,3309,0,265
3653,105,3,3,3330,0,265
3654,106,173,171,3305,0,265
3655,113,160,158,3285,0,265
3656,108,194,192,3321,0,265
3657,111,193,191,3291,0,265
3658,111,213,211,3334,0,265
3659,112,15,15,3307,0,265
3660,112,17,17,3307,0,265
3661,112,16,16,3307,0,265
3662,112,14,14,3307,0,265
3663,135,161,159,3298,0,265
3664,24,124,122,3333,0,265
3665,24,123,121,3333,0,265
3666,24,122,120,3333,0,265
3667,134,33,33,3339,0,265
3668,138,137,135,3303,0,265
3669,18,235,233,3332,0,265
3670,20,23,23,3340,0,265
3671,0,112,110,1291,0,274
3672,5,31,31,1287,0,274
3673,5,30,30,1287,0,274
3674,11,111,109,1292,0,274
3675,9,73,71,1308,0,274
3676,21,2,2,1298,0,274
3677,10,154,152,1310,0,274
3678,14,142,139,1288,0,274
3679,12,143,140,1288,0,274
3680,13,141,138,1319,0,274
3681,17,113,111,1315,0,274
3682,145,22,22,1331,0,274
3683,145,21,21,1330,0,274
3684,146,20,20,1336,0,274
3685,22,86,84,1303,0,274
3686,23,24,24,1293,0,274
3687,1,97,94,1282,0,274
3688,1,95,93,1281,0,274
3689,2,98,96,1283,0,274
3690,9,72,70,1308,0,274
3691,26,69,67,1308,0,274
3692,9,71,69,1308,0,274
3693,141,103,101,1294,0,274
3694,29,103,101,1286,0,274
3695,30,106,104,1295,0,274
3696,31,103,101,1294,0,274
3697,31,108,106,1296,0,274
3698,32,107,105,1295,0,274
3699,47,58,56,1305,0,274
3700,37,127,125,1290,0,274
3701,34,132,130,1302,0,274
3702,36,134,132,1301,0,274
3703,35,133,131,1301,0,274
3704,51,79,77,1312,0,274
3705,53,121,119,1306,0,274
3706,54,155,153,1310,0,274
3707,54,156,154,1310,0,274
3708,55,158,156,1322,0,274
3709,65,64,62,1335,0,274
3710,80,207,205,1300,0,274
3711,80,208,206,1299,0,274
3712,80,209,207,1299,0,274
3713,142,206,204,1299,0,274
3714,78,180,178,1316,0,274
3715,75,38,38,1313,0,274
3716,75,40,39,1311,0,274
3717,75,41,40,1313,0,274
3718,75,37,36,1313,0,274
3719,83,102,100,1317,0,274
3720,87,171,169,1332,0,274
3721,88,9,9,1284,0,274
3722,90,196,194,1289,0,274
3723,89,198,196,1289,0,274
3724,91,197,195,1289,0,274
3725,150,230,228,1329,0,274
3726,86,183,181,1320,0,274
3727,153,128,126,1304,0,274
3728,153,114,112,1304,0,274
3729,152,105,103,1314,0,274
3730,92,43,43,1321,0,274
3731,92,39,41,1285,0,274
3732,103,148,146,1323,0,274
3733,103,149,147,1323,0,274
3734,104,147,145,1324,0,274
3735,105,3,3,1325,0,274
3736,106,173,171,1307,0,274
3737,108,194,192,1318,0,274
3738,111,193,191,1297,0,274
3739,111,213,211,1328,0,274
3740,112,15,15,1309,0,274
3741,112,17,17,1309,0,274
3742,112,16,16,1309,0,274
3743,112,14,14,1309,0,274
3744,24,124,122,1327,0,274
3745,24,123,121,1327,0,274
3746,24,122,120,1327,0,274
3747,134,33,33,1333,0,274
3748,18,235,233,1326,0,274
3749,20,23,23,1334,0,274
3750,0,112,110,2065,0,269
3751,5,31,31,2061,0,269
3752,5,30,30,2061,0,269
3753,11,111,109,2066,0,269
3754,9,73,71,2088,0,269
3755,21,2,2,2074,0,269
3756,10,154,152,2092,0,269
3757,14,142,139,2062,0,269
3758,12,143,140,2062,0,269
3759,13,141,138,2104,0,269
3760,17,113,111,2099,0,269
3761,144,78,76,2090,0,269
3762,144,77,75,2123,0,269
3763,145,22,22,2119,0,269
3764,145,21,21,2118,0,269
3765,146,20,20,2125,0,269
3766,22,86,84,2081,0,269
3767,23,24,24,2069,0,269
3768,1,97,94,2056,0,269
3769,1,95,93,2055,0,269
3770,2,98,96,2057,0,269
3771,9,72,70,2088,0,269
3772,26,69,67,2088,0,269
3773,9,71,69,2088,0,269
3774,141,103,101,2070,0,269
3775,29,103,101,2060,0,269
3776,30,106,104,2071,0,269
3777,31,103,101,2070,0,269
3778,31,108,106,2072,0,269
3779,32,107,105,2071,0,269
3780,47,58,56,2084,0,269
3781,37,127,125,2064,0,269
3782,38,88,86,2082,0,269
3783,39,45,44,2101,0,269
3784,33,47,45,2077,0,269
3785,34,132,130,2079,0,269
3786,36,134,132,2078,0,269
3787,35,133,131,2078,0,269
3788,51,79,77,2094,0,269
3789,53,121,119,2086,0,269
3790,54,155,153,2092,0,269
3791,54,156,154,2092,0,269
3792,55,158,156,2108,0,269
3793,57,49,49,2068,0,269
3794,58,44,42,2106,0,269
3795,65,64,62,2124,0,269
3796,70,166,163,2098,0,269
3797,80,207,205,2076,0,269
3798,80,208,206,2075,0,269
3799,80,209,207,2075,0,269
3800,142,206,204,2075,0,269
3801,78,180,178,2100,0,269
3802,75,38,38,2095,0,269
3803,75,40,39,2093,0,269
3804,75,41,40,2095,0,269
3805,75,37,36,2095,0,269
3806,82,8,8,2096,0,269
3807,83,102,100,2102,0,269
3808,87,171,169,2120,0,269
3809,88,9,9,2058,0,269
3810,90,196,194,2063,0,269
3811,89,198,196,2063,0,269
3812,91,197,195,2063,0,269
3813,148,201,199,2113,0,269
3814,150,230,228,2117,0,269
3815,86,183,181,2105,0,269
3816,153,128,126,2083,0,269
3817,153,114,112,2083,0,269
3818,152,105,103,2097,0,269
3819,92,43,43,2107,0,269
3820,92,39,41,2059,0,269
3821,98,125,123,2109,0,269
3822,103,148,146,2110,0,269
3823,103,149,147,2110,0,269
3824,104,147,145,2111,0,269
3825,120,219,217,2091,0,269
3826,120,218,216,2091,0,269
3827,120,217,215,2091,0,269
3828,105,3,3,2112,0,269
3829,106,173,171,2087,0,269
3830,113,160,158,2067,0,269
3831,108,194,192,2103,0,269
3832,111,193,191,2073,0,269
3833,111,213,211,2116,0,269
3834,112,15,15,2089,0,269
3835,112,17,17,2089,0,269
3836,112,16,16,2089,0,269
3837,112,14,14,2089,0,269
3838,135,161,159,2080,0,269
3839,24,124,122,2115,0,269
3840,24,123,121,2115,0,269
3841,24,122,120,2115,0,269
3842,134,33,33,2121,0,269
3843,138,137,135,2085,0,269
3844,18,235,233,2114,0,269
3845,20,23,23,2122,0,269
3846,66,87,85,2698,0,122
3847,0,112,110,2207,0,271
3848,5,31,31,2203,0,271
3849,5,30,30,2203,0,271
3850,11,111,109,2208,0,271
3851,9,73,71,2230,0,271
3852,21,2,2,2216,0,271
3853,10,154,152,2234,0,271
3854,14,142,139,2204,0,271
3855,12,143,140,2204,0,271
3856,13,141,138,2247,0,271
3857,17,113,111,2241,0,271
3858,144,78,76,2232,0,271
3859,144,77,75,2268,0,271
3860,145,22,22,2264,0,271
3861,145,21,21,2263,0,271
3862,146,20,20,2270,0,271
3863,22,86,84,2223,0,271
3864,23,24,24,2211,0,271
3865,1,97,94,2198,0,271
3866,1,95,93,2197,0,271
3867,2,98,96,2199,0,271
3868,9,72,70,2230,0,271
3869,26,69,67,2230,0,271
3870,9,71,69,2230,0,271
3871,141,103,101,2212,0,271
3872,29,103,101,2202,0,271
3873,30,106,104,2213,0,271
3874,31,103,101,2212,0,271
3875,31,108,106,2214,0,271
3876,32,107,105,2213,0,271
3877,47,58,56,2226,0,271
3878,37,127,125,2206,0,271
3879,38,88,86,2224,0,271
3880,39,45,44,2244,0,271
3881,33,47,45,2219,0,271
3882,34,132,130,2221,0,271
3883,36,134,132,2220,0,271
3884,35,133,131,2220,0,271
3885,51,79,77,2236,0,271
3886,53,121,119,2228,0,271
3887,54,155,153,2234,0,271
3888,54,156,154,2234,0,271
3889,55,158,156,2251,0,271
3890,57,49,49,2210,0,271
3891,58,44,42,2249,0,271
3892,65,64,62,2269,0,271
3893,85,176,174,2242,0,271
3894,70,166,163,2240,0,271
3895,80,207,205,2218,0,271
3896,80,208,206,2217,0,271
3897,80,209,207,2217,0,271
3898,142,206,204,2217,0,271
3899,78,180,178,2243,0,271
3900,75,38,38,2237,0,271
3901,75,40,39,2235,0,271
3902,75,41,40,2237,0,271
3903,75,37,36,2237,0,271
3904,82,8,8,2238,0,271
3905,83,102,100,2245,0,271
3906,87,171,169,2265,0,271
3907,88,9,9,2200,0,271
3908,90,196,194,2205,0,271
3909,89,198,196,2205,0,271
3910,91,197,195,2205,0,271
3911,148,201,199,2256,0,271
3912,150,230,228,2262,0,271
3913,86,183,181,2248,0,271
3914,153,128,126,2225,0,271
3915,153,114,112,2225,0,271
3916,152,105,103,2239,0,271
3917,92,43,43,2250,0,271
3918,92,39,41,2201,0,271
3919,98,125,123,2252,0,271
3920,103,148,146,2253,0,271
3921,103,149,147,2253,0,271
3922,104,147,145,2254,0,271
3923,120,219,217,2233,0,271
3924,120,218,216,2233,0,271
3925,120,217,215,2233,0,271
3926,105,3,3,2255,0,271
3927,106,173,171,2229,0,271
3928,113,160,158,2209,0,271
3929,108,194,192,2246,0,271
3930,111,92,90,2261,0,271
3931,111,193,191,2215,0,271
3932,111,213,211,2260,0,271
3933,112,15,15,2231,0,271
3934,112,17,17,2231,0,271
3935,112,16,16,2231,0,271
3936,112,14,14,2231,0,271
3937,115,115,113,2257,0,271
3938,135,161,159,2222,0,271
3939,24,124,122,2259,0,271
3940,24,123,121,2259,0,271
3941,24,122,120,2259,0,271
3942,134,33,33,2266,0,271
3943,138,137,135,2227,0,271
3944,18,235,233,2258,0,271
3945,20,23,23,2267,0,271
3946,80,209,207,1196,0,137
3947,31,103,101,721,0,67
3948,25,224,222,2698,0,51
3949,129,159,157,2698,0,239
3950,85,176,174,1353,0,125
3951,57,49,49,719,0,111
3952,29,103,101,5,0,65
3953,0,112,110,2423,0,280
3954,5,31,31,2419,0,280
3955,5,30,30,2419,0,280
3956,11,111,109,2424,0,280
3957,9,73,71,2446,0,280
3958,21,2,2,2432,0,280
3959,10,154,152,2450,0,280
3960,14,142,139,2420,0,280
3961,12,143,140,2420,0,280
3962,13,141,138,2462,0,280
3963,17,113,111,2457,0,280
3964,144,78,76,2448,0,280
3965,144,77,75,2481,0,280
3966,145,22,22,2477,0,280
3967,145,21,21,2476,0,280
3968,146,20,20,2483,0,280
3969,22,86,84,2439,0,280
3970,23,24,24,2427,0,280
3971,1,97,94,2414,0,280
3972,1,95,93,2413,0,280
3973,2,98,96,2415,0,280
3974,9,72,70,2446,0,280
3975,26,69,67,2446,0,280
3976,9,71,69,2446,0,280
3977,141,103,101,2428,0,280
3978,29,103,101,2418,0,280
3979,30,106,104,2429,0,280
3980,31,103,101,2428,0,280
3981,31,108,106,2430,0,280
3982,32,107,105,2429,0,280
3983,47,58,56,2442,0,280
3984,37,127,125,2422,0,280
3985,38,88,86,2440,0,280
3986,39,45,44,2459,0,280
3987,33,47,45,2435,0,280
3988,34,132,130,2437,0,280
3989,36,134,132,2436,0,280
3990,35,133,131,2436,0,280
3991,51,79,77,2452,0,280
3992,53,121,119,2444,0,280
3993,54,155,153,2450,0,280
3994,54,156,154,2450,0,280
3995,55,158,156,2466,0,280
3996,57,49,49,2426,0,280
3997,58,44,42,2464,0,280
3998,65,64,62,2482,0,280
3999,70,166,163,2456,0,280
4000,80,207,205,2434,0,280
4001,80,208,206,2433,0,280
4002,80,209,207,2433,0,280
4003,142,206,204,2433,0,280
4004,78,180,178,2458,0,280
4005,75,38,38,2453,0,280
4006,75,40,39,2451,0,280
4007,75,41,40,2453,0,280
4008,75,37,36,2453,0,280
4009,82,8,8,2454,0,280
4010,83,102,100,2460,0,280
4011,87,171,169,2478,0,280
4012,88,9,9,2416,0,280
4013,90,196,194,2421,0,280
4014,89,198,196,2421,0,280
4015,91,197,195,2421,0,280
4016,148,201,199,2471,0,280
4017,150,230,228,2475,0,280
4018,86,183,181,2463,0,280
4019,153,128,126,2441,0,280
4020,153,114,112,2441,0,280
4021,152,105,103,2455,0,280
4022,92,43,43,2465,0,280
4023,92,39,41,2417,0,280
4024,98,125,123,2467,0,280
4025,103,148,146,2468,0,280
4026,103,149,147,2468,0,280
4027,104,147,145,2469,0,280
4028,120,219,217,2449,0,280
4029,120,218,216,2449,0,280
4030,120,217,215,2449,0,280
4031,105,3,3,2470,0,280
4032,106,173,171,2445,0,280
4033,113,160,158,2425,0,280
4034,108,194,192,2461,0,280
4035,111,193,191,2431,0,280
4036,111,213,211,2474,0,280
4037,112,15,15,2447,0,280
4038,112,17,17,2447,0,280
4039,112,16,16,2447,0,280
4040,112,14,14,2447,0,280
4041,135,161,159,2438,0,280
4042,24,124,122,2473,0,280
4043,24,123,121,2473,0,280
4044,24,122,120,2473,0,280
4045,134,33,33,2479,0,280
4046,138,137,135,2443,0,280
4047,18,235,233,2472,0,280
4048,20,23,23,2480,0,280
4049,55,204,202,2698,0,108
4050,97,211,209,2698,0,171
4051,37,127,125,10,0,76
4052,34,132,130,1200,0,84
4053,120,218,216,1344,0,190
4054,114,256,254,2698,0,210
4055,144,77,75,2626,0,45
4056,6,163,161,2698,0,27
4057,50,237,235,2698,0,94
4058,82,246,244,2698,0,153
4059,116,96,95,1355,0,223
4060,126,165,164,2698,0,233
4061,0,112,110,1930,0,261
4062,5,31,31,1926,0,261
4063,5,30,30,1926,0,261
4064,11,111,109,1931,0,261
4065,9,73,71,1950,0,261
4066,21,2,2,1938,0,261
4067,10,154,152,1953,0,261
4068,14,142,139,1927,0,261
4069,12,143,140,1927,0,261
4070,13,141,138,1963,0,261
4071,17,113,111,1959,0,261
4072,144,78,76,1952,0,261
4073,144,77,75,1979,0,261
4074,145,22,22,1975,0,261
4075,145,21,21,1974,0,261
4076,146,20,20,1981,0,261
4077,22,86,84,1943,0,261
4078,23,24,24,1933,0,261
4079,1,97,94,1921,0,261
4080,1,95,93,1920,0,261
4081,2,98,96,1922,0,261
4082,9,72,70,1950,0,261
4083,26,69,67,1950,0,261
4084,9,71,69,1950,0,261
4085,141,103,101,1934,0,261
4086,29,103,101,1925,0,261
4087,30,106,104,1935,0,261
4088,31,103,101,1934,0,261
4089,31,108,106,1936,0,261
4090,32,107,105,1935,0,261
4091,47,58,56,1946,0,261
4092,37,127,125,1929,0,261
4093,38,88,86,1944,0,261
4094,34,132,130,1942,0,261
4095,36,134,132,1941,0,261
4096,35,133,131,1941,0,261
4097,51,79,77,1955,0,261
4098,53,121,119,1948,0,261
4099,54,155,153,1953,0,261
4100,54,156,154,1953,0,261
4101,55,158,156,1966,0,261
4102,57,49,49,1932,0,261
4103,65,64,62,1980,0,261
4104,70,166,163,1958,0,261
4105,80,207,205,1940,0,261
4106,80,208,206,1939,0,261
4107,80,209,207,1939,0,261
4108,142,206,204,1939,0,261
4109,78,180,178,1960,0,261
4110,75,38,38,1956,0,261
4111,75,40,39,1954,0,261
4112,75,41,40,1956,0,261
4113,75,37,36,1956,0,261
4114,83,102,100,1961,0,261
4115,87,171,169,1976,0,261
4116,88,9,9,1923,0,261
4117,90,196,194,1928,0,261
4118,89,198,196,1928,0,261
4119,91,197,195,1928,0,261
4120,150,230,228,1973,0,261
4121,86,183,181,1964,0,261
4122,153,128,126,1945,0,261
4123,153,114,112,1945,0,261
4124,152,105,103,1957,0,261
4125,92,43,43,1965,0,261
4126,92,39,41,1924,0,261
4127,103,148,146,1967,0,261
4128,103,149,147,1967,0,261
4129,104,147,145,1968,0,261
4130,105,3,3,1969,0,261
4131,106,173,171,1949,0,261
4132,108,194,192,1962,0,261
4133,111,193,191,1937,0,261
4134,111,213,211,1972,0,261
4135,112,15,15,1951,0,261
4136,112,17,17,1951,0,261
4137,112,16,16,1951,0,261
4138,112,14,14,1951,0,261
4139,24,124,122,1971,0,261
4140,24,123,121,1971,0,261
4141,24,122,120,1971,0,261
4142,134,33,33,1977,0,261
4143,138,137,135,1947,0,261
4144,18,235,233,1970,0,261
4145,20,23,23,1978,0,261
4146,0,112,110,2780,0,16
4147,5,31,31,2776,0,16
4148,5,30,30,2776,0,16
4149,11,111,109,2781,0,16
4150,9,73,71,2803,0,16
4151,21,2,2,2789,0,16
4152,10,154,152,2807,0,16
4153,14,142,139,2777,0,16
4154,12,143,140,2777,0,16
4155,13,141,138,2819,0,16
4156,17,113,111,2814,0,16
4157,144,78,76,2805,0,16
4158,144,77,75,2838,0,16
4159,145,22,22,2834,0,16
4160,145,21,21,2833,0,16
4161,146,20,20,2840,0,16
4162,22,86,84,2796,0,16
4163,23,24,24,2784,0,16
4164,1,97,94,2771,0,16
4165,1,95,93,2770,0,16
4166,2,98,96,2772,0,16
4167,9,72,70,2803,0,16
4168,26,69,67,2803,0,16
4169,9,71,69,2803,0,16
4170,141,103,101,2785,0,16
4171,29,103,101,2775,0,16
4172,30,106,104,2786,0,16
4173,31,103,101,2785,0,16
4174,31,108,106,2787,0,16
4175,32,107,105,2786,0,16
4176,47,58,56,2799,0,16
4177,37,127,125,2779,0,16
4178,38,88,86,2797,0,16
4179,39,45,44,2816,0,16
4180,33,47,45,2792,0,16
4181,34,132,130,2794,0,16
4182,36,134,132,2793,0,16
4183,35,133,131,2793,0,16
4184,51,79,77,2809,0,16
4185,53,121,119,2801,0,16
4186,54,155,153,2807,0,16
4187,54,156,154,2807,0,16
4188,55,158,156,2823,0,16
4189,57,49,49,2783,0,16
4190,58,44,42,2821,0,16
4191,65,64,62,2839,0,16
4192,70,166,163,2813,0,16
4193,80,207,205,2791,0,16
4194,80,208,206,2790,0,16
4195,80,209,207,2790,0,16
4196,142,206,204,2790,0,16
4197,78,180,178,2815,0,16
4198,75,38,38,2810,0,16
4199,75,40,39,2808,0,16
4200,75,41,40,2810,0,16
4201,75,37,36,2810,0,16
4202,82,8,8,2811,0,16
4203,83,102,100,2817,0,16
4204,87,171,169,2835,0,16
4205,88,9,9,2773,0,16
4206,90,196,194,2778,0,16
4207,89,198,196,2778,0,16
4208,91,197,195,2778,0,16
4209,148,201,199,2828,0,16
4210,150,230,228,2832,0,16
4211,86,183,181,2820,0,16
4212,153,128,126,2798,0,16
4213,153,114,112,2798,0,16
4214,152,105,103,2812,0,16
4215,92,43,43,2822,0,16
4216,92,39,41,2774,0,16
4217,98,125,123,2824,0,16
4218,103,148,146,2825,0,16
4219,103,149,147,2825,0,16
4220,104,147,145,2826,0,16
4221,120,219,217,2806,0,16
4222,120,218,216,2806,0,16
4223,120,217,215,2806,0,16
4224,105,3,3,2827,0,16
4225,106,173,171,2802,0,16
4226,113,160,158,2782,0,16
4227,108,194,192,2818,0,16
4228,111,193,191,2788,0,16
4229,111,213,211,2831,0,16
4230,112,15,15,2804,0,16
4231,112,17,17,2804,0,16
4232,112,16,16,2804,0,16
4233,112,14,14,2804,0,16
4234,135,161,159,2795,0,16
4235,24,124,122,2830,0,16
4236,24,123,121,2830,0,16
4237,24,122,120,2830,0,16
4238,134,33,33,2836,0,16
4239,138,137,135,2800,0,16
4240,18,235,233,2829,0,16
4241,20,23,23,2837,0,16
4242,0,112,110,3212,0,14
4243,5,31,31,3208,0,14
4244,5,30,30,3208,0,14
4245,11,111,109,3213,0,14
4246,9,73,71,3235,0,14
4247,21,2,2,3221,0,14
4248,10,154,152,3239,0,14
4249,14,142,139,3209,0,14
4250,12,143,140,3209,0,14
4251,13,141,138,3251,0,14
4252,17,113,111,3246,0,14
4253,144,78,76,3237,0,14
4254,144,77,75,3270,0,14
4255,145,22,22,3266,0,14
4256,145,21,21,3265,0,14
4257,146,20,20,3272,0,14
4258,22,86,84,3228,0,14
4259,23,24,24,3216,0,14
4260,1,97,94,3203,0,14
4261,1,95,93,3202,0,14
4262,2,98,96,3204,0,14
4263,9,72,70,3235,0,14
4264,26,69,67,3235,0,14
4265,9,71,69,3235,0,14
4266,141,103,101,3217,0,14
4267,29,103,101,3207,0,14
4268,30,106,104,3218,0,14
4269,31,103,101,3217,0,14
4270,31,108,106,3219,0,14
4271,32,107,105,3218,0,14
4272,47,58,56,3231,0,14
4273,37,127,125,3211,0,14
4274,38,88,86,3229,0,14
4275,39,45,44,3248,0,14
4276,33,47,45,3224,0,14
4277,34,132,130,3226,0,14
4278,36,134,132,3225,0,14
4279,35,133,131,3225,0,14
4280,51,79,77,3241,0,14
4281,53,121,119,3233,0,14
4282,54,155,153,3239,0,14
4283,54,156,154,3239,0,14
4284,55,158,156,3255,0,14
4285,57,49,49,3215,0,14
4286,58,44,42,3253,0,14
4287,65,64,62,3271,0,14
4288,70,166,163,3245,0,14
4289,80,207,205,3223,0,14
4290,80,208,206,3222,0,14
4291,80,209,207,3222,0,14
4292,142,206,204,3222,0,14
4293,78,180,178,3247,0,14
4294,75,38,38,3242,0,14
4295,75,40,39,3240,0,14
4296,75,41,40,3242,0,14
4297,75,37,36,3242,0,14
4298,82,8,8,3243,0,14
4299,83,102,100,3249,0,14
4300,87,171,169,3267,0,14
4301,88,9,9,3205,0,14
4302,90,196,194,3210,0,14
4303,89,198,196,3210,0,14
4304,91,197,195,3210,0,14
4305,148,201,199,3260,0,14
4306,150,230,228,3264,0,14
4307,86,183,181,3252,0,14
4308,153,128,126,3230,0,14
4309,153,114,112,3230,0,14
4310,152,105,103,3244,0,14
4311,92,43,43,3254,0,14
4312,92,39,41,3206,0,14
4313,98,125,123,3256,0,14
4314,103,148,146,3257,0,14
4315,103,149,147,3257,0,14
4316,104,147,145,3258,0,14
4317,120,219,217,3238,0,14
4318,120,218,216,3238,0,14
4319,120,217,215,3238,0,14
4320,105,3,3,3259,0,14
4321,106,173,171,3234,0,14
4322,113,160,158,3214,0,14
4323,108,194,192,3250,0,14
4324,111,193,191,3220,0,14
4325,111,213,211,3263,0,14
4326,112,15,15,3236,0,14
4327,112,17,17,3236,0,14
4328,112,16,16,3236,0,14
4329,112,14,14,3236,0,14
4330,135,161,159,3227,0,14
4331,24,124,122,3262,0,14
4332,24,123,121,3262,0,14
4333,24,122,120,3262,0,14
4334,134,33,33,3268,0,14
4335,138,137,135,3232,0,14
4336,18,235,233,3261,0,14
4337,20,23,23,3269,0,14
4338,56,75,72,1340,0,110
4339,151,226,224,2698,0,159
4340,128,248,246,2698,0,237
4341,146,20,20,3345,0,48
4342,59,50,49,2698,0,113
4343,113,160,158,149,0,193
4344,110,136,134,2698,0,199
4345,77,216,214,2698,0,139
4346,76,242,240,2698,0,134
4347,50,243,241,2698,0,89
4348,54,155,153,1345,0,103
4349,81,52,50,1355,0,148
4350,112,14,14,1342,0,208
4351,107,192,190,2698,0,195
4352,61,36,37,2698,0,115
4353,94,94,92,2698,0,182
4354,79,215,213,2698,0,145
4355,33,47,45,1198,0,83
4356,3,34,34,1355,0,20
4357,129,109,107,1991,0,242
4358,0,112,110,2925,0,15
4359,5,31,31,2921,0,15
4360,5,30,30,2921,0,15
4361,11,111,109,2926,0,15
4362,9,73,71,2948,0,15
4363,21,2,2,2934,0,15
4364,10,154,152,2952,0,15
4365,14,142,139,2922,0,15
4366,12,143,140,2922,0,15
4367,13,141,138,2965,0,15
4368,17,113,111,2959,0,15
4369,144,78,76,2950,0,15
4370,144,77,75,2986,0,15
4371,145,22,22,2982,0,15
4372,145,21,21,2981,0,15
4373,146,20,20,2988,0,15
4374,22,86,84,2941,0,15
4375,23,24,24,2929,0,15
4376,1,97,94,2916,0,15
4377,1,95,93,2915,0,15
4378,2,98,96,2917,0,15
4379,9,72,70,2948,0,15
4380,26,69,67,2948,0,15
4381,9,71,69,2948,0,15
4382,141,103,101,2930,0,15
4383,29,103,101,2920,0,15
4384,30,106,104,2931,0,15
4385,31,103,101,2930,0,15
4386,31,108,106,2932,0,15
4387,32,107,105,2931,0,15
4388,47,58,56,2944,0,15
4389,37,127,125,2924,0,15
4390,38,88,86,2942,0,15
4391,39,45,44,2962,0,15
4392,33,47,45,2937,0,15
4393,34,132,130,2939,0,15
4394,36,134,132,2938,0,15
4395,35,133,131,2938,0,15
4396,51,79,77,2954,0,15
4397,53,121,119,2946,0,15
4398,54,155,153,2952,0,15
4399,54,156,154,2952,0,15
4400,55,158,156,2969,0,15
4401,57,49,49,2928,0,15
4402,58,44,42,2967,0,15
4403,65,64,62,2987,0,15
4404,85,176,174,2960,0,15
4405,70,166,163,2958,0,15
4406,80,207,205,2936,0,15
4407,80,208,206,2935,0,15
4408,80,209,207,2935,0,15
4409,142,206,204,2935,0,15
4410,78,180,178,2961,0,15
4411,75,38,38,2955,0,15
4412,75,40,39,2953,0,15
4413,75,41,40,2955,0,15
4414,75,37,36,2955,0,15
4415,82,8,8,2956,0,15
4416,83,102,100,2963,0,15
4417,87,171,169,2983,0,15
4418,88,9,9,2918,0,15
4419,90,196,194,2923,0,15
4420,89,198,196,2923,0,15
4421,91,197,195,2923,0,15
4422,148,201,199,2974,0,15
4423,150,230,228,2980,0,15
4424,86,183,181,2966,0,15
4425,153,128,126,2943,0,15
4426,153,114,112,2943,0,15
4427,152,105,103,2957,0,15
4428,92,43,43,2968,0,15
4429,92,39,41,2919,0,15
4430,98,125,123,2970,0,15
4431,103,148,146,2971,0,15
4432,103,149,147,2971,0,15
4433,104,147,145,2972,0,15
4434,120,219,217,2951,0,15
4435,120,218,216,2951,0,15
4436,120,217,215,2951,0,15
4437,105,3,3,2973,0,15
4438,106,173,171,2947,0,15
4439,113,160,158,2927,0,15
4440,108,194,192,2964,0,15
4441,111,92,90,2979,0,15
4442,111,193,191,2933,0,15
4443,111,213,211,2978,0,15
4444,112,15,15,2949,0,15
4445,112,17,17,2949,0,15
4446,112,16,16,2949,0,15
4447,112,14,14,2949,0,15
4448,115,115,113,2975,0,15
4449,135,161,159,2940,0,15
4450,24,124,122,2977,0,15
4451,24,123,121,2977,0,15
4452,24,122,120,2977,0,15
4453,134,33,33,2984,0,15
4454,138,137,135,2945,0,15
4455,18,235,233,2976,0,15
4456,20,23,23,2985,0,15
4457,79,214,212,2698,0,146
4458,0,112,110,2999,0,19
4459,5,31,31,2995,0,19
4460,5,30,30,2995,0,19
4461,11,111,109,3000,0,19
4462,9,73,71,3022,0,19
4463,21,2,2,3008,0,19
4464,10,154,152,3026,0,19
4465,14,142,139,2996,0,19
4466,12,143,140,2996,0,19
4467,13,141,138,3038,0,19
4468,17,113,111,3033,0,19
4469,144,78,76,3024,0,19
4470,144,77,75,3057,0,19
4471,145,22,22,3053,0,19
4472,145,21,21,3052,0,19
4473,146,20,20,3059,0,19
4474,22,86,84,3015,0,19
4475,23,24,24,3003,0,19
4476,1,97,94,2990,0,19
4477,1,95,93,2989,0,19
4478,2,98,96,2991,0,19
4479,9,72,70,3022,0,19
4480,26,69,67,3022,0,19
4481,9,71,69,3022,0,19
4482,141,103,101,3004,0,19
4483,29,103,101,2994,0,19
4484,30,106,104,3005,0,19
4485,31,103,101,3004,0,19
4486,31,108,106,3006,0,19
4487,32,107,105,3005,0,19
4488,47,58,56,3018,0,19
4489,37,127,125,2998,0,19
4490,38,88,86,3016,0,19
4491,39,45,44,3035,0,19
4492,33,47,45,3011,0,19
4493,34,132,130,3013,0,19
4494,36,134,132,3012,0,19
4495,35,133,131,3012,0,19
4496,51,79,77,3028,0,19
4497,53,121,119,3020,0,19
4498,54,155,153,3026,0,19
4499,54,156,154,3026,0,19
4500,55,158,156,3042,0,19
4501,57,49,49,3002,0,19
4502,58,44,42,3040,0,19
4503,65,64,62,3058,0,19
4504,70,166,163,3032,0,19
4505,80,207,205,3010,0,19
4506,80,208,206,3009,0,19
