row_id,name,startdate,enddate,location,description,eventattendancemode,eventstatus,image,page_url
2007,15,3,3,0,9,0,0,0,57
2008,11,4,4,0,12,0,0,0,57
2009,14,7,7,0,9,0,0,0,957
2010,15,3,3,0,9,0,0,0,957
2011,11,4,4,0,12,0,0,0,957
2012,14,7,7,0,9,0,0,0,368
2013,15,3,3,0,9,0,0,0,368
2014,11,4,4,0,12,0,0,0,368
2015,14,7,7,0,9,0,0,0,222
2016,15,3,3,0,9,0,0,0,222
2017,11,4,4,0,12,0,0,0,222
2018,2,10,10,0,1,0,0,0,183
2019,9,14,14,0,10,0,0,0,183
2020,9,11,11,0,10,0,0,0,183
2021,14,7,7,0,9,0,0,0,537
2022,15,3,3,0,9,0,0,0,537
2023,11,4,4,0,12,0,0,0,537
2024,14,7,7,0,9,0,0,0,1307
2025,15,3,3,0,9,0,0,0,1307
2026,11,4,4,0,12,0,0,0,1307
2027,9,2,2,0,10,0,0,0,1307
2028,9,5,5,0,10,0,0,0,1307
2029,14,7,7,0,9,0,0,0,61
2030,15,3,3,0,9,0,0,0,61
2031,11,4,4,0,12,0,0,0,61
2032,2,10,10,0,1,0,0,0,133
2033,9,14,14,0,10,0,0,0,133
2034,9,11,11,0,10,0,0,0,133
2035,2,10,10,0,1,0,0,0,837
2036,9,14,14,0,10,0,0,0,837
2037,9,11,11,0,10,0,0,0,837
2038,2,10,10,0,1,0,0,0,468
2039,9,14,14,0,10,0,0,0,468
2040,9,11,11,0,10,0,0,0,468
2041,14,7,7,0,9,0,0,0,1003
2042,15,3,3,0,9,0,0,0,1003
2043,11,4,4,0,12,0,0,0,1003
2044,14,7,7,0,9,0,0,0,1324
2045,15,3,3,0,9,0,0,0,1324
2046,11,4,4,0,12,0,0,0,1324
2047,9,2,2,0,10,0,0,0,1324
2048,9,5,5,0,10,0,0,0,1324
2049,14,7,7,0,9,0,0,0,916
2050,15,3,3,0,9,0,0,0,916
2051,11,4,4,0,12,0,0,0,916
2052,14,7,7,0,9,0,0,0,1341
2053,15,3,3,0,9,0,0,0,1341
2054,11,4,4,0,12,0,0,0,1341
2055,9,2,2,0,10,0,0,0,1341
2056,9,5,5,0,10,0,0,0,1341
2057,14,7,7,0,9,0,0,0,1026
2058,15,3,3,0,9,0,0,0,1026
2059,11,4,4,0,12,0,0,0,1026
2060,2,10,10,0,1,0,0,0,1154
2061,9,14,14,0,10,0,0,0,1154
2062,9,11,11,0,10,0,0,0,1154
2063,2,10,10,0,1,0,0,0,381
2064,9,14,14,0,10,0,0,0,381
2065,9,11,11,0,10,0,0,0,381
2066,14,7,7,0,9,0,0,0,829
2067,15,3,3,0,9,0,0,0,829
2068,11,4,4,0,12,0,0,0,829
2069,2,10,10,0,1,0,0,0,93
2070,9,14,14,0,10,0,0,0,93
2071,9,11,11,0,10,0,0,0,93
2072,14,7,7,0,9,0,0,0,972
2073,15,3,3,0,9,0,0,0,972
2074,11,4,4,0,12,0,0,0,972
2075,9,2,2,0,10,0,0,0,972
2076,9,5,5,0,10,0,0,0,972
2077,0,19,19,0,6,0,0,0,992
2078,2,10,10,0,1,0,0,0,992
2079,9,14,14,0,10,0,0,0,992
2080,9,11,11,0,10,0,0,0,992
2081,14,7,7,0,9,0,0,0,68
2082,15,3,3,0,9,0,0,0,68
2083,11,4,4,0,12,0,0,0,68
2084,2,10,10,0,1,0,0,0,209
2085,9,14,14,0,10,0,0,0,209
2086,9,11,11,0,10,0,0,0,209
2087,14,7,7,0,9,0,0,0,371
2088,15,3,3,0,9,0,0,0,371
2089,11,4,4,0,12,0,0,0,371
2090,14,7,7,0,9,0,0,0,557
2091,15,3,3,0,9,0,0,0,557
2092,11,4,4,0,12,0,0,0,557
2093,2,10,10,0,1,0,0,0,1395
2094,9,14,14,0,10,0,0,0,1395
2095,9,11,11,0,10,0,0,0,1395
2096,14,7,7,0,9,0,0,0,175
2097,15,3,3,0,9,0,0,0,175
2098,11,4,4,0,12,0,0,0,175
2099,14,7,7,0,9,0,0,0,1195
2100,15,3,3,0,9,0,0,0,1195
2101,11,4,4,0,12,0,0,0,1195
2102,9,2,2,0,10,0,0,0,1195
2103,9,5,5,0,10,0,0,0,1195
2104,2,10,10,0,1,0,0,0,1192
2105,9,14,14,0,10,0,0,0,1192
2106,9,11,11,0,10,0,0,0,1192
2107,2,10,10,0,1,0,0,0,11
2108,9,14,14,0,10,0,0,0,11
2109,9,11,11,0,10,0,0,0,11
2110,2,10,10,0,1,0,0,0,1096
2111,9,14,14,0,10,0,0,0,1096
2112,9,11,11,0,10,0,0,0,1096
2113,2,10,10,0,1,0,0,0,1258
2114,9,14,14,0,10,0,0,0,1258
2115,9,11,11,0,10,0,0,0,1258
2116,14,7,7,0,9,0,0,0,903
2117,15,3,3,0,9,0,0,0,903
2118,11,4,4,0,12,0,0,0,903
2119,14,7,7,0,9,0,0,0,1128
2120,15,3,3,0,9,0,0,0,1128
2121,11,4,4,0,12,0,0,0,1128
2122,9,2,2,0,10,0,0,0,1128
2123,9,5,5,0,10,0,0,0,1128
2124,2,10,10,0,1,0,0,0,1261
2125,9,14,14,0,10,0,0,0,1261
2126,9,11,11,0,10,0,0,0,1261
2127,14,7,7,0,9,0,0,0,971
2128,15,3,3,0,9,0,0,0,971
2129,11,4,4,0,12,0,0,0,971
2130,9,2,2,0,10,0,0,0,971
2131,9,5,5,0,10,0,0,0,971
2132,14,7,7,0,9,0,0,0,908
2133,15,3,3,0,9,0,0,0,908
2134,11,4,4,0,12,0,0,0,908
2135,2,10,10,0,1,0,0,0,1054
2136,9,14,14,0,10,0,0,0,1054
2137,9,11,11,0,10,0,0,0,1054
2138,14,7,7,0,9,0,0,0,494
2139,15,3,3,0,9,0,0,0,494
2140,11,4,4,0,12,0,0,0,494
2141,14,7,7,0,9,0,0,0,423
2142,15,3,3,0,9,0,0,0,423
2143,11,4,4,0,12,0,0,0,423
2144,2,10,10,0,1,0,0,0,358
2145,9,14,14,0,10,0,0,0,358
2146,9,11,11,0,10,0,0,0,358
2147,2,10,10,0,1,0,0,0,745
2148,9,14,14,0,10,0,0,0,745
2149,9,11,11,0,10,0,0,0,745
2150,14,7,7,0,9,0,0,0,701
2151,15,3,3,0,9,0,0,0,701
2152,11,4,4,0,12,0,0,0,701
2153,2,10,10,0,1,0,0,0,980
2154,9,14,14,0,10,0,0,0,980
2155,9,11,11,0,10,0,0,0,980
2156,14,7,7,0,9,0,0,0,1314
2157,15,3,3,0,9,0,0,0,1314
2158,11,4,4,0,12,0,0,0,1314
2159,9,2,2,0,10,0,0,0,1314
2160,9,5,5,0,10,0,0,0,1314
2161,2,10,10,0,1,0,0,0,163
2162,9,14,14,0,10,0,0,0,163
2163,9,11,11,0,10,0,0,0,163
2164,14,7,7,0,9,0,0,0,811
2165,15,3,3,0,9,0,0,0,811
2166,11,4,4,0,12,0,0,0,811
2167,2,10,10,0,1,0,0,0,166
2168,9,14,14,0,10,0,0,0,166
2169,9,11,11,0,10,0,0,0,166
2170,14,7,7,0,9,0,0,0,1383
2171,15,3,3,0,9,0,0,0,1383
2172,11,4,4,0,12,0,0,0,1383
2173,9,2,2,0,10,0,0,0,1383
2174,9,5,5,0,10,0,0,0,1383
2175,14,7,7,0,9,0,0,0,779
2176,15,3,3,0,9,0,0,0,779
2177,11,4,4,0,12,0,0,0,779
2178,14,7,7,0,9,0,0,0,633
2179,15,3,3,0,9,0,0,0,633
2180,11,4,4,0,12,0,0,0,633
2181,14,7,7,0,9,0,0,0,758
2182,15,3,3,0,9,0,0,0,758
2183,11,4,4,0,12,0,0,0,758
2184,2,10,10,0,1,0,0,0,1298
2185,9,14,14,0,10,0,0,0,1298
2186,9,11,11,0,10,0,0,0,1298
2187,2,10,10,0,1,0,0,0,110
2188,9,14,14,0,10,0,0,0,110
2189,9,11,11,0,10,0,0,0,110
2190,14,7,7,0,9,0,0,0,699
2191,15,3,3,0,9,0,0,0,699
2192,11,4,4,0,12,0,0,0,699
2193,14,7,7,0,9,0,0,0,851
2194,15,3,3,0,9,0,0,0,851
2195,11,4,4,0,12,0,0,0,851
2196,14,7,7,0,9,0,0,0,169
2197,15,3,3,0,9,0,0,0,169
2198,11,4,4,0,12,0,0,0,169
2199,2,10,10,0,1,0,0,0,1105
2200,9,14,14,0,10,0,0,0,1105
2201,9,11,11,0,10,0,0,0,1105
2202,2,10,10,0,1,0,0,0,255
2203,9,14,14,0,10,0,0,0,255
2204,9,11,11,0,10,0,0,0,255
2205,2,10,10,0,1,0,0,0,651
2206,9,14,14,0,10,0,0,0,651
2207,9,11,11,0,10,0,0,0,651
2208,2,10,10,0,1,0,0,0,1125
2209,9,14,14,0,10,0,0,0,1125
2210,9,11,11,0,10,0,0,0,1125
2211,2,10,10,0,1,0,0,0,305
2212,9,14,14,0,10,0,0,0,305
2213,9,11,11,0,10,0,0,0,305
2214,14,7,7,0,9,0,0,0,1358
2215,15,3,3,0,9,0,0,0,1358
2216,11,4,4,0,12,0,0,0,1358
2217,9,2,2,0,10,0,0,0,1358
2218,9,5,5,0,10,0,0,0,1358
2219,14,7,7,0,9,0,0,0,1287
2220,15,3,3,0,9,0,0,0,1287
2221,11,4,4,0,12,0,0,0,1287
2222,9,2,2,0,10,0,0,0,1287
2223,9,5,5,0,10,0,0,0,1287
2224,14,7,7,0,9,0,0,0,997
2225,15,3,3,0,9,0,0,0,997
2226,11,4,4,0,12,0,0,0,997
2227,14,7,7,0,9,0,0,0,999
2228,15,3,3,0,9,0,0,0,999
2229,11,4,4,0,12,0,0,0,999
2230,2,10,10,0,1,0,0,0,571
2231,9,14,14,0,10,0,0,0,571
2232,9,11,11,0,10,0,0,0,571
2233,2,10,10,0,1,0,0,0,1342
2234,9,14,14,0,10,0,0,0,1342
2235,9,11,11,0,10,0,0,0,1342
2236,2,10,10,0,1,0,0,0,1222
2237,9,14,14,0,10,0,0,0,1222
2238,9,11,11,0,10,0,0,0,1222
2239,14,7,7,0,9,0,0,0,752
2240,15,3,3,0,9,0,0,0,752
2241,11,4,4,0,12,0,0,0,752
2242,2,10,10,0,1,0,0,0,126
2243,9,14,14,0,10,0,0,0,126
2244,9,11,11,0,10,0,0,0,126
2245,14,7,7,0,9,0,0,0,288
2246,15,3,3,0,9,0,0,0,288
2247,11,4,4,0,12,0,0,0,288
2248,14,7,7,0,9,0,0,0,374
2249,15,3,3,0,9,0,0,0,374
2250,11,4,4,0,12,0,0,0,374
2251,14,7,7,0,9,0,0,0,637
2252,15,3,3,0,9,0,0,0,637
2253,11,4,4,0,12,0,0,0,637
2254,14,7,7,0,9,0,0,0,705
2255,15,3,3,0,9,0,0,0,705
2256,11,4,4,0,12,0,0,0,705
2257,2,10,10,0,1,0,0,0,1205
2258,9,14,14,0,10,0,0,0,1205
2259,9,11,11,0,10,0,0,0,1205
2260,14,7,7,0,9,0,0,0,357
2261,15,3,3,0,9,0,0,0,357
2262,11,4,4,0,12,0,0,0,357
2263,9,2,2,0,10,0,0,0,357
2264,9,5,5,0,10,0,0,0,357
2265,14,7,7,0,9,0,0,0,1265
2266,15,3,3,0,9,0,0,0,1265
2267,11,4,4,0,12,0,0,0,1265
2268,9,2,2,0,10,0,0,0,1265
2269,9,5,5,0,10,0,0,0,1265
2270,14,7,7,0,9,0,0,0,291
2271,15,3,3,0,9,0,0,0,291
2272,11,4,4,0,12,0,0,0,291
2273,9,2,2,0,10,0,0,0,291
2274,9,5,5,0,10,0,0,0,291
2275,2,10,10,0,1,0,0,0,132
2276,9,14,14,0,10,0,0,0,132
2277,9,11,11,0,10,0,0,0,132
2278,2,10,10,0,1,0,0,0,692
2279,9,14,14,0,10,0,0,0,692
2280,9,11,11,0,10,0,0,0,692
2281,14,7,7,0,9,0,0,0,398
2282,15,3,3,0,9,0,0,0,398
2283,11,4,4,0,12,0,0,0,398
2284,14,7,7,0,9,0,0,0,184
2285,15,3,3,0,9,0,0,0,184
2286,11,4,4,0,12,0,0,0,184
2287,9,2,2,0,10,0,0,0,184
2288,9,5,5,0,10,0,0,0,184
2289,14,7,7,0,9,0,0,0,33
2290,15,3,3,0,9,0,0,0,33
2291,11,4,4,0,12,0,0,0,33
2292,2,10,10,0,1,0,0,0,286
2293,9,14,14,0,10,0,0,0,286
2294,9,11,11,0,10,0,0,0,286
2295,14,7,7,0,9,0,0,0,934
2296,15,3,3,0,9,0,0,0,934
2297,11,4,4,0,12,0,0,0,934
2298,14,7,7,0,9,0,0,0,56
2299,15,3,3,0,9,0,0,0,56
2300,11,4,4,0,12,0,0,0,56
2301,2,10,10,0,1,0,0,0,66
2302,9,14,14,0,10,0,0,0,66
2303,9,11,11,0,10,0,0,0,66
2304,9,2,2,0,19,1,0,1,985
2305,9,5,5,0,19,1,0,1,985
2306,9,14,14,0,19,1,0,1,985
2307,9,11,11,0,19,1,0,1,985
2308,9,15,15,0,19,1,0,1,985
2309,14,7,7,0,9,0,0,0,824
2310,15,3,3,0,9,0,0,0,824
2311,11,4,4,0,12,0,0,0,824
2312,14,7,7,0,9,0,0,0,430
2313,15,3,3,0,9,0,0,0,430
2314,11,4,4,0,12,0,0,0,430
2315,9,2,2,0,10,0,0,0,430
2316,9,5,5,0,10,0,0,0,430
2317,14,7,7,0,9,0,0,0,420
2318,15,3,3,0,9,0,0,0,420
2319,11,4,4,0,12,0,0,0,420
2320,9,2,2,0,10,0,0,0,420
2321,9,5,5,0,10,0,0,0,420
2322,2,10,10,0,1,0,0,0,1254
2323,9,14,14,0,10,0,0,0,1254
2324,9,11,11,0,10,0,0,0,1254
2325,14,7,7,0,9,0,0,0,204
2326,15,3,3,0,9,0,0,0,204
2327,11,4,4,0,12,0,0,0,204
2328,2,10,10,0,1,0,0,0,541
2329,9,14,14,0,10,0,0,0,541
2330,9,11,11,0,10,0,0,0,541
2331,14,7,7,0,9,0,0,0,1289
2332,15,3,3,0,9,0,0,0,1289
2333,11,4,4,0,12,0,0,0,1289
2334,9,2,2,0,10,0,0,0,1289
2335,9,5,5,0,10,0,0,0,1289
2336,6,25,25,0,4,0,0,0,1000
2337,14,7,7,0,9,0,0,0,1000
2338,15,3,3,0,9,0,0,0,1000
2339,11,4,4,0,12,0,0,0,1000
2340,14,7,7,0,9,0,0,0,991
2341,15,3,3,0,9,0,0,0,991
2342,11,4,4,0,12,0,0,0,991
2343,14,7,7,0,9,0,0,0,315
2344,15,3,3,0,9,0,0,0,315
2345,11,4,4,0,12,0,0,0,315
2346,2,10,10,0,1,0,0,0,864
2347,9,14,14,0,10,0,0,0,864
2348,9,11,11,0,10,0,0,0,864
2349,14,7,7,0,9,0,0,0,308
2350,15,3,3,0,9,0,0,0,308
2351,11,4,4,0,12,0,0,0,308
2352,2,10,10,0,1,0,0,0,907
2353,9,14,14,0,10,0,0,0,907
2354,9,11,11,0,10,0,0,0,907
2355,9,14,14,0,10,0,0,0,404
2356,9,11,11,0,10,0,0,0,404
2357,14,7,7,0,9,0,0,0,524
2358,15,3,3,0,9,0,0,0,524
2359,11,4,4,0,12,0,0,0,524
2360,2,10,10,0,1,0,0,0,60
2361,9,14,14,0,10,0,0,0,60
2362,9,11,11,0,10,0,0,0,60
2363,14,7,7,0,9,0,0,0,365
2364,15,3,3,0,9,0,0,0,365
2365,11,4,4,0,12,0,0,0,365
2366,2,10,10,0,1,0,0,0,1206
2367,9,14,14,0,10,0,0,0,1206
2368,9,11,11,0,10,0,0,0,1206
2369,14,7,7,0,9,0,0,0,266
2370,15,3,3,0,9,0,0,0,266
2371,11,4,4,0,12,0,0,0,266
2372,14,7,7,0,9,0,0,0,845
2373,15,3,3,0,9,0,0,0,845
2374,11,4,4,0,12,0,0,0,845
2375,9,2,2,0,10,0,0,0,845
2376,9,5,5,0,10,0,0,0,845
2377,14,7,7,0,9,0,0,0,1142
2378,15,3,3,0,9,0,0,0,1142
2379,11,4,4,0,12,0,0,0,1142
2380,9,2,2,0,10,0,0,0,1142
2381,9,5,5,0,10,0,0,0,1142
2382,2,10,10,0,1,0,0,0,125
2383,9,14,14,0,10,0,0,0,125
2384,9,11,11,0,10,0,0,0,125
2385,14,7,7,0,9,0,0,0,511
2386,15,3,3,0,9,0,0,0,511
2387,11,4,4,0,12,0,0,0,511
2388,14,7,7,0,9,0,0,0,325
2389,15,3,3,0,9,0,0,0,325
2390,11,4,4,0,12,0,0,0,325
2391,14,7,7,0,9,0,0,0,646
2392,15,3,3,0,9,0,0,0,646
2393,11,4,4,0,12,0,0,0,646
2394,14,7,7,0,9,0,0,0,287
2395,15,3,3,0,9,0,0,0,287
2396,11,4,4,0,12,0,0,0,287
2397,14,7,7,0,9,0,0,0,1040
2398,15,3,3,0,9,0,0,0,1040
2399,11,4,4,0,12,0,0,0,1040
2400,2,10,10,0,1,0,0,0,618
2401,9,14,14,0,10,0,0,0,618
2402,9,11,11,0,10,0,0,0,618
2403,2,10,10,0,1,0,0,0,662
2404,9,14,14,0,10,0,0,0,662
2405,9,11,11,0,10,0,0,0,662
2406,2,10,10,0,1,0,0,0,1227
2407,9,14,14,0,10,0,0,0,1227
2408,9,11,11,0,10,0,0,0,1227
2409,17,0,0,0,14,0,0,0,1030
2410,14,7,7,0,9,0,0,0,1030
2411,15,3,3,0,9,0,0,0,1030
2412,11,4,4,0,12,0,0,0,1030
2413,14,7,7,0,9,0,0,0,123
2414,15,3,3,0,9,0,0,0,123
2415,11,4,4,0,12,0,0,0,123
2416,2,10,10,0,1,0,0,0,164
2417,9,14,14,0,10,0,0,0,164
2418,9,11,11,0,10,0,0,0,164
2419,14,7,7,0,9,0,0,0,285
2420,15,3,3,0,9,0,0,0,285
2421,11,4,4,0,12,0,0,0,285
2422,2,10,10,0,1,0,0,0,878
2423,9,14,14,0,10,0,0,0,878
2424,9,11,11,0,10,0,0,0,878
2425,14,7,7,0,9,0,0,0,625
2426,15,3,3,0,9,0,0,0,625
2427,11,4,4,0,12,0,0,0,625
2428,14,7,7,0,9,0,0,0,882
2429,15,3,3,0,9,0,0,0,882
2430,11,4,4,0,12,0,0,0,882
2431,14,7,7,0,9,0,0,0,1107
2432,15,3,3,0,9,0,0,0,1107
2433,11,4,4,0,12,0,0,0,1107
2434,14,7,7,0,9,0,0,0,1039
2435,15,3,3,0,9,0,0,0,1039
2436,11,4,4,0,12,0,0,0,1039
2437,14,7,7,0,9,0,0,0,589
2438,15,3,3,0,9,0,0,0,589
2439,11,4,4,0,12,0,0,0,589
2440,9,2,2,0,10,0,0,0,589
2441,9,5,5,0,10,0,0,0,589
2442,14,7,7,0,9,0,0,0,1292
2443,15,3,3,0,9,0,0,0,1292
2444,11,4,4,0,12,0,0,0,1292
2445,9,2,2,0,10,0,0,0,1292
2446,9,5,5,0,10,0,0,0,1292
2447,2,10,10,0,1,0,0,0,813
2448,9,14,14,0,10,0,0,0,813
2449,9,11,11,0,10,0,0,0,813
2450,2,10,10,0,1,0,0,0,727
2451,9,14,14,0,10,0,0,0,727
2452,9,11,11,0,10,0,0,0,727
2453,9,14,14,0,10,0,0,0,826
2454,9,11,11,0,10,0,0,0,826
2455,14,7,7,0,9,0,0,0,269
2456,15,3,3,0,9,0,0,0,269
2457,11,4,4,0,12,0,0,0,269
2458,14,7,7,0,9,0,0,0,956
2459,15,3,3,0,9,0,0,0,956
2460,11,4,4,0,12,0,0,0,956
2461,2,10,10,0,1,0,0,0,1283
2462,9,14,14,0,10,0,0,0,1283
2463,9,11,11,0,10,0,0,0,1283
2464,2,10,10,0,1,0,0,0,385
2465,9,14,14,0,10,0,0,0,385
2466,9,11,11,0,10,0,0,0,385
2467,2,10,10,0,1,0,0,0,265
2468,9,14,14,0,10,0,0,0,265
2469,9,11,11,0,10,0,0,0,265
2470,14,7,7,0,9,0,0,0,408
2471,15,3,3,0,9,0,0,0,408
2472,11,4,4,0,12,0,0,0,408
2473,14,7,7,0,9,0,0,0,1234
2474,15,3,3,0,9,0,0,0,1234
2475,11,4,4,0,12,0,0,0,1234
2476,9,2,2,0,10,0,0,0,1234
2477,9,5,5,0,10,0,0,0,1234
2478,14,7,7,0,9,0,0,0,513
2479,15,3,3,0,9,0,0,0,513
2480,11,4,4,0,12,0,0,0,513
2481,2,10,10,0,1,0,0,0,939
2482,9,14,14,0,10,0,0,0,939
2483,9,11,11,0,10,0,0,0,939
2484,14,7,7,0,9,0,0,0,802
2485,15,3,3,0,9,0,0,0,802
2486,11,4,4,0,12,0,0,0,802
2487,9,2,2,0,10,0,0,0,802
2488,9,5,5,0,10,0,0,0,802
2489,14,7,7,0,9,0,0,0,604
2490,15,3,3,0,9,0,0,0,604
2491,11,4,4,0,12,0,0,0,604
2492,2,10,10,0,1,0,0,0,433
2493,9,14,14,0,10,0,0,0,433
2494,9,11,11,0,10,0,0,0,433
2495,14,7,7,0,9,0,0,0,1044
2496,15,3,3,0,9,0,0,0,1044
2497,11,4,4,0,12,0,0,0,1044
2498,14,7,7,0,9,0,0,0,1148
2499,15,3,3,0,9,0,0,0,1148
2500,11,4,4,0,12,0,0,0,1148
2501,9,2,2,0,10,0,0,0,1148
2502,9,5,5,0,10,0,0,0,1148
2503,14,7,7,0,9,0,0,0,981
2504,15,3,3,0,9,0,0,0,981
2505,11,4,4,0,12,0,0,0,981
2506,4,24,24,0,3,0,0,0,998
2507,14,7,7,0,9,0,0,0,998
2508,15,3,3,0,9,0,0,0,998
2509,11,4,4,0,12,0,0,0,998
2510,14,7,7,0,9,0,0,0,1007
2511,15,3,3,0,9,0,0,0,1007
2512,11,4,4,0,12,0,0,0,1007
2513,14,7,7,0,9,0,0,0,532
2514,15,3,3,0,9,0,0,0,532
2515,11,4,4,0,12,0,0,0,532
2516,14,7,7,0,9,0,0,0,834
2517,15,3,3,0,9,0,0,0,834
2518,11,4,4,0,12,0,0,0,834
2519,2,10,10,0,1,0,0,0,113
2520,9,14,14,0,10,0,0,0,113
2521,9,11,11,0,10,0,0,0,113
2522,14,7,7,0,9,0,0,0,508
2523,15,3,3,0,9,0,0,0,508
2524,11,4,4,0,12,0,0,0,508
2525,2,10,10,0,1,0,0,0,9
2526,9,14,14,0,10,0,0,0,9
2527,9,11,11,0,10,0,0,0,9
2528,14,7,7,0,9,0,0,0,491
2529,15,3,3,0,9,0,0,0,491
2530,11,4,4,0,12,0,0,0,491
2531,14,7,7,0,9,0,0,0,872
2532,15,3,3,0,9,0,0,0,872
2533,11,4,4,0,12,0,0,0,872
2534,2,10,10,0,1,0,0,0,206
2535,9,14,14,0,10,0,0,0,206
2536,9,11,11,0,10,0,0,0,206
2537,14,7,7,0,9,0,0,0,241
2538,15,3,3,0,9,0,0,0,241
2539,11,4,4,0,12,0,0,0,241
2540,14,7,7,0,9,0,0,0,765
2541,15,3,3,0,9,0,0,0,765
2542,11,4,4,0,12,0,0,0,765
2543,14,7,7,0,9,0,0,0,923
2544,15,3,3,0,9,0,0,0,923
2545,11,4,4,0,12,0,0,0,923
2546,14,7,7,0,9,0,0,0,847
2547,15,3,3,0,9,0,0,0,847
2548,14,7,7,0,9,0,0,0,729
2549,15,3,3,0,9,0,0,0,729
2550,11,4,4,0,12,0,0,0,729
2551,14,7,7,0,9,0,0,0,54
2552,15,3,3,0,9,0,0,0,54
2553,11,4,4,0,12,0,0,0,54
2554,14,7,7,0,9,0,0,0,776
2555,15,3,3,0,9,0,0,0,776
2556,11,4,4,0,12,0,0,0,776
2557,14,7,7,0,9,0,0,0,1394
2558,15,3,3,0,9,0,0,0,1394
2559,11,4,4,0,12,0,0,0,1394
2560,9,2,2,0,10,0,0,0,1394
2561,9,5,5,0,10,0,0,0,1394
2562,14,7,7,0,9,0,0,0,170
2563,15,3,3,0,9,0,0,0,170
2564,11,4,4,0,12,0,0,0,170
2565,9,2,2,0,10,0,0,0,170
2566,9,5,5,0,10,0,0,0,170
2567,2,10,10,0,1,0,0,0,282
2568,9,14,14,0,10,0,0,0,282
2569,9,11,11,0,10,0,0,0,282
2570,2,10,10,0,1,0,0,0,706
2571,9,14,14,0,10,0,0,0,706
2572,9,11,11,0,10,0,0,0,706
2573,14,7,7,0,9,0,0,0,796
2574,15,3,3,0,9,0,0,0,796
2575,2,10,10,0,1,0,0,0,1186
2576,9,14,14,0,10,0,0,0,1186
2577,9,11,11,0,10,0,0,0,1186
2578,2,10,10,0,1,0,0,0,15
2579,9,14,14,0,10,0,0,0,15
2580,9,11,11,0,10,0,0,0,15
2581,2,10,10,0,1,0,0,0,186
2582,9,14,14,0,10,0,0,0,186
2583,9,11,11,0,10,0,0,0,186
2584,14,7,7,0,9,0,0,0,856
2585,15,3,3,0,9,0,0,0,856
2586,11,4,4,0,12,0,0,0,856
2587,14,7,7,0,9,0,0,0,457
2588,15,3,3,0,9,0,0,0,457
2589,11,4,4,0,12,0,0,0,457
2590,14,7,7,0,9,0,0,0,0
2591,15,3,3,0,9,0,0,0,0
2592,11,4,4,0,12,0,0,0,0
2593,14,7,7,0,9,0,0,0,1213
2594,15,3,3,0,9,0,0,0,1213
2595,11,4,4,0,12,0,0,0,1213
2596,9,2,2,0,10,0,0,0,1213
2597,9,5,5,0,10,0,0,0,1213
2598,2,10,10,0,1,0,0,0,208
2599,9,14,14,0,10,0,0,0,208
2600,9,11,11,0,10,0,0,0,208
2601,2,10,10,0,1,0,0,0,549
2602,9,14,14,0,10,0,0,0,549
2603,9,11,11,0,10,0,0,0,549
2604,2,10,10,0,1,0,0,0,182
2605,9,14,14,0,10,0,0,0,182
2606,9,11,11,0,10,0,0,0,182
2607,2,10,10,0,1,0,0,0,317
2608,9,14,14,0,10,0,0,0,317
2609,9,11,11,0,10,0,0,0,317
2610,14,7,7,0,9,0,0,0,1138
2611,15,3,3,0,9,0,0,0,1138
2612,11,4,4,0,12,0,0,0,1138
2613,9,2,2,0,10,0,0,0,1138
2614,9,5,5,0,10,0,0,0,1138
2615,2,10,10,0,1,0,0,0,245
2616,9,14,14,0,10,0,0,0,245
2617,9,11,11,0,10,0,0,0,245
2618,2,10,10,0,1,0,0,0,790
2619,9,14,14,0,10,0,0,0,790
2620,9,11,11,0,10,0,0,0,790
2621,2,10,10,0,1,0,0,0,1296
2622,9,14,14,0,10,0,0,0,1296
2623,9,11,11,0,10,0,0,0,1296
2624,2,10,10,0,1,0,0,0,550
2625,9,14,14,0,10,0,0,0,550
2626,9,11,11,0,10,0,0,0,550
2627,2,10,10,0,1,0,0,0,551
2628,9,14,14,0,10,0,0,0,551
2629,9,11,11,0,10,0,0,0,551
2630,14,7,7,0,9,0,0,0,703
2631,15,3,3,0,9,0,0,0,703
2632,11,4,4,0,12,0,0,0,703
2633,14,7,7,0,9,0,0,0,10
2634,15,3,3,0,9,0,0,0,10
2635,11,4,4,0,12,0,0,0,10
2636,14,7,7,0,9,0,0,0,854
2637,15,3,3,0,9,0,0,0,854
2638,11,4,4,0,12,0,0,0,854
2639,2,10,10,0,1,0,0,0,1367
2640,9,14,14,0,10,0,0,0,1367
2641,9,11,11,0,10,0,0,0,1367
2642,2,10,10,0,1,0,0,0,216
2643,9,14,14,0,10,0,0,0,216
2644,9,11,11,0,10,0,0,0,216
2645,14,7,7,0,9,0,0,0,297
2646,15,3,3,0,9,0,0,0,297
2647,11,4,4,0,12,0,0,0,297
2648,2,10,10,0,1,0,0,0,1260
2649,9,14,14,0,10,0,0,0,1260
2650,9,11,11,0,10,0,0,0,1260
2651,14,7,7,0,9,0,0,0,1049
2652,15,23,23,0,9,0,0,0,1049
2653,15,3,3,0,9,0,0,0,1049
2654,11,4,4,0,12,0,0,0,1049
2655,2,10,10,0,1,0,0,0,190
2656,9,14,14,0,10,0,0,0,190
2657,9,11,11,0,10,0,0,0,190
2658,2,10,10,0,1,0,0,0,375
2659,9,14,14,0,10,0,0,0,375
2660,9,11,11,0,10,0,0,0,375
2661,2,10,10,0,1,0,0,0,904
2662,9,14,14,0,10,0,0,0,904
