row_id,name,startdate,enddate,location,description,image,performer,page_url
4009,2316,1322,1355,0,1698,954,0,3752
4010,2918,699,720,0,2774,2361,0,4575
4011,2434,819,840,0,1836,160,0,2730
4012,3902,820,841,0,4084,2361,0,3689
4013,4510,819,840,0,4999,2361,0,4907
4014,3712,1314,1343,0,1104,1847,0,568
4015,135,710,730,0,3678,1759,0,1424
4016,458,456,462,0,281,810,0,206
4017,1978,819,840,0,3534,2361,0,3480
4018,1909,772,791,0,1895,2361,0,1522
4019,2721,603,617,0,23,1579,0,4433
4020,1369,1333,1367,0,245,440,0,2320
4021,1436,1436,1472,0,1222,2161,0,4106
4022,255,404,410,0,1643,1766,0,4290
4023,3129,1198,1231,0,1450,1966,0,464
4024,4182,819,840,0,1710,2361,0,2010
4025,2122,612,633,0,35,2299,0,4468
4026,695,1225,1261,0,691,1991,0,5249
4027,1334,1140,1167,0,871,1746,0,2104
4028,2138,819,840,0,3323,2361,0,5048
4029,4270,625,641,0,1036,1642,0,1308
4030,956,1478,1517,0,1707,1578,0,547
4031,2490,772,791,0,1560,2361,0,4749
4032,384,88,88,0,466,379,0,2483
4033,4758,1091,1121,0,140,430,0,1786
4034,4826,772,791,0,3089,2361,0,3060
4035,2710,819,840,0,3806,2361,0,1877
4036,162,92,90,0,762,1047,0,4237
4037,1864,657,677,0,4809,1056,0,4492
4038,528,1074,1103,0,3608,215,0,2096
4039,3423,820,841,0,2324,2361,0,3714
4040,2176,772,791,0,1851,2361,0,1684
4041,2503,819,840,0,4762,2361,0,3634
4042,900,290,290,0,4289,940,0,2416
4043,2081,477,485,0,124,959,0,1155
4044,4321,678,699,0,3651,595,0,1200
4045,4779,1722,1769,0,732,248,1,915
4046,2238,605,625,0,2648,1274,0,2791
4047,46,772,791,0,3744,2361,0,3295
4048,3477,772,791,0,3504,2361,0,3281
4049,1408,316,316,0,1159,1525,0,2533
4050,4069,772,791,0,3177,2361,0,1485
4051,277,1471,1522,0,2026,286,0,4167
4052,4606,1331,1363,0,298,1101,0,668
4053,95,535,552,0,464,1795,0,2719
4054,1114,1077,1105,0,507,205,0,5154
4055,4038,772,791,0,2314,2361,0,3349
4056,2436,819,840,0,3020,2361,0,1840
4057,3879,819,840,0,2188,2361,0,3561
4058,3563,1614,1657,0,4895,1899,0,840
4059,4157,819,840,0,2236,2361,0,4929
4060,4659,756,774,0,3842,2361,0,4591
4061,2599,1473,1522,0,339,2035,0,4097
4062,588,1678,1719,0,711,1240,0,890
4063,2438,772,791,0,1527,2361,0,4632
4064,3191,820,841,0,3001,2361,0,5124
4065,972,1628,1665,0,5032,189,0,698
4066,2957,808,829,0,1000,1729,0,1295
4067,825,1727,1770,0,732,1627,1,2460
4068,3045,772,791,0,1411,2361,0,3031
4069,3769,619,638,0,4692,2264,0,1268
4070,2510,819,840,0,2695,2361,0,1982
4071,4272,1209,1243,0,3455,1215,0,5240
4072,1191,893,917,0,2899,297,0,354
4073,1079,564,581,0,4926,2017,0,2628
4074,2571,583,599,0,4821,798,0,4397
4075,3081,819,840,0,3017,2361,0,3436
4076,3140,819,840,0,4387,2361,0,3593
4077,2960,640,664,0,2693,502,0,4539
4078,1653,185,184,0,3646,2327,0,981
4079,271,1024,1052,0,14,752,0,418
4080,1939,772,791,0,3114,2361,0,3291
4081,3760,771,789,0,4721,2361,0,1454
4082,1591,102,100,0,1367,1607,0,961
4083,4209,643,663,0,4255,1556,0,1317
4084,4839,819,840,0,2257,2361,0,5050
4085,1762,1153,1181,0,1691,1822,0,2232
4086,1384,976,1003,0,790,287,0,3813
4087,1115,1492,1535,0,3233,1084,0,522
4088,1548,1495,1536,0,110,191,0,3980
4089,1657,789,806,0,558,1302,0,283
4090,1251,1463,1506,0,2119,716,0,876
4091,2309,487,500,0,1117,74,0,2702
4092,432,1102,1133,0,593,2073,0,336
4093,3875,771,789,0,1525,2361,0,1448
4094,1259,166,167,0,1353,983,0,61
4095,154,212,211,0,254,126,0,85
4096,3300,965,995,0,459,2,0,2181
4097,2815,772,791,0,4376,2361,0,3320
4098,4046,644,666,0,3726,2270,0,4558
4099,2672,1467,1515,0,2103,138,0,766
4100,345,637,651,0,4060,1810,0,2748
4101,2429,626,643,0,1833,2361,0,1319
4102,2923,811,833,0,1491,2361,0,3382
4103,4239,819,840,0,2466,2361,0,4925
4104,1204,1253,1287,0,1509,474,0,5168
4105,4743,1400,1439,0,3927,1443,0,691
4106,726,1145,1172,0,621,1957,0,5225
4107,2628,237,237,0,2046,2361,0,95
4108,4860,1031,1057,0,563,1782,0,3799
4109,1394,736,755,0,4918,453,0,2984
4110,3392,79,80,0,3963,301,0,23
4111,93,772,791,0,3248,2361,0,4730
4112,3991,819,840,0,3714,2361,0,3518
4113,4257,1284,1320,0,1874,494,0,3915
4114,3196,772,791,0,2905,2361,0,3036
4115,4450,772,791,0,1520,2361,0,3077
4116,3748,699,720,0,2799,2361,0,4560
4117,1564,1261,1291,0,3148,1854,0,2102
4118,3669,640,664,0,1032,1114,0,2902
4119,427,482,492,0,5016,119,0,1175
4120,4870,772,791,0,3109,2361,0,3051
4121,4343,772,791,0,4192,2361,0,4752
4122,2591,1514,1554,0,200,2273,0,759
4123,70,63,63,0,4905,783,0,948
4124,2885,772,791,0,2360,2361,0,3216
4125,2188,608,627,0,2629,2361,0,2796
4126,2189,772,791,0,2249,2361,0,4803
4127,3510,1359,1392,0,297,1360,0,676
4128,1237,753,771,0,1351,714,0,261
4129,4806,772,791,0,2935,2361,0,1529
4130,2140,819,840,0,2504,2361,0,1986
4131,2615,458,465,0,386,278,0,2675
4132,3249,605,625,0,3077,1320,0,1229
4133,3070,1,1,0,767,1811,0,893
4134,1087,1675,1717,0,826,1044,0,3905
4135,1631,1511,1553,0,4509,277,0,4126
4136,359,1694,1732,0,732,990,1,2446
4137,4505,129,130,0,1057,1119,0,971
4138,329,729,748,0,1069,1721,0,1435
4139,3821,1595,1632,0,307,934,0,797
4140,2461,1552,1588,0,3951,660,0,671
4141,3767,772,791,0,2815,2361,0,4687
4142,2114,819,840,0,2594,2361,0,1981
4143,1562,1261,1291,0,3082,1854,0,3747
4144,2037,612,633,0,2606,1852,0,2809
4145,1516,441,444,0,901,2209,0,4342
4146,1224,1259,1295,0,4254,2261,0,3955
4147,180,349,349,0,270,1648,0,159
4148,4576,635,657,0,4671,1271,0,2899
4149,4530,470,484,0,85,425,0,2610
4150,981,1631,1670,0,2964,2208,0,561
4151,2487,772,791,0,3172,2361,0,1656
4152,2734,772,791,0,4754,2361,0,3199
4153,3582,612,633,0,2607,1852,0,4466
4154,486,539,556,0,430,853,0,212
4155,110,1803,1852,0,634,2324,0,92
4156,1621,1682,1723,0,1926,713,0,886
4157,2506,842,863,0,4582,2361,0,5139
4158,3660,625,641,0,3430,1548,0,2869
4159,238,1754,1800,0,732,143,1,916
4160,4006,772,791,0,2262,2361,0,1763
4161,408,874,897,0,482,950,0,2110
4162,1036,891,914,0,1482,602,0,375
4163,604,563,580,0,500,276,0,217
4164,3422,772,791,0,4381,2361,0,3164
4165,4164,819,840,0,2013,2361,0,3661
4166,4518,674,695,0,1771,1758,0,4422
4167,3096,819,840,0,4384,2361,0,3404
4168,3602,750,768,0,5013,346,0,254
4169,3244,772,791,0,4716,2361,0,4710
4170,1182,1657,1696,0,1615,1131,0,2347
4171,1253,1601,1641,0,1337,87,0,881
4172,3057,243,242,0,247,598,0,997
4173,1844,602,618,0,1177,1123,0,2775
4174,4849,772,791,0,1989,2361,0,3037
4175,3608,772,791,0,1433,2361,0,3125
4176,1990,560,577,0,4471,1844,0,2593
4177,3386,627,644,0,3380,2361,0,1320
4178,4520,772,791,0,1672,2361,0,4833
4179,4030,1418,1453,0,313,1974,0,693
4180,2409,819,840,0,2515,2361,0,3544
4181,3495,594,611,0,3236,872,0,1313
4182,2913,819,840,0,2689,2361,0,5004
4183,2283,772,791,0,3418,2361,0,4740
4184,4124,819,840,0,3884,2361,0,3410
4185,4155,772,791,0,3582,2361,0,1533
4186,322,782,800,0,992,1267,0,271
4187,4647,772,791,0,1680,2361,0,4851
4188,1405,735,754,0,882,895,0,248
4189,2894,772,791,0,4450,2361,0,1478
4190,4483,820,841,0,2662,2361,0,3716
4191,2003,772,791,0,1844,2361,0,3342
4192,2554,819,840,0,2340,2361,0,3538
4193,4215,819,840,0,2817,2361,0,3582
4194,812,1779,1827,0,4039,163,0,3988
4195,3755,772,791,0,1568,2361,0,3147
4196,3832,501,517,0,4018,1010,0,4286
4197,3791,819,840,0,3748,2361,0,2015
4198,4439,699,720,0,1779,2361,0,2939
4199,4507,819,840,0,3302,2361,0,1995
4200,1047,1421,1459,0,4291,655,0,2345
4201,2480,771,789,0,4282,2361,0,3009
4202,1215,922,944,0,4838,1939,0,3802
4203,37,819,840,0,2783,2361,0,1852
4204,3282,772,791,0,1573,2361,0,3328
4205,1911,195,193,0,49,2295,0,2510
4206,6,1468,1518,0,4829,2288,0,4079
4207,2998,699,720,0,2750,2361,0,1412
4208,2009,635,657,0,38,1187,0,2894
4209,2711,631,647,0,4662,2063,0,2835
4210,2668,720,740,0,1548,2361,0,4596
4211,2661,1697,1736,0,732,411,1,5274
4212,3002,772,791,0,2920,2361,0,4823
4213,2397,819,840,0,4960,2361,0,3581
4214,878,974,1001,0,199,1241,0,267
4215,4001,599,617,0,4706,359,0,1206
4216,1755,1376,1411,0,3204,1520,0,828
4217,4567,771,789,0,1578,2361,0,3006
4218,257,242,243,0,764,2185,0,104
4219,2074,477,485,0,4349,1458,0,2700
4220,3219,409,407,0,1618,1572,0,1027
4221,2371,612,627,0,2056,2361,0,2808
4222,2933,1794,1843,0,2637,736,0,533
4223,920,1711,1752,0,732,864,1,4221
4224,2958,615,636,0,2688,2361,0,4486
4225,373,541,558,0,988,1275,0,4379
4226,881,314,314,0,2052,486,0,4261
4227,4850,772,791,0,3162,2361,0,3212
4228,1217,1125,1154,0,1380,513,0,2213
4229,4879,414,419,0,78,456,0,2650
4230,4537,772,791,0,2394,2361,0,1694
4231,665,1317,1346,0,822,1498,0,3882
4232,1662,1348,1380,0,1692,884,0,2343
4233,3036,819,840,0,2128,2361,0,3417
4234,3166,772,791,0,2930,2361,0,1744
4235,416,860,882,0,202,48,0,322
4236,1644,1717,1757,0,732,1551,1,2391
4237,3594,599,617,0,4466,1323,0,2758
4238,4061,625,638,0,4174,2361,0,4499
4239,2058,619,638,0,2649,1257,0,2857
4240,3546,819,840,0,2008,2361,0,3444
4241,797,1414,1451,0,299,267,0,821
4242,644,1395,1430,0,1299,1671,0,849
4243,2105,54,54,0,1404,242,0,944
4244,4461,772,791,0,2931,2361,0,1743
4245,1682,1087,1118,0,577,1462,0,3878
4246,941,1035,1099,0,915,1075,0,300
4247,3302,619,638,0,4462,2232,0,2829
4248,1258,1288,1322,0,679,1984,0,546
4249,2246,1051,1079,0,1625,2155,0,318
4250,1388,892,916,0,4420,829,0,329
4251,4600,772,791,0,2371,2361,0,1653
4252,1335,721,741,0,1642,2004,0,1427
4253,1202,1065,1092,0,269,1749,0,5147
4254,4080,820,841,0,5000,2361,0,5103
4255,4825,819,840,0,2244,2361,0,4911
4256,3274,819,840,0,3264,2361,0,3595
4257,2699,772,791,0,1535,2361,0,1705
4258,2910,820,841,0,4295,2361,0,2073
4259,2002,819,840,0,3722,2361,0,4926
4260,2811,772,791,0,1569,2361,0,3333
4261,3925,1732,1777,0,4601,2204,0,237
4262,4024,772,791,0,1415,2361,0,4699
4263,1427,397,395,0,3199,1611,0,1085
4264,2956,625,641,0,3075,208,0,4505
4265,1639,788,805,0,1016,2355,0,275
4266,1340,754,772,0,669,2069,0,2980
4267,3215,772,791,0,3277,2361,0,3301
4268,1318,1152,1182,0,2848,1088,0,3883
4269,1739,1330,1365,0,3645,2006,0,4026
4270,4585,772,791,0,2172,2361,0,3215
4271,540,999,1022,0,543,618,0,3792
4272,2272,1161,1200,0,1452,1896,0,2240
4273,484,193,191,0,2844,1994,0,75
4274,1688,697,716,0,3911,1448,0,241
4275,4550,772,791,0,1983,2361,0,3129
4276,3917,771,789,0,2167,2361,0,4618
4277,2846,772,791,0,4498,2361,0,3336
4278,4192,819,840,0,2527,2361,0,4972
4279,3828,771,789,0,2390,2361,0,3013
4280,2756,771,789,0,1915,2361,0,3003
4281,2697,819,840,0,2300,2361,0,1890
4282,4531,1016,1045,0,395,233,0,3823
4283,2915,772,791,0,1466,2361,0,1654
4284,837,597,616,0,3228,787,0,2722
4285,3806,772,791,0,1674,2361,0,4637
4286,4261,1226,1263,0,4651,2244,0,2309
4287,721,1138,1165,0,863,135,0,5220
4288,1075,1675,1717,0,2054,1915,0,490
4289,3328,772,791,0,4204,2361,0,3255
4290,4407,819,840,0,3340,2361,0,3425
4291,912,1635,1676,0,3261,1035,0,3914
4292,1076,1675,1717,0,2053,1915,0,3932
4293,4673,877,901,0,4804,2010,0,357
4294,3611,772,791,0,2735,2361,0,4734
4295,1494,376,378,0,3604,2203,0,4327
4296,2838,820,841,0,2064,2361,0,5090
4297,3286,405,403,0,3716,29,0,2568
4298,3412,819,840,0,192,2361,0,1915
4299,4214,819,840,0,1235,2361,0,3569
4300,2373,605,622,0,2627,683,0,1225
4301,1453,1037,1063,0,91,185,0,5176
4302,2625,36,36,0,2043,862,0,1
4303,4525,772,791,0,4747,2361,0,3300
4304,1095,1549,1586,0,830,2042,0,4184
4305,2396,819,840,0,4943,2361,0,3620
4306,712,1346,1378,0,4246,1332,0,4068
4307,4108,1277,1313,0,98,1693,0,314
4308,364,1515,1552,0,2452,25,0,629
4309,882,1420,1463,0,1609,1270,0,652
4310,2809,772,791,0,2509,2361,0,4832
4311,1842,1206,1238,0,1513,76,0,5238
4312,2422,772,791,0,2573,2361,0,4785
4313,4618,772,791,0,3369,2361,0,4843
4314,4885,811,833,0,3309,2361,0,4874
4315,1719,952,977,0,1347,1895,0,2151
4316,3844,772,791,0,3413,2361,0,1765
4317,1155,1270,1307,0,726,427,0,526
4318,176,523,536,0,233,2124,0,2641
4319,4167,772,791,0,3402,2361,0,1547
4320,1338,1299,1333,0,4465,1757,0,3956
4321,2941,459,465,0,3962,394,0,4362
4322,1744,1687,1794,0,732,919,1,4206
4323,701,1439,1480,0,2025,1673,0,746
4324,3371,527,539,0,700,2344,0,4371
4325,3641,398,402,0,53,354,0,4282
4326,4084,819,840,0,3703,2361,0,1873
4327,237,983,1007,0,334,1013,0,2172
4328,1152,1444,1484,0,3650,2328,0,615
4329,1608,189,188,0,1355,257,0,76
4330,844,1242,1275,0,607,531,0,3748
4331,2350,811,833,0,1726,2361,0,4885
4332,2492,819,840,0,3594,2361,0,5014
4333,3971,22,22,0,4124,252,0,2385
4334,4066,625,638,0,3206,2361,0,4503
4335,4713,394,394,0,4078,2141,0,4301
4336,3068,612,633,0,4518,941,0,1251
4337,2150,819,840,0,3547,2361,0,3633
4338,4747,732,751,0,60,1704,0,240
4339,2910,819,840,0,3256,2361,0,1996
4340,1246,1086,1115,0,4059,2166,0,443
4341,4048,772,791,0,2003,2361,0,3170
4342,4858,111,111,0,3636,856,0,2491
4343,3313,603,617,0,4028,1221,0,2774
4344,2538,1802,1851,0,100,497,0,763
4345,1293,978,1005,0,787,2083,0,2186
4346,4471,1711,1752,0,732,944,1,2459
4347,4643,772,791,0,3247,2361,0,1551
4348,2727,605,622,0,4674,1540,0,2779
4349,2347,819,840,0,1256,2361,0,3498
4350,2131,819,840,0,1649,2361,0,3562
4351,3246,605,625,0,2840,2361,0,2793
4352,177,1318,1347,0,236,2349,0,497
4353,685,330,330,0,1018,2262,0,142
4354,1748,167,168,0,1291,1379,0,977
4355,1052,1517,1556,0,3463,2307,0,3921
4356,980,320,320,0,4813,1985,0,130
4357,72,99,98,0,4530,1193,0,960
4358,4833,820,841,0,4326,2361,0,3709
4359,468,1706,1747,0,732,50,1,919
4360,2120,773,790,0,1309,2361,0,4831
4361,126,1107,1138,0,244,1591,0,448
4362,1009,1405,1436,0,4885,1094,0,591
4363,2987,699,720,0,4767,2361,0,1396
4364,1867,967,994,0,4636,1122,0,3744
4365,3367,819,840,0,2224,2361,0,5015
4366,2643,772,791,0,1999,2361,0,3171
4367,593,1518,1558,0,4159,149,0,4152
4368,3176,1760,1804,0,911,423,0,2272
4369,4694,772,791,0,3122,2361,0,1680
4370,1958,603,622,0,1701,968,0,1222
4371,1138,1261,1292,0,4959,963,0,2105
4372,1614,759,777,0,4602,1961,0,1442
4373,2396,820,841,0,2337,2361,0,3668
4374,2377,820,841,0,2580,2361,0,5107
4375,3340,771,789,0,3299,2361,0,1464
4376,3548,772,791,0,1416,2361,0,3153
4377,688,845,866,0,262,1231,0,2097
4378,4311,811,833,0,2332,2361,0,3389
4379,1431,996,1020,0,932,1983,0,3853
4380,163,777,795,0,278,1298,0,269
4381,3893,318,317,0,4807,200,0,2534
4382,700,1439,1480,0,2024,1673,0,4091
4383,3714,473,483,0,3888,1483,0,4363
4384,1033,1500,1541,0,1059,534,0,593
4385,3452,894,918,0,3477,1863,0,378
4386,3827,771,789,0,2395,2361,0,1463
4387,687,845,866,0,261,1231,0,3743
4388,1888,723,742,0,3931,554,0,238
4389,1537,1226,1262,0,1399,54,0,2332
4390,4251,1754,1800,0,732,837,1,4223
4391,3810,772,791,0,4513,2361,0,4627
4392,1600,1209,1241,0,4485,1169,0,5241
4393,2321,772,791,0,2942,2361,0,3157
4394,3745,619,638,0,3987,650,0,1270
4395,3782,772,791,0,2255,2361,0,4686
4396,334,1638,1680,0,1358,1212,0,697
4397,3054,804,825,0,1014,916,0,1781
4398,2170,772,791,0,1432,2361,0,4809
4399,3204,796,812,0,126,2074,0,284
4400,2913,819,840,0,3761,2361,0,4991
4401,1040,1466,1526,0,590,627,0,4138
4402,4692,459,466,0,4844,2361,0,1144
4403,2577,772,791,0,4568,2361,0,3221
4404,2458,805,826,0,2469,2361,0,3367
4405,1824,1441,1485,0,1628,2139,0,660
4406,436,1498,1540,0,4537,951,0,623
4407,1705,1295,1329,0,5025,30,0,3902
4408,409,497,509,0,87,745,0,4354
4409,406,164,165,0,1395,813,0,2500
4410,504,1393,1433,0,1102,1428,0,4123
4411,1643,1361,1396,0,205,858,0,740
4412,3303,619,638,0,4432,2232,0,4481
4413,90,819,840,0,3008,2361,0,1977
4414,4316,771,789,0,1978,2361,0,3016
4415,1722,250,250,0,2604,315,0,1000
4416,4479,1633,1672,0,4613,1608,0,2402
4417,3316,608,627,0,1363,162,0,1237
4418,2369,631,650,0,1761,1843,0,4525
4419,4098,819,840,0,4250,2361,0,4906
4420,4723,1689,1746,0,732,1904,1,4217
4421,4833,819,840,0,3289,2361,0,3528
4422,2720,1711,1750,0,732,132,1,2422
4423,3319,819,840,0,3211,2361,0,3523
4424,1938,246,246,0,777,1589,0,93
4425,2116,635,657,0,1700,1279,0,2892
4426,3554,1096,1129,0,2075,1599,0,356
4427,3144,627,644,0,2961,111,0,2885
4428,1967,820,841,0,2096,2361,0,5116
4429,561,1310,1366,0,684,1234,0,606
4430,213,285,285,0,4158,203,0,2521
4431,1746,1473,1520,0,203,1927,0,4125
4432,2484,1112,1143,0,3222,16,0,1444
4433,4013,811,833,0,3790,2361,0,1799
4434,1496,226,225,0,2877,118,0,995
4435,3170,352,352,0,1280,599,0,1032
4436,3193,819,840,0,4625,2361,0,5041
4437,2706,820,841,0,1243,2361,0,3678
4438,842,49,49,0,3465,690,0,4227
4439,2889,772,791,0,3179,2361,0,4683
4440,3248,605,625,0,3071,1946,0,2784
4441,991,1016,1045,0,116,532,0,2162
4442,4128,811,833,0,2335,2361,0,3399
4443,2410,819,840,0,2318,2361,0,3591
4444,4329,726,745,0,2947,2361,0,2976
4445,553,779,798,0,1512,1695,0,3355
4446,2204,156,158,0,1223,2275,0,2499
4447,4411,772,791,0,3794,2361,0,1635
4448,1026,1607,1645,0,4877,2358,0,2372
4449,1522,1432,1473,0,2090,357,0,3989
4450,715,1511,1554,0,495,1350,0,4003
4451,1448,1081,1111,0,891,1078,0,3874
4452,381,387,385,0,369,1522,0,2578
4453,3672,593,610,0,1791,2361,0,2821
4454,2476,772,791,0,2217,2361,0,4767
4455,4141,1082,1110,0,620,2081,0,5155
4456,995,465,467,0,812,1446,0,2612
4457,3042,819,840,0,1657,2361,0,3511
4458,1802,438,440,0,4367,2130,0,197
4459,1560,11,11,0,3060,1898,0,938
4460,2828,819,840,0,3584,2361,0,2032
4461,4688,1049,1077,0,779,376,0,433
4462,3577,772,791,0,1245,2361,0,3309
4463,1515,413,413,0,2838,2268,0,4330
4464,251,1525,1565,0,842,1890,0,807
4465,1837,979,1004,0,968,304,0,3861
4466,3330,811,833,0,3276,2361,0,3378
4467,2324,599,617,0,2536,1586,0,1208
4468,2346,1430,1475,0,4051,59,0,559
4469,1505,1305,1338,0,2538,2054,0,601
4470,4560,699,720,0,2788,2361,0,1405
4471,4303,656,678,0,70,498,0,2752
4472,3854,772,791,0,3366,2361,0,1510
4473,3072,772,791,0,4203,2361,0,1659
4474,2977,699,720,0,2731,2361,0,2926
4475,4837,819,840,0,3541,2361,0,3530
4476,2271,819,840,0,3755,2361,0,4930
4477,998,995,1019,0,3974,3,0,2184
4478,4244,699,720,0,1784,2361,0,2936
4479,1101,401,399,0,3598,226,0,1056
4480,2481,771,789,0,4313,2361,0,1458
4481,2667,379,379,0,2095,1217,0,4296
4482,596,1464,1507,0,3449,1029,0,710
4483,1092,1147,1174,0,776,1130,0,2216
4484,696,1364,1397,0,4934,942,0,670
4485,3869,1707,1755,0,732,232,1,5272
4486,3475,772,791,0,1271,2361,0,3074
4487,419,17,17,0,2035,687,0,1186
4488,4488,820,841,0,2219,2361,0,2083
4489,3008,772,791,0,4581,2361,0,3063
4490,855,1574,1609,0,4411,4,0,704
4491,3650,406,411,0,1043,2361,0,1090
4492,4702,820,841,0,2832,2361,0,2051
4493,319,1694,1732,0,732,317,1,2415
4494,3283,772,791,0,1575,2361,0,1747
4495,1599,623,639,0,3620,1368,0,4554
4496,225,1028,1058,0,588,1172,0,288
4497,3335,1424,1462,0,1074,124,0,618
4498,3322,772,791,0,2577,2361,0,1620
4499,1193,1551,1584,0,4045,1853,0,708
4500,3296,530,542,0,693,1253,0,2669
4501,1168,1506,1545,0,1687,1354,0,3976
4502,4120,745,765,0,2553,2361,0,2985
4503,3053,719,739,0,1542,2361,0,4595
4504,3790,1262,1293,0,3908,1916,0,492
4505,1383,370,371,0,1866,1518,0,1061
4506,4640,772,791,0,2396,2361,0,1698
4507,4437,86,86,0,4567,1353,0,27
4508,1377,1335,1368,0,1945,1310,0,3951
4509,4400,772,791,0,2144,2361,0,3287
4510,3048,383,382,0,4598,625,0,4280
4511,3003,772,791,0,4975,2361,0,1718
4512,552,1106,1139,0,2381,484,0,2215
4513,4353,1439,1479,0,4473,1686,0,2440
4514,2477,772,791,0,1515,2361,0,3208
4515,2300,819,840,0,3349,2361,0,3418
4516,2909,819,840,0,3259,2361,0,3628
4517,1852,1196,1228,0,4865,885,0,3899
4518,1066,1012,1035,0,93,1413,0,427
4519,4194,819,840,0,4041,2361,0,2011
4520,2982,699,720,0,4770,2361,0,1411
4521,2147,474,481,0,986,717,0,2588
4522,1861,1339,1371,0,705,2282,0,627
4523,4780,1455,1500,0,846,877,0,4067
4524,1649,384,384,0,877,1480,0,4276
4525,2774,772,791,0,2921,2361,0,4755
4526,1869,13,13,0,4141,67,0,940
4527,2464,1739,1783,0,139,169,0,2294
4528,2755,819,840,0,2291,2361,0,4971
4529,2682,819,840,0,2365,2361,0,1870
4530,426,482,492,0,5015,119,0,2712
4531,2897,1491,1535,0,1137,2265,0,2401
4532,729,1471,1516,0,4230,1207,0,545
4533,4671,772,791,0,1985,2361,0,3330
4534,953,569,586,0,184,2003,0,4385
4535,747,811,833,0,2279,2361,0,4877
4536,1164,1340,1369,0,841,481,0,517
4537,1320,781,799,0,1368,109,0,3354
4538,3203,819,840,0,3018,2361,0,3494
4539,4014,811,833,0,3562,2361,0,1798
4540,4383,772,791,0,2578,2361,0,4811
4541,3543,772,791,0,3176,2361,0,1552
4542,382,700,719,0,4165,2361,0,2947
4543,2640,1195,1226,0,2032,1885,0,3895
4544,1282,1240,1277,0,2605,1329,0,2297
4545,2135,772,791,0,3544,2361,0,3288
4546,3905,984,1011,0,4065,1856,0,5210
4547,694,140,141,0,438,1488,0,965
4548,408,873,896,0,482,2181,0,2109
4549,1082,564,581,0,4921,2017,0,1098
4550,4754,676,700,0,4875,794,0,4443
4551,4182,820,841,0,2303,2361,0,2041
4552,3598,772,791,0,2733,2361,0,3194
4553,4792,1623,1661,0,979,381,0,422
4554,1524,450,454,0,1506,1921,0,4299
4555,460,313,312,0,241,680,0,2529
4556,1641,1140,1167,0,166,854,0,459
4557,577,1351,1382,0,503,95,0,4025
4558,2930,1270,1307,0,3448,1300,0,468
4559,1900,419,424,0,1004,2278,0,2648
4560,3026,608,627,0,2975,2361,0,4460
4561,1419,950,975,0,799,2230,0,5190
4562,2527,1724,1767,0,732,11,1,4202
4563,2892,699,720,0,4782,2361,0,1381
4564,2829,772,791,0,2352,2361,0,3111
4565,4195,819,840,0,2516,2361,0,1935
4566,1502,1643,1684,0,896,833,0,4055
4567,3029,772,791,0,3133,2361,0,4796
4568,19,148,149,0,1820,1293,0,2425
4569,4307,486,503,0,4355,1211,0,2567
4570,1860,1366,1398,0,4009,1,0,2308
4571,3861,772,791,0,4446,2361,0,4810
4572,4845,197,194,0,1508,886,0,2503
4573,2162,819,840,0,2794,2361,0,1836
4574,2157,819,840,0,1984,2361,0,2012
4575,3163,605,625,0,2980,1880,0,4450
4576,1708,899,922,0,937,1421,0,5162
4577,2909,820,841,0,3272,2361,0,3713
4578,2730,772,791,0,2760,2361,0,1652
4579,4727,1174,1205,0,3506,1444,0,2400
4580,3571,820,841,0,1636,2361,0,3690
4581,3361,820,841,0,4200,2361,0,3695
4582,3707,460,474,0,41,1469,0,4307
4583,2248,819,840,0,1236,2361,0,3664
4584,1965,819,840,0,1189,2361,0,1965
4585,2660,1800,1849,0,2083,568,0,764
4586,2817,772,791,0,2808,2361,0,3196
4587,2229,772,791,0,2511,2361,0,1696
4588,2134,820,841,0,2141,2361,0,3692
4589,298,613,628,0,4157,17,0,2866
4590,4049,772,791,0,2362,2361,0,3160
4591,3522,1036,1064,0,1370,770,0,2115
4592,355,772,791,0,2162,2361,0,3123
4593,1507,1192,1223,0,4839,546,0,460
4594,778,358,358,0,716,1823,0,1052
4595,2274,819,840,0,3368,2361,0,1961
4596,2362,619,638,0,3069,2173,0,2855
4597,1711,1456,1499,0,2468,72,0,4191
4598,1025,1676,1716,0,3624,996,0,3975
4599,1803,70,69,0,4421,374,0,17
4600,3507,772,791,0,4448,2361,0,1766
4601,2228,772,791,0,4329,2361,0,4630
4602,754,719,739,0,4283,2361,0,2972
4603,4181,819,840,0,4738,2361,0,1971
4604,3083,699,720,0,2770,2361,0,2945
4605,1199,1193,1225,0,4092,140,0,2256
4606,2014,1693,1731,0,1205,85,0,887
4607,1845,846,867,0,676,1333,0,4600
4608,3559,514,528,0,4846,1990,0,2646
4609,926,1499,1539,0,3968,1839,0,4077
4610,4441,699,720,0,2801,2361,0,4571
4611,4728,1532,1579,0,177,1378,0,2351
4612,2491,819,840,0,3589,2361,0,1963
4613,4078,772,791,0,3548,2361,0,3284
4614,512,337,337,0,668,1530,0,2429
4615,2366,619,638,0,1026,2162,0,1280
4616,4861,772,791,0,3120,2361,0,1496
4617,2280,806,827,0,595,2351,0,1776
4618,3920,1473,1520,0,943,2111,0,4109
4619,4133,772,791,0,2393,2361,0,3075
4620,2456,98,97,0,1818,1720,0,2482
4621,3468,1214,1256,0,463,527,0,2298
4622,4798,1567,1602,0,3673,245,0,4172
