row_id,name,startdate,enddate,location,description,eventattendancemode,offers,organizer,performer,page_url
5320,20,96,91,0,20,0,0,0,0,87
5321,15,110,103,0,14,0,0,0,0,87
5322,18,120,122,0,88,0,0,0,0,87
5323,18,120,122,0,88,0,0,0,0,87
5324,4,126,123,0,28,0,0,0,0,87
5325,14,131,127,0,18,0,0,0,0,87
5326,53,93,88,0,24,0,0,0,0,810
5327,20,96,91,0,20,0,0,0,0,810
5328,15,110,103,0,14,0,0,0,0,810
5329,18,120,122,0,88,0,0,0,0,810
5330,18,120,122,0,88,0,0,0,0,810
5331,4,126,123,0,28,0,0,0,0,810
5332,14,131,127,0,18,0,0,0,0,810
5333,18,120,122,0,88,0,0,0,0,1035
5334,18,120,122,0,88,0,0,0,0,1035
5335,4,126,123,0,28,0,0,0,0,1035
5336,14,131,127,0,18,0,0,0,0,1035
5337,53,93,88,0,24,0,0,0,0,7
5338,20,96,91,0,20,0,0,0,0,7
5339,15,110,103,0,14,0,0,0,0,7
5340,18,120,122,0,88,0,0,0,0,7
5341,18,120,122,0,88,0,0,0,0,7
5342,4,126,123,0,28,0,0,0,0,7
5343,14,131,127,0,18,0,0,0,0,7
5344,53,93,88,0,24,0,0,0,0,211
5345,20,96,91,0,20,0,0,0,0,211
5346,15,110,103,0,14,0,0,0,0,211
5347,18,120,122,0,88,0,0,0,0,211
5348,18,120,122,0,88,0,0,0,0,211
5349,4,126,123,0,28,0,0,0,0,211
5350,14,131,127,0,18,0,0,0,0,211
5351,18,120,122,0,88,0,0,0,0,686
5352,18,120,122,0,88,0,0,0,0,686
5353,4,126,123,0,28,0,0,0,0,686
5354,14,131,127,0,18,0,0,0,0,686
5355,18,120,122,0,88,0,0,0,0,929
5356,18,120,122,0,88,0,0,0,0,929
5357,4,126,123,0,28,0,0,0,0,929
5358,14,131,127,0,18,0,0,0,0,929
5359,53,93,88,0,24,0,0,0,0,699
5360,20,96,91,0,20,0,0,0,0,699
5361,15,110,103,0,14,0,0,0,0,699
5362,18,120,122,0,88,0,0,0,0,699
5363,18,120,122,0,88,0,0,0,0,699
5364,4,126,123,0,28,0,0,0,0,699
5365,14,131,127,0,18,0,0,0,0,699
5366,53,93,88,0,24,0,0,0,0,692
5367,20,96,91,0,20,0,0,0,0,692
5368,15,110,103,0,14,0,0,0,0,692
5369,18,120,122,0,88,0,0,0,0,692
5370,4,126,123,0,28,0,0,0,0,692
5371,14,131,127,0,18,0,0,0,0,692
5372,53,93,88,0,24,0,0,0,0,1
5373,20,96,91,0,20,0,0,0,0,1
5374,15,110,103,0,14,0,0,0,0,1
5375,18,120,122,0,88,0,0,0,0,1
5376,18,120,122,0,88,0,0,0,0,1
5377,4,126,123,0,28,0,0,0,0,1
5378,14,131,127,0,18,0,0,0,0,1
5379,53,93,88,0,24,0,0,0,0,559
5380,20,96,91,0,20,0,0,0,0,559
5381,15,110,103,0,14,0,0,0,0,559
5382,18,120,122,0,88,0,0,0,0,559
5383,18,120,122,0,88,0,0,0,0,559
5384,4,126,123,0,28,0,0,0,0,559
5385,14,131,127,0,18,0,0,0,0,559
5386,53,93,88,0,24,0,0,0,0,597
5387,20,96,91,0,20,0,0,0,0,597
5388,15,110,103,0,14,0,0,0,0,597
5389,18,120,122,0,88,0,0,0,0,597
5390,18,120,122,0,88,0,0,0,0,597
5391,4,126,123,0,28,0,0,0,0,597
5392,14,131,127,0,18,0,0,0,0,597
5393,53,93,88,0,24,0,0,0,0,771
5394,20,96,91,0,20,0,0,0,0,771
5395,15,110,103,0,14,0,0,0,0,771
5396,18,120,122,0,88,0,0,0,0,771
5397,18,120,122,0,88,0,0,0,0,771
5398,4,126,123,0,28,0,0,0,0,771
5399,14,131,127,0,18,0,0,0,0,771
5400,18,120,122,0,88,0,0,0,0,1007
5401,18,120,122,0,88,0,0,0,0,1007
5402,4,126,123,0,28,0,0,0,0,1007
5403,14,131,127,0,18,0,0,0,0,1007
5404,18,120,122,0,88,0,0,0,0,186
5405,18,120,122,0,88,0,0,0,0,186
5406,4,126,123,0,28,0,0,0,0,186
5407,14,131,127,0,18,0,0,0,0,186
5408,18,120,122,0,88,0,0,0,0,1056
5409,4,126,123,0,28,0,0,0,0,1056
5410,14,131,127,0,18,0,0,0,0,1056
5411,53,93,88,0,24,0,0,0,0,544
5412,20,96,91,0,20,0,0,0,0,544
5413,15,110,103,0,14,0,0,0,0,544
5414,18,120,122,0,88,0,0,0,0,544
5415,18,120,122,0,88,0,0,0,0,544
5416,4,126,123,0,28,0,0,0,0,544
5417,14,131,127,0,18,0,0,0,0,544
5418,53,93,88,0,24,0,0,0,0,1103
5419,20,96,91,0,20,0,0,0,0,1103
5420,15,110,103,0,14,0,0,0,0,1103
5421,18,120,122,0,88,0,0,0,0,1103
5422,18,120,122,0,88,0,0,0,0,1103
5423,4,126,123,0,28,0,0,0,0,1103
5424,14,131,127,0,18,0,0,0,0,1103
5425,53,93,88,0,24,0,0,0,0,951
5426,20,96,91,0,20,0,0,0,0,951
5427,15,110,103,0,14,0,0,0,0,951
5428,18,120,122,0,88,0,0,0,0,951
5429,4,126,123,0,28,0,0,0,0,951
5430,14,131,127,0,18,0,0,0,0,951
5431,53,93,88,0,24,0,0,0,0,662
5432,20,96,91,0,20,0,0,0,0,662
5433,15,110,103,0,14,0,0,0,0,662
5434,18,120,122,0,88,0,0,0,0,662
5435,4,126,123,0,28,0,0,0,0,662
5436,14,131,127,0,18,0,0,0,0,662
5437,53,93,88,0,24,0,0,0,0,187
5438,20,96,91,0,20,0,0,0,0,187
5439,15,110,103,0,14,0,0,0,0,187
5440,18,120,122,0,88,0,0,0,0,187
5441,18,120,122,0,88,0,0,0,0,187
5442,4,126,123,0,28,0,0,0,0,187
5443,14,131,127,0,18,0,0,0,0,187
5444,45,146,144,0,37,0,1,0,0,721
5445,32,162,161,0,45,0,0,1,0,322
5446,18,120,122,0,88,0,0,0,0,631
5447,18,120,122,0,88,0,0,0,0,631
5448,4,126,123,0,28,0,0,0,0,631
5449,14,131,127,0,18,0,0,0,0,631
5450,53,93,88,0,24,0,0,0,0,38
5451,20,96,91,0,20,0,0,0,0,38
5452,15,110,103,0,14,0,0,0,0,38
5453,18,120,122,0,88,0,0,0,0,38
5454,18,120,122,0,88,0,0,0,0,38
5455,14,131,127,0,18,0,0,0,0,38
5456,12,156,154,0,4,0,1,0,0,1214
5457,18,120,122,0,88,0,0,0,0,121
5458,18,120,122,0,88,0,0,0,0,121
5459,4,126,123,0,28,0,0,0,0,121
5460,14,131,127,0,18,0,0,0,0,121
5461,18,120,122,0,88,0,0,0,0,214
5462,18,120,122,0,88,0,0,0,0,214
5463,4,126,123,0,28,0,0,0,0,214
5464,14,131,127,0,18,0,0,0,0,214
5465,18,120,122,0,88,0,0,0,0,1136
5466,18,120,122,0,88,0,0,0,0,1136
5467,4,126,123,0,28,0,0,0,0,1136
5468,14,131,127,0,18,0,0,0,0,1136
5469,53,93,88,0,24,0,0,0,0,1142
5470,20,96,91,0,20,0,0,0,0,1142
5471,15,110,103,0,14,0,0,0,0,1142
5472,18,120,122,0,88,0,0,0,0,1142
5473,18,120,122,0,88,0,0,0,0,1142
5474,4,126,123,0,28,0,0,0,0,1142
5475,14,131,127,0,18,0,0,0,0,1142
5476,53,93,88,0,24,0,0,0,0,787
5477,20,96,91,0,20,0,0,0,0,787
5478,15,110,103,0,14,0,0,0,0,787
5479,18,120,122,0,88,0,0,0,0,787
5480,18,120,122,0,88,0,0,0,0,787
5481,4,126,123,0,28,0,0,0,0,787
5482,14,131,127,0,18,0,0,0,0,787
5483,53,93,88,0,24,0,0,0,0,1044
5484,20,96,91,0,20,0,0,0,0,1044
5485,15,110,103,0,14,0,0,0,0,1044
5486,18,120,122,0,88,0,0,0,0,1044
5487,18,120,122,0,88,0,0,0,0,1044
5488,4,126,123,0,28,0,0,0,0,1044
5489,14,131,127,0,18,0,0,0,0,1044
5490,53,93,88,0,24,0,0,0,0,1238
5491,20,96,91,0,20,0,0,0,0,1238
5492,15,110,103,0,14,0,0,0,0,1238
5493,18,120,122,0,88,0,0,0,0,1238
5494,18,120,122,0,88,0,0,0,0,1238
5495,4,126,123,0,28,0,0,0,0,1238
5496,14,131,127,0,18,0,0,0,0,1238
5497,53,93,88,0,24,0,0,0,0,241
5498,20,96,91,0,20,0,0,0,0,241
5499,15,110,103,0,14,0,0,0,0,241
5500,18,120,122,0,88,0,0,0,0,241
5501,18,120,122,0,88,0,0,0,0,241
5502,4,126,123,0,28,0,0,0,0,241
5503,14,131,127,0,18,0,0,0,0,241
5504,53,93,88,0,24,0,0,0,0,778
5505,20,96,91,0,20,0,0,0,0,778
5506,15,110,103,0,14,0,0,0,0,778
5507,18,120,122,0,88,0,0,0,0,778
5508,18,120,122,0,88,0,0,0,0,778
5509,4,126,123,0,28,0,0,0,0,778
5510,14,131,127,0,18,0,0,0,0,778
5511,53,93,88,0,24,0,0,0,0,107
5512,20,96,91,0,20,0,0,0,0,107
5513,15,110,103,0,14,0,0,0,0,107
5514,18,120,122,0,88,0,0,0,0,107
5515,18,120,122,0,88,0,0,0,0,107
5516,4,126,123,0,28,0,0,0,0,107
5517,14,131,127,0,18,0,0,0,0,107
5518,53,93,88,0,24,0,0,0,0,620
5519,20,96,91,0,20,0,0,0,0,620
5520,15,110,103,0,14,0,0,0,0,620
5521,18,120,122,0,88,0,0,0,0,620
5522,18,120,122,0,88,0,0,0,0,620
5523,4,126,123,0,28,0,0,0,0,620
5524,14,131,127,0,18,0,0,0,0,620
5525,20,96,91,0,20,0,0,0,0,1150
5526,15,110,103,0,14,0,0,0,0,1150
5527,18,120,122,0,88,0,0,0,0,1150
5528,4,126,123,0,28,0,0,0,0,1150
5529,14,131,127,0,18,0,0,0,0,1150
5530,81,145,143,0,34,0,0,0,0,400
5531,53,93,88,0,24,0,0,0,0,603
5532,20,96,91,0,20,0,0,0,0,603
5533,15,110,103,0,14,0,0,0,0,603
5534,18,120,122,0,88,0,0,0,0,603
5535,18,120,122,0,88,0,0,0,0,603
5536,4,126,123,0,28,0,0,0,0,603
5537,14,131,127,0,18,0,0,0,0,603
5538,53,93,88,0,24,0,0,0,0,135
5539,20,96,91,0,20,0,0,0,0,135
5540,15,110,103,0,14,0,0,0,0,135
5541,18,120,122,0,88,0,0,0,0,135
5542,18,120,122,0,88,0,0,0,0,135
5543,4,126,123,0,28,0,0,0,0,135
5544,14,131,127,0,18,0,0,0,0,135
5545,53,93,88,0,24,0,0,0,0,1018
5546,20,96,91,0,20,0,0,0,0,1018
5547,15,110,103,0,14,0,0,0,0,1018
5548,18,120,122,0,88,0,0,0,0,1018
5549,18,120,122,0,88,0,0,0,0,1018
5550,4,126,123,0,28,0,0,0,0,1018
5551,14,131,127,0,18,0,0,0,0,1018
5552,0,28,29,0,30,0,1,1,0,358
5553,53,93,88,0,24,0,0,0,0,1147
5554,20,96,91,0,20,0,0,0,0,1147
5555,15,110,103,0,14,0,0,0,0,1147
5556,18,120,122,0,88,0,0,0,0,1147
5557,4,126,123,0,28,0,0,0,0,1147
5558,14,131,127,0,18,0,0,0,0,1147
5559,34,19,19,0,33,0,1,1,0,416
5560,53,93,88,0,24,0,0,0,0,744
5561,20,96,91,0,20,0,0,0,0,744
5562,15,110,103,0,14,0,0,0,0,744
5563,18,120,122,0,88,0,0,0,0,744
5564,18,120,122,0,88,0,0,0,0,744
5565,4,126,123,0,28,0,0,0,0,744
5566,14,131,127,0,18,0,0,0,0,744
5567,18,120,122,0,88,0,0,0,0,579
5568,18,120,122,0,88,0,0,0,0,579
5569,4,126,123,0,28,0,0,0,0,579
5570,14,131,127,0,18,0,0,0,0,579
5571,53,93,88,0,24,0,0,0,0,162
5572,20,96,91,0,20,0,0,0,0,162
5573,15,110,103,0,14,0,0,0,0,162
5574,18,120,122,0,88,0,0,0,0,162
5575,18,120,122,0,88,0,0,0,0,162
5576,4,126,123,0,28,0,0,0,0,162
5577,14,131,127,0,18,0,0,0,0,162
5578,53,93,88,0,24,0,0,0,0,247
5579,20,96,91,0,20,0,0,0,0,247
5580,15,110,103,0,14,0,0,0,0,247
5581,18,120,122,0,88,0,0,0,0,247
5582,18,120,122,0,88,0,0,0,0,247
5583,4,126,123,0,28,0,0,0,0,247
5584,14,131,127,0,18,0,0,0,0,247
5585,53,93,88,0,24,0,0,0,0,936
5586,20,96,91,0,20,0,0,0,0,936
5587,15,110,103,0,14,0,0,0,0,936
5588,18,120,122,0,88,0,0,0,0,936
5589,18,120,122,0,88,0,0,0,0,936
5590,4,126,123,0,28,0,0,0,0,936
5591,14,131,127,0,18,0,0,0,0,936
5592,5,159,158,0,47,0,0,0,0,281
5593,18,120,122,0,88,0,0,0,0,706
5594,18,120,122,0,88,0,0,0,0,706
5595,4,126,123,0,28,0,0,0,0,706
5596,14,131,127,0,18,0,0,0,0,706
5597,53,93,88,0,24,0,0,0,0,979
5598,20,96,91,0,20,0,0,0,0,979
5599,15,110,103,0,14,0,0,0,0,979
5600,18,120,122,0,88,0,0,0,0,979
5601,18,120,122,0,88,0,0,0,0,979
5602,4,126,123,0,28,0,0,0,0,979
5603,14,131,127,0,18,0,0,0,0,979
5604,53,93,88,0,24,0,0,0,0,517
5605,20,96,91,0,20,0,0,0,0,517
5606,15,110,103,0,14,0,0,0,0,517
5607,18,120,122,0,88,0,0,0,0,517
5608,18,120,122,0,88,0,0,0,0,517
5609,4,126,123,0,28,0,0,0,0,517
5610,14,131,127,0,18,0,0,0,0,517
5611,53,93,88,0,24,0,0,0,0,478
5612,20,96,91,0,20,0,0,0,0,478
5613,15,110,103,0,14,0,0,0,0,478
5614,18,120,122,0,88,0,0,0,0,478
5615,18,120,122,0,88,0,0,0,0,478
5616,4,126,123,0,28,0,0,0,0,478
5617,14,131,127,0,18,0,0,0,0,478
5618,53,93,88,0,24,0,0,0,0,184
5619,20,96,91,0,20,0,0,0,0,184
5620,15,110,103,0,14,0,0,0,0,184
5621,18,120,122,0,88,0,0,0,0,184
5622,18,120,122,0,88,0,0,0,0,184
5623,4,126,123,0,28,0,0,0,0,184
5624,14,131,127,0,18,0,0,0,0,184
5625,53,93,88,0,24,0,0,0,0,244
5626,20,96,91,0,20,0,0,0,0,244
5627,15,110,103,0,14,0,0,0,0,244
5628,18,120,122,0,88,0,0,0,0,244
5629,18,120,122,0,88,0,0,0,0,244
5630,4,126,123,0,28,0,0,0,0,244
5631,14,131,127,0,18,0,0,0,0,244
5632,53,93,88,0,24,0,0,0,0,1034
5633,20,96,91,0,20,0,0,0,0,1034
5634,15,110,103,0,14,0,0,0,0,1034
5635,18,120,122,0,88,0,0,0,0,1034
5636,4,126,123,0,28,0,0,0,0,1034
5637,14,131,127,0,18,0,0,0,0,1034
5638,53,93,88,0,24,0,0,0,0,173
5639,20,96,91,0,20,0,0,0,0,173
5640,15,110,103,0,14,0,0,0,0,173
5641,18,120,122,0,88,0,0,0,0,173
5642,18,120,122,0,88,0,0,0,0,173
5643,4,126,123,0,28,0,0,0,0,173
5644,14,131,127,0,18,0,0,0,0,173
5645,53,93,88,0,24,0,0,0,0,867
5646,20,96,91,0,20,0,0,0,0,867
5647,15,110,103,0,14,0,0,0,0,867
5648,18,120,122,0,88,0,0,0,0,867
5649,4,126,123,0,28,0,0,0,0,867
5650,14,131,127,0,18,0,0,0,0,867
5651,53,93,88,0,24,0,0,0,0,972
5652,20,96,91,0,20,0,0,0,0,972
5653,15,110,103,0,14,0,0,0,0,972
5654,18,120,122,0,88,0,0,0,0,972
5655,4,126,123,0,28,0,0,0,0,972
5656,14,131,127,0,18,0,0,0,0,972
5657,18,120,122,0,88,0,0,0,0,1113
5658,18,120,122,0,88,0,0,0,0,1113
5659,4,126,123,0,28,0,0,0,0,1113
5660,14,131,127,0,18,0,0,0,0,1113
5661,53,93,88,0,24,0,0,0,0,106
5662,20,96,91,0,20,0,0,0,0,106
5663,15,110,103,0,14,0,0,0,0,106
5664,18,120,122,0,88,0,0,0,0,106
5665,18,120,122,0,88,0,0,0,0,106
5666,4,126,123,0,28,0,0,0,0,106
5667,14,131,127,0,18,0,0,0,0,106
5668,18,120,122,0,88,0,0,0,0,1133
5669,18,120,122,0,88,0,0,0,0,1133
5670,4,126,123,0,28,0,0,0,0,1133
5671,14,131,127,0,18,0,0,0,0,1133
5672,53,93,88,0,24,0,0,0,0,156
5673,20,96,91,0,20,0,0,0,0,156
5674,15,110,103,0,14,0,0,0,0,156
5675,18,120,122,0,88,0,0,0,0,156
5676,4,126,123,0,28,0,0,0,0,156
5677,14,131,127,0,18,0,0,0,0,156
5678,53,93,88,0,24,0,0,0,0,1101
5679,20,96,91,0,20,0,0,0,0,1101
5680,15,110,103,0,14,0,0,0,0,1101
5681,18,120,122,0,88,0,0,0,0,1101
5682,18,120,122,0,88,0,0,0,0,1101
5683,4,126,123,0,28,0,0,0,0,1101
5684,14,131,127,0,18,0,0,0,0,1101
5685,68,72,70,0,35,0,0,0,0,447
5686,53,93,88,0,24,0,0,0,0,536
5687,20,96,91,0,20,0,0,0,0,536
5688,15,110,103,0,14,0,0,0,0,536
5689,18,120,122,0,88,0,0,0,0,536
5690,18,120,122,0,88,0,0,0,0,536
5691,4,126,123,0,28,0,0,0,0,536
5692,14,131,127,0,18,0,0,0,0,536
5693,42,50,50,0,67,0,1,0,0,436
5694,41,14,14,0,100,0,1,0,0,462
5695,53,93,88,0,24,0,0,0,0,210
5696,20,96,91,0,20,0,0,0,0,210
5697,15,110,103,0,14,0,0,0,0,210
5698,18,120,122,0,88,0,0,0,0,210
5699,18,120,122,0,88,0,0,0,0,210
5700,4,126,123,0,28,0,0,0,0,210
5701,14,131,127,0,18,0,0,0,0,210
5702,53,93,88,0,24,0,0,0,0,198
5703,20,96,91,0,20,0,0,0,0,198
5704,15,110,103,0,14,0,0,0,0,198
5705,18,120,122,0,88,0,0,0,0,198
5706,18,120,122,0,88,0,0,0,0,198
5707,4,126,123,0,28,0,0,0,0,198
5708,14,131,127,0,18,0,0,0,0,198
5709,53,93,88,0,24,0,0,0,0,777
5710,20,96,91,0,20,0,0,0,0,777
5711,15,110,103,0,14,0,0,0,0,777
5712,18,120,122,0,88,0,0,0,0,777
5713,4,126,123,0,28,0,0,0,0,777
5714,14,131,127,0,18,0,0,0,0,777
5715,53,93,88,0,24,0,0,0,0,801
5716,20,96,91,0,20,0,0,0,0,801
5717,15,110,103,0,14,0,0,0,0,801
5718,18,120,122,0,88,0,0,0,0,801
5719,18,120,122,0,88,0,0,0,0,801
5720,4,126,123,0,28,0,0,0,0,801
5721,14,131,127,0,18,0,0,0,0,801
5722,10,41,41,0,60,0,0,1,0,428
5723,18,120,122,0,88,0,0,0,0,773
5724,18,120,122,0,88,0,0,0,0,773
5725,4,126,123,0,28,0,0,0,0,773
5726,14,131,127,0,18,0,0,0,0,773
5727,7,129,131,1,1,0,1,1,0,283
5728,53,93,88,0,24,0,0,0,0,233
5729,20,96,91,0,20,0,0,0,0,233
5730,15,110,103,0,14,0,0,0,0,233
5731,18,120,122,0,88,0,0,0,0,233
5732,18,120,122,0,88,0,0,0,0,233
5733,4,126,123,0,28,0,0,0,0,233
5734,14,131,127,0,18,0,0,0,0,233
5735,34,40,40,0,33,0,1,1,0,427
5736,18,120,122,0,88,0,0,0,0,1048
5737,4,126,123,0,28,0,0,0,0,1048
5738,14,131,127,0,18,0,0,0,0,1048
5739,18,120,122,0,88,0,0,0,0,841
5740,4,126,123,0,28,0,0,0,0,841
5741,14,131,127,0,18,0,0,0,0,841
5742,53,93,88,0,24,0,0,0,0,1118
5743,20,96,91,0,20,0,0,0,0,1118
5744,15,110,103,0,14,0,0,0,0,1118
5745,18,120,122,0,88,0,0,0,0,1118
5746,4,126,123,0,28,0,0,0,0,1118
5747,14,131,127,0,18,0,0,0,0,1118
5748,53,93,88,0,24,0,0,0,0,815
5749,20,96,91,0,20,0,0,0,0,815
5750,15,110,103,0,14,0,0,0,0,815
5751,18,120,122,0,88,0,0,0,0,815
5752,18,120,122,0,88,0,0,0,0,815
5753,4,126,123,0,28,0,0,0,0,815
5754,14,131,127,0,18,0,0,0,0,815
5755,53,93,88,0,24,0,0,0,0,763
5756,20,96,91,0,20,0,0,0,0,763
5757,15,110,103,0,14,0,0,0,0,763
5758,18,120,122,0,88,0,0,0,0,763
5759,18,120,122,0,88,0,0,0,0,763
5760,4,126,123,0,28,0,0,0,0,763
5761,14,131,127,0,18,0,0,0,0,763
5762,26,85,83,1,61,0,1,1,0,312
5763,53,93,88,0,24,0,0,0,0,14
5764,20,96,91,0,20,0,0,0,0,14
5765,15,110,103,0,14,0,0,0,0,14
5766,18,120,122,0,88,0,0,0,0,14
5767,18,120,122,0,88,0,0,0,0,14
5768,4,126,123,0,28,0,0,0,0,14
5769,14,131,127,0,18,0,0,0,0,14
5770,53,93,88,0,24,0,0,0,0,1178
5771,20,96,91,0,20,0,0,0,0,1178
5772,15,110,103,0,14,0,0,0,0,1178
5773,18,120,122,0,88,0,0,0,0,1178
5774,18,120,122,0,88,0,0,0,0,1178
5775,4,126,123,0,28,0,0,0,0,1178
5776,14,131,127,0,18,0,0,0,0,1178
5777,53,93,88,0,24,0,0,0,0,228
5778,20,96,91,0,20,0,0,0,0,228
5779,15,110,103,0,14,0,0,0,0,228
5780,18,120,122,0,88,0,0,0,0,228
5781,18,120,122,0,88,0,0,0,0,228
5782,4,126,123,0,28,0,0,0,0,228
5783,14,131,127,0,18,0,0,0,0,228
5784,53,93,88,0,24,0,0,0,0,628
5785,20,96,91,0,20,0,0,0,0,628
5786,15,110,103,0,14,0,0,0,0,628
5787,18,120,122,0,88,0,0,0,0,628
5788,18,120,122,0,88,0,0,0,0,628
5789,4,126,123,0,28,0,0,0,0,628
5790,14,131,127,0,18,0,0,0,0,628
5791,53,93,88,0,24,0,0,0,0,86
5792,20,96,91,0,20,0,0,0,0,86
5793,15,110,103,0,14,0,0,0,0,86
5794,18,120,122,0,88,0,0,0,0,86
5795,18,120,122,0,88,0,0,0,0,86
5796,4,126,123,0,28,0,0,0,0,86
5797,14,131,127,0,18,0,0,0,0,86
5798,53,93,88,0,24,0,0,0,0,693
5799,20,96,91,0,20,0,0,0,0,693
5800,15,110,103,0,14,0,0,0,0,693
5801,18,120,122,0,88,0,0,0,0,693
5802,4,126,123,0,28,0,0,0,0,693
5803,14,131,127,0,18,0,0,0,0,693
5804,57,69,69,0,80,0,1,0,0,456
5805,53,93,88,0,24,0,0,0,0,863
5806,20,96,91,0,20,0,0,0,0,863
5807,15,110,103,0,14,0,0,0,0,863
5808,18,120,122,0,88,0,0,0,0,863
5809,18,120,122,0,88,0,0,0,0,863
5810,4,126,123,0,28,0,0,0,0,863
5811,14,131,127,0,18,0,0,0,0,863
5812,53,93,88,0,24,0,0,0,0,701
5813,20,96,91,0,20,0,0,0,0,701
5814,15,110,103,0,14,0,0,0,0,701
5815,18,120,122,0,88,0,0,0,0,701
5816,18,120,122,0,88,0,0,0,0,701
5817,4,126,123,0,28,0,0,0,0,701
5818,14,131,127,0,18,0,0,0,0,701
5819,53,93,88,0,24,0,0,0,0,36
5820,20,96,91,0,20,0,0,0,0,36
5821,15,110,103,0,14,0,0,0,0,36
5822,18,120,122,0,88,0,0,0,0,36
5823,18,120,122,0,88,0,0,0,0,36
5824,4,126,123,0,28,0,0,0,0,36
5825,14,131,127,0,18,0,0,0,0,36
5826,18,120,122,0,88,0,0,0,0,1233
5827,18,120,122,0,88,0,0,0,0,1233
5828,4,126,123,0,28,0,0,0,0,1233
5829,14,131,127,0,18,0,0,0,0,1233
5830,53,93,88,0,24,0,0,0,0,982
5831,20,96,91,0,20,0,0,0,0,982
5832,15,110,103,0,14,0,0,0,0,982
5833,18,120,122,0,88,0,0,0,0,982
5834,18,120,122,0,88,0,0,0,0,982
5835,4,126,123,0,28,0,0,0,0,982
5836,14,131,127,0,18,0,0,0,0,982
5837,53,93,88,0,24,0,0,0,0,141
5838,20,96,91,0,20,0,0,0,0,141
5839,15,110,103,0,14,0,0,0,0,141
5840,18,120,122,0,88,0,0,0,0,141
5841,4,126,123,0,28,0,0,0,0,141
5842,14,131,127,0,18,0,0,0,0,141
5843,53,93,88,0,24,0,0,0,0,964
5844,20,96,91,0,20,0,0,0,0,964
5845,15,110,103,0,14,0,0,0,0,964
5846,18,120,122,0,88,0,0,0,0,964
5847,18,120,122,0,88,0,0,0,0,964
5848,4,126,123,0,28,0,0,0,0,964
5849,14,131,127,0,18,0,0,0,0,964
5850,53,93,88,0,24,0,0,0,0,650
5851,20,96,91,0,20,0,0,0,0,650
5852,15,110,103,0,14,0,0,0,0,650
5853,18,120,122,0,88,0,0,0,0,650
5854,18,120,122,0,88,0,0,0,0,650
5855,4,126,123,0,28,0,0,0,0,650
5856,14,131,127,0,18,0,0,0,0,650
5857,78,155,153,0,96,0,0,0,0,391
5858,53,93,88,0,24,0,0,0,0,273
5859,20,96,91,0,20,0,0,0,0,273
5860,15,110,103,0,14,0,0,0,0,273
5861,18,120,122,0,88,0,0,0,0,273
5862,4,126,123,0,28,0,0,0,0,273
5863,14,131,127,0,18,0,0,0,0,273
5864,53,93,88,0,24,0,0,0,0,895
5865,20,96,91,0,20,0,0,0,0,895
5866,15,110,103,0,14,0,0,0,0,895
5867,18,120,122,0,88,0,0,0,0,895
5868,18,120,122,0,88,0,0,0,0,895
5869,4,126,123,0,28,0,0,0,0,895
5870,14,131,127,0,18,0,0,0,0,895
5871,20,96,91,0,21,0,0,0,0,451
5872,57,69,69,0,80,0,1,0,0,457
5873,38,77,75,0,65,0,0,0,0,329
5874,53,93,88,0,24,0,0,0,0,676
5875,20,96,91,0,20,0,0,0,0,676
5876,15,110,103,0,14,0,0,0,0,676
5877,18,120,122,0,88,0,0,0,0,676
5878,18,120,122,0,88,0,0,0,0,676
5879,4,126,123,0,28,0,0,0,0,676
5880,14,131,127,0,18,0,0,0,0,676
5881,53,93,88,0,24,0,0,0,0,1097
5882,20,96,91,0,20,0,0,0,0,1097
5883,15,110,103,0,14,0,0,0,0,1097
5884,18,120,122,0,88,0,0,0,0,1097
5885,4,126,123,0,28,0,0,0,0,1097
5886,14,131,127,0,18,0,0,0,0,1097
5887,10,38,38,0,60,0,0,1,0,425
5888,53,93,88,0,24,0,0,0,0,572
5889,20,96,91,0,20,0,0,0,0,572
5890,15,110,103,0,14,0,0,0,0,572
5891,18,120,122,0,88,0,0,0,0,572
5892,18,120,122,0,88,0,0,0,0,572
5893,4,126,123,0,28,0,0,0,0,572
5894,14,131,127,0,18,0,0,0,0,572
5895,53,93,88,0,24,0,0,0,0,60
5896,20,96,91,0,20,0,0,0,0,60
5897,15,110,103,0,14,0,0,0,0,60
5898,18,120,122,0,88,0,0,0,0,60
5899,18,120,122,0,88,0,0,0,0,60
5900,4,126,123,0,28,0,0,0,0,60
5901,14,131,127,0,18,0,0,0,0,60
5902,53,93,88,0,24,0,0,0,0,821
5903,20,96,91,0,20,0,0,0,0,821
5904,15,110,103,0,14,0,0,0,0,821
5905,18,120,122,0,88,0,0,0,0,821
5906,18,120,122,0,88,0,0,0,0,821
5907,4,126,123,0,28,0,0,0,0,821
5908,14,131,127,0,18,0,0,0,0,821
5909,20,96,91,0,20,0,0,0,0,991
5910,15,110,103,0,14,0,0,0,0,991
5911,18,120,122,0,88,0,0,0,0,991
5912,18,120,122,0,88,0,0,0,0,991
5913,4,126,123,0,28,0,0,0,0,991
5914,14,131,127,0,18,0,0,0,0,991
5915,53,93,88,0,24,0,0,0,0,158
5916,20,96,91,0,20,0,0,0,0,158
5917,15,110,103,0,14,0,0,0,0,158
5918,18,120,122,0,88,0,0,0,0,158
5919,18,120,122,0,88,0,0,0,0,158
5920,4,126,123,0,28,0,0,0,0,158
5921,14,131,127,0,18,0,0,0,0,158
