row_id,name,startdate,enddate,location,description,eventattendancemode,eventstatus,organizer,url,mainentityofpage,page_url
14076,1710,8426,8767,0,5960,0,0,1,0,0,7358
14077,2290,9938,10384,1,5960,0,0,0,0,0,7849
14078,4611,4185,4412,0,5960,0,0,1,0,0,9630
14079,5814,7498,7808,1,1276,0,0,1,0,0,10180
14080,5496,8286,8622,0,2789,0,0,0,0,0,2901
14081,165,8907,9289,0,5361,0,0,0,0,0,3457
14082,20,10949,11455,0,3277,0,0,0,0,0,4407
14083,5068,4679,4915,0,5960,0,0,0,0,0,8623
14084,8938,696,690,0,5960,0,0,1,0,0,11695
14085,5180,9820,10252,0,2157,0,0,0,0,0,2799
14086,1309,11143,11656,0,1086,0,0,1,0,0,14700
14087,9469,9028,9413,0,5960,0,0,1,0,0,15224
14088,3068,2043,2115,0,1838,0,0,1,0,0,15858
14089,5593,4283,4510,0,2738,0,0,1,0,0,17268
14090,4145,2286,2387,0,5960,0,0,1,0,0,8990
14091,6802,11065,11576,0,5960,0,0,0,0,0,10638
14092,8526,11212,11717,0,5856,0,0,0,0,0,3927
14093,10044,7334,7637,0,1555,0,0,0,0,0,4598
14094,1080,6105,6384,0,5904,0,0,0,0,0,5508
14095,5500,5189,5443,0,4036,0,0,0,0,0,12745
14096,7900,5178,5442,0,4043,0,0,0,0,0,13186
14097,9913,8301,8641,0,2616,0,0,1,0,0,13501
14098,5808,8291,8629,0,4375,0,0,0,0,0,2987
14099,1449,9195,9574,0,5960,0,0,1,0,0,14824
14100,8073,9518,9916,0,5985,0,0,1,0,0,15122
14101,8753,4991,5242,0,4275,0,0,1,0,0,17163
14102,10386,12370,12857,0,4802,0,0,0,0,0,17457
14103,5359,1817,1876,0,5888,0,0,0,0,0,398
14104,5860,6537,6818,1,4728,0,0,1,0,0,6306
14105,9529,4011,4235,0,3714,0,0,1,0,0,11889
14106,10424,10070,10517,0,5968,0,0,1,0,0,15270
14107,7507,8162,8499,1,4709,0,0,1,0,0,6131
14108,7015,3778,3987,0,1872,0,0,0,0,0,5289
14109,5253,3985,4204,1,555,0,0,1,0,0,8759
14110,151,5457,5712,0,5960,0,0,1,0,0,9219
14111,10045,11361,11858,0,2725,0,0,0,0,0,1038
14112,2379,9722,10146,0,2986,0,0,0,0,0,5548
14113,565,6662,6957,1,1320,0,0,1,0,0,6253
14114,2010,4896,5144,0,5960,0,0,0,0,0,7529
14115,7132,7788,8106,1,2153,0,0,1,0,0,10835
14116,7569,5078,5333,1,2470,0,0,0,0,0,17809
14117,8072,11099,11614,0,2848,0,0,0,0,0,759
14118,338,1418,1457,1,5960,0,0,1,0,0,5157
14119,9745,9796,10232,1,5960,0,0,0,0,0,11997
14120,146,6164,6445,0,5602,0,0,1,0,0,13634
14121,9325,11293,11860,0,2417,0,0,1,0,0,13759
14122,7107,647,635,0,5960,0,0,1,0,0,10807
14123,9348,243,244,0,4233,0,0,0,0,0,14329
14124,5448,4635,4874,0,2336,0,0,1,0,0,15963
14125,2760,10238,10694,1,5960,0,0,0,0,0,8031
14126,4192,4166,4395,0,5960,0,0,1,0,0,9051
14127,6673,2186,2283,0,3808,0,0,1,0,0,10506
14128,869,8690,9059,0,5458,0,0,1,0,0,14405
14129,1133,2041,2116,0,3738,0,0,1,0,0,7032
14130,4620,4028,4253,1,5960,0,0,1,0,0,9646
14131,5809,5227,5480,0,3402,0,0,0,0,0,454
14132,7251,7259,7562,0,1804,0,0,0,0,0,663
14133,513,7070,7371,1,435,0,0,1,0,0,6445
14134,7614,10223,10681,1,5960,0,0,0,0,0,11101
14135,5331,2238,2333,0,4609,0,0,1,0,0,15950
14136,9890,6585,6870,0,4720,0,0,0,0,0,16998
14137,4474,3746,3952,0,5960,0,0,1,0,0,9445
14138,4777,2021,2085,0,5960,0,0,1,0,0,9846
14139,5588,10349,10817,1,5960,0,0,0,0,0,10033
14140,268,1435,1476,0,3935,0,0,0,0,0,12464
14141,9941,495,489,0,995,0,0,0,0,0,13423
14142,4533,4069,4298,0,5960,0,0,1,0,0,9525
14143,2515,12126,12606,0,1448,0,0,1,0,0,14988
14144,5925,1840,1901,0,1062,0,0,0,0,0,16015
14145,6554,6433,6721,0,2045,0,0,0,0,0,16985
14146,9263,6697,6990,0,2354,0,0,0,0,0,939
14147,1797,5091,5345,0,4023,0,0,0,0,0,12545
14148,219,6591,6875,0,1563,0,0,0,0,0,13050
14149,8989,6401,6688,0,2284,0,0,0,0,0,5724
14150,7087,3270,3445,0,4007,0,0,0,0,0,12951
14151,2487,11578,12070,0,5189,0,0,1,0,0,14918
14152,1593,6839,7128,0,5960,0,0,0,0,0,17641
14153,3421,10796,11297,0,1980,0,0,0,0,0,2529
14154,7513,10698,11190,0,5544,0,0,0,0,0,3557
14155,7981,1095,1125,0,4775,0,0,1,0,0,14135
14156,2782,3809,4041,0,1911,0,0,1,0,0,8168
14157,8888,10690,11180,0,4308,0,0,1,0,0,5330
14158,7581,7465,7771,1,2153,0,0,1,0,0,11079
14159,1376,9670,10085,1,5960,0,0,0,0,0,7167
14160,9127,851,853,0,5960,0,0,1,0,0,11728
14161,1282,11927,12403,0,864,0,0,1,0,0,14646
14162,522,7652,7971,1,438,0,0,1,0,0,6227
14163,1102,270,271,0,5960,0,0,0,0,0,12513
14164,5492,2084,2173,0,3939,0,0,0,0,0,12733
14165,2462,2498,2627,0,2008,0,0,1,0,0,13543
14166,1309,10205,10663,1,1086,0,0,1,0,0,14675
14167,2487,9619,10031,0,5189,0,0,1,0,0,14845
14168,5698,1140,1171,1,5960,0,0,1,0,0,16296
14169,319,6674,6965,0,1356,0,0,0,0,0,16911
14170,9202,7792,8110,0,5849,0,0,0,0,0,4296
14171,3867,3022,3182,0,551,0,0,1,0,0,8821
14172,1213,1248,1365,1,5960,0,0,1,0,0,16825
14173,9898,6568,6851,0,4724,0,0,0,0,0,17011
14174,9627,326,325,0,5960,0,0,0,0,0,13353
14175,5833,10583,11067,0,2846,0,0,0,0,0,472
14176,5847,1331,1364,0,2125,0,0,1,0,0,13692
14177,9652,4504,4749,1,5562,0,0,1,0,0,6363
14178,2007,5263,5513,0,569,0,0,1,0,0,7526
14179,3140,2281,2380,1,5960,0,0,1,0,0,8240
14180,182,8551,8912,0,5268,0,0,0,0,0,12997
14181,3082,5748,6016,0,4638,0,0,0,0,0,16503
14182,2398,8074,8413,0,2019,0,0,0,0,0,139
14183,8481,3289,3464,0,1804,0,0,0,0,0,852
14184,1810,9910,10354,0,2520,0,0,1,0,0,1894
14185,8904,10953,11461,1,5966,0,0,1,0,0,15149
14186,8766,11205,11710,1,5960,0,0,1,0,0,15389
14187,6163,11357,11854,0,5501,0,0,0,0,0,3150
14188,8104,3304,3478,0,4003,0,0,0,0,0,13175
14189,307,1906,1974,0,974,0,0,0,0,0,13237
14190,9072,2373,2487,0,3997,0,0,0,0,0,13340
14191,9243,885,894,0,5960,0,0,1,0,0,11755
14192,2953,8102,8438,0,786,0,0,0,0,0,13826
14193,7949,2795,2944,0,2895,0,0,1,0,0,13728
14194,3487,1872,1933,0,5022,0,0,0,0,0,354
14195,10437,11593,12084,0,4868,0,0,0,0,0,4772
14196,2289,5371,5650,1,1906,0,0,1,0,0,6286
14197,3607,6664,6953,1,2497,0,0,1,0,0,6645
14198,1699,3568,3757,1,5960,0,0,1,0,0,7332
14199,8777,9526,9924,1,5960,0,0,0,0,0,11620
14200,194,8619,8985,0,3375,0,0,0,0,0,13004
14201,10424,9304,9683,0,5968,0,0,1,0,0,15255
14202,4310,3912,4131,0,5960,0,0,1,0,0,9206
14203,9118,10177,10636,0,5072,0,0,0,0,0,4224
14204,2487,12286,12767,0,5189,0,0,1,0,0,14853
14205,337,2500,2660,0,4471,0,0,1,0,0,15282
14206,1857,10379,10848,0,1265,0,0,0,0,0,14353
14207,4207,3725,3936,0,5960,0,0,1,0,0,9070
14208,6633,10239,10695,1,5960,0,0,0,0,0,10485
14209,3006,10960,11468,0,5042,0,0,1,0,0,2158
14210,5924,7787,8113,0,4619,0,0,0,0,0,3057
14211,4847,11628,12118,0,2869,0,0,0,0,0,2746
14212,9284,10153,10613,0,2130,0,0,0,0,0,4336
14213,8840,10667,11154,1,5436,0,0,1,0,0,6738
14214,1408,2936,3095,1,5960,0,0,1,0,0,7195
14215,3411,10314,10776,1,5960,0,0,0,0,0,8265
14216,9845,3416,3592,0,5960,0,0,1,0,0,12041
14217,8559,1070,1102,0,5960,0,0,1,0,0,11465
14218,2955,10362,10835,0,786,0,0,1,0,0,13855
14219,3023,3635,3832,0,3015,0,0,0,0,0,306
14220,6643,12175,12655,0,1992,0,0,0,0,0,3285
14221,5405,9106,9490,0,927,0,0,0,0,0,2854
14222,7513,10989,11502,0,5544,0,0,0,0,0,3584
14223,870,12159,12637,0,2898,0,0,1,0,0,14453
14224,2515,12485,12974,0,1448,0,0,1,0,0,15006
14225,1636,5318,5571,1,5960,0,0,1,0,0,15323
14226,9271,2766,2914,1,3332,0,0,0,0,0,16045
14227,1487,3183,3353,0,5960,0,0,1,0,0,15416
14228,8457,399,396,0,4497,0,0,0,0,0,13270
14229,8996,12647,13138,1,1251,0,0,1,0,0,4136
14230,5741,6544,6825,0,4547,0,0,0,0,0,16982
14231,4702,3550,3739,0,5960,0,0,1,0,0,9745
14232,6334,3936,4155,1,589,0,0,1,0,0,10364
14233,8830,5849,6119,0,5960,0,0,1,0,0,11672
14234,912,7807,8127,1,2153,0,0,1,0,0,6920
14235,7330,1025,1055,0,5960,0,0,1,0,0,10957
14236,10211,9675,10091,0,5191,0,0,0,0,0,4657
14237,6960,7457,7763,1,2523,0,0,0,0,0,3342
14238,8504,4256,4486,0,5107,0,0,1,0,0,6727
14239,8205,11691,12178,0,4729,0,0,1,0,0,6024
14240,2416,5802,6072,0,4915,0,0,0,0,0,7898
14241,9506,5639,5908,0,5960,0,0,1,0,0,11851
14242,713,4101,4330,0,4036,0,0,0,0,0,12457
14243,8345,4691,4926,0,1581,0,0,0,0,0,773
14244,480,6036,6315,1,4407,0,0,1,0,0,6199
14245,10457,11643,12134,0,4989,0,0,0,0,0,4789
14246,997,4536,4778,0,3505,0,0,1,0,0,16469
14247,3528,6209,6492,1,2733,0,0,1,0,0,5878
14248,6862,1151,1183,1,3708,0,0,1,0,0,15514
14249,8753,3202,3373,0,3052,0,0,1,0,0,16161
14250,3876,5750,6019,0,5960,0,0,1,0,0,8827
14251,7992,12322,12809,0,5537,0,0,0,0,0,17811
14252,2240,3128,3296,0,595,0,0,1,0,0,15786
14253,2434,9244,9624,0,1136,0,0,0,0,0,2026
14254,10397,11959,12433,0,2746,0,0,0,0,0,1054
14255,8996,12661,13152,1,1251,0,0,1,0,0,4148
14256,459,1574,1630,0,1154,0,0,0,0,0,13884
14257,4943,1525,1583,1,5960,0,0,1,0,0,16283
14258,9163,4432,4677,1,5960,0,0,1,0,0,16787
14259,870,9445,9839,0,2897,0,0,1,0,0,14526
14260,2338,1116,1149,1,738,0,0,1,0,0,17157
14261,8963,5163,5418,0,4704,0,0,1,0,0,16185
14262,9762,4744,4984,0,5624,0,0,1,0,0,17439
14263,2465,5513,5776,1,5834,0,0,1,0,0,5863
14264,4283,2461,2584,0,5960,0,0,1,0,0,9166
14265,4458,2454,2579,0,5960,0,0,1,0,0,9422
14266,7161,1952,2017,0,3776,0,0,1,0,0,10868
14267,7831,647,635,0,5960,0,0,1,0,0,11175
14268,9808,2005,2071,0,3744,0,0,1,0,0,12029
14269,7513,10958,11473,0,5544,0,0,0,0,0,3582
14270,2073,5541,5813,0,368,0,0,1,0,0,7617
14271,1670,1466,1508,0,3364,0,0,1,0,0,15742
14272,10457,12071,12543,0,4989,0,0,0,0,0,4851
14273,1282,9789,10222,0,864,0,0,1,0,0,14583
14274,1448,11302,11802,0,687,0,0,1,0,0,14732
14275,3250,12378,12860,0,1928,0,0,1,0,0,2392
14276,10457,11188,11703,0,4990,0,0,0,0,0,4895
14277,3187,9985,10429,1,5960,0,0,0,0,0,8253
14278,4202,4023,4249,1,5960,0,0,1,0,0,9064
14279,3179,9402,9793,1,1822,0,0,1,0,0,5952
14280,82,1782,1839,0,5960,0,0,0,0,0,16526
14281,592,6432,6720,0,1357,0,0,0,0,0,16948
14282,2998,3086,3251,0,2952,0,0,1,0,0,17273
14283,1710,8586,8950,0,5960,0,0,1,0,0,7359
14284,4522,5499,5760,0,5960,0,0,1,0,0,9508
14285,10436,5025,5276,0,881,0,0,0,0,0,6810
14286,4445,2331,2440,0,5960,0,0,1,0,0,9404
14287,4797,3486,3674,0,5960,0,0,1,0,0,9871
14288,4937,1471,1514,1,5960,0,0,1,0,0,15533
14289,3298,8330,8673,0,1773,0,0,0,0,0,320
14290,7904,8979,9367,0,3815,0,0,0,0,0,765
14291,10457,11690,12180,0,4989,0,0,0,0,0,4797
14292,319,6611,6896,0,1356,0,0,0,0,0,16907
14293,514,4342,4580,1,1932,0,0,1,0,0,6209
14294,4213,5434,5688,0,5960,0,0,1,0,0,9078
14295,4842,3456,3638,0,5960,0,0,1,0,0,9276
14296,26,195,197,1,3538,0,0,1,0,0,13888
14297,926,2656,2800,0,4772,0,0,1,0,0,13905
14298,8836,9272,9651,0,2023,0,0,0,0,0,4048
14299,9972,6017,6293,0,4937,0,0,0,0,0,6373
14300,1508,1632,1688,0,4512,0,0,0,0,0,5108
14301,1746,3720,3932,1,404,0,0,1,0,0,7387
14302,1067,20,20,0,5987,0,0,1,0,0,69
14303,1382,10000,10443,1,5960,0,0,0,0,0,7172
14304,2086,4939,5182,0,5960,0,0,0,0,0,7634
14305,10472,2951,3110,0,187,0,0,0,0,0,17020
14306,5343,12293,12776,0,2059,0,0,0,0,0,2829
14307,294,3315,3489,0,981,0,0,0,0,0,12878
14308,3108,2093,2176,1,2723,0,0,1,0,0,5781
14309,10025,639,624,0,5960,0,0,1,0,0,12142
14310,7513,10791,11295,0,5544,0,0,0,0,0,3568
14311,2735,5595,5859,1,1635,0,0,1,0,0,8020
14312,8936,2861,3014,0,5911,0,0,1,0,0,16174
14313,5110,4742,4982,0,5960,0,0,0,0,0,8667
14314,7520,4540,4785,0,3998,0,0,1,0,0,13148
14315,1282,11312,11813,0,864,0,0,1,0,0,14625
14316,5809,7427,7730,0,3402,0,0,0,0,0,457
14317,7251,8936,9322,0,1798,0,0,0,0,0,3426
14318,1165,3452,3633,1,5960,0,0,1,0,0,7062
14319,3787,5307,5557,0,5960,0,0,1,0,0,8423
14320,4118,2535,2667,0,2911,0,0,1,0,0,8955
14321,2624,7188,7487,0,5284,0,0,0,0,0,5365
14322,450,6637,6925,1,4409,0,0,1,0,0,4981
14323,2607,10246,10705,1,5960,0,0,0,0,0,7980
14324,4184,5403,5655,0,252,0,0,1,0,0,9038
14325,8894,3380,3557,0,5960,0,0,1,0,0,11686
14326,1604,2240,2338,0,3796,0,0,1,0,0,7239
14327,4915,3372,3547,0,5960,0,0,1,0,0,8486
14328,4918,5309,5562,1,2097,0,0,1,0,0,8493
14329,6759,5906,6183,1,3117,0,0,1,0,0,10599
14330,6835,5016,5269,0,5960,0,0,0,0,0,10678
14331,2860,6350,6660,1,1827,0,0,1,0,0,6563
14332,2431,9589,10000,1,5960,0,0,0,0,0,7914
14333,4328,2421,2540,0,5960,0,0,1,0,0,9231
14334,5924,7412,7719,0,4619,0,0,0,0,0,3031
14335,5687,6482,6769,0,2777,0,0,0,0,0,13477
14336,9706,8344,8687,1,1960,0,0,1,0,0,15399
14337,5164,5584,5846,1,5960,0,0,1,0,0,8716
14338,10033,7679,7995,1,2153,0,0,1,0,0,12153
14339,1229,12259,12741,0,1075,0,0,0,0,0,74
14340,8293,8919,9299,0,2321,0,0,0,0,0,3839
14341,3530,6311,6594,1,2653,0,0,1,0,0,5790
14342,2857,11562,12055,0,5652,0,0,0,0,0,2105
14343,8144,3220,3392,0,4001,0,0,0,0,0,13211
14344,8391,4344,4584,0,4029,0,0,0,0,0,13223
14345,9038,1609,1667,0,3910,0,0,0,0,0,13302
14346,3017,11867,12343,0,3015,0,0,0,0,0,2225
14347,9711,8566,8934,0,2159,0,0,1,0,0,4454
14348,516,8641,9005,0,818,0,0,1,0,0,6223
14349,8824,5428,5685,0,5960,0,0,1,0,0,11667
14350,3102,4437,4675,1,5447,0,0,1,0,0,15860
14351,1449,10552,11036,0,686,0,0,1,0,0,14798
14352,723,6425,6714,0,1512,0,0,0,0,0,16967
14353,8720,6473,6761,0,2886,0,0,0,0,0,870
14354,3475,8306,8646,0,2789,0,0,0,0,0,2545
14355,8868,7782,8101,0,3146,0,0,0,0,0,4061
14356,8833,687,682,0,3526,0,0,1,0,0,14206
14357,3498,4966,5216,0,2020,0,0,1,0,0,15905
14358,823,726,725,0,5960,0,0,1,0,0,6883
14359,3987,3651,3850,0,5960,0,0,1,0,0,9285
14360,5312,6599,6886,0,5960,0,0,0,0,0,13437
14361,8362,6174,6456,0,1627,0,0,0,0,0,787
14362,1532,12079,12768,1,5611,0,0,1,0,0,2032
14363,5885,6737,7030,1,4872,0,0,1,0,0,6659
14364,3505,5514,5887,1,1906,0,0,1,0,0,6303
14365,2525,11915,12393,0,3418,0,0,0,0,0,3657
14366,6970,12120,12601,0,3453,0,0,0,0,0,5999
14367,1061,978,1001,0,5960,0,0,1,0,0,6995
14368,3483,2415,2533,0,4797,0,0,0,0,0,13908
14369,4276,3725,3934,1,5960,0,0,1,0,0,9156
14370,4797,5489,5747,0,5960,0,0,1,0,0,9870
14371,23,4210,4440,0,1613,0,0,0,0,0,5139
14372,2242,11309,11809,0,2541,0,0,0,0,0,1945
14373,2330,10526,11008,0,3274,0,0,0,0,0,1980
14374,6245,8694,9062,0,5600,0,0,0,0,0,3171
14375,6590,9110,9494,0,4362,0,0,0,0,0,3279
14376,3938,3112,3278,0,5960,0,0,1,0,0,8887
14377,9417,869,879,0,5960,0,0,1,0,0,11781
14378,10264,4545,4789,0,1859,0,0,1,0,0,5440
14379,5671,11856,12334,0,4315,0,0,0,0,0,5627
14380,4186,3913,4132,0,5960,0,0,1,0,0,9040
14381,8970,6135,6412,1,896,0,0,1,0,0,13877
14382,1448,9321,9704,0,687,0,0,1,0,0,14777
14383,6792,1545,1600,0,2516,0,0,0,0,0,16489
14384,9469,9129,9509,0,5960,0,0,1,0,0,15229
14385,10214,1062,1093,0,5960,0,0,1,0,0,16411
14386,7514,8953,9341,0,5542,0,0,0,0,0,3539
14387,1342,5665,5934,1,637,0,0,1,0,0,7143
14388,5798,11723,12212,0,2840,0,0,0,0,0,434
14389,851,12607,13096,0,1919,0,0,0,0,0,5932
14390,5413,845,851,0,5960,0,0,1,0,0,9966
14391,5620,6914,7207,1,5960,0,0,1,0,0,10100
14392,10092,7967,8313,1,5960,0,0,1,0,0,12171
14393,1504,4329,4566,0,2858,0,0,0,0,0,5124
14394,3527,6207,6488,1,2734,0,0,1,0,0,5877
14395,186,10647,11132,0,5269,0,0,1,0,0,12967
14396,2515,11537,12030,0,1449,0,0,1,0,0,14984
14397,8861,1852,1912,0,3661,0,0,1,0,0,16755
14398,6754,7454,7760,1,2153,0,0,1,0,0,10592
14399,10486,7016,7314,1,3867,0,0,1,0,0,15314
14400,6760,7440,7744,1,2153,0,0,1,0,0,10605
14401,9695,5197,5449,1,2048,0,0,0,0,0,11990
14402,9066,6752,7044,1,5960,0,0,1,0,0,15591
14403,1874,7224,7524,0,5686,0,0,0,0,0,118
14404,3313,10302,10760,0,1224,0,0,1,0,0,13575
14405,1858,9397,9786,1,2878,0,0,0,0,0,14351
14406,2487,12453,12941,0,5189,0,0,1,0,0,14868
14407,3032,12426,12910,0,5173,0,0,1,0,0,15021
14408,3597,8029,8366,0,4515,0,0,0,0,0,2637
14409,7491,2796,2946,0,4035,0,0,0,0,0,13129
14410,7470,2081,2163,0,3759,0,0,1,0,0,11024
14411,10290,3579,3769,1,5960,0,0,1,0,0,12308
14412,6865,11204,11709,0,852,0,0,1,0,0,3389
14413,8,7369,7673,0,4665,0,0,1,0,0,1535
14414,659,9307,9692,0,2334,0,0,0,0,0,1552
14415,8040,10414,10891,0,5489,0,0,1,0,0,3782
14416,9086,937,951,0,5960,0,0,1,0,0,11726
14417,9692,8443,8785,0,5409,0,0,1,0,0,4473
14418,9043,11498,11987,0,4359,0,0,0,0,0,5728
14419,3562,6721,7015,1,2681,0,0,1,0,0,6689
14420,4511,3750,3956,0,5960,0,0,1,0,0,9491
14421,8784,10174,10633,1,5960,0,0,0,0,0,11629
14422,185,11664,12152,0,5269,0,0,1,0,0,12986
14423,9468,10411,10882,0,2151,0,0,1,0,0,15189
14424,1265,4217,4467,1,5960,0,0,1,0,0,7103
14425,5091,5722,5988,0,541,0,0,1,0,0,8646
14426,5301,2320,2427,1,5960,0,0,1,0,0,9950
14427,294,3316,3492,0,981,0,0,0,0,0,12879
14428,9974,2738,2885,0,2744,0,0,0,0,0,13403
14429,5492,3031,3192,0,1004,0,0,0,0,0,12727
14430,7924,2154,2244,0,3737,0,0,1,0,0,11207
14431,1631,10826,11332,0,4867,0,0,0,0,0,1854
14432,571,6490,6776,1,5891,0,0,1,0,0,6495
14433,2992,2064,2144,0,3805,0,0,1,0,0,8205
14434,8374,8489,8846,0,5241,0,0,0,0,0,3851
14435,6901,6471,6779,1,3144,0,0,1,0,0,6319
14436,450,6845,7134,1,4409,0,0,1,0,0,4970
14437,7390,6281,6560,0,1969,0,0,0,0,0,17368
14438,3092,8178,8516,1,701,0,0,1,0,0,2324
14439,9475,8654,9027,0,5117,0,0,0,0,0,4427
14440,10338,9812,10244,0,1923,0,0,1,0,0,4739
14441,9385,1554,1607,0,5960,0,0,1,0,0,5332
14442,5781,6857,7147,1,2302,0,0,1,0,0,15369
14443,1366,7313,7610,0,2275,0,0,0,0,0,3744
14444,3721,7952,8289,0,2343,0,0,0,0,0,2732
14445,1682,4385,4619,0,5918,0,0,0,0,0,103
14446,703,11446,11937,0,4332,0,0,1,0,0,1336
14447,2397,2001,2069,0,607,0,0,0,0,0,15798
14448,7750,6523,6840,0,2479,0,0,0,0,0,5681
14449,1449,10413,10885,0,686,0,0,1,0,0,14783
14450,8821,1383,1417,1,3079,0,0,1,0,0,16341
14451,421,11277,11779,0,4421,0,0,1,0,0,1179
14452,8900,8545,8905,0,2393,0,0,0,0,0,4068
14453,2871,9866,10304,1,5960,0,0,0,0,0,8114
14454,7115,10200,10658,1,5960,0,0,0,0,0,10816
14455,7367,9994,10437,1,3345,0,0,1,0,0,14382
14456,8526,11151,11667,0,183,0,0,0,1,1,1084
14457,797,5577,5835,0,5960,0,0,1,0,0,6879
14458,1242,1026,1054,0,5960,0,0,1,0,0,7094
14459,4642,2250,2349,0,5960,0,0,1,0,0,9675
14460,10442,2393,2511,0,4303,0,0,1,0,0,12384
14461,870,12358,12844,0,2898,0,0,1,0,0,14466
14462,970,7777,8093,0,5960,0,0,0,0,0,17593
14463,8628,10090,10543,1,5960,0,0,0,0,0,11502
14464,2751,10168,10628,0,963,0,0,1,0,0,2088
14465,2875,8158,8494,0,708,0,0,0,0,0,2110
14466,6589,9099,9480,0,4362,0,0,0,0,0,3278
14467,9090,10808,11308,0,5079,0,0,0,0,0,4212
14468,9819,5351,5602,0,4907,0,0,0,0,0,17519
14469,2531,5364,5614,1,5710,0,0,1,0,0,7948
14470,6951,10014,10461,1,5960,0,0,0,0,0,10698
14471,6411,2748,2896,0,5467,0,0,0,0,0,16043
14472,8380,8771,9143,0,5670,0,0,0,0,0,17350
14473,5749,7362,7665,1,1242,0,0,1,0,0,2945
14474,3380,11938,12412,1,1900,0,0,1,0,0,6596
14475,9669,2778,2926,1,5960,0,0,0,0,0,15394
14476,10444,8445,8787,0,3869,0,0,0,0,0,15642
14477,3102,2690,2837,0,2099,0,0,0,0,0,15863
14478,8962,11917,12396,0,3292,0,0,0,0,0,4108
14479,2484,7573,7885,1,2153,0,0,1,0,0,7930
14480,1633,8572,8975,1,4416,0,0,1,0,0,14345
14481,6008,6166,6449,0,969,0,0,0,0,0,16529
14482,10378,12624,13115,1,5168,0,0,1,0,0,17556
14483,5883,10798,11298,0,2868,0,0,0,0,0,5971
14484,3435,7612,7920,1,2153,0,0,1,0,0,8274
14485,816,3927,4147,0,3205,0,0,1,0,0,15685
14486,800,8453,8798,0,4751,0,0,0,0,0,1367
14487,3389,12139,12619,0,1923,0,0,1,0,0,2516
14488,6124,11459,11958,0,838,0,0,1,0,0,3124
14489,3904,3151,3322,0,5960,0,0,1,0,0,8856
14490,9526,5572,5837,0,5960,0,0,1,0,0,11887
14491,310,1368,1405,0,4131,0,0,0,0,0,13298
14492,1282,10695,11185,0,864,0,0,1,0,0,14610
14493,1448,10994,11504,0,687,0,0,1,0,0,14716
14494,7286,12501,12992,0,3311,0,0,0,0,0,17304
14495,9761,1421,1459,0,3001,0,0,0,0,0,17433
14496,10379,12724,13215,1,2212,0,0,1,0,0,17582
14497,160,11753,12243,0,3352,0,0,1,0,0,12909
14498,8340,5092,5349,0,3992,0,0,0,0,0,13217
14499,2805,85,84,0,196,0,0,0,0,0,256
14500,3343,9302,9679,0,1167,0,0,1,0,0,2447
14501,6374,8423,9274,1,898,0,0,0,0,0,5655
14502,9067,6615,6902,1,5940,0,0,1,0,0,15592
14503,8963,5376,5636,0,4704,0,0,1,0,0,16209
14504,9053,8521,8882,0,1354,0,0,0,0,0,17723
14505,3948,5447,5699,0,5960,0,0,1,0,0,8896
14506,1596,10089,10545,0,1733,0,0,0,0,0,5522
14507,4512,3608,3803,0,5960,0,0,1,0,0,9493
14508,4638,2136,2227,0,5960,0,0,1,0,0,9669
14509,4072,3798,4007,0,5960,0,0,1,0,0,9712
14510,5681,3637,3834,1,5960,0,0,1,0,0,10091
14511,307,2390,2520,0,974,0,0,0,0,0,13231
14512,10457,11945,12422,0,4989,0,0,0,0,0,4831
14513,615,2627,2770,0,5875,0,0,0,0,0,17287
14514,6617,7521,7833,1,2153,0,0,1,0,0,10470
14515,2160,3649,3852,0,5960,0,0,1,0,0,7727
14516,4363,4065,4294,0,5960,0,0,1,0,0,9279
14517,7545,9677,10092,1,5960,0,0,0,0,0,11060
14518,10015,2226,2323,0,4304,0,0,1,0,0,12134
14519,301,1410,1450,0,3954,0,0,0,0,0,13108
14520,7931,3619,3816,0,4526,0,0,0,0,0,14132
14521,7235,11624,12114,0,4703,0,0,1,0,0,16433
14522,8880,536,528,0,4616,0,0,1,0,0,17370
14523,9868,6486,6772,1,2318,0,0,1,0,0,6760
14524,6284,1176,1212,1,5200,0,0,1,0,0,15466
14525,1719,337,333,0,4484,0,0,0,0,0,17128
14526,6692,2157,2250,0,5960,0,0,1,0,0,10527
14527,2661,8084,8420,0,5721,0,0,0,0,0,2074
14528,8575,12368,12853,0,1927,0,0,1,0,0,3955
14529,516,8444,8785,0,818,0,0,1,0,0,6222
14530,4365,2350,2462,0,5960,0,0,1,0,0,9286
14531,8066,7529,7842,1,2153,0,0,1,0,0,11257
14532,1031,12417,12902,0,1041,0,0,1,0,0,14570
14533,8,7269,7575,0,4665,0,0,1,0,0,1519
14534,3053,11799,12284,0,2582,0,0,0,0,0,2600
14535,1877,10418,10890,0,2449,0,0,0,0,0,1942
14536,9633,3351,3526,1,5103,0,0,1,0,0,5226
14537,5682,647,635,0,5960,0,0,1,0,0,10093
14538,2808,11438,11928,0,1684,0,0,0,0,0,2099
14539,3060,11296,11798,0,4559,0,0,1,0,0,2263
14540,9733,11636,12132,0,4693,0,0,0,0,0,4503
14541,8850,3120,3287,0,676,0,0,0,0,0,5477
14542,533,7013,7312,1,2384,0,0,1,0,0,6447
14543,9761,175,177,0,4901,0,0,0,0,0,17428
14544,6184,8912,9295,0,3197,0,0,0,0,0,5645
14545,5448,4607,4845,0,2336,0,0,1,0,0,15961
