row_id,name,startdate,enddate,location,description,eventattendancemode,eventstatus,image,offers,organizer,page_url
354,30,63,58,0,5838,0,1,0,0,0,533
355,44,62,58,0,5027,0,1,0,0,0,533
356,45,69,64,0,2465,0,1,0,0,1,533
357,51,67,62,0,3265,0,1,0,0,0,533
358,52,68,63,0,3265,0,1,0,0,0,533
359,57,64,59,0,4060,0,1,0,0,0,533
360,26,73,68,0,4302,0,1,0,0,0,460
361,29,72,67,0,1513,0,1,0,0,0,460
362,28,71,66,0,1007,0,1,0,0,0,460
363,15,66,61,0,48,0,1,0,0,1,1364
364,30,63,58,0,5240,0,1,0,0,0,1364
365,44,62,58,0,4429,0,1,0,0,0,1364
366,45,69,64,0,1866,0,1,0,0,1,1364
367,51,67,62,0,2667,0,1,0,0,0,1364
368,52,68,63,0,2667,0,1,0,0,0,1364
369,57,64,59,0,3462,0,1,0,0,0,1364
370,29,72,67,0,1754,0,1,0,0,0,1252
371,28,71,66,0,1248,0,1,0,0,0,1252
372,29,72,67,0,1493,0,1,0,0,0,970
373,28,71,66,0,987,0,1,0,0,0,970
374,15,66,61,0,399,0,1,0,0,1,511
375,30,63,58,0,5591,0,1,0,0,0,511
376,44,62,58,0,4780,0,1,0,0,0,511
377,45,69,64,0,2218,0,1,0,0,1,511
378,51,67,62,0,3018,0,1,0,0,0,511
379,52,68,63,0,3018,0,1,0,0,0,511
380,57,64,59,0,3813,0,1,0,0,0,511
381,15,66,61,0,572,0,1,0,0,1,1419
382,30,63,58,0,5764,0,1,0,0,0,1419
383,44,62,58,0,4953,0,1,0,0,0,1419
384,45,69,64,0,2391,0,1,0,0,1,1419
385,51,67,62,0,3191,0,1,0,0,0,1419
386,52,68,63,0,3191,0,1,0,0,0,1419
387,57,64,59,0,3986,0,1,0,0,0,1419
388,13,35,34,0,15,0,1,0,0,1,13
389,15,66,61,0,386,0,1,0,0,1,479
390,30,63,58,0,5578,0,1,0,0,0,479
391,44,62,58,0,4767,0,1,0,0,0,479
392,45,69,64,0,2205,0,1,0,0,1,479
393,51,67,62,0,3005,0,1,0,0,0,479
394,52,68,63,0,3005,0,1,0,0,0,479
395,57,64,59,0,3800,0,1,0,0,0,479
396,15,66,61,0,801,0,1,0,0,1,1466
397,30,63,58,0,5993,0,1,0,0,0,1466
398,44,62,58,0,5182,0,1,0,0,0,1466
399,45,69,64,0,2620,0,1,0,0,1,1466
400,51,67,62,0,3420,0,1,0,0,0,1466
401,52,68,63,0,3420,0,1,0,0,0,1466
402,57,64,59,0,4215,0,1,0,0,0,1466
403,15,66,61,0,88,0,1,0,0,1,85
404,30,63,58,0,5280,0,1,0,0,0,85
405,44,62,58,0,4469,0,1,0,0,0,85
406,45,69,64,0,1906,0,1,0,0,1,85
407,51,67,62,0,2707,0,1,0,0,0,85
408,52,68,63,0,2707,0,1,0,0,0,85
409,57,64,59,0,3502,0,1,0,0,0,85
410,15,66,61,0,286,0,1,0,0,1,1481
411,30,63,58,0,5478,0,1,0,0,0,1481
412,44,62,58,0,4667,0,1,0,0,0,1481
413,45,69,64,0,2105,0,1,0,0,1,1481
414,51,67,62,0,2905,0,1,0,0,0,1481
