row_id,name,startdate,enddate,location,description,eventattendancemode,eventstatus,organizer,performer,duration,about,aggregaterating,page_url
10396,8515,4739,6089,0,8973,0,0,0,8507,31,8973,0,429
10397,2032,1428,1591,0,11306,0,0,0,1891,26,11306,0,4382
10398,4594,9928,13361,0,3706,0,0,0,1345,44,3706,0,10124
10399,6801,7736,9981,0,10439,0,0,0,6049,27,10439,0,10802
10400,4978,3130,3717,0,9772,0,0,0,5712,52,9772,0,205
10401,9042,9714,12989,0,12538,0,0,0,2863,23,12538,0,10123
10402,1084,3298,3914,0,6314,0,0,0,9360,60,6314,0,12989
10403,3985,6779,8797,0,10353,0,0,0,3581,82,10353,0,4307
10404,9822,722,803,0,2352,0,0,0,8605,38,2352,0,1127
10405,11715,8970,11683,0,10806,0,0,0,2432,41,10806,0,1918
10406,12503,3506,4176,0,10604,0,0,0,4054,18,10604,0,3119
10407,7877,6097,7890,0,10998,0,0,0,11492,27,10998,0,6187
10408,1917,4722,6063,0,9947,0,0,0,5602,71,9947,0,2104
10409,7091,8818,11391,0,10619,0,0,0,7027,50,10619,0,2179
10410,5372,2892,3426,0,5756,0,0,0,2727,51,5756,0,5271
10411,12334,8964,11672,0,4914,0,0,0,5350,60,4914,0,12151
10412,2744,2738,3231,0,469,0,0,0,6170,24,469,0,4830
10413,8664,1373,1524,0,1114,0,0,0,2949,15,1114,0,4629
10414,951,3686,4411,0,1688,0,0,0,5226,39,1688,0,5962
10415,3705,2698,3180,0,3289,0,0,0,5331,9,3289,0,13114
10416,10391,8583,11063,0,7012,0,0,0,11278,93,7012,0,10174
10417,11922,9493,12544,0,12168,0,0,0,73,34,12168,0,10358
10418,4495,5103,6583,0,3200,0,0,0,7157,50,3200,0,6857
10419,4212,7551,9759,0,6221,0,0,0,5865,115,6221,0,9904
10420,433,8531,10993,0,9240,0,0,0,3852,34,9240,0,1668
10421,6938,4097,4950,0,8736,0,0,0,2835,47,8736,0,2658
10422,5877,3504,4173,0,3478,0,0,0,2136,9,3478,0,7059
10423,1529,4277,5250,0,7938,0,0,0,5344,39,7938,0,3528
10424,8557,4988,6440,0,10506,0,0,0,549,54,10506,0,5311
10425,7028,8670,11167,0,9662,0,0,0,8218,29,9662,0,8950
10426,8251,7204,9339,0,8244,0,0,0,2805,58,8244,0,7781
10427,3997,5892,7611,0,9996,0,0,0,10831,19,9996,0,8213
10428,9692,585,641,0,6884,0,0,0,5958,82,6884,0,1255
10429,2422,5785,7486,0,6069,0,0,0,840,29,6069,0,12608
10430,7558,644,709,0,1882,0,0,0,8525,6,1882,0,13607
10431,7665,5637,7294,0,7183,0,0,0,4959,29,7183,0,4869
10432,8579,550,603,0,9868,0,0,0,7194,27,9868,0,1088
10433,9208,6767,8785,0,343,0,0,0,10779,4,343,0,7694
10434,9143,2148,2466,0,11659,0,0,0,6699,31,11659,0,13636
10435,2034,7302,9466,0,9577,0,0,0,2212,3,9577,0,2210
10436,12583,2559,3000,0,1580,0,0,0,6920,26,1580,0,4807
10437,12073,1065,1180,0,4031,0,0,0,4867,54,4031,0,13287
10438,8271,3311,3932,0,12423,0,0,0,5166,26,12423,0,13453
10439,671,344,375,0,6694,0,0,0,2216,53,6694,0,960
10440,4992,2790,3304,0,7459,0,0,0,815,21,7459,0,2868
10441,266,4527,5696,0,9418,0,0,0,6284,28,9418,0,2171
10442,7442,2690,3171,0,4229,0,0,0,11159,54,4229,0,5255
10443,8042,6820,8850,0,7958,0,0,0,4021,5,7958,0,9087
10444,5756,6661,8651,0,3056,0,0,0,4386,26,3056,0,8584
10445,11740,4118,4981,0,10761,0,0,0,1984,115,10761,0,13721
10446,2920,4669,5983,0,2118,0,0,0,9886,23,2118,0,6136
10447,6578,2289,2652,0,8978,0,0,0,9818,24,8978,0,2912
10448,5259,3140,3728,0,3676,0,0,0,11508,117,3676,0,4614
10449,4102,3587,4295,0,7380,0,0,0,2420,5,7380,0,6898
10450,11119,9867,13291,0,5748,0,0,0,1963,50,5748,0,10391
10451,5554,2740,3237,0,1188,0,0,0,9392,53,1188,0,11724
10452,4557,3509,4182,0,1812,0,0,0,1433,13,1812,0,3121
10453,9213,3027,3595,0,4752,0,0,0,9240,29,4752,0,11208
10454,7549,6568,8523,0,4536,0,0,0,3727,24,4536,0,276
10455,2532,5425,7004,0,2257,0,0,0,3193,53,2257,0,1578
10456,3702,4423,5514,0,11903,0,0,0,7951,12,11903,0,7159
10457,10373,2978,3535,0,11911,0,0,0,2098,24,11911,0,7588
10458,11621,1793,2022,0,6885,0,0,0,6881,53,6885,0,11399
10459,186,8967,11679,0,7340,0,0,0,7239,19,7340,0,1673
10460,2095,7477,9675,0,1260,0,0,0,255,50,1260,0,2218
10461,2230,9444,12469,0,4009,0,0,0,3995,45,4009,0,3337
10462,8921,5667,7331,0,3111,0,0,0,4873,29,3111,0,3457
10463,3596,1321,1460,0,3460,0,0,0,5736,21,3460,0,3830
10464,1629,294,321,0,3774,0,0,0,6990,47,3774,0,689
10465,11001,3200,3798,0,5039,0,0,0,1121,33,5039,0,6566
10466,2911,7917,10221,0,2499,0,0,0,4980,34,2499,0,474
10467,10822,9490,12534,0,7846,0,0,0,1326,45,7846,0,7918
10468,7782,4714,6053,0,9559,0,0,0,9464,104,9559,0,7435
10469,12627,4233,5166,0,6424,0,0,0,10412,24,6424,0,2657
10470,10789,6839,8872,0,9736,0,0,0,9522,32,9736,0,8061
10471,11195,8973,11687,0,12358,0,0,0,3746,43,12358,0,3544
10472,11214,5503,7115,0,9050,0,0,0,1451,39,9050,0,3959
10473,10224,202,216,0,6454,0,0,0,9438,60,6454,0,2124
10474,11486,3320,3943,0,8858,0,0,0,4166,34,8858,0,11213
10475,3873,8927,11589,0,7416,0,0,0,5193,68,7416,0,2465
10476,11048,8054,10410,0,5433,0,0,0,1037,49,5433,0,5425
10477,2141,9262,12148,0,3604,0,0,0,9313,32,3604,0,13547
10478,12564,1785,2014,0,12545,0,0,0,11423,11,12545,0,6301
10479,6305,5134,6623,0,2812,0,0,0,2624,53,2812,0,7703
10480,4810,3426,4077,0,11280,0,0,0,6986,30,11280,0,4227
10481,447,6407,8304,0,2967,0,0,0,10867,23,2967,0,8914
10482,10084,9216,12078,0,4743,0,0,0,3191,41,4743,0,9012
10483,2390,9259,12143,0,2138,0,0,0,4077,21,2138,0,10561
10484,8586,102,105,0,8158,0,0,0,9863,17,8158,0,1024
10485,5983,7221,9359,0,2547,0,0,0,209,92,2547,0,9351
10486,4696,6789,8810,0,7556,0,0,0,6480,36,7556,0,3476
10487,2065,5226,6740,0,7218,0,0,0,7055,40,7218,0,4732
10488,8746,7294,9454,0,5659,0,0,0,3233,110,5659,0,5615
10489,11087,3080,3662,0,6144,0,0,0,11064,21,6144,0,7119
10490,5640,2391,2791,0,7045,0,0,0,6103,54,7045,0,5228
10491,4355,9713,12983,0,12107,0,0,0,2951,82,12107,0,7335
10492,5409,6893,8940,0,7910,0,0,0,1253,49,7910,0,13677
10493,12467,5624,7272,0,9582,0,0,0,6422,42,9582,0,5471
10494,1621,1007,1116,0,6930,0,0,0,5938,13,6930,0,3572
10495,8338,6441,8349,0,2045,0,0,0,8679,42,2045,0,3670
10496,1831,7016,9095,0,3863,0,0,0,8869,28,3863,0,8556
10497,7279,4799,6180,0,11064,0,0,0,3219,54,11064,0,1951
10498,2358,596,654,0,10892,0,0,0,2115,54,10892,0,2974
10499,12664,9211,12073,0,4753,0,0,0,9702,51,4753,0,3428
10500,2814,3406,4045,0,2758,0,0,0,10580,1,2758,0,4914
10501,8703,4973,6420,0,2461,0,0,0,7755,45,2461,0,6144
10502,9012,7571,9779,0,2624,0,0,0,9241,23,2624,0,7725
10503,10624,6758,8776,0,12305,0,0,0,2305,37,12305,0,5368
10504,345,6414,8315,0,11720,0,0,0,6340,82,11720,0,6593
10505,4364,3424,4073,0,322,0,0,0,274,46,322,0,13450
10506,9777,4110,4965,0,8171,0,0,0,10653,25,8171,0,7131
10507,8746,7165,9292,0,5659,0,0,0,3233,110,5659,0,5611
10508,213,5341,6893,0,11459,0,0,0,6567,40,11459,0,7653
10509,8384,3113,3699,0,10694,0,0,0,11545,82,10694,0,10763
10510,3591,1210,1337,0,9523,0,0,0,2048,115,9523,0,12773
10511,8847,1302,1439,0,8646,0,0,0,419,38,8646,0,3440
10512,11113,366,402,0,7259,0,0,0,5227,42,7259,0,794
10513,359,2782,3292,0,5416,0,0,0,11507,64,5416,0,4611
10514,8067,5559,7188,0,12657,0,0,0,7592,34,12657,0,4868
10515,2249,5995,7752,0,940,0,0,0,436,39,940,0,7622
10516,10242,9349,12291,0,3751,0,0,0,8054,36,3751,0,9095
10517,207,1435,1598,0,5087,0,0,0,1885,51,5087,0,4957
10518,12677,7796,10068,0,8671,0,0,0,3588,59,8671,0,478
10519,12810,4400,5466,0,12795,0,0,0,11564,69,12795,0,2685
10520,6854,4663,5971,0,1886,0,0,0,4464,93,1886,0,8492
10521,4013,3955,4745,0,9585,0,0,0,6041,60,9585,0,2187
10522,2589,5975,7725,0,9627,0,0,0,2479,93,9627,0,1535
10523,9712,1960,2227,0,2523,0,0,0,581,53,2523,0,5156
10524,1458,4657,5959,0,83,0,0,0,1281,30,83,0,6067
10525,6821,9824,13224,0,6794,0,0,0,6487,19,6794,0,2076
10526,7947,5313,6855,0,3535,0,0,0,11215,30,3535,0,8358
10527,6903,7847,10127,0,3171,0,0,0,3313,4,3171,0,7998
10528,8908,8870,11499,0,8681,0,0,0,332,41,8681,0,9627
10529,7998,2072,2367,0,7859,0,0,0,515,35,7859,0,5836
10530,12726,1263,1394,0,11387,0,0,0,3494,5,11387,0,1597
10531,12559,3929,4712,0,10886,0,0,0,10636,60,10886,0,7573
10532,3631,4460,5568,0,10139,0,0,0,10016,39,10139,0,8054
10533,1247,9374,12338,0,5836,0,0,0,8725,51,5836,0,8243
10534,10459,1901,2155,0,11906,0,0,0,936,34,11906,0,5192
10535,11425,9005,11748,0,12651,0,0,0,7828,36,12651,0,7463
10536,9663,3077,3659,0,2799,0,0,0,355,54,2799,0,6711
10537,5910,1964,2232,0,806,0,0,0,8460,31,806,0,4170
10538,767,1927,2185,0,5336,0,0,0,3478,41,5336,0,4174
10539,9371,2677,3157,0,6429,0,0,0,6825,96,6429,0,1428
10540,10706,8326,10751,0,3941,0,0,0,9388,122,3941,0,618
10541,1242,9302,12218,0,10610,0,0,0,2794,40,10610,0,2779
10542,9806,1787,2016,0,11709,0,0,0,2186,22,11709,0,11285
10543,12066,7348,9516,0,3117,0,0,0,9455,93,3117,0,13343
10544,4879,10019,13487,0,6215,0,0,0,4662,23,6215,0,13548
10545,9924,4011,4830,0,11675,0,0,0,5138,60,11675,0,6659
10546,11670,8867,11491,0,12417,0,0,0,9075,42,12417,0,10185
10547,3337,5554,7179,0,704,0,0,0,242,86,704,0,599
10548,4167,7122,9233,0,5090,0,0,0,10143,1,5090,0,9147
10549,6166,1342,1492,0,61,0,0,0,11495,51,61,0,13427
10550,4177,1671,1869,0,11073,0,0,0,8554,22,11073,0,4106
10551,3906,8940,11609,0,12497,0,0,0,10406,32,12497,0,2120
10552,318,9809,13203,0,2491,0,0,0,5447,5,2491,0,2611
10553,10935,7989,10315,0,11345,0,0,0,10943,34,11345,0,11787
10554,6301,8962,11662,0,5377,0,0,0,7125,93,5377,0,9766
10555,9365,6051,7827,0,117,0,0,0,7656,16,117,0,11144
10556,8588,114,118,0,6155,0,0,0,11226,32,6155,0,1025
10557,656,4398,5462,0,3377,0,0,0,333,60,3377,0,1945
10558,4529,6251,8085,0,8821,0,0,0,9185,21,8821,0,5102
10559,1424,3895,4661,0,4672,0,0,0,4973,24,4672,0,7356
10560,6413,5806,7510,0,6302,0,0,0,2349,18,6302,0,13076
10561,11298,329,359,0,11310,0,0,0,9035,23,11310,0,12948
10562,2014,2552,2990,0,4766,0,0,0,903,44,4766,0,13604
10563,9288,2988,3547,0,2866,0,0,0,8684,49,2866,0,4296
10564,4838,4624,5891,0,10303,0,0,0,7399,38,10303,0,8573
10565,2301,2755,3254,0,8666,0,0,0,4034,24,8666,0,11766
10566,3081,6224,8051,0,10738,0,0,0,8968,47,10738,0,7990
10567,9987,8484,10938,0,4051,0,0,0,11372,41,4051,0,9123
10568,5769,4858,6269,0,1505,0,0,0,5584,27,1505,0,13035
10569,3636,7718,9952,0,4583,0,0,0,823,12,4583,0,7914
10570,7980,8179,10577,0,4588,0,0,0,7462,93,4588,0,8537
10571,7946,8712,11240,0,7792,0,0,0,9215,22,7792,0,10228
10572,10462,8343,10771,0,5148,0,0,0,8452,4,5148,0,7288
10573,1589,4745,6095,0,10503,0,0,0,1974,71,10503,0,7665
10574,8745,1546,1724,0,2025,0,0,0,8307,54,2025,0,12536
10575,7463,4685,6012,0,2417,0,0,0,5141,15,2417,0,1898
10576,12877,761,847,0,12896,0,0,0,11593,39,12896,0,2997
10577,12504,9100,11895,0,8132,0,0,0,10338,19,8132,0,4025
10578,4942,2572,3018,0,7282,0,0,0,9615,21,7282,0,12024
10579,5126,3076,3657,0,6017,0,0,0,5760,42,6017,0,5804
10580,10477,386,423,0,6819,0,0,0,10561,42,6819,0,12460
10581,12642,7967,10284,0,11366,0,0,0,2142,24,11366,0,5501
10582,3500,4376,5419,0,2980,0,0,0,4674,71,2980,0,2961
10583,8464,6861,8897,0,3923,0,0,0,6034,128,3923,0,602
10584,3650,9944,13382,0,8513,0,0,0,1605,60,8513,0,10831
10585,3634,7698,9930,0,11132,0,0,0,9993,51,11132,0,7379
10586,496,4611,5867,0,9056,0,0,0,9526,38,9056,0,2017
10587,11078,4989,6442,0,3856,0,0,0,11201,71,3856,0,1714
10588,8522,2124,2433,0,8474,0,0,0,10794,53,8474,0,5435
10589,10733,3424,4072,0,4990,0,0,0,1011,20,4990,0,5798
10590,11239,8442,10891,0,4594,0,0,0,1572,57,4594,0,9318
10591,4233,301,328,0,6936,0,0,0,3950,56,6936,0,49
10592,9342,1951,2214,0,5718,0,0,0,9157,119,5718,0,1993
10593,3462,3484,4146,0,3292,0,0,0,4528,60,3292,0,2543
10594,8736,8263,10677,0,10389,0,0,0,1816,39,10389,0,9935
10595,1203,6645,8629,0,9659,0,0,0,4287,52,9659,0,11701
10596,7768,1999,2280,0,1229,0,0,0,9926,45,1229,0,4645
10597,11610,2692,3173,0,4987,0,0,0,7831,50,4987,0,5294
10598,7413,4997,6452,0,12066,0,0,0,7894,48,12066,0,7180
10599,7868,4345,5361,0,870,0,0,0,9162,116,870,0,7700
10600,12263,6530,8458,0,12494,0,0,0,9408,46,12494,0,11254
10601,1775,4163,5046,0,10261,0,0,0,5298,41,10261,0,3181
10602,2536,6130,7936,0,2258,0,0,0,6756,43,2258,0,8522
10603,8541,3410,4052,0,8782,0,0,0,7929,14,8782,0,4918
10604,2565,3542,4221,0,2282,0,0,0,6655,26,2282,0,6399
10605,6238,6883,8927,0,3643,0,0,0,8345,47,3643,0,11849
10606,10216,2265,2614,0,9440,0,0,0,5037,14,9440,0,3946
10607,8726,6530,8459,0,1613,0,0,0,7266,49,1613,0,4523
10608,236,9331,12260,0,5369,0,0,0,3753,6,5369,0,7112
10609,1369,1276,1410,0,7220,0,0,0,10126,35,7220,0,11392
10610,4904,1788,2017,0,9303,0,0,0,7806,54,9303,0,6482
10611,6530,6473,8392,0,2126,0,0,0,11251,25,2126,0,4937
10612,3620,3243,3846,0,2704,0,0,0,4785,50,2704,0,11729
10613,5359,8469,10922,0,7165,0,0,0,2473,12,7165,0,6836
10614,4388,9376,12345,0,8980,0,0,0,3546,116,8980,0,8100
10615,8880,5684,7350,0,10857,0,0,0,868,26,10857,0,9021
10616,10815,7751,10001,0,3438,0,0,0,1569,36,3438,0,11756
10617,4803,1638,1828,0,9845,0,0,0,1272,53,9845,0,12008
10618,6097,5787,7490,0,8480,0,0,0,9661,12,8480,0,8700
10619,3258,4272,5239,0,11571,0,0,0,10102,54,11571,0,2663
10620,1981,7735,9980,0,11040,0,0,0,8246,37,11040,0,6037
10621,2545,4229,5161,0,6931,0,0,0,2689,61,6931,0,8347
10622,5883,6294,8146,0,9681,0,0,0,10105,16,9681,0,7993
10623,11040,5595,7230,0,11505,0,0,0,7279,37,11505,0,12120
10624,12407,1973,2243,0,6998,0,0,0,1966,60,6998,0,4764
10625,2976,3114,3700,0,4599,0,0,0,4783,34,4599,0,6712
10626,2809,2014,2295,0,4286,0,0,0,3796,6,4286,0,3832
10627,561,9769,13099,0,9802,0,0,0,1144,15,9802,0,8024
10628,182,9263,12150,0,6427,0,0,0,7728,26,6427,0,10164
10629,2161,2990,3550,0,2817,0,0,0,11493,82,2817,0,5275
10630,1946,5557,7186,0,2018,0,0,0,4380,50,2018,0,8229
10631,11136,8920,11580,0,8831,0,0,0,10426,54,8831,0,10267
10632,8532,2583,3036,0,7329,0,0,0,7135,39,7329,0,7051
10633,12624,4506,5661,0,5332,0,0,0,4068,52,5332,0,10557
10634,1860,1234,1362,0,6906,0,0,0,7901,48,6906,0,12189
10635,9813,9813,13207,0,2693,0,0,0,5935,54,2693,0,11697
10636,4258,418,460,0,9368,0,0,0,787,48,9368,0,965
10637,7192,3338,3968,0,9314,0,0,0,7926,35,9314,0,5900
10638,9484,7782,10041,0,2932,0,0,0,8033,36,2932,0,7454
10639,11485,1265,1397,0,9994,0,0,0,344,52,9994,0,11097
10640,3955,2747,3244,0,11151,0,0,0,4152,82,11151,0,4584
10641,4987,857,956,0,2149,0,0,0,42,45,2149,0,12174
10642,620,43,44,0,473,0,0,0,614,22,473,0,11880
10643,1828,6876,8917,0,3904,0,0,0,4956,41,3904,0,8230
10644,9914,5445,7031,0,7300,0,0,0,6876,43,7300,0,10871
10645,6525,7102,9205,0,3746,0,0,0,7590,24,3746,0,3028
10646,1373,4027,4850,0,466,0,0,0,6485,27,466,0,3444
10647,759,3597,4308,0,6090,0,0,0,9220,23,6090,0,4212
10648,5638,4874,6289,0,6086,0,0,0,9005,47,6086,0,8689
10649,1882,9540,12641,0,10532,0,0,0,10070,41,10532,0,10058
10650,11308,1278,1412,0,5496,0,0,0,11402,49,5496,0,12072
10651,11421,3654,4375,0,750,0,0,0,273,45,750,0,13466
10652,6782,2868,3399,0,5992,0,0,0,3005,41,5992,0,7515
10653,4471,6175,7994,0,12106,0,0,0,3710,60,12106,0,8782
10654,4670,4632,5916,0,10002,0,0,0,10974,54,10002,0,1175
10655,185,9176,12021,0,5315,0,0,0,10889,56,5315,0,10428
10656,6497,5136,6630,0,9693,0,0,0,520,47,9693,0,4238
10657,2636,4663,5966,0,7155,0,0,0,1348,20,7155,0,13020
10658,1289,8864,11478,0,1186,0,0,0,2765,52,1186,0,3744
10659,6671,1945,2207,0,6304,0,0,0,11286,52,6304,0,5780
10660,9501,8311,10734,0,8776,0,0,0,5911,54,8776,0,9017
10661,2704,8468,10921,0,2575,0,0,0,2176,32,2575,0,9664
10662,7373,9252,12131,0,547,0,0,0,8508,39,547,0,10328
10663,4895,112,116,0,3054,0,0,0,10862,38,3054,0,1212
10664,3974,9700,12940,0,9351,0,0,0,6252,52,9351,0,9475
10665,12868,5118,6602,0,12886,0,0,0,11604,39,12886,0,542
10666,4806,7173,9305,0,11819,0,0,0,6428,84,11819,0,7104
10667,9266,8378,10808,0,10873,0,0,0,5598,67,10873,0,503
10668,2053,5925,7652,0,2358,0,0,0,8439,48,2358,0,7987
10669,7514,8182,10581,0,241,0,0,0,4694,46,241,0,9098
10670,2624,2865,3395,0,2316,0,0,0,4291,10,2316,0,696
10671,6486,6643,8624,0,1217,0,0,0,10689,54,1217,0,7772
10672,5902,4702,6029,0,8581,0,0,0,9100,23,8581,0,8373
10673,4275,1481,1649,0,9873,0,0,0,5806,26,9873,0,5568
10674,6140,2545,2983,0,7069,0,0,0,4161,49,7069,0,11778
10675,8999,7700,9932,0,6546,0,0,0,1693,49,6546,0,5419
10676,9037,9085,11871,0,5890,0,0,0,319,42,5890,0,8007
10677,10970,5593,7228,0,2939,0,0,0,6981,16,2939,0,12118
10678,8344,9316,12240,0,5368,0,0,0,3580,54,5368,0,1588
10679,7968,5648,7307,0,7878,0,0,0,9953,23,7878,0,3094
10680,7615,7151,9275,0,7437,0,0,0,429,19,7437,0,5116
10681,3716,5435,7017,0,653,0,0,0,8637,21,653,0,6977
10682,3135,10040,13508,0,3912,0,0,0,8732,120,3912,0,635
10683,6271,3485,4148,0,10807,0,0,0,150,51,10807,0,3438
10684,12507,8433,10881,0,8283,0,0,0,10357,52,8283,0,8259
10685,11441,6082,7869,0,3469,0,0,0,9458,13,3469,0,9218
10686,2870,5907,7631,0,11623,0,0,0,8921,6,11623,0,4259
10687,2339,3837,4591,0,8705,0,0,0,4468,27,8705,0,2284
10688,10443,1716,1928,0,2747,0,0,0,2722,60,2747,0,4880
10689,1842,8919,11579,0,3776,0,0,0,3281,118,3776,0,10266
10690,6419,3348,3979,0,8000,0,0,0,7055,37,8000,0,4720
10691,8472,8593,11075,0,8452,0,0,0,5520,24,8452,0,376
10692,2830,8393,10824,0,2905,0,0,0,5766,10,2905,0,8198
10693,10622,1123,1240,0,3648,0,0,0,10464,82,3648,0,10652
10694,6685,4859,6271,0,4784,0,0,0,7001,30,4784,0,221
10695,12331,870,969,0,6307,0,0,0,2739,31,6307,0,1245
10696,6892,5358,6911,0,8521,0,0,0,3805,93,8521,0,6275
10697,11911,7530,9733,0,10779,0,0,0,11106,71,10779,0,7391
10698,6506,8922,11582,0,3629,0,0,0,4242,82,3629,0,12745
10699,6343,2705,3193,0,4873,0,0,0,1815,11,4873,0,5529
10700,430,3610,4322,0,8969,0,0,0,10046,117,8969,0,11298
10701,7502,7506,9707,0,7431,0,0,0,9611,25,7431,0,5120
10702,6084,5265,6789,0,9776,0,0,0,11500,31,9776,0,8517
10703,10203,3568,4259,0,1036,0,0,0,6942,25,1036,0,12383
10704,3045,6073,7856,0,6477,0,0,0,5539,71,6477,0,5478
10705,11122,2830,3353,0,7446,0,0,0,10856,45,7446,0,6748
10706,10060,6966,9027,0,3514,0,0,0,2219,51,3514,0,11151
10707,8684,532,583,0,11273,0,0,0,7460,93,11273,0,1101
10708,8419,4114,4971,0,9470,0,0,0,10022,42,9470,0,2439
10709,3080,3794,4537,0,6306,0,0,0,3776,37,6306,0,4519
10710,9035,6901,8948,0,8774,0,0,0,9732,24,8774,0,8773
10711,861,4603,5851,0,4949,0,0,0,10408,40,4949,0,10864
10712,983,5800,7504,0,6300,0,0,0,10068,12,6300,0,13071
10713,9388,4222,5154,0,12786,0,0,0,3649,15,12786,0,1167
10714,10401,7315,9479,0,10798,0,0,0,1058,6,10798,0,7364
10715,8913,1624,1812,0,8664,0,0,0,6451,40,8664,0,5840
10716,3317,4462,5571,0,2873,0,0,0,8025,25,2873,0,8534
10717,3782,9635,12807,0,4071,0,0,0,8067,71,4071,0,9060
10718,6362,1647,1840,0,5557,0,0,0,4660,11,5557,0,6543
10719,5956,6577,8533,0,10379,0,0,0,6739,43,10379,0,7449
10720,2258,6744,8759,0,8492,0,0,0,3875,32,8492,0,10632
10721,8174,7143,9263,0,10428,0,0,0,2484,50,10428,0,28
10722,8627,4754,6111,0,8677,0,0,0,7826,52,8677,0,824
10723,8478,7546,9753,0,3480,0,0,0,9257,45,3480,0,9160
10724,3618,312,340,0,4724,0,0,0,6923,42,4724,0,11551
10725,337,3921,4703,0,11838,0,0,0,2026,40,11838,0,4300
10726,7263,2292,2658,0,7948,0,0,0,2806,51,7948,0,6718
10727,2999,6369,8248,0,9617,0,0,0,6060,7,9617,0,8623
10728,7711,6034,7800,0,6797,0,0,0,10743,23,6797,0,5145
10729,5077,7753,10004,0,6663,0,0,0,9262,53,6663,0,7258
10730,8565,9982,13431,0,7450,0,0,0,11532,16,7450,0,8893
10731,871,6332,8199,0,677,0,0,0,6330,13,677,0,11479
10732,11678,7015,9094,0,11580,0,0,0,6047,37,11580,0,12811
10733,1274,3815,4562,0,5206,0,0,0,4285,33,5206,0,1590
10734,10685,5524,7140,0,4731,0,0,0,1048,37,4731,0,13663
10735,9730,9031,11795,0,6553,0,0,0,5931,55,6553,0,10188
10736,8082,5778,7478,0,11398,0,0,0,11330,60,11398,0,12112
10737,523,1522,1695,0,1518,0,0,0,7818,22,1518,0,4349
10738,11129,278,304,0,10227,0,0,0,1080,104,10227,0,1760
10739,5273,9893,13322,0,8701,0,0,0,7447,27,8701,0,2196
10740,11125,7178,9311,0,4790,0,0,0,9857,8,4790,0,313
10741,11602,1382,1539,0,12570,0,0,0,9920,32,12570,0,4642
10742,9166,8110,10482,0,2030,0,0,0,2417,40,2030,0,6234
10743,6217,4308,5308,0,3663,0,0,0,10281,76,3663,0,8289
10744,4631,3199,3797,0,11667,0,0,0,4394,52,11667,0,5281
10745,227,2010,2291,0,9616,0,0,0,2155,11,9616,0,6736
10746,6254,7908,10205,0,5605,0,0,0,937,9,5605,0,1378
10747,6723,475,522,0,6686,0,0,0,965,11,6686,0,1095
10748,3907,6146,7955,0,3675,0,0,0,1978,6,3675,0,6585
10749,1403,8109,10478,0,816,0,0,0,11488,41,816,0,13098
10750,8770,1487,1655,0,7927,0,0,0,6994,25,7927,0,4967
10751,4622,7966,10283,0,8113,0,0,0,1860,53,8113,0,7595
10752,8510,5872,7583,0,1626,0,0,0,1118,16,1626,0,8966
10753,3062,7369,9549,0,4817,0,0,0,2373,53,4817,0,9608
10754,12546,9533,12619,0,3128,0,0,0,8261,71,3128,0,669
10755,10630,8703,11221,0,9983,0,0,0,1527,32,9983,0,9418
10756,2865,9611,12754,0,9249,0,0,0,11548,44,9249,0,9465
10757,4856,6327,8189,0,9712,0,0,0,8656,71,9712,0,13528
10758,511,128,135,0,10601,0,0,0,5223,42,10601,0,783
10759,8865,9165,12009,0,1665,0,0,0,7354,21,1665,0,5380
10760,1371,3326,3951,0,6924,0,0,0,10844,53,6924,0,7220
10761,11337,3012,3579,0,2593,0,0,0,11072,41,2593,0,7529
10762,5060,7476,9674,0,8328,0,0,0,4802,43,8328,0,3922
10763,12184,9617,12780,0,1133,0,0,0,1626,55,1133,0,3748
10764,9165,9242,12117,0,5412,0,0,0,2688,30,5412,0,9172
10765,819,295,322,0,5005,0,0,0,3006,47,5005,0,126
10766,4740,8684,11185,0,3178,0,0,0,4454,54,3178,0,9999
10767,6129,6823,8853,0,5151,0,0,0,3038,23,5151,0,3262
10768,11706,7630,9846,0,2686,0,0,0,2090,41,2686,0,8359
10769,417,8115,10489,0,9697,0,0,0,10294,53,9697,0,7393
10770,1749,9242,12116,0,8360,0,0,0,10626,57,8360,0,2763
10771,10901,9537,12624,0,5738,0,0,0,6593,34,5738,0,10048
10772,6637,4391,5450,0,1003,0,0,0,11230,12,1003,0,4020
10773,2961,5411,6984,0,2544,0,0,0,3112,68,2544,0,4736
10774,2274,8081,10443,0,9547,0,0,0,2096,24,9547,0,1666
10775,1819,7244,9390,0,685,0,0,0,8723,41,685,0,8634
10776,12814,5732,7408,0,12806,0,0,0,4029,25,12806,0,12125
10777,3009,6445,8353,0,12267,0,0,0,9750,51,12267,0,12134
10778,6835,273,298,0,705,0,0,0,245,104,705,0,676
10779,5414,5377,6938,0,12448,0,0,0,375,54,12448,0,8484
10780,9402,9228,12092,0,3771,0,0,0,9556,33,3771,0,10296
10781,1013,7331,9496,0,5891,0,0,0,2792,54,5891,0,9705
10782,3454,2137,2450,0,3803,0,0,0,6961,35,3803,0,5587
10783,3057,3583,4291,0,4881,0,0,0,10223,69,4881,0,2816
10784,1116,1642,1832,0,11609,0,0,0,1013,55,11609,0,5841
10785,2498,7091,9190,0,5790,0,0,0,872,29,5790,0,9198
10786,4315,9512,12581,0,326,0,0,0,6656,28,326,0,3747
10787,507,93,95,0,5050,0,0,0,263,42,5050,0,12269
