row_id,name,startdate,enddate,description,offers,page_url
3373,1013,365,347,4019,0,4747
3374,95,370,347,386,1,165
3375,1211,151,150,3739,0,101
3376,376,174,216,1334,0,131
3377,1178,470,433,3451,0,2968
3378,414,455,423,3272,0,790
3379,690,458,422,3119,0,2468
3380,87,497,555,4062,1,4857
3381,254,140,142,717,0,1034
3382,950,266,255,3037,1,4829
3383,930,485,445,1609,0,2537
3384,1260,92,95,2188,0,2620
3385,54,308,298,1920,1,2835
3386,1122,235,238,1876,1,3032
3387,155,197,194,1193,0,950
3388,213,596,537,644,0,2865
3389,354,359,337,1529,1,2915
3390,511,43,42,3424,0,39
3391,800,502,463,1566,1,1544
3392,1071,489,450,4704,0,3932
3393,290,390,361,946,1,245
3394,248,539,492,4159,1,4899
3395,423,374,354,2024,1,329
3396,651,205,204,2943,1,99
3397,430,492,457,1504,1,1809
3398,290,390,361,1861,1,2664
3399,233,501,461,3395,0,1751
3400,340,131,135,1074,1,261
3401,622,465,433,1968,1,3511
3402,518,98,102,1671,1,1161
3403,1051,526,479,4537,0,3208
3404,128,134,138,498,0,2163
3405,493,438,407,1245,1,1774
3406,272,459,427,4182,1,4698
3407,1285,349,331,1916,1,3144
3408,790,401,371,2529,0,3696
3409,303,251,247,798,0,859
3410,1023,98,102,2119,0,2157
3411,646,496,456,494,1,4154
3412,1255,499,465,2995,1,4324
3413,626,83,85,3135,0,4758
3414,759,270,260,3143,0,2230
3415,56,640,579,1455,1,2978
3416,850,197,350,4231,0,5073
3417,392,522,479,2203,1,2412
3418,303,251,247,797,0,2708
3419,588,497,454,181,1,4004
3420,189,345,327,3245,1,2870
3421,1113,439,404,2480,0,3108
3422,500,568,517,408,1,3443
3423,31,403,369,273,1,1788
3424,96,497,456,4695,1,3843
3425,911,616,553,3773,0,1448
3426,1194,477,437,2254,0,1314
3427,598,201,200,3102,1,347
3428,8,366,343,868,0,458
3429,1160,106,110,3540,0,1518
3430,1306,244,249,1613,1,2114
3431,1260,92,95,2280,0,3140
3432,1318,459,419,1957,1,1800
3433,906,451,415,230,0,2108
3434,1251,279,488,1974,0,3138
3435,1033,498,461,4466,0,3333
3436,1226,468,466,3292,0,1548
3437,112,318,304,3890,1,4863
3438,554,540,496,932,0,335
3439,904,244,234,686,1,2269
3440,708,255,245,2122,1,2477
3441,1167,306,300,2038,1,1506
3442,1054,426,414,3146,0,7
3443,802,382,358,2572,0,1245
3444,1184,560,508,11,0,2251
3445,1240,466,433,1851,1,2961
3446,1019,496,456,1744,0,32
3447,352,502,461,1255,0,4234
3448,789,435,404,2513,0,1229
3449,919,429,397,4139,0,4780
3450,689,289,367,1233,1,933
3451,821,623,563,2554,0,2162
3452,809,526,479,2540,0,1957
3453,1084,172,170,4680,1,3934
3454,806,576,522,980,0,47
3455,1081,294,281,2625,0,4615
3456,934,422,393,1215,1,809
3457,136,256,245,1237,1,1087
3458,1278,251,241,1174,1,1333
3459,547,387,360,302,0,1169
3460,134,628,565,50,0,208
3461,1072,332,319,683,1,791
3462,439,165,165,80,0,4418
3463,28,183,189,2256,1,2343
3464,433,335,323,3693,0,3134
3465,823,528,481,2308,0,2507
3466,3,298,285,2341,1,2161
3467,314,627,566,4332,0,3402
3468,117,426,394,499,0,1715
3469,457,234,226,1444,1,3940
3470,121,20,22,4839,1,3847
3471,697,306,290,1012,0,174
3472,353,502,463,2934,1,1832
3473,1200,241,230,1724,1,463
3474,260,538,495,697,1,2882
3475,189,345,327,2701,1,2330
3476,1065,421,389,3523,0,4098
3477,393,336,319,1292,1,1080
3478,424,496,464,2121,0,2170
3479,321,464,427,4220,0,4920
3480,496,232,338,1134,1,169
3481,1161,525,480,1857,0,2827
3482,984,506,462,4532,0,3320
3483,645,438,403,4626,0,3723
3484,87,497,555,879,1,192
3485,341,82,86,3741,1,262
3486,1076,458,432,2879,1,4436
3487,774,580,549,211,0,4825
3488,1089,60,62,2964,1,2025
3489,1255,499,465,1031,1,2275
3490,1023,98,102,3841,0,1406
3491,626,83,85,3135,0,3750
3492,557,543,496,322,0,4492
3493,509,187,185,694,0,2717
3494,201,390,367,1011,0,234
3495,607,161,267,1772,0,359
3496,1158,450,414,3856,1,457
3497,27,466,427,2706,0,2502
3498,765,413,382,2175,1,871
3499,738,520,474,4107,0,5052
3500,1295,392,364,3337,1,1712
3501,1301,173,171,2033,1,1903
3502,928,490,451,1560,1,1141
3503,662,558,510,1604,1,1116
3504,815,502,462,2509,0,842
3505,94,499,463,3355,1,1353
3506,1073,307,334,1310,0,4614
3507,445,238,232,2773,1,4454
3508,658,513,469,591,0,1659
3509,581,21,19,1754,0,4682
3510,747,450,420,2225,0,307
3511,923,94,94,747,0,4210
3512,59,458,419,3333,0,900
3513,882,44,43,2623,0,3545
3514,19,621,559,504,0,545
3515,120,513,487,2181,0,2769
3516,1001,518,477,242,1,3272
3517,1155,345,326,3303,0,176
3518,413,392,363,3336,1,1899
3519,697,306,290,4296,0,3324
3520,1157,458,420,3588,0,1678
3521,344,151,151,3953,1,4710
3522,689,289,367,960,1,357
3523,855,545,498,2599,0,849
3524,603,512,467,3684,1,1984
3525,7,547,499,845,0,3624
3526,59,458,419,4111,0,4769
3527,588,497,454,2874,1,4501
3528,527,317,462,1482,0,3301
3529,472,463,427,751,0,114
3530,900,631,571,1039,0,163
3531,540,396,366,1622,1,2993
3532,4,431,397,4357,1,3475
3533,1052,411,376,3095,0,5103
3534,1131,303,294,86,0,1400
3535,15,299,351,227,1,3291
3536,307,225,225,194,0,3895
3537,95,370,347,388,1,3816
3538,77,434,399,40,0,940
3539,527,317,462,1482,0,2990
3540,502,156,157,3231,1,3676
3541,150,444,410,3380,1,1363
3542,828,29,28,1241,0,2109
3543,841,369,348,2580,1,1351
3544,964,466,427,3507,0,2002
3545,758,297,283,2453,1,1474
3546,432,470,433,1516,1,1076
3547,1216,583,527,2465,0,2244
3548,947,564,510,4337,0,3584
3549,336,348,328,810,0,1061
3550,755,491,450,4192,1,5048
3551,657,500,463,2789,0,4250
3552,938,502,462,2868,1,4593
3553,687,472,437,3471,1,1381
3554,710,69,70,3772,0,367
3555,541,404,371,1706,0,4486
3556,1312,408,374,2925,1,1836
3557,276,7,9,702,0,2096
3558,848,209,206,857,0,89
3559,755,491,450,884,1,373
3560,321,464,427,1597,0,2159
3561,855,545,498,2599,0,3209
3562,662,558,510,2019,1,1860
3563,196,339,323,1608,0,2345
3564,356,472,437,4575,1,3192
3565,523,179,176,927,1,133
3566,1070,505,460,2403,0,2568
3567,283,262,420,4025,0,4653
3568,753,399,369,3477,1,1845
3569,655,449,422,3704,1,392
3570,213,596,537,645,0,1019
3571,1219,524,480,3675,1,4636
3572,803,193,193,2477,1,2797
3573,369,78,78,3581,0,642
3574,717,472,432,2072,1,1942
3575,388,258,247,3251,1,1844
3576,16,444,410,504,0,1718
3577,918,122,124,2248,1,2535
3578,1279,329,311,757,1,48
3579,695,378,388,204,1,4847
3580,356,472,437,261,1,3910
3581,701,534,489,1293,0,1199
3582,473,476,439,898,1,318
3583,1221,231,226,1000,1,469
3584,168,487,466,595,0,1012
3585,1313,546,497,17,1,1822
3586,885,495,455,4468,1,3481
3587,1231,594,537,3213,1,1866
3588,786,483,446,4218,1,5057
3589,313,188,190,421,1,3771
3590,1298,224,351,4886,1,3907
3591,1060,459,427,567,0,2816
3592,936,120,123,4555,1,3277
3593,987,320,308,2399,0,2551
3594,645,438,403,4413,0,3221
3595,422,617,557,4624,0,4068
3596,300,513,480,788,0,1780
3597,37,474,433,4698,0,3732
3598,1060,459,427,3792,0,175
3599,1175,161,267,3625,0,1444
3600,123,480,440,518,0,201
3601,716,169,166,2065,0,4783
3602,20,414,384,4089,1,4777
3603,765,413,382,2178,1,94
3604,590,562,514,2686,0,2454
3605,112,318,304,3892,1,3846
3606,114,466,430,492,0,527
3607,1215,490,455,550,1,2847
3608,1177,583,527,1298,0,1310
3609,1185,291,282,3975,0,4711
3610,101,457,418,464,1,604
3611,644,479,440,66,0,1190
3612,881,257,247,2494,1,1227
3613,784,489,451,2501,0,2499
3614,644,479,440,91,0,4019
3615,618,382,357,4303,0,3176
3616,136,256,245,3925,1,4939
3617,1232,462,427,1121,0,306
3618,9,475,433,3122,0,769
3619,1285,349,331,3845,1,3651
3620,415,498,460,3524,0,1886
3621,875,210,206,2702,0,2250
3622,1148,476,441,3438,1,2042
3623,923,94,94,763,0,1258
3624,1056,458,427,987,0,122
3625,50,489,450,3686,1,4859
3626,351,611,548,3744,0,3764
3627,1244,510,469,3555,1,1685
3628,635,436,402,4725,1,4015
3629,1057,164,164,3967,1,4708
3630,720,79,80,876,0,366
3631,590,562,514,3029,0,684
3632,758,297,283,2452,1,3042
3633,775,637,577,1369,0,571
3634,400,254,245,1141,1,1879
3635,833,557,506,1316,0,2511
3636,1223,498,457,3371,1,1530
3637,1210,500,456,3546,0,775
3638,647,175,172,1645,0,1557
3639,879,325,309,2368,0,2530
3640,845,230,222,2585,1,4062
3641,1305,378,358,2591,1,2518
3642,277,393,363,4727,0,3660
3643,1268,189,187,679,1,3647
3644,568,588,532,1728,0,57
3645,1204,557,505,3324,0,2056
3646,585,486,446,4629,1,3839
3647,54,308,298,1568,1,492
3648,896,220,214,2643,0,3752
3649,945,445,415,2866,1,4450
3650,289,121,125,1322,0,1049
3651,62,126,131,485,0,2767
3652,24,345,327,363,0,4609
3653,316,346,325,3700,1,3474
3654,591,324,310,4151,1,5020
3655,1288,374,354,3857,1,1336
3656,947,564,510,3023,0,1407
3657,47,476,447,147,1,1893
3658,153,364,346,4389,0,3354
3659,109,316,300,4144,1,4933
3660,821,623,563,2530,0,1231
3661,904,244,234,4789,1,3813
3662,927,377,358,2782,0,4166
3663,4,431,397,2437,1,2416
3664,841,369,348,2579,1,798
3665,1220,320,306,4640,0,3810
3666,991,289,277,4227,0,4822
3667,985,480,438,3058,1,2009
3668,356,472,437,316,1,50
3669,685,443,408,4495,0,3217
3670,965,337,324,4393,0,3586
3671,105,453,415,482,0,3845
3672,21,526,485,4782,0,4134
3673,727,424,394,663,1,2397
3674,290,390,361,2794,1,4175
3675,347,359,339,1102,1,92
3676,609,414,383,3009,1,4256
3677,530,425,391,4007,1,5007
3678,261,449,415,711,1,594
3679,163,337,323,4397,1,3423
3680,732,375,351,2231,0,709
3681,912,584,560,4378,0,3259
3682,1179,41,40,3416,0,841
3683,1300,491,462,3568,0,1683
3684,843,147,152,3488,1,1499
3685,1296,495,457,3877,1,3840
3686,1113,439,404,2449,0,2586
3687,1141,466,429,869,0,112
3688,179,606,543,3636,0,4325
3689,342,154,154,359,1,4403
3690,1153,377,352,1755,0,2041
3691,1102,474,446,331,1,4573
3692,957,26,25,3059,0,2729
3693,436,480,439,4408,0,3424
3694,286,317,351,1301,1,2344
3695,631,497,457,1977,0,351
3696,526,504,468,1475,0,2391
3697,1255,499,465,4512,1,3317
3698,897,420,388,3685,1,1607
3699,527,317,462,1482,0,4308
3700,420,316,302,746,1,4298
3701,36,493,450,289,1,1824
3702,877,156,161,2622,0,4288
3703,112,318,304,3888,1,998
3704,632,411,432,1987,1,1187
3705,829,460,419,4632,0,3798
3706,830,473,439,1280,0,813
3707,1033,498,461,3520,0,597
3708,730,155,155,2147,0,3786
3709,901,109,117,3128,1,2533
3710,426,231,222,3150,0,3990
3711,1144,370,348,4728,0,4115
3712,573,315,299,3443,1,1917
3713,1097,284,270,1345,0,88
3714,508,473,444,1638,0,324
3715,92,546,497,4117,0,4858
3716,870,567,514,4160,1,5068
3717,970,117,129,3079,0,3084
3718,54,308,298,1184,1,993
3719,1296,495,457,3878,1,3338
3720,984,506,462,4899,0,3933
3721,890,373,352,1940,0,1992
3722,130,350,426,1526,0,2381
3723,1116,279,488,4344,0,3367
3724,882,44,43,2623,0,714
3725,163,337,323,584,1,1339
3726,316,346,325,3688,1,4844
3727,156,319,303,3381,0,1729
3728,28,183,189,1147,1,1047
3729,879,325,309,4431,0,3573
3730,1105,262,252,3657,1,1290
3731,693,265,257,2801,1,4197
3732,153,364,346,4011,0,4867
3733,1282,254,244,3363,0,1512
3734,1281,466,428,1157,1,953
3735,509,187,185,4281,0,3229
3736,411,607,545,1452,0,3980
3737,1191,88,91,3430,0,5162
3738,340,131,135,1087,1,1064
3739,889,561,510,319,0,3075
3740,1261,632,574,3818,0,2070
3741,1192,260,248,3751,0,772
3742,637,273,264,419,0,3017
3743,655,449,422,4343,1,3556
3744,936,120,123,2913,1,2768
3745,1198,441,410,3642,0,2671
3746,643,471,432,1059,0,98
3747,1266,323,310,4525,1,3212
3748,862,329,314,2602,1,4065
3749,295,610,551,786,0,4225
3750,25,486,445,272,1,3177
3751,380,90,99,1158,0,1072
3752,113,242,232,1518,1,2667
3753,1201,625,563,1911,1,2675
3754,1189,503,463,3574,0,4223
3755,1073,307,334,1321,0,1283
3756,763,170,229,2163,0,378
3757,1064,402,370,3176,0,2680
3758,750,490,450,3595,1,1352
3759,732,375,351,2229,0,1208
3760,1184,560,508,3320,0,4121
3761,687,472,437,2113,1,2956
3762,1219,524,480,3681,1,4126
3763,561,351,353,995,0,336
3764,850,197,350,3575,0,1578
3765,277,393,363,3401,0,488
3766,976,128,133,1598,0,2547
3767,292,86,107,774,1,2890
3768,692,240,213,3918,1,5000
3769,872,419,386,2979,1,1982
3770,526,504,468,1479,0,4956
3771,223,358,339,1036,0,795
3772,197,593,538,2303,1,2373
3773,701,534,489,2896,0,4527
3774,837,256,249,2565,0,5069
3775,824,624,568,3275,0,4562
3776,360,479,446,4248,0,4921
3777,503,541,497,2920,1,1816
3778,1006,343,323,3018,1,2554
3779,894,364,347,2651,0,1675
3780,865,484,446,2195,1,1976
3781,64,250,242,420,1,1716
3782,561,351,353,4719,0,3997
3783,763,170,229,2166,0,4226
3784,714,104,108,2677,0,1624
3785,760,361,341,2260,1,3064
3786,1100,509,469,148,1,811
3787,716,169,166,2066,0,914
3788,545,499,462,4059,0,4964
3789,142,566,514,1830,1,2855
3790,187,485,446,618,0,4789
3791,954,256,246,3716,1,4483
3792,283,262,420,743,0,629
3793,835,49,48,2187,1,1966
3794,84,399,365,3809,0,191
3795,558,475,440,3995,0,4811
3796,1041,509,468,2820,0,4237
3797,1286,492,455,3849,0,3145
3798,1187,238,230,2080,1,265
3799,1128,200,198,2192,1,909
3800,646,496,456,4278,1,3160
3801,970,117,129,4391,0,3261
3802,386,445,410,1381,0,4932
3803,868,402,391,279,1,5080
3804,7,547,499,845,0,459
3805,756,586,530,4762,1,3947
3806,927,377,358,4061,0,4975
3807,668,190,188,4069,0,4726
3808,443,254,244,1397,1,4422
3809,879,325,309,4054,0,5085
3810,700,438,403,3138,0,3029
3811,73,483,446,1415,0,4200
3812,691,518,475,2020,0,1438
3813,146,615,552,4573,0,3352
3814,469,456,443,4567,1,3473
3815,1170,410,385,4179,0,4703
3816,956,563,514,3052,1,1271
3817,1262,14,12,3559,0,2104
3818,1211,151,150,3958,0,4751
3819,765,413,382,4645,1,3739
3820,930,485,445,2000,0,4590
3821,512,370,358,4194,1,4999
3822,681,608,544,178,1,1936
3823,875,210,206,3749,0,1665
3824,195,421,389,4889,0,3875
3825,332,305,295,2198,1,1059
3826,706,246,240,3274,0,4232
3827,845,230,222,4274,1,3437
3828,1051,526,479,4621,0,3710
3829,1101,478,439,865,1,288
3830,451,511,474,167,1,845
3831,1286,492,455,3853,0,2077
3832,250,443,410,4211,0,4938
3833,179,606,543,2940,0,2809
3834,1281,466,428,4050,1,4823
3835,511,43,42,3424,0,2668
3836,584,518,474,2241,0,929
3837,1091,180,178,163,1,3609
3838,516,401,367,568,0,2982
3839,618,382,357,2107,0,3014
3840,376,174,216,1336,0,918
3841,423,374,354,4396,1,3489
3842,486,462,425,3597,0,494
3843,550,71,72,4225,0,4661
3844,1284,488,446,4447,0,3650
3845,1111,390,367,3002,0,1608
3846,1021,136,140,2647,0,4608
3847,781,377,351,994,0,451
3848,1238,190,195,2765,1,4303
3849,822,471,433,2311,0,2506
3850,103,225,220,3452,1,605
3851,26,582,528,1935,0,167
3852,187,485,446,2737,0,4277
3853,1028,111,114,955,0,27
3854,817,457,420,324,0,4554
3855,762,498,463,2440,0,2491
3856,290,390,361,1190,1,822
3857,301,244,259,3065,0,3504
3858,27,466,427,3794,0,386
3859,662,558,510,4659,1,3946
3860,420,316,302,3814,1,674
3861,120,513,487,4814,0,3782
3862,990,295,282,112,0,2757
3863,483,451,415,2822,0,4469
3864,987,320,308,3509,0,1419
3865,850,197,350,1924,0,2637
3866,450,314,300,1130,1,3901
3867,420,316,302,4174,1,5002
3868,31,403,369,276,1,4397
3869,153,364,346,535,0,1003
3870,971,464,433,3820,0,6
3871,851,451,417,4519,0,3460
3872,83,513,474,1246,0,788
3873,1166,36,35,1648,0,3623
3874,376,174,216,1333,0,2219
3875,1011,185,183,546,1,2394
3876,685,443,408,2014,0,3027
3877,351,611,548,3744,0,3416
3878,1133,232,226,677,1,2605
3879,561,351,353,2883,0,4494
3880,486,462,425,2125,0,2643
3881,1067,497,457,3200,0,2567
3882,400,254,245,1140,1,2790
3883,1209,530,484,3669,0,3125
3884,402,516,473,3031,1,1880
3885,190,384,360,671,1,622
3886,112,318,304,3889,1,4201
3887,1115,544,497,4452,1,3534
3888,789,435,404,2515,0,2505
3889,56,640,579,1458,1,2428
3890,1143,282,268,1305,0,1303
3891,181,500,462,119,0,2700
3892,43,363,343,3368,0,1874
3893,1043,275,266,2197,1,844
3894,695,378,388,202,1,2824
3895,966,144,146,922,1,280
3896,1025,464,426,3347,1,1369
3897,686,469,431,3630,1,1521
3898,1239,613,547,3552,0,470
3899,1232,462,427,1792,0,2949
3900,1045,249,238,4415,0,3608
3901,691,518,475,4079,0,5033
3902,733,379,367,2151,0,1589
3903,1217,77,90,3545,1,2059
3904,1064,402,370,1286,0,835
3905,312,502,462,607,1,1145
3906,1258,473,439,2413,1,2619
3907,697,306,290,4795,0,3825
3908,685,443,408,2380,0,2164
3909,944,107,111,2117,0,2645
3910,94,499,463,762,1,1113
3911,138,368,348,4297,1,3357
3912,746,78,79,1331,1,2485
3913,673,625,562,240,0,4092
3914,531,238,232,4275,0,3493
3915,842,62,62,3916,1,4663
3916,701,534,489,4153,0,5038
3917,9,475,433,4163,0,5139
3918,158,203,202,1734,0,2853
3919,1269,236,225,3640,1,3646
3920,396,367,347,961,1,105
3921,1028,111,114,3166,0,4169
3922,428,343,323,1494,0,966
3923,951,469,435,4001,1,4752
3924,239,618,556,1627,0,2278
3925,1082,463,430,4161,0,4654
3926,89,445,410,4739,0,3809
3927,218,481,445,3996,1,4885
3928,146,615,552,1144,0,869
3929,284,202,201,1842,1,2791
3930,1284,488,446,4090,0,5163
3931,6,470,440,2978,0,3220
3932,700,438,403,4792,0,4027
3933,74,142,145,2792,0,4342
3934,1144,370,348,3297,0,1304
3935,242,515,473,2718,1,298
3936,710,69,70,3772,0,1202
3937,248,539,492,724,1,3389
3938,875,210,206,3286,0,938
3939,1254,641,581,3724,1,2749
3940,762,498,463,4637,0,4040
3941,1070,505,460,2832,0,4613
3942,126,391,363,2733,1,4221
3943,755,491,450,4264,1,3537
3944,627,597,539,1261,0,1184
3945,1206,57,58,1862,1,2765
3946,885,495,455,3446,1,667
3947,1315,138,140,1975,1,3076
3948,67,457,420,411,1,1721
3949,72,471,432,2730,0,4424
3950,67,457,420,4093,1,4865
3951,506,437,404,3614,0,1894
3952,656,150,151,4056,0,5031
3953,321,464,427,3292,0,1408
3954,1147,472,435,4280,1,3168
3955,608,433,399,610,0,1996
3956,1305,378,358,2590,1,4570
3957,1285,349,331,4004,1,5164
3958,177,573,519,153,0,1014
3959,218,481,445,1150,1,1022
3960,448,506,463,2967,0,1825
3961,1201,625,563,2383,1,2129
3962,705,376,352,3771,0,1941
3963,602,470,433,2612,1,5024
3964,1141,466,429,1139,0,894
3965,584,518,474,357,0,4500
3966,46,380,356,3950,1,5152
3967,911,616,553,575,0,890
3968,520,301,287,37,1,1162
3969,242,515,473,3667,1,2396
3970,673,625,562,4253,0,5108
3971,1213,340,324,1567,1,465
3972,20,414,384,1222,1,904
3973,728,439,420,3341,0,549
3974,523,179,176,1164,1,919
3975,120,513,487,2180,0,925
3976,1189,503,463,3574,0,1427
3977,1224,512,469,3593,0,779
3978,640,279,300,47,1,968
3979,220,454,416,4321,0,3371
3980,136,256,245,3644,1,2374
3981,1284,488,446,2892,0,4651
3982,40,426,395,3076,0,1266
3983,27,466,427,4110,0,5059
3984,839,493,451,4099,1,4787
3985,1113,439,404,4539,0,3615
3986,293,426,397,785,0,1050
3987,56,640,579,1459,1,1900
3988,914,499,456,2666,0,2702
3989,372,455,419,1569,1,2779
3990,1206,57,58,2791,1,4280
3991,498,440,404,1815,1,1839
3992,215,331,314,3912,0,4884
3993,428,343,323,1496,0,587
3994,184,507,476,1148,0,1086
3995,822,471,433,4340,0,3555
3996,371,438,404,4060,1,4852
3997,885,495,455,938,1,321
3998,949,283,270,1212,0,961
3999,221,353,336,2810,0,4374
4000,427,235,227,1165,0,796
4001,1226,468,466,10,0,2062
4002,1246,336,540,245,1,3929
4003,644,479,440,69,0,3018
4004,669,264,252,2787,0,4522
4005,1191,88,91,2823,0,4631
4006,712,392,362,2079,1,137
4007,719,186,186,2073,0,1944
4008,562,516,472,4480,1,3179
4009,436,480,439,4205,0,4931
4010,652,445,414,2029,1,305
4011,651,205,204,4136,1,4748
4012,222,492,457,1230,0,1197
4013,786,483,446,2504,1,3548
4014,93,426,403,248,0,300
4015,558,475,440,1225,0,1144
4016,896,220,214,2639,0,4759
4017,313,188,190,1040,1,128
4018,654,571,517,1766,1,1397
4019,703,528,481,4361,0,3244
4020,691,518,475,2897,0,4523
4021,93,426,403,250,0,3943
4022,286,317,351,1931,1,2705
4023,156,319,303,4045,0,4871
4024,1266,323,310,1586,1,2158
4025,709,568,517,29,0,1945
4026,1258,473,439,4580,1,3643
4027,1068,477,439,1786,0,186
4028,864,359,339,2603,1,3062
4029,112,318,304,3884,1,200
4030,729,252,244,2061,0,1205
4031,82,344,330,1668,0,601
4032,89,445,410,2731,0,4316
4033,214,357,336,2738,1,4371
4034,1012,214,216,3600,0,1609
4035,1051,526,479,3527,0,2693
4036,28,183,189,2594,1,630
4037,619,509,470,2780,0,4507
4038,403,467,432,4047,0,4680
4039,648,496,456,2042,0,74
4040,175,484,447,891,0,407
4041,643,471,432,684,0,2184
4042,190,384,360,669,1,3375
4043,585,486,446,1680,1,1693
4044,1056,458,427,2402,0,2204
4045,886,444,409,2863,0,4224
4046,883,415,383,1049,0,411
4047,44,477,442,4258,0,3532
4048,406,268,260,1443,1,1365
4049,241,2,2,1331,0,2335
4050,937,166,166,87,0,4592
4051,1136,72,104,3566,1,2039
4052,1004,214,211,4329,0,3232
4053,62,126,131,487,0,141
4054,0,429,398,1,0,858
4055,1211,151,150,536,0,4238
4056,838,276,432,1892,0,3059
4057,1230,226,221,3701,1,874
4058,70,397,366,765,0,2846
4059,986,198,195,1016,1,429
4060,875,207,204,3292,0,1663
4061,99,480,443,3947,0,4717
4062,1194,477,437,3978,0,5143
4063,462,300,287,3514,0,1878
4064,839,493,451,1753,1,132
4065,1140,381,355,3984,1,5134
4066,671,491,453,4242,0,5027
4067,399,609,547,3836,0,4966
4068,968,634,575,345,0,1354
4069,1317,356,337,3091,0,2736
4070,146,615,552,2296,0,2178
4071,326,288,284,921,1,254
4072,650,281,269,4294,0,3521
4073,1292,498,462,4701,1,3920
4074,375,481,440,1332,0,4817
4075,1283,530,485,1329,0,2074
4076,953,638,577,4072,1,5101
4077,637,273,264,4527,0,3516
4078,299,505,463,2083,0,2894
4079,647,175,172,1644,0,982
4080,1137,499,457,3161,1,3112
4081,1147,472,435,2659,1,2654
4082,784,489,451,2502,0,5056
4083,461,412,381,1137,1,1133
4084,1277,553,503,4249,0,5160
4085,622,465,433,1967,1,349
4086,1243,391,442,3827,1,816
4087,328,581,526,1058,0,490
4088,247,256,247,1227,1,1030
4089,163,337,323,330,1,4415
4090,518,98,102,2694,1,2432
4091,1296,495,457,3876,1,2293
4092,1298,224,351,1423,1,4410
4093,966,144,146,1250,1,1089
4094,590,562,514,4476,0,3508
4095,657,500,463,4067,0,4962
4096,542,445,414,4326,1,3265
4097,165,360,343,587,0,2856
4098,83,513,474,444,0,3965
4099,858,327,313,1203,0,882
4100,732,375,351,2232,0,371
4101,239,618,556,1628,0,2812
4102,240,598,539,4141,0,4691
4103,1019,496,456,755,0,2659
4104,759,270,260,527,0,4541
4105,746,78,79,3292,1,708
4106,991,289,277,1242,0,952
4107,449,451,415,4246,0,4957
4108,141,587,535,647,0,1009
4109,331,261,252,1066,1,4735
4110,610,222,217,2179,1,2092
4111,359,508,463,4433,0,3414
4112,927,377,358,1176,0,1126
4113,26,582,528,4738,0,3818
4114,609,414,383,3010,1,4770
4115,930,485,445,1603,0,1257
4116,584,518,474,4473,0,3285
4117,1070,505,460,1244,0,1282
4118,419,494,456,2319,1,2198
4119,1224,512,469,4610,0,4130
4120,177,573,519,164,0,3861
4121,558,475,440,278,0,3972
4122,417,473,440,2276,0,910
4123,789,435,404,2512,0,4557
4124,276,7,9,702,0,4667
4125,546,633,573,1959,0,1551
4126,384,503,463,3426,0,1848
4127,1245,440,409,3403,0,2065
4128,152,430,397,1828,0,2849
4129,778,446,415,1240,0,1219
4130,561,351,353,1275,0,1170
4131,885,495,455,4778,1,3975
4132,443,254,244,1400,1,1820
4133,806,576,522,2903,0,4186
4134,1207,247,237,2998,1,897
4135,1060,459,427,3195,0,3325
4136,213,596,537,643,0,4370
4137,1286,492,455,3852,0,3273
4138,249,478,436,4541,0,3383
4139,845,230,222,680,1,2925
4140,979,416,383,3093,0,2007
4141,1260,92,95,2189,0,1330
4142,508,473,444,1633,0,2426
4143,484,18,17,3569,1,1394
4144,510,618,555,1641,0,2980
4145,1051,526,479,2880,0,4206
4146,54,308,298,2894,1,4349
4147,746,78,79,1979,1,4537
4148,882,44,43,2623,0,2496
4149,991,289,277,1902,0,2798
4150,953,638,577,4416,1,3303
4151,51,464,426,4505,1,3343
4152,1247,502,462,3666,1,2117
4153,1120,493,450,2908,0,2638
4154,19,621,559,457,0,880
4155,989,325,310,3099,0,1570
4156,500,568,517,404,1,2934
4157,120,513,487,196,0,4798
4158,22,495,457,2862,1,4443
4159,778,446,415,1889,0,3047
4160,386,445,410,1380,0,2369
4161,1248,467,428,4113,1,5154
4162,525,630,570,4084,0,5005
4163,890,373,352,1313,0,2156
4164,731,200,197,2148,0,2662
4165,109,316,300,3293,1,1818
4166,909,466,431,2288,0,1990
4167,457,234,226,3313,1,2939
4168,615,143,147,1489,1,4336
4169,1319,514,475,1287,0,1005
4170,130,350,426,1528,0,884
4171,1015,191,189,3796,1,139
4172,684,286,271,1019,1,362
4173,1110,80,82,3533,0,789
4174,728,439,420,1825,0,3037
4175,589,501,457,1763,1,1923
4176,532,519,475,2802,1,4484
4177,619,509,470,1548,0,5023
4178,411,607,545,1446,0,2977
4179,233,501,461,3395,0,2095
4180,423,374,354,1616,1,2433
4181,951,469,435,2831,1,4239
4182,473,476,439,4591,1,3970
4183,139,464,427,4774,1,3858
4184,1268,189,187,899,1,481
4185,732,375,351,2233,0,3536
4186,0,429,398,6,0,3724
4187,904,244,234,1355,1,1093
4188,387,171,168,2807,1,4279
4189,510,618,555,1639,0,4996
4190,889,561,510,4576,0,3578
4191,278,512,419,4312,0,3393
4192,1101,478,439,94,1,3930
4193,1102,474,446,4382,1,3565
4194,756,586,530,3212,1,1117
4195,829,460,419,1056,0,267
4196,1052,411,376,3094,0,2549
4197,375,481,440,1332,0,4926
4198,437,390,361,4365,0,3153
4199,720,79,80,4826,0,4033
4200,1110,80,82,3533,0,3
4201,399,609,547,4566,0,3458
