row_id,name,startdate,enddate,location,description,eventattendancemode,eventstatus,organizer,aggregaterating,page_url
4507,6508,1395,1359,0,5296,1,2,0,1,7980
4508,4449,1196,1160,0,1541,1,2,0,0,6669
4509,8482,940,904,0,5296,1,2,0,1,5104
4510,3290,992,956,0,5296,1,2,0,1,4650
4511,141,657,638,0,5296,1,2,0,1,5211
4512,3075,742,707,0,1748,1,2,0,0,6057
4513,6170,1226,1192,0,5296,1,2,0,1,7763
4514,1415,1149,1118,0,5296,1,2,0,1,527
4515,8499,1229,1197,0,4397,1,2,0,1,9156
4516,8310,975,945,0,5296,1,2,0,1,3114
4517,2516,1025,991,0,4489,1,2,0,1,5384
4518,93,1229,1197,0,109,1,2,0,1,5843
4519,7440,1095,1060,0,5296,1,2,0,0,2879
4520,4375,684,662,0,5296,1,2,0,1,3965
4521,7976,1446,1409,0,4773,1,2,0,1,5444
4522,215,1111,1073,0,5296,1,2,0,0,3639
4523,78,1231,1200,0,5296,1,2,0,1,5513
4524,7561,952,917,0,4280,1,2,0,0,8547
4525,289,998,959,1,5296,2,2,0,1,1337
4526,603,1037,1002,0,5296,1,2,0,1,7858
4527,5747,961,923,1,5296,2,2,0,1,2688
4528,4300,1022,991,0,5296,1,2,0,1,3804
4529,3841,1023,987,1,5296,2,2,0,1,4255
4530,4361,1449,1413,0,3402,1,2,0,0,6574
4531,8266,1235,1200,0,5296,1,2,0,1,9022
4532,1399,509,488,0,4859,1,2,0,0,641
4533,1143,1129,1093,0,2856,0,2,0,1,2566
4534,3407,1016,980,0,1230,1,2,0,0,6216
4535,5969,182,176,0,2046,1,2,0,1,7662
4536,4267,1122,1086,0,3575,1,2,0,1,5718
4537,4477,1037,1008,0,5296,1,2,0,1,1253
4538,6440,1192,1157,0,4780,1,2,0,0,7927
4539,357,1011,980,0,5296,1,2,0,1,4690
4540,6039,995,970,0,5296,1,2,0,1,5269
4541,5393,1196,1166,0,2652,1,2,0,0,7309
4542,3967,1154,1127,0,4823,1,2,0,1,3935
4543,7179,1231,1195,0,4194,1,2,0,1,5016
4544,7384,783,743,0,4241,1,2,0,0,8481
4545,1939,1023,987,0,4567,1,2,0,1,3372
4546,5648,659,640,0,5296,1,2,0,1,1380
4547,1523,992,956,0,5296,1,2,0,1,3604
4548,5702,1196,1166,0,2016,1,2,0,1,3919
4549,1709,995,956,0,5296,1,2,0,1,4377
4550,3586,464,443,0,1323,1,1,0,1,6557
4551,6042,1204,1171,0,1738,1,2,0,0,7696
4552,7274,452,432,0,2500,1,2,0,1,8243
4553,7688,1387,1351,0,3817,1,2,0,1,8616
4554,1855,1563,1529,0,5296,1,2,0,0,872
4555,4464,1039,1009,0,4509,1,2,0,1,4234
4556,452,1183,1151,0,1941,1,2,0,0,652
4557,7817,998,959,0,571,1,2,0,1,3720
4558,2323,1078,1044,0,4974,1,2,0,0,1170
4559,1088,1225,1195,0,2717,1,2,0,1,4962
4560,971,1485,1453,0,5296,1,2,0,1,286
4561,1764,1041,1008,0,2945,1,2,0,1,848
4562,8209,1090,1054,1,5296,2,2,0,1,3837
4563,6909,1212,1181,0,4125,1,2,0,1,2910
4564,1028,1055,1018,0,2121,1,2,0,1,5006
4565,1183,1335,1303,0,418,1,2,0,1,473
4566,5791,1126,1091,0,1723,3,3,1,1,8852
4567,1505,497,477,0,505,1,2,0,1,751
4568,176,989,956,0,5296,1,2,0,1,2581
4569,4361,1151,1116,0,1326,1,2,0,1,6586
4570,6932,1438,1403,0,2389,1,2,0,0,7246
4571,8128,139,136,0,1723,3,3,1,1,8814
4572,312,253,247,0,2712,1,2,0,1,343
4573,951,1012,984,0,5296,1,2,0,1,4505
4574,6872,1075,1040,0,4214,1,2,0,1,3354
4575,2781,1073,1039,0,5296,1,2,0,1,4831
4576,7103,1144,1106,0,4183,1,2,0,1,4991
4577,7134,1103,1072,0,823,1,2,0,0,8325
4578,4389,116,113,0,3613,1,2,0,0,7424
4579,2180,1208,1176,0,3081,1,2,0,0,1094
4580,8655,795,760,0,5296,0,2,0,1,1456
4581,1158,1155,1151,1,5296,2,2,0,1,1988
4582,7276,1083,1047,0,5296,1,2,0,0,5064
4583,2583,1575,1541,0,920,1,2,0,0,5670
4584,4249,1282,1250,0,173,1,2,0,1,6491
4585,3494,1158,1127,0,2792,1,2,0,0,21
4586,4341,604,583,0,1526,1,2,0,1,5390
4587,3072,910,878,0,5296,1,2,0,1,6053
4588,4561,1008,979,0,5296,1,2,0,0,3305
4589,7220,1146,1108,1,2487,2,2,0,0,5306
4590,8003,1593,1560,0,2063,1,2,0,0,8664
4591,2356,1089,1053,0,5296,1,2,0,1,3836
4592,3117,1154,1127,0,5296,1,2,0,1,4158
4593,6058,1029,994,0,5296,1,2,0,1,2167
4594,4950,771,732,0,5296,1,2,0,1,5374
4595,4258,1202,1169,0,2882,1,2,0,0,5617
4596,5170,1025,991,0,5296,1,2,0,1,2022
4597,3694,1412,1376,0,1354,1,2,0,0,7159
4598,3177,992,959,0,5296,0,2,0,1,6103
4599,6612,50,47,0,1723,3,3,1,1,8957
4600,4163,1127,1088,0,3536,1,2,0,0,6435
4601,5599,1031,999,0,5296,1,2,0,1,7554
4602,7749,1253,1220,0,3049,1,2,0,1,1063
4603,6153,839,806,0,5296,1,2,0,0,7784
4604,1803,1447,1412,0,3008,1,2,0,0,9053
4605,5095,975,936,0,5296,1,2,0,1,2882
4606,8362,1094,1064,0,5296,1,2,0,0,9046
4607,5767,1480,1444,0,5296,1,2,0,1,4464
4608,7812,1076,1040,1,5296,2,2,0,1,2627
4609,1324,557,538,0,458,1,2,0,1,580
4610,3683,992,959,0,5296,1,2,0,1,3899
4611,709,990,956,0,5296,1,2,0,1,1031
4612,429,1077,1042,0,3376,0,2,0,1,4387
4613,244,808,1214,1,143,2,2,0,0,4642
4614,2312,1392,1357,0,5296,1,2,0,1,4801
4615,7656,1546,1511,0,4276,1,2,0,1,3691
4616,4372,863,828,0,5296,1,2,0,0,3939
4617,1005,992,953,0,301,1,2,0,1,327
4618,741,1144,1114,0,1723,3,3,1,1,8955
4619,6575,1473,1437,0,4836,1,2,0,1,1611
4620,8285,542,522,1,5061,2,2,0,0,4914
4621,2739,998,965,0,5296,1,2,0,1,1666
4622,5269,1160,1131,0,5296,1,2,0,1,4679
4623,6015,1007,979,0,5296,1,2,0,1,4950
4624,4393,54,51,0,3614,1,2,0,1,7358
4625,4475,716,689,0,5296,1,2,0,1,8354
4626,398,1210,1176,0,5296,1,2,0,0,960
4627,7378,940,905,0,5296,1,2,0,1,8477
4628,5864,1267,1234,0,2031,1,2,0,0,7732
4629,2159,1235,1199,0,5296,1,2,0,1,1075
4630,8216,832,800,0,5296,1,2,0,0,5145
4631,5835,1071,1040,0,5296,1,2,0,1,3998
4632,1965,1093,1061,0,3145,1,2,0,0,4945
4633,6327,990,953,0,5296,1,2,0,1,5205
4634,6638,321,311,0,2302,1,2,0,0,8073
4635,1724,1202,1169,0,5296,1,2,0,0,774
4636,4580,990,956,0,5296,1,2,0,1,4147
4637,3474,345,333,0,1248,1,2,0,1,6313
4638,1391,1151,1118,0,5296,1,2,0,1,638
4639,3654,1028,1001,0,5296,1,2,0,1,1287
4640,1940,995,965,0,5296,1,2,0,1,3971
4641,7725,1399,1364,0,1723,3,3,1,1,8985
4642,4660,1196,1166,0,1723,3,3,1,1,8985
4643,7287,1061,1029,0,5296,1,2,0,0,3265
4644,3210,1175,1151,0,3287,1,2,0,1,3547
4645,2496,1365,1330,0,5296,1,2,0,1,5730
4646,4257,1167,1132,0,2885,1,2,0,0,5618
4647,229,1012,980,0,5296,1,2,0,1,3393
4648,3327,1009,979,0,5296,1,2,0,1,1316
4649,4010,1198,1169,0,5296,1,2,0,0,5480
4650,1901,1167,1131,0,4878,1,2,0,0,8116
4651,1369,1196,1160,0,2909,1,2,0,0,699
4652,1898,1445,1411,0,4581,1,2,0,1,904
4653,8389,123,119,0,5094,1,2,0,0,9063
4654,8382,1074,1040,0,4374,1,2,0,0,5792
4655,405,1259,1228,0,247,1,2,0,0,43
4656,5572,1021,989,0,5296,1,2,0,1,4599
4657,4756,1532,1495,0,5296,1,2,0,1,511
4658,7885,1009,973,0,3861,1,2,0,1,4196
4659,7889,1517,1480,0,4840,1,2,0,0,7549
4660,3051,1308,1276,0,5296,3,2,1,0,7052
4661,6555,1084,1051,0,5296,1,2,0,1,3417
4662,48,1122,1086,0,97,1,2,0,0,5360
4663,868,1198,1169,0,4837,1,2,0,1,268
4664,1954,1192,1169,1,5296,2,2,0,1,3307
4665,1140,1095,1058,0,2682,1,2,0,1,3856
4666,4096,1098,1064,0,1490,1,1,0,0,6405
4667,1890,1046,1013,0,526,1,2,0,1,3718
4668,5856,998,984,0,3926,0,2,0,1,7585
4669,3322,1021,989,0,5296,1,2,0,1,5017
4670,8288,1452,1418,0,4359,1,2,0,1,9038
4671,3803,998,959,0,5296,1,2,0,1,3297
4672,6428,1095,1059,0,1983,0,2,0,0,3792
4673,6314,1567,1533,0,362,1,2,0,0,7996
4674,1242,1245,1209,0,2217,1,2,0,1,494
4675,4288,1165,1131,0,3390,1,2,0,0,6524
4676,2707,978,945,0,5296,1,2,0,1,3907
4677,4710,1087,1053,0,5296,1,2,0,1,4352
4678,6407,1239,1203,0,5296,1,2,0,1,7897
4679,7897,1165,1132,0,3949,1,2,0,0,907
4680,3225,598,578,0,3250,1,1,0,0,6164
4681,7268,836,803,0,5296,1,2,0,1,7628
4682,2045,1390,1353,0,683,0,2,0,1,2209
4683,1886,1012,975,0,4744,1,2,0,1,1176
4684,1981,1131,1091,0,447,1,2,0,1,2665
4685,1337,261,255,0,460,1,2,0,1,590
4686,4757,1061,1032,1,5296,2,2,0,1,5517
4687,7765,1116,1077,0,5296,1,2,0,1,4081
4688,6702,593,573,0,5296,0,2,0,1,6209
4689,4746,328,318,0,1572,1,2,0,0,6959
4690,6272,1208,1176,0,3176,1,2,0,1,7876
4691,6262,1147,1118,0,5296,1,2,0,1,2925
4692,7870,1046,1010,0,681,0,2,0,0,7349
4693,6731,1395,1359,0,1723,3,3,1,1,8965
4694,5804,413,395,0,2028,1,2,0,0,206
4695,6593,1086,1052,0,5296,0,2,0,1,8035
4696,7118,1376,1342,0,5296,1,2,0,0,6186
4697,8091,266,259,0,4326,1,2,0,1,8706
4698,3660,1007,973,0,5296,1,2,0,1,3452
4699,1893,1012,985,0,5296,1,2,0,1,4226
4700,4018,564,546,0,4452,1,2,0,1,164
4701,2063,1312,1277,0,5296,1,2,0,1,1765
4702,6165,1183,1171,0,5296,1,2,0,0,7791
4703,4833,1123,1087,0,2419,1,2,0,1,8760
4704,5206,1217,1183,0,1893,1,2,0,1,5546
4705,2463,71,67,0,3126,1,2,0,1,5644
4706,1397,1183,1151,0,81,1,2,0,1,5275
4707,6403,1016,985,0,2239,1,2,0,0,7898
4708,7584,1242,1206,0,2581,1,2,0,1,2400
4709,3229,530,510,0,1181,1,2,0,1,6119
4710,1004,978,939,0,745,0,2,0,0,2195
4711,366,1167,1136,0,5296,1,2,0,1,2224
4712,1916,1165,1131,0,5296,1,2,0,1,3801
4713,550,1573,1539,0,5296,1,2,0,1,147
4714,851,925,891,0,5296,1,2,0,1,1800
4715,4917,1527,1488,0,3768,1,2,0,1,3185
4716,2937,1175,1151,0,1945,1,2,0,0,5823
4717,5803,484,464,0,2027,1,2,0,1,305
4718,8560,469,448,0,4412,1,2,0,1,9072
4719,2668,1026,994,0,5296,1,2,0,0,5746
4720,6915,203,197,0,4128,1,2,0,1,8315
4721,3346,1133,1101,0,5296,1,2,0,1,1969
4722,7739,1445,1409,0,5296,1,2,0,1,5286
4723,8580,1393,1358,0,4415,1,2,0,0,9186
4724,7831,1208,1176,0,5296,1,2,0,1,2281
4725,5730,1370,1337,0,5296,1,2,0,1,5151
4726,5366,1120,1084,0,3066,1,2,0,1,5413
4727,5295,1149,1118,0,1112,1,2,0,0,7336
4728,6924,819,782,0,2387,1,0,0,0,8347
4729,4828,1004,965,0,5296,1,2,0,1,3699
4730,2851,1207,1175,0,3205,1,2,0,1,2375
4731,2953,1165,1132,0,5296,1,2,0,1,5992
4732,7574,1223,1188,0,834,1,2,0,0,8552
4733,2130,1208,1173,1,5296,2,2,0,1,3860
4734,3992,1460,1425,0,5296,1,2,0,1,6875
4735,7410,998,971,0,3985,1,2,0,1,6023
4736,52,1348,1313,0,2262,1,2,0,0,18
4737,8028,1155,1129,1,2355,2,2,0,1,3851
4738,4057,995,965,0,5296,1,2,0,1,4811
4739,1841,776,738,0,5296,3,2,1,0,1033
4740,1700,1039,1008,1,5296,2,2,0,1,1498
4741,7823,1445,1410,0,5296,1,2,0,1,3938
4742,2206,1183,1155,0,726,1,2,0,0,1139
4743,7916,1229,1197,0,5296,1,2,0,1,4077
4744,1986,978,945,0,3043,1,2,0,0,4625
4745,7052,1210,1178,0,5296,1,2,0,1,1640
4746,7850,1100,1069,0,5296,1,2,0,0,3905
4747,3276,1476,1439,0,3306,1,2,0,0,6148
4748,3319,1155,1127,0,5296,1,2,0,1,2531
4749,1761,1084,1048,0,5296,1,2,0,0,809
4750,6562,1122,1084,0,634,1,2,0,1,8019
4751,4884,1149,1114,0,5296,1,2,0,1,3236
4752,7608,1030,999,0,5296,1,2,0,0,2993
4753,1682,1448,1412,0,5296,3,2,1,0,102
4754,1522,1025,989,0,5296,1,2,0,1,4014
4755,6760,1265,1233,0,5296,0,2,0,1,4917
4756,2912,1400,1364,0,4714,1,2,0,0,5911
4757,6703,1025,989,0,5296,1,2,0,1,2423
4758,5266,1208,1176,0,5296,3,2,1,0,7317
4759,7059,1382,1346,0,5296,1,2,1,1,3897
4760,7598,1265,1234,0,2584,1,2,0,0,464
4761,664,1226,1197,0,5296,1,2,0,0,762
4762,5310,1207,1178,0,4935,1,2,0,0,7345
4763,6563,1122,1084,0,5296,1,2,0,1,1875
4764,3540,603,583,0,1274,0,2,0,1,6342
4765,4239,1414,1376,0,192,1,2,0,1,6493
4766,876,1149,1114,0,2598,1,2,0,1,3329
4767,8339,998,959,0,5296,1,2,0,1,2122
4768,6482,880,847,0,5296,1,2,0,0,7969
4769,2911,1044,1009,0,1034,1,2,0,0,5910
4770,2740,1144,1112,0,3192,1,2,0,1,5613
4771,1349,1237,1206,0,5296,1,2,0,1,1660
4772,5472,1118,1080,0,439,1,2,0,0,5042
4773,3264,933,898,0,1723,3,3,1,1,8921
4774,2876,1446,1412,0,1723,3,3,1,1,8921
4775,88,1460,1426,0,5296,1,2,0,0,38
4776,4260,138,135,0,4025,1,2,0,1,5621
4777,4499,1051,1022,0,3646,1,2,0,1,4060
4778,2439,1210,1178,0,475,1,2,0,1,3101
4779,4655,1133,1101,0,49,1,2,0,0,7150
4780,3112,1117,1080,0,1148,1,2,0,0,6044
4781,4379,1446,1410,0,1534,0,2,0,0,6603
4782,3892,1175,1155,0,5296,1,2,0,0,6834
4783,799,1050,1017,0,2824,1,2,0,1,3789
4784,3180,765,725,0,5296,1,2,0,1,6106
4785,585,1474,1439,0,5296,1,2,0,1,4010
4786,7996,1090,1055,0,5296,1,2,0,1,3232
4787,1064,1133,1101,0,351,1,2,0,1,8733
4788,1501,1207,1175,0,5296,1,2,0,1,723
4789,6158,696,673,0,5296,1,2,0,1,7786
4790,8243,806,771,0,5296,1,2,0,0,601
4791,3861,674,655,0,1434,1,2,0,0,6767
4792,4200,1033,999,0,1280,1,2,0,1,947
4793,7515,1114,1078,0,3195,1,2,0,0,5809
4794,3495,1158,1127,0,1257,1,2,0,0,112
4795,8625,1231,1199,0,3847,1,2,0,1,5489
4796,3711,1025,991,0,5296,1,2,0,1,2601
4797,2934,1254,1219,0,1596,1,2,0,0,5930
4798,6408,748,711,0,5296,1,2,0,1,4490
4799,2152,1476,1441,0,711,1,2,0,0,1073
4800,5113,1396,1360,0,4612,1,2,0,0,7259
4801,6747,1160,1124,1,537,2,2,0,1,2472
4802,1351,809,772,0,5296,1,2,0,1,5022
4803,8237,1393,1357,0,5296,0,2,0,1,8789
4804,4739,1061,1041,0,924,1,2,0,1,2813
4805,3231,1438,1402,0,1182,1,2,0,1,6744
4806,2983,1381,1347,0,5296,1,2,0,0,84
4807,5973,1430,1394,0,3953,1,2,0,0,7657
4808,8696,1141,1112,0,3421,1,2,0,1,2476
4809,5920,879,847,0,5296,1,2,0,0,7647
4810,114,990,959,0,4578,1,2,0,1,4938
4811,7267,1246,1210,0,1017,1,2,0,0,5807
4812,3747,1022,986,0,3762,1,2,0,1,3763
4813,852,73,69,0,2819,1,2,0,1,262
4814,5925,1027,991,0,5296,1,2,0,1,3042
4815,5032,1224,1188,0,1878,1,2,0,0,7202
4816,6958,707,682,0,1723,3,3,1,1,9003
4817,7075,1082,1046,0,5296,1,2,0,1,3165
4818,4639,1557,1524,0,4851,1,2,0,0,7405
4819,426,1330,1294,0,5018,1,2,0,1,4947
4820,3137,915,882,0,3266,1,0,0,0,8429
4821,734,1221,1185,0,928,1,2,0,1,245
4822,4361,1308,1274,0,3981,1,2,0,0,6581
4823,1503,956,921,0,5296,3,2,1,0,782
4824,1549,998,971,0,515,1,2,0,1,824
4825,8550,1050,1022,0,4484,1,2,0,0,3787
4826,2833,1126,1091,0,5296,1,2,0,1,5832
4827,7680,1334,1300,0,2574,1,2,0,1,624
4828,3310,1099,1064,0,4590,1,2,0,0,6173
4829,5711,1192,1160,0,5296,1,2,0,1,7705
4830,4920,1012,985,0,5296,1,2,0,1,4559
4831,5361,1055,1018,0,1726,1,2,0,0,3701
4832,6007,975,945,0,5296,1,2,0,1,4782
4833,6341,1160,1129,0,2169,1,2,0,0,7851
4834,2989,1310,1277,0,2588,1,2,0,1,7936
4835,1692,601,579,0,4564,1,2,0,0,1755
4836,5150,1533,1497,0,5296,1,2,0,1,4936
4837,8012,1212,1181,0,4312,1,2,0,0,8671
4838,5452,1098,1064,0,5296,1,2,0,0,7434
4839,4546,995,965,0,5296,1,2,0,1,2997
4840,3439,1121,1084,0,5296,1,2,0,1,6240
4841,4304,1535,1498,0,3693,1,2,0,1,6903
4842,204,1430,1394,0,4493,1,2,0,0,7289
4843,1479,1167,1131,0,5296,1,2,0,1,703
4844,302,1204,1170,0,500,1,2,0,1,3334
4845,8045,1155,1136,0,4812,0,2,0,0,6211
4846,4795,1320,1286,0,3352,1,2,0,0,7055
4847,2248,1022,987,0,5224,1,2,0,1,5416
4848,5672,1022,989,0,5296,1,2,0,0,3362
4849,6858,1129,1089,0,2757,1,2,0,1,5000
4850,1067,1016,984,0,5296,1,2,0,0,405
4851,2547,995,965,0,5296,1,2,0,1,5259
4852,5931,1140,1102,0,980,1,2,0,0,659
4853,4483,613,595,0,4682,1,2,0,1,6685
4854,6249,1216,1181,0,2128,1,2,0,0,9085
4855,8075,1440,1405,0,4321,1,2,0,0,8723
4856,2321,1193,1158,1,1364,2,2,0,1,4885
4857,8425,1123,1085,0,4903,1,2,0,1,9105
4858,4556,1596,1563,0,2171,1,2,0,1,7864
4859,4834,1210,1175,1,5296,2,2,0,1,3338
4860,199,544,524,1,134,2,2,0,0,5209
4861,2417,995,956,0,5296,1,2,0,1,3359
4862,7414,1058,1025,0,50,1,2,0,1,8370
4863,1272,257,250,0,2892,1,2,0,1,528
4864,2514,340,329,0,895,1,2,0,1,5765
4865,4922,1025,991,0,5296,1,2,0,1,7149
4866,8381,1123,1084,1,5296,2,2,0,1,2343
4867,833,1038,1009,0,1910,1,2,0,1,2482
4868,7357,1065,1029,1,5296,2,2,0,1,3693
4869,4649,1140,1114,0,4472,1,2,0,1,4104
4870,3951,867,832,0,5296,1,2,0,0,254
4871,6324,992,956,1,5296,2,2,0,1,1964
4872,5186,1163,1129,0,5296,1,2,0,1,2248
4873,2917,1131,1098,0,5296,1,2,0,1,2481
4874,1512,1023,989,0,2936,1,2,0,1,5083
4875,6171,1059,1023,0,1690,1,2,0,0,7796
4876,6975,932,896,0,5296,1,2,0,0,4392
4877,1991,916,882,0,4797,1,2,0,1,237
4878,7839,1021,990,0,5296,1,2,0,1,4331
4879,6883,1204,1170,0,5296,1,2,0,1,5128
4880,5201,998,970,0,5296,1,2,0,1,3493
4881,917,1210,1178,0,325,1,2,0,1,2973
4882,4191,1191,1156,0,1508,0,2,0,0,6454
4883,1024,1196,1166,0,2836,1,2,0,1,2390
4884,1772,1450,1415,0,581,1,2,0,1,1637
4885,2611,1163,1131,0,395,1,2,0,1,1373
4886,8579,1256,1223,0,5246,1,2,0,1,2181
4887,8354,1229,1197,0,755,1,2,0,1,3784
4888,3056,1023,989,0,1128,1,2,0,1,6034
4889,4112,1223,1188,0,1171,1,2,0,1,2713
4890,2517,970,936,0,5296,1,2,0,1,3013
4891,3928,1258,1225,1,809,2,2,0,1,4753
4892,188,952,915,0,5296,1,2,0,1,4699
4893,1172,1452,1419,0,416,1,2,0,0,462
4894,3787,1187,1150,1,4602,2,2,0,1,4910
4895,3188,1427,1390,0,3282,1,2,0,1,6059
4896,1928,1163,1127,0,1129,0,2,0,1,3748
4897,3653,1030,997,0,5296,1,2,0,1,2834
4898,3782,1140,1106,0,3463,1,2,0,1,3087
4899,2281,1097,1064,0,3101,1,2,0,0,7290
4900,2853,998,970,0,5296,1,2,0,1,4517
4901,4230,1237,1203,0,4953,1,2,0,0,6900
4902,1782,1025,989,0,5296,1,2,0,1,2298
4903,6813,1419,1382,0,4108,1,2,0,1,5040
4904,5941,1190,1155,0,3943,1,2,0,0,7653
4905,5145,885,851,0,2071,1,2,0,1,4907
4906,2331,1319,1286,0,3107,1,2,0,0,6045
4907,1623,1393,1358,0,538,1,2,0,0,6687
4908,67,1004,972,0,100,1,2,0,1,1911
4909,3107,1365,1333,0,3255,1,2,0,0,6062
4910,3893,1419,1383,0,5296,1,2,0,1,6769
4911,8523,1242,1208,0,5296,1,2,0,1,9171
4912,463,880,846,0,5296,1,2,0,0,326
4913,1814,1357,1323,0,514,1,2,0,0,831
4914,4236,1033,997,0,1288,1,2,0,1,6483
4915,8614,998,959,1,5296,2,2,0,1,3003
4916,2311,1074,1041,0,5296,3,2,1,0,1154
4917,2030,1250,1218,0,5296,1,2,0,1,2691
4918,1712,963,925,1,1009,2,2,0,1,2647
4919,2550,1258,1223,0,911,1,2,0,0,5642
4920,1083,126,123,0,2847,1,2,0,1,333
4921,7300,970,939,0,5296,1,2,0,1,3005
4922,4213,1037,1002,0,5296,1,2,0,1,6442
4923,6035,1160,1124,0,1594,1,2,0,0,7071
4924,4243,1253,1220,0,28,1,2,0,1,2960
4925,3160,1198,1170,0,5296,1,2,0,1,3171
4926,6185,1133,1093,0,5296,1,2,0,1,5871
4927,3931,1050,1014,0,3732,1,2,0,1,6854
4928,6027,1212,1180,0,5296,1,2,0,1,3608
4929,436,1265,1234,0,88,1,2,0,0,6137
4930,3581,260,254,0,3395,1,2,0,1,6548
4931,5631,1237,1206,0,2004,1,2,0,1,7605
4932,5558,1163,1129,0,5296,1,2,0,1,9230
4933,2436,990,959,0,5296,1,2,0,1,1396
4934,1595,1225,1197,0,5296,1,2,0,1,1976
4935,5792,984,949,0,5296,1,2,0,1,4251
4936,7979,1528,1490,0,5296,1,2,0,1,2203
4937,7523,1154,1118,0,4274,1,2,0,1,96
4938,8542,1004,975,0,5296,1,2,0,1,2030
4939,4774,1283,1252,0,5296,3,2,1,0,6986
4940,4693,1141,1110,0,5296,1,2,0,0,6997
4941,5352,1565,1531,0,5296,1,2,1,1,7384
4942,3429,1064,1028,1,3346,2,2,0,1,6234
4943,7715,766,726,0,5296,3,2,1,0,7141
4944,3132,1192,1169,1,4428,2,2,0,1,6073
4945,4948,1192,1162,0,5296,1,2,0,1,1244
4946,2822,1169,1140,0,5296,1,2,0,1,5840
4947,7168,1256,1222,0,5296,1,2,0,0,8359
4948,8353,941,907,0,5296,1,2,0,1,9210
4949,3350,1022,990,0,5296,1,2,0,1,3969
4950,7535,1016,985,0,5296,1,2,0,1,4243
4951,1428,1301,1266,0,5296,1,2,0,1,653
4952,1417,1212,1176,0,481,1,2,0,1,647
4953,7792,1124,1086,0,4794,1,2,0,1,2366
4954,1138,1051,1022,0,4263,1,2,0,1,2139
4955,1197,1029,1002,0,419,1,2,0,1,5065
4956,6708,1208,1178,0,315,1,2,0,0,5424
4957,2612,1120,1082,0,896,0,2,0,1,4403
4958,1592,1226,1190,1,5296,2,2,0,1,2408
4959,6613,1114,1080,0,2296,1,2,0,0,8051
4960,214,1222,1189,0,4523,1,2,0,1,152
4961,1082,1034,1001,0,5296,1,2,0,1,4802
4962,3389,1116,1077,0,3333,1,2,0,1,4916
4963,5339,1114,1078,0,1934,1,2,0,0,7373
4964,5323,1591,1558,0,5296,1,2,0,0,1598
4965,3314,1341,1305,0,5296,1,2,0,1,5709
4966,1214,1133,1102,0,2870,1,2,0,0,582
4967,5901,1122,1085,0,5296,1,2,0,1,7634
4968,2632,1083,1047,0,3159,1,2,0,1,8285
4969,7981,1256,1222,0,149,1,2,0,1,8645
4970,6795,970,936,0,5296,1,2,0,1,2683
4971,1173,1264,1233,0,5296,1,2,0,0,463
4972,3960,911,879,0,29,1,2,0,1,1258
4973,814,1226,1190,0,312,1,2,0,1,2025
4974,7076,1068,1032,1,5296,2,2,0,1,4292
4975,1131,1158,1127,0,802,1,2,0,1,2592
4976,2705,1443,1408,0,4831,1,2,0,0,5774
4977,6298,1424,1388,0,5296,1,2,0,0,7951
4978,7214,1253,1219,0,2229,1,2,0,0,8390
4979,1097,284,277,0,4860,1,2,0,0,415
4980,6414,1501,1465,0,2244,1,2,0,0,7912
4981,2702,1091,1070,0,3182,1,2,0,1,5771
4982,7610,1030,999,0,5296,1,2,0,1,2994
4983,7888,1095,1059,0,5111,1,2,0,1,3621
4984,3567,1163,1132,0,5165,1,2,0,1,4833
4985,8156,1198,1166,0,865,0,2,0,1,8098
4986,7741,496,475,0,3020,1,1,0,1,903
4987,604,1446,1410,0,860,1,2,0,1,213
4988,6955,1154,1124,0,5228,1,2,0,0,8427
4989,4175,1205,1171,0,3547,1,2,0,1,6444
4990,738,689,667,0,5296,1,2,0,1,247
4991,4841,1065,1029,0,5296,1,2,0,1,2575
4992,8241,970,936,0,5223,1,2,0,1,5227
4993,8307,1158,1132,0,5296,1,2,0,1,2274
4994,1831,1011,975,0,4718,0,2,0,1,2964
4995,1660,1163,1131,0,5296,3,2,1,0,724
4996,4773,681,660,0,1582,1,2,0,0,6984
4997,5706,955,925,0,5296,1,2,0,1,3505
4998,1020,1202,1171,0,5296,1,2,0,1,4136
4999,8693,244,238,0,1723,3,3,1,1,8892
5000,330,656,639,0,5296,1,2,0,1,5418
5001,2752,296,289,0,973,1,2,0,1,7437
5002,8646,1016,985,0,5280,1,2,0,0,5969
5003,5722,1478,1442,0,1678,1,2,0,1,4855
5004,5871,533,513,0,2032,1,2,0,1,7734
5005,4487,1188,1151,0,3415,1,2,0,1,6715
5006,8161,1041,1005,1,5296,2,2,0,1,3311
5007,3236,1244,1210,0,4957,1,2,0,0,5974
5008,5583,1175,1151,0,1991,1,2,0,1,7541
5009,4610,1248,1215,0,4622,1,2,0,1,7034
5010,7592,1231,1195,0,5296,1,2,0,1,2489
5011,2344,1133,1098,0,335,1,2,0,1,4286
5012,1147,1196,1166,0,407,1,2,0,0,447
5013,6602,1208,1176,0,2293,1,2,0,0,8038
5014,2454,1346,1314,0,878,1,2,0,0,8088
5015,5704,1438,1403,0,1735,1,2,0,1,2728
5016,8392,1059,1024,0,5096,1,2,0,1,5421
5017,5989,970,930,0,5296,1,2,0,1,3559
5018,3095,1536,1501,0,5296,1,2,0,0,6131
5019,7927,1067,1034,0,5296,1,2,0,1,2442
5020,4645,1158,1131,0,4453,1,2,0,1,6936
5021,2991,1248,1215,0,3231,1,2,0,0,5979
