row_id,name,startdate,enddate,location,description,eventattendancemode,eventstatus,offers,page_url
4271,4362,3133,2975,0,3650,0,0,0,5271
4272,4148,2578,2430,0,3613,0,0,0,4953
4273,3468,265,197,0,3158,0,0,0,2478
4274,417,703,629,0,845,0,0,0,3323
4275,2116,3678,3504,0,1930,0,0,0,898
4276,3477,5018,4890,0,2740,0,0,0,213
4277,2293,4179,4010,0,97,0,0,0,622
4278,725,2112,1954,0,3834,1,0,0,4750
4279,4861,4588,4429,0,4447,0,0,0,1755
4280,134,2308,2151,0,166,0,0,0,4304
4281,2373,4342,4178,0,2684,0,0,0,1819
4282,3987,4869,4718,0,3540,0,0,0,2248
4283,1187,2537,2389,0,4784,1,0,0,4413
4284,4915,1577,1442,0,4717,0,0,0,3734
4285,3482,2454,2303,0,2397,1,0,0,4465
4286,3805,573,488,0,3336,0,0,0,2707
4287,5095,4045,3880,0,4270,0,0,0,947
4288,2823,1717,1568,0,2390,0,0,0,4491
4289,441,2485,2333,0,1545,0,0,0,4874
4290,1117,521,435,0,112,0,0,0,2660
4291,3765,1163,1062,0,30,0,0,0,3749
4292,1025,3458,3286,0,3190,0,0,0,755
4293,3286,1231,1117,0,1044,0,0,0,3137
4294,202,2922,2799,0,317,0,0,0,14
4295,135,2384,2236,0,3900,0,0,0,4189
4296,1758,2227,3753,0,3590,0,0,0,4913
4297,2241,309,239,0,1865,0,0,0,2704
4298,2967,2848,2733,0,1766,0,0,0,5500
4299,910,1819,1662,0,1780,0,0,0,4521
4300,5272,1694,1543,0,2151,0,0,0,3366
4301,2242,1527,1394,0,2643,0,0,0,4149
4302,2111,473,389,0,2846,0,0,0,2938
4303,2998,3899,3726,0,2819,0,0,0,678
4304,1172,478,404,0,734,0,0,0,2941
4305,222,4719,4564,0,427,0,0,0,145
4306,432,4138,3973,0,787,0,0,0,1301
4307,4003,2601,2453,0,2902,0,0,0,4410
4308,5081,3693,3513,0,2869,0,0,0,1010
4309,544,4017,3852,0,596,0,0,0,1422
4310,1194,4721,4609,0,939,0,0,0,2046
4311,1365,4194,4028,0,4587,0,0,0,5519
4312,4398,3391,3218,0,40,0,0,0,565
4313,4459,2304,2147,0,2679,0,0,0,5025
4314,2629,548,465,0,2323,0,0,0,3080
4315,5317,2285,2128,0,974,0,0,0,4687
4316,14,3685,3612,0,582,0,0,0,671
4317,4045,3775,3606,0,1035,1,0,0,961
4318,5194,5080,4964,0,4431,1,0,0,1265
4319,1999,1647,2395,0,3328,0,0,0,4333
4320,1131,3864,3693,0,923,1,0,0,402
4321,2133,2461,2311,0,4083,0,0,0,4968
4322,3153,401,332,0,2104,0,0,0,2826
4323,123,1092,1002,0,1359,0,0,0,3610
4324,4465,3715,3735,0,2303,0,0,0,1248
4325,682,3226,3061,0,4508,0,0,0,492
4326,251,3562,3390,0,78,0,0,0,909
4327,3877,183,132,0,2739,1,0,0,2624
4328,4890,1414,2677,0,1630,0,0,0,4198
4329,1788,3563,5098,0,3185,0,0,0,1109
4330,4276,3015,5099,0,237,0,0,0,248
4331,4768,1029,939,0,4059,0,0,0,3612
4332,524,4626,4466,0,3937,0,0,0,2241
4333,4515,369,306,0,206,0,0,0,2726
4334,5085,410,334,0,297,0,0,0,2901
4335,182,1201,1243,0,2418,0,0,0,3838
4336,1286,3208,3043,0,4200,0,0,0,5711
4337,3939,348,274,0,3352,0,0,0,2911
4338,4401,72,21,0,1848,0,0,0,2555
4339,1713,332,260,0,837,0,0,0,2836
4340,86,694,602,0,2485,1,0,0,3151
4341,4063,2572,2428,0,3784,0,0,0,4769
4342,392,4945,4802,0,126,0,0,0,1738
4343,1075,2980,2843,0,618,0,0,0,5448
4344,3539,1752,1605,0,3290,0,0,0,4404
4345,3668,3020,2874,0,279,0,0,0,5444
4346,817,4003,3839,0,598,0,0,0,1316
4347,1134,4709,4551,0,1712,0,0,0,2185
4348,4811,3499,3462,0,4714,0,0,0,303
4349,2132,3686,3563,0,3638,0,0,0,5245
4350,1260,2096,1934,0,1008,0,0,0,4826
4351,358,3302,3128,0,302,0,0,0,5140
4352,4314,4833,4680,0,4227,0,0,0,2025
4353,4989,288,436,0,2329,0,0,0,2815
4354,4861,4480,4324,0,4448,0,0,0,4664
4355,5181,2288,2130,0,1155,0,0,0,5014
4356,2145,1340,1220,0,3182,0,0,0,3941
4357,3524,2903,4463,0,1244,1,0,0,28
4358,2092,4483,4328,0,383,0,0,0,1976
4359,2907,343,270,0,3238,0,0,0,2821
4360,5211,3849,3676,0,4551,0,0,0,5688
4361,5413,4392,4227,0,4961,0,0,0,1839
4362,2113,4191,4024,0,120,0,0,0,1343
4363,5379,2462,2312,0,5143,0,0,0,4936
4364,2168,1248,1134,0,3457,0,0,0,5625
4365,2105,2247,2111,0,1778,0,0,0,4299
4366,4434,4314,4153,0,1767,0,0,0,108
4367,363,5214,5168,0,3924,0,0,0,1298
4368,3638,4293,4127,0,4442,0,0,0,935
4369,1715,327,286,0,2958,0,0,0,2853
4370,423,2433,2288,0,141,0,0,0,5118
4371,4807,1949,1836,0,3714,0,0,0,4588
4372,5400,91,41,0,3910,0,0,0,2530
4373,1710,3276,3104,0,1402,0,0,0,427
4374,4242,3955,3787,0,5177,0,0,0,773
4375,3386,2953,2820,0,377,0,0,0,5355
4376,5023,46,7,0,603,0,0,0,2494
4377,1400,3714,3540,0,4554,0,0,0,983
4378,3356,1872,1718,0,4889,0,0,0,4167
4379,3150,2692,2551,0,3685,0,0,0,5253
4380,3653,2861,2745,0,4541,0,0,0,5499
4381,643,3908,3735,0,3763,0,0,0,1205
4382,5076,4788,4638,0,4815,0,0,0,1507
4383,77,824,729,0,4145,0,0,0,3311
4384,4582,1094,1003,0,5047,0,0,0,3394
4385,4972,210,153,0,2832,0,0,0,2748
4386,394,2511,2361,0,4336,0,0,0,4719
4387,4191,4635,4474,0,177,0,0,0,432
4388,4035,4824,4671,0,2966,0,0,0,2124
4389,1878,4969,4828,0,1567,0,0,0,1487
4390,4626,4844,4690,0,3881,0,0,0,1814
4391,678,2637,2501,0,1768,0,0,0,4543
4392,1872,4863,4713,0,2800,0,0,0,2268
4393,3933,3275,3103,0,3444,0,0,0,376
4394,434,3588,3415,0,2845,0,0,0,1216
4395,4690,2876,2762,0,255,0,0,0,6
4396,4781,4546,4388,0,4134,0,0,0,1945
4397,2020,4027,3862,0,1016,0,0,0,1113
4398,2047,3200,3036,0,875,0,0,0,571
4399,5210,863,767,0,3375,1,0,0,3448
4400,5114,1765,1617,0,4409,1,0,0,5661
4401,303,4951,4809,0,87,0,0,0,2225
4402,3516,1731,1583,0,5152,1,0,0,3958
4403,3205,3199,3035,0,1482,0,0,0,4674
4404,2043,647,562,0,1708,0,0,0,3037
4405,287,3479,3304,0,1411,0,0,0,374
4406,1420,4343,4181,0,4589,0,0,0,1774
4407,3814,4620,4459,0,137,0,0,0,1897
4408,4715,4776,4621,0,4966,0,0,0,2100
4409,1070,4187,4019,0,3000,0,0,0,1322
4410,4622,4817,4664,0,3873,0,0,0,1815
4411,4875,237,173,0,4659,0,0,0,2681
4412,5439,1458,1498,0,844,1,0,0,3994
4413,2965,1564,1430,0,1606,1,0,0,4220
4414,2209,3483,3433,0,1161,0,0,0,788
4415,9,540,456,0,4862,0,0,0,3077
4416,4752,3630,3458,0,4801,0,0,0,333
4417,3242,3660,3490,0,4030,1,0,0,804
4418,5217,3445,3272,0,928,0,0,0,872
4419,4566,135,89,0,3746,0,0,0,2620
4420,3535,2620,2473,0,3186,0,0,0,5099
4421,2719,876,784,0,4038,0,0,0,3393
4422,510,3011,2866,0,4913,0,0,0,484
4423,826,4725,4568,0,4231,1,0,0,1183
4424,3558,2151,1994,0,629,0,0,0,4021
4425,3302,1635,1484,0,3620,0,0,0,4180
4426,1877,2099,1937,0,2452,0,0,0,4865
4427,4440,421,345,0,4774,1,0,0,2896
4428,5235,2765,2634,0,3325,1,0,0,5185
4429,3076,687,596,0,1619,0,0,0,3116
4430,3903,993,903,0,4212,0,0,0,3505
4431,2143,4076,3912,0,1808,1,0,0,5732
4432,767,3779,3609,0,3995,0,0,0,813
4433,1621,1544,1407,0,1809,1,0,0,4276
4434,1297,2272,2115,0,43,0,0,0,5691
4435,4082,4543,4386,0,578,0,0,0,2242
4436,3848,633,546,0,1470,0,0,0,3109
4437,3038,2310,2155,0,2743,0,0,0,4587
4438,543,3996,3831,0,596,0,0,0,4567
4439,3127,3312,3138,0,1105,0,0,0,516
4440,2937,5105,4993,0,2787,0,0,0,1733
4441,638,995,905,0,4503,0,0,0,3316
4442,1191,3124,2967,0,1538,0,0,0,5260
4443,4922,3012,2867,0,3136,0,0,0,113
4444,1842,1246,1685,0,4459,0,0,0,5643
4445,2653,5210,5159,0,2840,0,0,0,2399
4446,884,3375,3826,0,1942,0,0,0,568
4447,993,4648,4493,0,3982,0,0,0,2229
4448,1248,2970,2836,0,912,1,0,0,345
4449,1219,16,1589,0,2835,1,0,0,2412
4450,5233,882,794,0,4208,1,0,0,3421
4451,122,2796,2678,0,2891,0,0,0,5255
4452,1082,3108,2952,0,3391,0,0,0,160
4453,3808,2423,2277,0,3331,0,0,0,3787
4454,77,823,728,0,4145,0,0,0,3312
4455,5143,928,839,0,4848,0,0,0,3213
4456,302,4534,4378,0,2678,0,0,0,456
4457,267,4442,4303,0,3918,0,0,0,2039
4458,2914,2191,2035,0,4980,0,0,0,4862
4459,509,925,836,0,5066,1,0,0,3317
4460,2087,1839,1683,0,2972,0,0,0,4564
4461,4338,3565,3397,0,3717,0,0,0,340
4462,2189,4066,3900,0,3541,0,0,0,1272
4463,1137,3815,3643,0,2931,0,0,0,5304
4464,943,3887,3711,0,236,0,0,0,1015
4465,478,284,217,0,4320,0,0,0,2419
4466,2422,2007,1848,0,4775,0,0,0,4598
4467,2926,977,889,0,2780,0,0,0,3246
4468,2429,1604,1464,0,605,0,0,0,4420
4469,4882,2947,5091,0,538,0,0,0,61
4470,3771,4584,4424,0,3402,0,0,0,1370
4471,3452,2075,1915,0,2610,0,0,0,3620
4472,1776,5085,4972,0,1054,0,0,0,1888
4473,3598,1521,1389,0,2408,0,0,0,3638
4474,66,308,238,0,3468,0,0,0,2666
4475,4275,3416,3239,0,580,0,0,0,526
4476,1656,3644,3474,0,1597,0,0,0,1087
4477,1732,3085,4207,0,1433,0,0,0,410
4478,3899,165,113,0,1121,0,0,0,2657
4479,4742,3191,3089,0,4089,0,0,0,415
4480,1584,230,5110,0,2060,0,0,0,2745
4481,3802,2606,2497,0,4299,0,0,0,5250
4482,366,5196,5144,0,92,0,0,0,1944
4483,2299,3781,3613,0,1906,0,0,0,477
4484,4907,4113,4923,0,4951,0,0,0,1491
4485,1727,840,745,0,398,1,0,0,3228
4486,2773,2688,2545,0,4856,0,0,0,5334
4487,2924,3568,3398,0,2942,0,0,0,906
4488,600,3747,3829,0,4606,0,0,0,907
4489,2546,3731,3560,0,2295,1,0,0,975
4490,3460,86,36,0,1999,1,0,0,2533
4491,1212,5215,5169,0,961,0,0,0,2003
4492,4196,2699,2562,0,3153,0,0,0,5020
4493,1403,1410,1284,0,2319,0,0,0,4104
4494,266,3006,5071,0,3137,0,0,0,4439
4495,1739,82,34,0,1436,0,0,0,2522
4496,4954,2477,2326,0,161,0,0,0,5183
4497,5246,4711,4554,0,5076,0,0,0,1867
4498,395,5044,4990,0,4239,0,0,0,2318
4499,2631,1859,1704,0,5264,0,0,0,4298
4500,3024,2793,2664,0,4540,0,0,0,4844
4501,3629,661,575,0,2010,0,0,0,3253
4502,526,1406,1998,0,3131,0,0,0,4054
4503,5276,5067,4948,0,2465,0,0,0,1357
4504,3800,4460,4306,0,2518,0,0,0,1555
4505,3200,4674,4518,0,2969,0,0,0,2223
4506,4203,2532,2383,0,2162,1,0,0,5100
4507,3316,102,50,0,695,0,0,0,2546
4508,4755,3852,3680,0,182,0,0,0,1314
4509,710,124,69,0,1592,1,0,0,2574
4510,4546,76,25,0,654,0,0,0,2508
4511,3616,4381,4220,0,624,1,0,0,2022
4512,4796,3793,3627,0,2074,0,0,0,5488
4513,2769,3661,3491,0,2723,0,0,0,842
4514,4450,4304,4144,0,3799,0,0,0,1425
4515,2533,154,102,0,2576,0,0,0,2618
4516,1035,1177,1100,0,1318,0,0,0,3684
4517,3718,3248,3077,0,2764,0,0,0,475
4518,3998,4588,4431,0,1502,0,0,0,2243
4519,4948,688,597,0,429,0,0,0,3214
4520,930,1386,1259,0,390,0,0,0,4084
4521,3014,1274,1155,0,3897,0,0,0,3993
4522,2004,2087,1926,0,502,0,0,0,4825
4523,818,5179,5127,0,4453,0,0,0,1706
4524,3143,1144,1175,0,4395,0,0,0,3764
4525,2827,2254,2096,0,2355,0,0,0,4482
4526,3497,796,775,0,2120,0,0,0,5608
4527,5312,4812,4654,0,4327,0,0,0,1960
4528,4416,170,119,0,2138,0,0,0,2663
4529,4503,1974,1813,0,3452,0,0,0,4902
4530,3397,2718,2592,0,4517,0,0,0,4928
4531,5347,1174,3127,0,1099,0,0,0,3640
4532,2804,2277,2133,0,3706,0,0,0,4819
4533,2466,3426,3251,0,2874,0,0,0,100
4534,2332,1225,5075,0,2741,0,0,0,3752
4535,974,912,824,0,3738,0,0,0,3332
4536,2142,3395,3221,0,439,0,0,0,268
4537,1806,3709,3534,0,1510,0,0,0,1034
4538,2656,1863,1708,0,4019,0,0,0,4497
4539,1132,3050,2901,0,1575,0,0,0,265
4540,2041,1601,1460,0,1709,0,0,0,4287
4541,1168,4878,4727,0,3122,0,0,0,2094
4542,4627,4841,4688,0,3880,0,0,0,1813
4543,839,941,2660,0,1952,0,0,0,3497
4544,4628,4767,4615,0,3877,0,0,0,1795
4545,1052,1062,975,0,864,0,0,0,2502
4546,1668,815,722,0,592,1,0,0,3364
4547,5258,1689,1539,0,3443,1,0,0,4515
4548,5118,2635,2488,0,28,1,0,0,3988
4549,1964,2240,2081,0,2614,1,0,0,5682
4550,1863,4677,4521,0,4966,0,0,0,2102
4551,3310,2808,2682,0,3188,1,0,0,5429
4552,2994,2649,2502,0,2699,0,0,0,4893
4553,755,2569,2421,0,372,0,0,0,5108
4554,3621,3688,3516,0,3235,0,0,0,876
4555,1857,3988,3821,0,4055,0,0,0,1330
4556,4765,1254,1139,0,2591,1,0,0,3815
4557,3770,2300,2143,0,3431,0,0,0,4792
4558,4673,4520,4365,0,2681,0,0,0,1539
4559,4532,2553,2410,0,489,0,0,0,4663
4560,4782,4734,4576,0,4140,0,0,0,5742
4561,2306,1185,1079,0,1847,0,0,0,3248
4562,4063,2571,2427,0,3784,0,0,0,4770
4563,1655,531,446,0,2460,0,0,0,3016
4564,4306,1448,1317,0,4705,1,0,0,4011
4565,3536,2079,1918,0,4005,0,0,0,4112
4566,1567,4247,4183,0,2704,0,0,0,1150
4567,527,1439,1988,0,3131,0,0,0,4110
4568,4458,4183,4015,0,4474,0,0,0,1340
4569,467,1079,5065,0,2346,0,0,0,3145
4570,3091,2200,2157,0,531,0,0,0,3754
4571,4888,2019,1857,0,3210,0,0,0,4069
4572,2307,2379,2228,0,1916,0,0,0,4786
4573,629,3547,3371,0,408,0,0,0,498
4574,4452,1994,1838,0,2935,0,0,0,4876
4575,851,1263,1146,0,5166,0,0,0,3896
4576,276,5134,5026,0,2574,0,0,0,968
4577,1061,3812,3656,0,448,0,0,0,1127
4578,5415,4564,4405,0,3520,0,0,0,1915
4579,4974,738,860,0,418,0,0,0,2884
4580,2383,2013,2369,0,2033,0,0,0,4635
4581,3715,216,160,0,346,0,0,0,2722
4582,5284,534,449,0,380,0,0,0,3033
4583,3414,461,378,0,1306,0,0,0,2985
4584,4419,1290,1216,0,2825,0,0,0,3910
4585,5382,1608,2316,0,2262,0,0,0,4297
4586,881,4109,3954,0,401,1,0,0,1307
4587,2520,2802,2672,0,1863,0,0,0,5016
4588,5329,1657,1506,0,409,0,0,0,4182
4589,1504,4291,4125,0,2772,0,0,0,1324
4590,1213,795,703,0,2389,0,0,0,3092
4591,3894,980,890,0,1684,0,0,0,3559
4592,120,1423,2569,0,4661,0,0,0,3799
4593,2327,1590,1452,0,1923,0,0,0,4343
4594,2080,2466,2555,0,1490,0,0,0,5165
4595,2065,2651,2505,0,2744,1,0,0,5251
4596,193,2821,2701,0,4877,0,0,0,5424
4597,3057,3695,3515,0,5158,0,0,0,346
4598,4145,438,360,0,4388,0,0,0,2944
4599,4357,1134,1039,0,1598,1,0,0,3709
4600,4462,2506,2355,0,1128,0,0,0,5163
4601,4797,2404,2263,0,1771,0,0,0,4061
4602,3857,3903,3730,0,2546,0,0,0,609
4603,975,595,512,0,2084,0,0,0,3113
4604,874,1349,1226,0,681,0,0,0,4000
4605,5133,3980,3812,0,4843,0,0,0,1601
4606,186,2018,1867,0,778,0,0,0,4400
4607,2029,808,714,0,149,0,0,0,3328
4608,4740,451,369,0,2586,0,0,0,2933
4609,1720,339,266,0,4612,0,0,0,2837
4610,3410,4009,3845,0,797,1,0,0,1611
4611,4970,2613,2464,0,4256,0,0,0,5006
4612,3788,4770,4617,0,1861,0,0,0,1781
4613,3775,4368,4209,0,3292,0,0,0,1784
4614,3894,471,388,0,1683,0,0,0,2992
4615,665,4966,4825,0,127,0,0,0,1559
4616,637,3969,3804,0,4990,1,0,0,855
4617,1066,5093,4979,0,1113,0,0,0,2294
4618,974,911,823,0,3738,0,0,0,3333
4619,2776,2720,2583,0,4962,0,0,0,5290
4620,5236,3802,3633,0,3359,0,0,0,1023
4621,3469,3091,2934,0,4039,0,0,0,5221
4622,2508,2496,2388,0,810,0,0,0,4960
4623,855,2575,2429,0,5006,0,0,0,4793
4624,5101,3052,2903,0,4266,0,0,0,389
4625,921,3786,3619,0,4356,0,0,0,618
4626,413,673,610,0,837,0,0,0,3288
4627,168,1654,1503,0,3435,0,0,0,3575
4628,2869,1576,1440,0,2752,0,0,0,4239
4629,4525,2069,1909,0,1383,0,0,0,4660
4630,4570,1771,1751,0,3748,0,0,0,4547
4631,3679,3591,3418,0,1679,0,0,0,1220
4632,1303,3360,3191,0,1041,0,0,0,649
4633,4048,897,807,0,4982,0,0,0,3466
4634,4320,177,128,0,4999,0,0,0,2607
4635,2345,751,659,0,3144,0,0,0,3283
4636,5241,4873,4721,0,4430,0,0,0,2380
4637,181,1074,983,0,2255,0,0,0,3463
4638,4916,1334,1214,0,2259,0,0,0,3999
4639,1472,1814,1657,0,3176,0,0,0,4525
4640,2095,3893,3718,0,4068,0,0,0,954
4641,4607,665,579,0,4663,0,0,0,3212
4642,2352,1265,1149,0,2378,0,0,0,3933
4643,4822,4019,3855,0,4214,0,0,0,1456
4644,1396,3700,3522,0,311,0,0,0,845
4645,2834,2456,2305,0,3818,0,0,0,5137
4646,1155,1411,1285,0,5015,0,0,0,3998
4647,890,1068,993,0,1701,0,0,0,3671
4648,1796,3633,3461,0,4157,0,0,0,835
4649,4405,2891,2778,0,4196,0,0,0,5300
4650,427,5135,5028,0,4923,0,0,0,75
4651,4121,3168,3006,0,2302,1,0,0,471
4652,634,2027,1866,0,4353,0,0,0,4808
4653,1850,2403,2255,0,2250,1,0,0,5121
4654,3319,1973,1812,0,3069,0,0,0,4906
4655,735,3444,3271,0,634,0,0,0,821
4656,766,4149,3984,0,123,0,0,0,1344
4657,1538,639,554,0,2085,0,0,0,3203
4658,4449,1315,1196,0,910,0,0,0,3655
4659,384,1579,1443,0,2510,0,0,0,4133
4660,2730,114,61,0,4298,0,0,0,2562
4661,1561,5012,4883,0,3491,0,0,0,2354
4662,3745,1910,1754,0,4526,0,0,0,4585
4663,4563,1567,1433,0,2548,0,0,0,4256
4664,3157,4832,4679,0,606,0,0,0,2392
4665,4590,2258,2102,0,1442,0,0,0,4916
4666,4146,2919,2797,0,3611,0,0,0,86
4667,1228,123,68,0,3439,0,0,0,2581
4668,2053,2756,2622,0,1722,0,0,0,2471
4669,2121,1097,1006,0,4812,0,0,0,3681
4670,4421,4028,3863,0,1078,0,0,0,1178
4671,5067,2597,2451,0,4802,0,0,0,5219
4672,3247,3418,3241,0,3040,0,0,0,37
4673,1805,3140,2982,0,1655,0,0,0,244
4674,5402,3383,4275,0,4898,0,0,0,482
4675,5225,2261,2106,0,379,0,0,0,5649
4676,869,4707,4590,0,1522,0,0,0,5761
4677,1271,3206,3041,0,3743,0,0,0,341
4678,3219,4718,4563,0,1063,0,0,0,982
4679,173,1686,1536,0,3435,0,0,0,3719
4680,83,254,188,0,4201,0,0,0,2717
4681,1537,407,328,0,726,0,0,0,2838
4682,4610,1713,1562,0,1019,0,0,0,4264
4683,255,2945,2816,0,3274,0,0,0,5471
4684,2550,1170,1078,0,3634,0,0,0,5623
4685,5369,1298,1181,0,318,0,0,0,3952
4686,651,2062,1899,0,485,0,0,0,4781
4687,1606,2080,1919,0,433,0,0,0,4794
4688,288,2889,2775,0,2630,0,0,0,159
4689,985,3664,3530,0,4766,0,0,0,1104
4690,2560,5213,5167,0,1601,0,0,0,1398
4691,5421,3182,3018,0,1122,1,0,0,606
4692,3186,3967,3802,0,4153,0,0,0,1359
4693,1967,1813,1658,0,1347,0,0,0,3940
4694,491,2471,2321,0,2270,1,0,0,2843
4695,5323,2098,1935,0,916,0,0,0,4649
4696,2346,480,394,0,3252,0,0,0,2929
4697,2687,4743,4587,0,2645,0,0,0,1913
4698,2945,2547,2403,0,2073,1,0,0,5225
4699,648,1642,1493,0,2571,0,0,0,4245
4700,4389,4745,4589,0,3751,0,0,0,1169
4701,2333,2436,2290,0,1554,0,0,0,4633
4702,1109,2764,2633,0,5043,0,0,0,5275
4703,703,4831,4702,0,4514,0,0,0,569
4704,1605,4756,4605,0,4622,0,0,0,1932
4705,1483,356,282,0,1238,0,0,0,2903
4706,595,5184,5131,0,428,0,0,0,998
4707,3546,4899,4747,0,3760,0,0,0,2387
4708,446,3878,3796,0,3841,0,0,0,1173
4709,2885,2215,2059,0,2196,0,0,0,4909
4710,2035,2248,2113,0,1520,0,0,0,4938
4711,759,378,475,0,636,0,0,0,2916
4712,137,2328,2174,0,2542,0,0,0,4337
4713,1572,4297,4132,0,1291,0,0,0,914
4714,1313,1018,926,0,555,0,0,0,3504
4715,4885,1405,1277,0,790,1,0,0,4130
4716,4161,4606,4560,0,3621,0,0,0,1862
4717,4613,1630,1481,0,1794,0,0,0,4327
4718,2418,112,59,0,2178,1,0,0,5590
4719,1501,499,415,0,3370,1,0,0,2998
4720,2476,2873,2758,0,2140,0,0,0,5295
4721,1953,1733,1585,0,2371,0,0,0,4532
4722,1545,4407,4242,0,1733,0,0,0,2078
4723,2658,1093,1012,0,1770,0,0,0,5618
4724,547,4127,3960,0,1257,0,0,0,963
4725,5455,203,146,0,5245,1,0,0,2677
4726,4075,1002,912,0,3678,0,0,0,3495
4727,4185,380,305,0,2626,0,0,0,2908
4728,771,2737,2601,0,703,1,0,0,5347
4729,2623,5027,4901,0,1327,0,0,0,1312
4730,3176,1221,1111,0,3469,0,0,0,3788
4731,4094,2779,2649,0,2221,0,0,0,5314
4732,4995,1943,1787,0,4764,0,0,0,4837
4733,4102,1072,980,0,3812,0,0,0,3478
4734,3602,4591,4433,0,4813,0,0,0,2256
4735,3776,3524,3348,0,1226,1,0,0,1206
4736,2567,735,647,0,2593,0,0,0,3263
4737,2867,1664,1512,0,4473,0,0,0,4385
4738,1639,4011,3847,0,4620,1,0,0,182
4739,1694,1213,1102,0,32,0,0,0,3618
4740,1580,1812,1656,0,1454,0,0,0,4438
4741,2757,4709,4551,0,666,0,0,0,2153
4742,125,1090,1000,0,309,0,0,0,3591
4743,261,3603,3428,0,81,0,0,0,1101
4744,125,1089,999,0,309,0,0,0,3590
4745,2432,3957,3790,0,5263,0,0,0,1255
4746,3930,3489,3312,0,4176,0,0,0,506
4747,858,3321,3148,0,867,0,0,0,576
4748,4215,4284,4120,0,121,0,0,0,1352
4749,2375,3059,2909,0,4641,0,0,0,197
4750,4623,4767,4615,0,3877,0,0,0,1817
4751,3918,275,207,0,550,0,0,0,2719
4752,1242,1479,1350,0,672,0,0,0,4105
4753,4224,1986,1825,0,1396,0,0,0,4544
4754,2381,377,303,0,4986,0,0,0,2858
4755,163,2051,1892,0,4048,0,0,0,4879
4756,3739,2708,2572,0,3925,0,0,0,2476
4757,2101,4078,5112,0,2998,0,0,0,1461
4758,1300,3106,2947,0,1038,1,0,0,4046
4759,3144,2935,3094,0,2896,0,0,0,78
4760,829,2375,2224,0,718,0,0,0,5685
4761,262,3641,3471,0,82,0,0,0,1102
4762,5043,5061,4940,0,5232,0,0,0,1583
4763,3050,501,553,0,3646,0,0,0,2971
4764,4170,698,606,0,1199,0,0,0,3285
4765,4904,1307,2212,0,3970,0,0,0,5631
4766,4219,5009,4882,0,1813,0,0,0,747
4767,43,5159,5064,0,4252,0,0,0,1930
4768,1473,2012,1851,0,887,1,0,0,4803
4769,5388,219,162,0,4570,0,0,0,2713
4770,2788,1721,1574,0,2297,0,0,0,4037
4771,4181,4605,4445,0,802,0,0,0,1424
4772,2896,4580,4419,0,1563,0,0,0,2005
4773,675,2582,2436,0,2435,0,0,0,4015
4774,3321,1527,1394,0,3735,0,0,0,4020
4775,4074,3867,3696,0,3677,0,0,0,1293
4776,1829,804,711,0,1351,0,0,0,3172
4777,15,1317,1272,0,1803,0,0,0,3960
4778,674,2643,2494,0,560,0,0,0,5135
4779,3996,4336,4188,0,3630,0,0,0,1458
4780,2709,2387,2239,0,4115,0,0,0,4226
4781,1206,1378,1255,0,945,0,0,0,5763
4782,5350,1468,1339,0,4070,0,0,0,4267
4783,2793,679,587,0,863,0,0,0,3208
4784,2912,3103,2945,0,3388,0,0,0,158
4785,2167,2209,2051,0,4279,0,0,0,4944
4786,3786,4489,4336,0,3952,0,0,0,1379
4787,1253,5043,4921,0,616,0,0,0,2045
4788,5119,1719,1572,0,1790,1,0,0,4277
4789,5381,108,55,0,658,1,0,0,2583
4790,3667,1890,1738,0,4482,0,0,0,4170
4791,3459,4204,4257,0,3157,1,0,0,1281
4792,119,2700,2564,0,1589,0,0,0,5411
4793,4965,765,672,0,3327,1,0,0,2869
4794,4764,1514,1382,0,2137,0,0,0,3847
4795,1092,4523,4367,0,3245,0,0,0,5757
4796,4113,4692,4536,0,1827,0,0,0,1958
4797,791,922,1279,0,4607,0,0,0,3485
4798,10,567,480,0,1558,0,0,0,2966
4799,268,2841,4841,0,2396,0,0,0,8
4800,5072,1285,1164,0,2428,1,0,0,3894
4801,3831,1035,946,0,1901,0,0,0,3555
4802,4769,4755,4604,0,4060,0,0,0,2086
4803,2034,778,684,0,3035,0,0,0,2875
4804,371,1983,1822,0,1685,0,0,0,4243
4805,144,2706,2568,0,3270,0,0,0,5094
4806,873,168,118,0,970,0,0,0,2593
4807,927,2135,1978,0,4340,0,0,0,4699
4808,3005,1364,1241,0,1844,0,0,0,4006
4809,4274,1737,1591,0,2547,1,0,0,4263
4810,2519,1518,1385,0,3691,0,0,0,3607
4811,1870,2934,2808,0,3350,1,0,0,5248
4812,2851,632,545,0,5191,0,0,0,3144
4813,2448,2527,2378,0,2096,0,0,0,4979
4814,4511,2798,2666,0,1826,0,0,0,5709
4815,2314,4663,4509,0,5204,0,0,0,1900
4816,3649,2777,2647,0,3307,1,0,0,5414
4817,2666,3951,3783,0,1992,0,0,0,1238
4818,2571,3254,3083,0,2594,0,0,0,536
4819,487,1588,1450,0,2369,1,0,0,4452
4820,4454,1353,1229,0,3801,0,0,0,3931
4821,3628,4699,4543,0,583,0,0,0,5750
4822,4707,2944,2824,0,333,0,0,0,22
4823,4156,777,683,0,1645,0,0,0,3347
4824,4246,1420,1291,0,3329,0,0,0,4058
4825,4322,1148,2455,0,4610,0,0,0,3793
4826,3648,1912,1755,0,472,0,0,0,4539
4827,3458,59,9,0,2272,1,0,0,2536
