row_id,name,startdate,enddate,description,eventattendancemode,offers,organizer,performer,url,page_url
5458,1615,1697,1762,420,1,0,0,0,0,4599
5459,2493,5709,5954,1254,1,0,2,0,0,6514
5460,1661,2820,2949,924,1,0,0,0,0,4650
5461,821,5140,5364,1067,1,0,0,0,0,2904
5462,462,600,621,2614,1,0,0,0,0,223
5463,429,1587,1655,2529,1,0,0,0,0,183
5464,1517,4518,4715,1606,1,0,0,0,0,4397
5465,1541,4086,4273,1924,1,0,0,0,0,4428
5466,1242,5429,5660,275,1,1,0,0,0,3594
5467,536,946,984,267,1,0,0,0,0,314
5468,2493,5488,5723,1254,1,1,2,0,0,6211
5469,545,1568,1635,13,1,0,0,0,0,356
5470,1251,3341,3480,1558,1,0,0,0,0,3743
5471,82,1911,1986,2451,1,0,0,0,0,13
5472,1881,3916,4089,2291,1,1,2,0,0,1518
5473,2493,4885,5106,1254,1,0,2,0,0,6337
5474,967,3298,3435,283,1,0,0,0,0,709
5475,1014,1930,2007,1250,1,0,0,0,0,733
5476,2598,3770,3939,1954,1,0,2,0,0,1690
5477,2172,4001,4178,1637,1,1,2,0,0,1613
5478,2567,4256,4445,2507,1,0,0,0,0,6654
5479,2390,2314,2418,1825,1,0,0,0,0,5774
5480,1010,465,468,1853,1,0,0,0,0,3182
5481,2038,3864,4032,2383,1,0,0,0,0,4741
5482,1711,856,895,803,1,0,0,0,0,1390
5483,1886,845,883,373,1,0,0,0,0,4991
5484,821,4073,4260,1067,1,0,0,0,0,2877
5485,421,1430,1494,2614,1,0,0,0,0,140
5486,416,1693,1766,2157,1,0,0,0,0,124
5487,1191,3353,3492,2280,1,1,0,0,0,777
5488,1500,2197,2293,413,1,0,0,0,0,4383
5489,2446,456,458,1328,1,0,0,0,0,5832
5490,1310,772,805,1959,1,0,0,0,0,1240
5491,875,2993,3127,1344,1,0,0,0,0,3009
5492,528,742,773,266,1,0,0,0,0,307
5493,1247,4761,4980,1558,1,0,0,0,0,3925
5494,1226,590,609,449,1,0,0,0,0,3487
5495,2390,2087,2169,1825,1,0,0,0,0,5764
5496,1251,3600,3754,1558,1,0,0,0,0,3747
5497,1440,746,779,179,1,0,0,0,0,4252
5498,1247,5035,5257,1558,1,0,0,0,0,3932
5499,1244,4665,4878,1556,1,1,0,0,0,1127
5500,261,3373,3514,2139,1,0,0,0,1,1708
5501,269,3392,3534,997,1,0,0,0,1,1708
5502,1000,3487,3635,702,1,0,0,0,1,1708
5503,1342,3499,3647,2198,1,0,0,0,1,1708
5504,2469,3054,3192,989,1,0,0,0,0,5835
5505,1834,2643,2763,445,1,0,0,0,0,1509
5506,245,2935,3065,1921,1,0,0,0,0,1953
5507,2419,1211,1255,2483,1,0,0,0,0,1645
5508,2493,5018,5241,1254,1,1,2,0,0,6093
5509,1010,1427,1492,1853,1,0,0,0,0,3184
5510,1252,1337,1394,1558,1,0,0,0,0,3625
5511,1402,1893,1966,1627,1,0,0,0,0,4205
5512,2493,4848,5069,1254,1,1,2,0,0,6050
5513,2493,5252,5479,1254,1,0,2,0,0,6411
5514,1601,1646,1712,44,1,0,0,0,0,1352
5515,48,1708,1772,14,1,0,0,0,0,1755
5516,1976,118,116,2399,1,0,0,0,0,5166
5517,318,727,757,107,1,0,0,0,0,2065
5518,442,1910,1985,2277,1,0,0,0,0,209
5519,2000,2427,2541,794,1,0,0,0,0,5205
5520,104,3863,4031,31,1,1,0,0,0,24
5521,1696,3177,3318,1002,1,1,0,0,0,4696
5522,2493,5089,5314,1254,1,1,2,0,0,6110
5523,387,998,1035,696,1,0,0,0,0,97
5524,438,3489,3637,104,1,0,0,0,0,2179
5525,1231,1067,1106,117,1,0,0,0,0,810
5526,903,4519,4716,1975,1,0,0,0,0,3037
5527,1023,3423,3568,1030,1,0,2,0,0,3208
5528,666,819,853,1199,1,0,0,0,0,2631
5529,1667,3395,3537,2457,1,0,0,0,0,4661
5530,2273,1196,1241,555,1,0,0,0,0,5292
5531,1204,4179,4371,2578,1,1,0,0,0,3441
5532,2493,4864,5085,1254,1,1,2,0,0,6055
5533,1245,5726,5966,1558,1,0,0,0,0,4025
5534,1625,1270,1321,2213,1,1,0,0,0,4618
5535,1849,3003,3138,2021,1,0,0,0,0,4943
5536,1049,2951,3085,854,1,0,0,0,0,3234
5537,2493,4609,4818,1254,1,1,2,0,0,6006
5538,1946,1420,1485,1535,1,0,0,0,0,1539
5539,14,1079,1117,497,1,0,0,0,0,4152
5540,5,2849,2979,1931,1,0,0,0,0,1761
5541,113,2475,2590,2456,1,0,0,0,0,1823
5542,518,1190,1234,368,1,0,0,0,0,240
5543,863,825,859,1129,1,0,0,0,0,2973
5544,2493,5655,5901,1254,1,1,2,0,0,6251
5545,2164,3871,4040,1471,1,1,2,0,0,1608
5546,48,1624,1689,14,1,0,0,0,0,1751
5547,821,4845,5065,1067,1,1,0,0,0,607
5548,1203,4186,4372,1816,1,0,0,0,0,3437
5549,163,879,919,1664,1,0,0,0,0,39
5550,1689,4274,4465,1757,1,0,0,0,0,4687
5551,2493,5641,5883,1254,1,1,2,0,0,6247
5552,2049,3586,3741,982,1,1,0,0,0,5260
5553,565,2330,2436,2006,1,0,0,0,0,404
5554,169,598,619,83,1,0,0,0,0,1878
5555,1242,4927,5147,275,1,1,0,0,0,3571
5556,2366,332,333,539,1,0,0,0,0,5736
5557,2493,5024,5247,1254,1,1,2,0,0,6095
5558,870,4649,4861,1859,1,0,0,0,0,2996
5559,545,1794,1859,13,1,0,0,0,0,360
5560,341,1402,1466,1066,1,0,0,0,0,2085
5561,1443,3457,3604,255,1,0,0,0,0,4255
5562,416,1798,1867,2157,1,0,0,0,0,126
5563,526,2456,2570,1405,1,0,0,0,0,2475
5564,1346,1381,1445,467,1,0,0,0,0,4131
5565,1711,1939,2018,803,1,0,0,0,0,1414
5566,1606,4045,4229,1494,1,1,0,0,0,4590
5567,652,1419,1484,470,1,0,0,0,0,491
5568,915,1488,1556,263,1,0,0,0,0,671
5569,1244,3656,3813,1556,1,1,0,0,0,883
5570,1907,2662,2783,1827,1,0,0,0,0,5055
5571,283,3352,3491,1267,1,0,0,0,0,2006
5572,2493,5553,5795,1254,1,1,2,0,0,6227
5573,592,627,651,937,1,0,0,0,0,413
5574,2493,5338,5568,1254,1,0,2,0,0,6429
5575,2166,402,403,1324,1,0,0,0,0,5385
5576,2493,5382,5611,1254,1,0,2,0,0,6438
5577,1711,722,751,803,1,0,0,0,0,1388
5578,1984,259,255,609,1,0,0,0,0,5181
5579,1244,4698,4913,1556,1,1,0,0,0,1142
5580,133,4413,4606,86,1,0,0,0,0,1828
5581,1252,3361,3502,1558,1,0,0,0,0,3647
5582,2493,5306,5538,1254,1,1,2,0,0,6170
5583,1481,2092,2175,1555,1,0,0,0,0,4359
5584,2145,2640,2760,693,1,0,0,0,0,5360
5585,147,976,1013,1763,1,0,0,0,0,31
5586,2305,4012,4190,1105,1,0,0,0,0,5641
5587,652,2155,2247,470,1,0,0,0,0,506
5588,1244,4113,4298,1556,1,1,0,0,0,1012
5589,744,14,11,1354,1,0,0,0,0,2764
5590,203,192,188,1672,1,0,0,0,0,1913
5591,1141,5673,5911,1053,1,0,0,0,0,3351
5592,813,4297,4492,2574,1,1,0,0,0,2852
5593,611,4164,4348,171,1,0,0,0,0,2552
5594,666,752,786,1199,1,0,0,0,0,2628
5595,1809,1356,1417,1257,1,0,0,0,0,1475
5596,2493,4819,5042,1254,1,1,2,0,0,6042
5597,2542,198,195,829,1,0,0,0,0,6627
5598,1266,1583,1651,2279,1,0,0,0,0,1219
5599,1247,3014,3151,1558,1,0,0,0,0,3900
5600,1230,2818,2948,2178,1,0,0,0,0,3491
5601,1697,1529,1597,1793,1,0,0,0,0,4694
5602,821,4087,4274,1067,1,1,0,0,0,571
5603,863,267,262,1129,1,0,0,0,0,2965
5604,61,1679,1747,518,1,0,0,0,0,1772
5605,530,3934,4107,2468,1,0,0,0,0,2481
5606,652,1761,1826,470,1,0,0,0,0,498
5607,1756,1006,1042,2281,1,0,0,0,0,1462
5608,228,155,153,1548,1,0,0,0,0,1935
5609,414,3518,3670,1266,1,1,0,0,0,2160
5610,1562,834,870,2453,1,0,0,0,0,4525
5611,474,168,164,1144,1,0,0,0,0,2249
5612,1971,2205,2300,1428,1,0,0,0,0,5144
5613,1853,3046,3181,1792,1,0,0,0,0,4953
5614,429,1379,1444,2529,1,0,0,0,0,178
5615,109,136,134,2065,1,0,0,0,0,1819
5616,545,1307,1362,13,1,0,0,0,0,350
5617,526,1123,1162,1405,1,0,0,0,0,2426
5618,1244,4671,4885,1556,1,1,0,0,0,1131
5619,2609,4284,4475,868,1,0,0,0,0,1880
5620,2233,1729,1794,24,1,0,0,0,0,5476
5621,447,56,58,1554,1,0,0,0,0,2190
5622,724,2948,3081,731,1,1,0,0,0,2697
5623,1394,1745,1809,2044,1,0,0,0,0,4194
5624,709,3674,3832,692,1,1,0,0,0,2691
5625,2493,5096,5320,1254,1,0,2,0,0,6378
5626,1276,2844,2975,969,1,0,0,0,0,1252
5627,2305,4904,5125,1105,1,0,0,0,0,5655
5628,1244,3691,3851,1556,1,1,0,0,0,887
5629,2528,2237,2337,777,1,0,0,0,0,6602
5630,1404,2409,2523,2414,1,0,0,0,0,4210
5631,666,448,451,1199,1,0,0,0,0,2617
5632,1244,3737,3903,1556,1,1,0,0,0,896
5633,945,2973,3107,716,1,0,0,0,0,3112
5634,421,1714,1779,2614,1,0,0,0,0,146
5635,1137,2206,2301,324,1,0,0,0,0,3316
5636,1244,4940,5161,1556,1,1,0,0,0,1190
5637,1702,3303,3442,407,1,0,0,0,0,1384
5638,461,2596,2715,1692,1,0,0,0,0,2237
5639,1316,660,686,1165,1,0,0,0,0,4086
5640,2493,5192,5421,1254,1,1,2,0,0,6145
5641,1185,178,175,906,1,0,0,0,0,3262
5642,249,2713,2834,1180,1,1,0,0,0,1969
5643,1824,2364,2473,1849,1,0,0,0,0,4921
5644,1249,671,697,1558,1,0,0,0,0,830
5645,1862,5,2,2313,1,0,0,0,1,4122
5646,522,1941,2020,2290,1,0,0,0,0,2331
5647,933,611,633,2246,1,0,0,0,0,698
5648,1242,5069,5293,275,1,1,0,0,0,3580
5649,1244,3919,4091,1556,1,1,0,0,0,943
5650,500,3672,3830,2600,1,0,0,0,0,2307
5651,1252,5296,5525,1558,1,0,0,0,0,3658
5652,1252,2062,2145,1558,1,0,0,0,0,3629
5653,2305,5651,5888,1105,1,0,0,0,0,5683
5654,1711,669,696,803,1,0,0,0,0,1387
5655,1436,104,105,1716,1,0,0,0,0,4242
5656,2308,3005,3141,1078,1,1,0,0,0,5601
5657,1244,4669,4883,1556,1,1,0,0,0,1130
5658,1554,839,874,511,1,0,0,0,0,1337
5659,2493,5399,5632,1254,1,0,2,0,0,6443
5660,731,3738,3904,1390,1,0,2,0,0,2721
5661,2110,1418,1483,2303,1,0,0,0,0,5330
5662,1197,2395,2509,1151,1,0,0,0,0,3427
5663,2305,5471,5701,1105,1,0,0,0,0,5676
5664,1809,2188,2280,1257,1,0,0,0,0,1493
5665,870,2402,2515,1858,1,0,0,0,0,2987
5666,2500,1554,1621,1447,1,0,0,0,0,6541
5667,1601,1566,1633,44,1,0,0,0,0,1351
5668,523,315,314,1252,1,0,0,0,0,2353
5669,818,4316,4507,2058,1,0,0,0,0,2858
5670,526,1524,1592,1405,1,0,0,0,0,2438
5671,213,3490,3638,2083,1,0,0,0,0,1921
5672,1191,3296,3433,2280,1,1,0,0,0,774
5673,666,322,322,1199,1,0,0,0,0,2613
5674,1473,1013,1046,986,1,0,0,0,0,4345
5675,1245,5007,5226,1558,1,0,0,0,0,3999
5676,915,1244,1293,263,1,0,0,0,0,668
5677,526,1813,1879,1405,1,0,0,0,0,2446
5678,2179,90,91,576,1,0,0,0,0,5401
5679,2493,5327,5556,1254,1,0,2,0,0,6426
5680,1243,4128,4312,2237,1,0,0,0,0,3608
5681,1572,3953,4127,108,1,0,0,0,0,4539
5682,2493,5101,5324,1254,1,0,2,0,0,6380
5683,652,1866,1937,470,1,0,0,0,0,500
5684,42,2032,2112,76,1,0,0,0,0,1732
5685,196,4357,4546,139,1,0,0,0,0,1906
5686,2617,4155,4343,2540,1,1,0,0,0,4566
5687,147,730,760,1763,1,0,0,0,0,27
5688,899,4381,4571,795,1,0,0,0,0,3031
5689,1161,4350,4544,2570,1,1,2,0,0,3401
5690,2493,5433,5666,1254,1,1,2,0,0,6198
5691,231,1213,1258,806,1,0,0,0,0,1730
5692,1375,2797,2924,1704,1,0,0,0,0,4170
5693,890,3520,3672,1042,1,0,0,0,0,3025
5694,865,405,406,49,1,0,0,0,0,2976
5695,2153,991,1029,2057,1,0,0,0,0,5371
5696,245,2788,2914,1921,1,0,0,0,0,1950
5697,670,33,32,1027,1,0,0,0,0,2646
5698,1452,1361,1423,419,1,0,0,0,0,4263
5699,1247,4543,4740,1558,1,0,0,0,0,3922
5700,2268,2097,2182,616,1,0,0,0,0,5531
5701,1036,650,676,674,1,0,0,0,0,747
5702,888,3401,3544,789,1,0,0,0,0,3011
5703,528,1883,1957,2378,1,0,0,0,0,293
5704,1428,683,709,128,1,0,0,0,0,4231
5705,1244,4707,4922,1556,1,1,0,0,0,1146
5706,545,2186,2279,13,1,0,0,0,0,368
5707,523,1058,1098,1252,1,0,0,0,0,2376
5708,523,1153,1195,1252,1,0,0,0,0,2381
5709,2159,111,108,636,1,0,0,0,0,5378
5710,493,2585,2703,450,1,0,0,0,0,2269
5711,2546,2648,2769,1341,1,0,0,0,0,6635
5712,1803,2192,2287,2214,1,0,0,0,0,4816
5713,1244,3624,3781,1556,1,1,0,0,0,876
5714,1244,3870,4039,1556,1,1,0,0,0,928
5715,1489,2354,2462,1136,1,0,0,0,0,4372
5716,1147,722,751,479,1,0,0,0,0,792
5717,1244,3555,3709,1556,1,1,0,0,0,867
5718,1818,4793,5014,276,1,1,0,0,0,4869
5719,2493,5656,5899,1254,1,0,2,0,0,6502
5720,2501,5352,5580,75,1,0,0,0,0,6554
5721,2536,206,202,1847,1,0,0,0,0,6614
5722,137,2103,2189,2520,1,0,0,0,0,1832
5723,47,360,359,608,1,0,0,0,0,1749
5724,821,5059,5281,1067,1,1,0,0,0,622
5725,1250,5328,5555,1557,1,0,0,0,0,3708
5726,1809,2501,2617,1257,1,0,0,0,0,1499
5727,652,2204,2299,470,1,0,0,0,0,507
5728,1990,2587,2707,1331,1,0,0,0,0,5808
5729,1244,4535,4731,1556,1,1,0,0,0,1088
5730,2383,503,514,2308,1,0,0,0,0,4545
5731,1897,435,436,71,1,0,0,0,0,5041
5732,1609,4217,4404,2018,1,0,0,0,0,4593
5733,1565,203,198,1357,1,0,0,0,0,4528
5734,2536,586,607,1847,1,0,0,0,0,6618
5735,1278,3982,4158,1148,1,0,0,0,0,4095
5736,442,1243,1292,2277,1,0,0,0,0,195
5737,1247,4835,5055,1558,1,0,0,0,0,3927
5738,1244,4431,4628,1556,1,1,0,0,0,1070
5739,526,2063,2147,1405,1,0,0,0,0,2456
5740,1244,4000,4177,1556,1,1,0,0,0,967
5741,536,2238,2338,267,1,0,0,0,0,337
5742,1244,4579,4783,1556,1,1,0,0,0,1098
5743,314,526,536,993,1,0,0,0,0,2057
5744,1244,4875,5095,1556,1,1,0,0,0,1185
5745,2493,3631,3789,1254,1,1,2,0,0,5921
5746,416,1160,1211,2157,1,0,0,0,0,115
5747,1759,3271,3409,689,1,0,0,0,0,4764
5748,528,645,671,266,1,0,0,0,0,305
5749,1313,1988,2068,1948,1,0,0,0,0,1243
5750,2157,509,519,2231,1,0,0,0,0,5376
5751,810,2360,2467,1770,1,0,0,0,0,529
5752,800,4388,4580,1496,1,1,0,0,0,2842
5753,2493,5081,5305,1254,1,1,2,0,0,6108
5754,666,477,481,1199,1,0,0,0,0,2619
5755,1542,3178,3317,1523,1,0,0,0,0,4454
5756,421,2006,2087,2614,1,0,0,0,0,152
5757,184,2811,2940,2243,1,0,0,0,0,1892
5758,2493,4803,5024,1254,1,0,2,0,0,6324
5759,526,1591,1659,1405,1,0,0,0,0,2443
5760,2493,4133,4320,1254,1,1,2,0,0,5971
5761,2493,2091,2183,1254,1,0,2,0,0,6293
5762,2039,276,271,297,1,0,0,0,0,5247
5763,421,1083,1123,2614,1,0,0,0,0,133
5764,429,1432,1496,2529,1,0,0,0,0,179
5765,523,1325,1382,1252,1,0,0,0,0,2390
5766,645,3509,3657,5,1,0,0,0,0,2589
5767,429,1232,1281,2529,1,0,0,0,0,175
5768,1818,4948,5169,276,1,1,0,0,0,4877
5769,2493,5202,5432,1254,1,1,2,0,0,6147
5770,2493,1968,2058,1254,1,0,2,0,0,6285
5771,1251,2474,2589,1558,1,0,0,0,0,3734
5772,238,2591,2710,379,1,0,0,0,0,53
5773,821,3359,3500,1067,1,1,0,0,0,541
5774,821,3736,3902,1067,1,0,0,0,0,2869
5775,1652,591,610,296,1,0,0,0,0,1375
5776,1115,3410,3554,70,1,0,0,0,0,3289
5777,2573,1428,1491,1781,1,0,0,0,0,6660
5778,1612,1491,1559,2102,1,0,0,0,0,4595
5779,565,2088,2172,2006,1,0,0,0,0,399
5780,1542,3950,4125,1523,1,0,0,0,0,4462
5781,1041,3011,3147,2509,1,1,2,0,0,3240
5782,2108,4415,4610,110,1,0,0,0,0,5329
5783,2493,5476,5715,1254,1,1,2,0,0,6209
5784,623,2587,2706,1741,1,0,0,0,0,2564
5785,2410,3971,4147,2275,1,0,0,0,0,5795
5786,1233,3173,3313,936,1,0,0,0,0,3494
5787,1671,619,643,1233,1,0,0,0,0,4665
5788,2493,3327,3467,1254,1,1,2,0,0,5891
5789,303,2797,2925,793,1,0,0,0,0,2031
5790,1893,2966,3099,1825,1,0,0,0,0,5003
5791,821,3807,3976,1067,1,1,0,0,0,557
5792,1244,4655,4867,1556,1,1,0,0,0,1123
5793,1687,3545,3698,1978,1,0,0,0,0,4684
5794,1029,630,654,2458,1,0,0,0,0,3213
5795,107,3653,3811,198,1,0,0,0,0,1817
5796,859,2369,2483,1295,1,0,0,0,0,2956
5797,1266,2532,2650,2279,1,0,0,0,0,1237
5798,1509,557,571,2088,1,0,0,0,0,1322
5799,594,1115,1154,784,1,0,0,0,0,461
5800,526,2202,2298,1405,1,0,0,0,0,2462
5801,2284,2827,2958,797,1,0,0,0,0,5550
5802,1242,4847,5067,275,1,1,0,0,0,3568
5803,2370,2766,2891,2221,1,0,0,0,0,5740
5804,970,319,319,1089,1,0,0,0,0,3132
5805,1853,2949,3082,1792,1,0,0,0,0,4952
5806,510,1249,1299,2484,1,0,0,0,0,232
5807,1244,4135,4319,1556,1,1,0,0,0,1016
5808,1244,4717,4932,1556,1,1,0,0,0,1150
5809,1244,4056,4241,1556,1,1,0,0,0,991
5810,1242,866,907,275,1,1,0,0,0,3514
5811,1947,372,377,2120,1,0,0,0,0,5107
5812,2001,820,854,2301,1,0,0,0,0,5196
5813,1266,1128,1166,2279,1,0,0,0,0,1209
5814,1924,2813,2941,441,1,0,0,0,0,5083
5815,1250,5383,5610,1557,1,0,0,0,0,3710
5816,2343,3583,3737,200,1,0,0,0,0,5713
5817,449,5290,5517,1651,1,0,0,0,0,2206
5818,762,1165,1208,2294,1,0,0,0,0,2800
5819,2493,5614,5852,1254,1,0,2,0,0,6492
5820,2493,5156,5385,1254,1,0,2,0,0,6393
5821,1140,113,111,186,1,0,0,0,0,3322
5822,1542,5236,5463,1523,1,0,0,0,0,4494
5823,1141,5725,5965,1053,1,0,0,0,0,3353
5824,1556,1912,1989,1642,1,0,0,0,0,4602
5825,1806,3416,3562,1670,1,0,0,0,1,1713
5826,1902,3421,3565,1594,1,0,0,0,1,1713
5827,2052,2429,2542,1437,1,0,0,0,0,5263
5828,526,980,1017,1405,1,0,0,0,0,2423
5829,657,3275,3413,2156,1,0,0,0,0,2602
5830,166,1327,1385,2206,1,0,0,0,0,1876
5831,1670,4289,4481,1764,1,0,0,0,0,4663
5832,1542,4931,5152,1523,1,0,0,0,0,4484
5833,2547,222,215,1392,1,0,0,0,0,6638
5834,46,323,323,42,1,0,0,0,0,1748
5835,613,2636,2756,426,1,0,0,0,0,2690
5836,2493,4687,4906,1254,1,1,2,0,0,6021
5837,1244,4045,4229,1556,1,1,0,0,0,986
5838,401,1833,1903,288,1,0,0,0,0,2152
5839,1247,4868,5089,1558,1,0,0,0,0,3928
5840,1252,5233,5461,1558,1,0,0,0,0,3656
5841,2060,3603,3759,1343,1,1,0,0,0,1576
5842,526,1465,1533,1405,1,0,0,0,0,2437
5843,1536,3796,3963,2497,1,0,0,0,0,4422
5844,1180,3317,3456,455,1,0,0,0,0,3422
5845,1272,4206,4394,1927,1,0,0,0,0,4044
5846,1818,869,908,276,1,1,0,0,0,4836
5847,40,3488,3636,1732,1,1,0,0,0,1726
5848,523,966,1004,1252,1,0,0,0,0,2370
5849,1320,403,404,1785,1,0,0,0,0,4090
5850,1332,2112,2201,1602,1,0,0,0,0,4107
5851,1474,1929,2006,678,1,0,0,0,0,1308
5852,994,4362,4551,2609,1,0,0,0,0,3163
5853,2493,5473,5708,1254,1,0,2,0,0,6460
5854,862,1384,1546,448,1,0,0,0,0,2964
5855,832,893,932,2251,1,0,0,0,0,3120
5856,1432,2555,2674,1175,1,0,0,0,0,4234
5857,1244,3768,3937,1556,1,1,0,0,0,908
5858,1633,500,507,1121,1,0,0,0,0,4625
5859,1244,3512,3661,1556,1,1,0,0,0,858
5860,1809,2526,2643,1257,1,0,0,0,0,1500
5861,565,1861,1932,2006,1,0,0,0,0,394
5862,1971,3164,3303,1428,1,0,0,0,0,5153
5863,1601,993,1031,44,1,0,0,0,0,1341
5864,1899,4371,4561,1174,1,0,0,0,0,5039
5865,1270,3671,3828,1810,1,0,0,0,0,4041
5866,2493,4913,5134,1254,1,0,2,0,0,6344
5867,1266,1622,1691,2279,1,0,0,0,0,1220
5868,736,2850,2984,2539,1,1,0,0,0,2754
5869,2493,5175,5405,1254,1,1,2,0,0,6137
5870,116,1874,1946,332,1,0,0,0,0,1825
5871,1247,5062,5286,1558,1,0,0,0,0,3934
5872,418,3802,3969,745,1,0,0,0,0,2163
5873,1215,1439,1503,1410,1,0,0,0,0,3466
5874,1649,417,417,946,1,0,0,0,0,4640
5875,1914,3401,3546,185,1,0,0,0,0,5070
5876,905,2703,2825,375,1,0,0,0,0,3040
5877,2194,149,148,2211,1,0,0,0,0,5422
5878,1035,2657,2779,2282,1,0,0,0,0,736
5879,2493,5718,5960,1254,1,0,2,0,0,6515
5880,1364,1345,1403,1041,1,0,0,0,0,1271
5881,1481,2246,2347,1555,1,0,0,0,0,4361
5882,1224,3252,3391,2525,1,0,0,0,0,3481
5883,304,92,93,983,1,0,0,0,0,2029
5884,731,4021,4200,1390,1,0,2,0,0,2726
5885,626,1373,1437,2614,1,0,0,0,0,428
5886,821,4755,4975,1067,1,1,0,0,0,598
5887,491,4238,4426,1245,1,0,0,0,0,2287
5888,2507,3017,3154,2175,1,0,0,0,0,6581
5889,2257,3482,3627,862,1,0,0,0,0,5515
5890,1221,1206,1250,472,1,0,0,0,0,3476
5891,1455,4908,5127,1141,1,0,0,0,0,4298
5892,2493,4918,5139,1254,1,1,2,0,0,6068
5893,2290,2510,2628,1133,1,0,0,0,0,5561
5894,1047,721,749,2207,1,0,0,0,0,3227
5895,582,3573,3727,892,1,0,0,0,0,2528
5896,245,2960,3093,1921,1,0,0,0,0,1954
5897,2493,5009,5232,1254,1,1,2,0,0,6091
5898,2493,5079,5303,1254,1,1,2,0,0,6107
5899,2312,2139,2231,1142,1,0,0,0,0,5620
5900,1244,4281,4473,1556,1,1,0,0,0,1041
5901,523,384,385,1252,1,0,0,0,0,2355
5902,526,2383,2496,1405,1,0,0,0,0,2472
5903,2493,3169,3314,1254,1,1,2,0,0,5875
5904,2002,885,925,2321,1,0,0,0,0,5197
5905,2493,5049,5273,1254,1,1,2,0,0,6102
5906,1551,2574,2693,1648,1,0,0,0,0,1328
5907,934,4235,4424,2542,1,1,0,0,0,3090
5908,1252,2815,2945,1558,1,0,0,0,0,3639
5909,584,2460,2573,485,1,0,0,0,0,2530
5910,2178,269,264,1545,1,0,0,0,0,5398
5911,492,4578,4780,1244,1,0,2,0,0,2280
5912,638,490,494,2184,1,0,0,0,0,3374
5913,1244,3997,4173,1556,1,1,0,0,0,965
5914,1244,4748,4965,1556,1,1,0,0,0,1163
5915,545,1746,1810,13,1,0,0,0,0,359
5916,669,4578,4781,2342,0,0,0,0,1,1696
5917,821,4587,4792,1067,1,1,0,0,1,1696
5918,232,4601,4809,1400,0,0,0,0,1,1696
5919,821,4604,4810,1067,1,1,0,0,1,1696
5920,416,837,885,2157,1,0,0,0,0,109
5921,1244,4771,4992,1556,1,1,0,0,0,1174
5922,1266,1841,1911,2279,1,0,0,0,0,1225
5923,1252,3192,3334,1558,1,0,0,0,0,3643
5924,1569,2918,3046,1638,1,0,0,0,0,4533
5925,1244,4079,4266,1556,1,1,0,0,0,1000
5926,1941,4353,4542,2438,1,0,0,0,0,5097
5927,1249,916,953,1558,1,0,0,0,0,834
5928,229,2834,2966,657,1,0,0,0,0,1936
5929,1377,1308,1363,974,1,0,0,0,0,4175
5930,801,4141,4331,2544,1,1,0,0,0,2839
5931,2422,1658,1723,977,1,0,0,0,0,1649
5932,2301,1483,1554,2234,1,0,0,0,0,5578
5933,631,2405,2518,1510,1,0,0,0,0,463
5934,1100,3816,3984,893,1,0,0,0,0,3273
5935,380,2353,2460,1262,1,0,0,0,0,2123
5936,870,4617,4824,1859,1,0,0,0,0,2994
5937,2272,2626,2746,341,1,0,2,0,0,5535
5938,2336,3923,4094,1274,1,0,0,0,0,5707
5939,1542,5304,5532,1523,1,0,0,0,0,4495
5940,2493,5450,5688,1254,1,1,2,0,0,6203
5941,2374,2876,3006,2498,1,0,0,0,0,5747
5942,2308,1848,1916,1078,1,1,0,0,0,5593
5943,1491,2795,2921,2014,1,0,0,0,0,4375
5944,1191,3510,3659,2280,1,1,0,0,0,783
5945,1144,447,448,1107,1,0,0,0,0,3365
5946,2308,122,120,1077,1,0,0,0,0,5604
5947,595,649,675,2125,1,0,0,0,0,439
5948,1244,4708,4923,1556,1,1,0,0,0,1147
5949,1251,4013,4191,1558,1,0,0,0,0,3751
5950,2295,442,443,17,1,0,0,0,0,5566
5951,733,733,763,505,1,0,0,0,0,2751
5952,2265,3821,3991,1703,1,0,0,0,0,5525
5953,1756,901,938,2281,1,0,0,0,0,1460
5954,1527,392,394,595,1,0,0,0,0,4410
5955,1227,40,38,2143,1,0,0,0,0,3488
5956,1818,5431,5663,276,1,1,0,0,0,4899
5957,600,850,888,2028,1,0,0,0,0,2544
5958,1943,879,919,2060,1,0,0,0,0,5101
5959,2179,757,791,576,1,0,0,0,0,5407
5960,518,1343,1401,368,1,0,0,0,0,243
5961,523,1163,1205,1252,1,0,0,0,0,2382
5962,917,2944,3075,1961,1,1,0,0,0,3060
5963,2540,1162,1206,1465,1,0,0,0,0,6632
5964,1601,1352,1413,44,1,0,0,0,0,1347
5965,1601,1859,1929,44,1,0,0,0,0,1357
5966,2495,382,383,1212,1,0,0,0,0,6530
5967,1247,4034,4215,1558,1,0,0,0,0,3914
5968,1039,776,811,1169,1,0,0,0,0,3216
5969,1575,2977,3111,1595,1,0,0,0,0,4546
5970,1172,4194,4380,1014,1,0,0,0,0,3416
5971,2493,5574,5811,1254,1,0,2,0,0,6483
5972,528,932,970,2378,1,0,0,0,0,275
5973,449,5449,5679,1651,1,0,0,0,0,2212
5974,1011,2450,2564,60,1,0,0,0,0,3189
5975,984,2732,2856,525,1,0,0,0,0,3144
5976,421,1519,1587,2614,1,0,0,0,0,141
5977,1141,1865,1935,1053,1,0,0,0,0,3356
