row_id,name,startdate,enddate,description,eventattendancemode,offers,performer,url,page_url
4464,609,545,547,357,0,1,0,0,1136
4465,2133,204,205,5352,0,0,0,0,2892
4466,4669,860,862,2935,0,1,0,0,5262
4467,4,360,361,568,0,0,0,0,4
4468,1357,1908,1920,4223,0,0,0,0,1953
4469,4698,648,650,2799,0,1,0,0,5291
4470,4909,1081,1083,3285,0,0,0,0,5526
4471,1313,870,872,874,0,1,0,0,1900
4472,5009,2105,2118,289,0,0,0,0,5626
4473,3804,1146,1151,2158,0,1,0,0,4398
4474,1680,1590,1599,4823,0,0,0,0,2278
4475,1464,1781,1792,526,0,0,0,0,2037
4476,668,1607,1616,1720,0,0,0,0,1195
4477,3094,504,506,321,0,0,0,0,3676
4478,1589,1199,1204,4766,0,0,0,0,2179
4479,3261,797,799,3871,0,0,0,0,3847
4480,2176,1684,1695,2656,0,0,0,0,2789
4481,5219,531,533,13,0,0,0,0,112
4482,3295,809,811,1028,0,1,0,0,3843
4483,1823,1396,1405,3465,0,1,0,0,2348
4484,401,1535,1544,2905,0,1,0,0,945
4485,431,2173,2185,375,0,1,0,0,960
4486,984,290,291,1478,0,0,0,0,1513
4487,1035,1702,1713,1786,0,1,0,0,1571
4488,1963,1683,1694,5503,0,0,0,0,2547
4489,3727,554,556,2951,0,1,0,0,4315
4490,3024,2052,2065,4774,0,0,0,0,3620
4491,2743,1152,1157,5571,0,1,0,0,3328
4492,3063,1725,1736,2661,0,0,0,0,3638
4493,5547,1361,1368,97,0,0,0,0,452
4494,5341,399,400,325,0,0,0,0,217
4495,2754,1092,1095,2002,0,1,0,0,3342
4496,4473,897,899,4513,0,1,0,0,5067
4497,1246,1853,1865,1629,0,0,0,0,1831
4498,3879,409,410,5014,0,0,0,0,4470
4499,754,1442,1452,3864,0,1,0,0,1278
4500,3317,772,774,5334,0,0,0,0,3908
4501,1450,1821,1833,1197,0,0,0,0,2063
4502,684,610,612,275,0,1,0,0,1212
4503,1847,1965,1977,3802,0,0,0,0,2426
4504,3212,1872,1884,3076,0,0,0,0,3796
4505,94,1729,1740,5228,0,0,0,0,615
4506,2966,922,924,693,0,1,0,0,3550
4507,5475,697,699,3566,0,0,0,0,391
4508,5140,658,660,2350,0,1,0,0,5756
4509,5397,995,997,3211,0,0,0,0,308
4510,575,989,991,1703,0,1,0,0,1100
4511,5703,881,883,3574,0,1,0,0,1633
4512,688,2069,2082,4242,0,0,0,0,1218
4513,5388,1016,1018,3144,0,1,0,0,297
4514,320,1497,1507,3916,0,1,0,0,795
4515,2879,886,888,4835,0,1,0,0,3474
4516,273,2004,2017,2870,0,0,0,0,776
4517,4924,1124,1129,1097,0,1,0,0,5541
4518,2776,929,931,2798,0,1,0,0,3372
4519,2439,1255,1261,4801,0,1,0,0,3039
4520,4861,381,382,5471,0,0,0,0,5450
4521,5558,2095,2108,5204,0,0,0,0,469
4522,662,75,75,1718,0,0,0,0,1188
4523,2066,159,159,1609,0,1,0,0,2654
4524,4757,889,891,2933,0,1,0,0,5398
4525,758,1887,1899,3763,0,0,0,0,1282
4526,821,725,727,1743,0,1,0,0,1343
4527,635,933,935,2474,0,0,0,0,1164
4528,4505,533,535,2433,0,0,0,0,5090
4529,3610,1931,1943,3800,0,0,0,0,4209
4530,1533,258,259,1385,0,1,0,0,2118
4531,112,1695,1706,5171,0,0,0,0,634
4532,1581,1453,1463,3260,0,1,0,0,2156
4533,5005,2230,2243,4908,0,0,0,0,5623
4534,834,924,926,1748,0,1,0,0,1355
4535,3575,1899,1911,634,0,0,0,0,4154
4536,3756,252,253,3553,0,1,0,0,4343
4537,4161,1158,1163,2205,0,1,0,0,4752
4538,1621,1733,1744,653,0,0,0,0,2258
4539,2420,47,47,3815,0,1,0,0,3001
4540,1398,1158,1163,2626,0,1,0,0,1987
4541,1276,1735,1746,4315,0,1,0,0,1855
4542,4074,1195,1200,4912,0,1,0,0,4664
4543,1792,1778,1789,3431,0,0,0,0,2386
4544,2171,1398,1407,4628,0,1,0,0,2778
4545,552,192,193,164,0,1,0,0,1079
4546,2450,2082,2095,190,0,1,0,0,3048
4547,2354,1725,1736,2594,0,0,0,0,2671
4548,3077,684,686,2047,0,0,0,0,3659
4549,1432,1276,1282,4298,0,1,0,0,2023
4550,4917,1130,1135,2648,0,1,0,0,5534
4551,2155,2097,2110,5543,0,0,0,0,2752
4552,573,1474,1484,502,0,1,0,0,1088
4553,2091,688,690,51,0,1,0,0,2681
4554,4501,941,943,2534,0,0,0,0,5248
4555,5147,1661,1672,3520,0,0,0,0,5766
4556,770,1328,1335,4624,0,1,0,0,1303
4557,2911,817,819,2025,0,0,0,0,3493
4558,370,1938,1950,3801,0,0,0,0,915
4559,3747,752,754,860,0,1,0,0,4335
4560,2208,1228,1233,3063,0,1,0,0,2835
4561,4774,982,984,2464,0,1,0,0,5475
4562,1150,1008,1010,4048,0,1,0,0,1751
4563,2227,2072,2085,3666,0,0,0,0,2863
4564,4526,510,512,5162,0,1,0,0,5094
4565,623,2008,2021,4147,0,0,0,0,1149
4566,2521,319,320,1972,0,1,0,0,3126
4567,5571,1565,1573,3688,0,0,0,0,477
4568,509,1762,1773,1505,0,0,0,0,1036
4569,3802,1783,1794,3620,0,0,0,0,4383
4570,2592,1189,1194,3290,0,1,0,0,3177
4571,2918,1033,1035,3546,0,1,0,0,3500
4572,562,880,882,1701,0,0,0,0,1089
4573,1711,818,820,1849,0,1,0,0,2286
4574,4376,1028,1030,1026,0,1,0,0,4974
4575,4877,777,778,3872,0,0,0,0,404
4576,3049,1846,1858,3278,0,0,0,0,3646
4577,3510,369,370,5083,0,0,0,0,4043
4578,4252,1298,1305,2222,0,1,0,0,4853
4579,3465,1832,1844,4156,0,0,0,0,4052
4580,5137,1476,1486,3902,0,1,0,0,5753
4581,948,1162,1167,1769,0,1,0,0,1474
4582,1109,840,842,5157,0,1,0,0,1689
4583,2466,1420,1430,5573,0,1,0,0,3067
4584,4519,1847,1859,1213,0,0,0,0,5102
4585,119,2075,2088,1530,0,0,0,0,642
4586,640,726,728,2827,0,0,0,0,1168
4587,5655,937,939,3776,0,1,0,0,583
4588,5548,1270,1276,3605,0,0,0,0,446
4589,3828,373,374,4860,0,0,0,0,4421
4590,782,1442,1452,2868,0,1,0,0,1297
4591,3774,1126,1131,2994,0,1,0,0,4365
4592,3650,1952,1964,4957,0,0,0,0,4270
4593,5264,829,831,3256,0,1,0,0,182
4594,2963,1963,1975,2029,0,0,0,0,3547
4595,3223,242,243,2072,0,0,0,0,3806
4596,3243,1019,1021,3121,0,1,0,0,3826
4597,3971,392,393,4969,0,0,0,0,4562
4598,397,1838,1850,1507,0,1,0,0,941
4599,929,410,411,1554,0,1,0,0,1452
4600,5274,609,611,673,0,1,0,0,198
4601,289,1969,1981,1495,0,0,0,0,833
4602,4531,1807,1819,1164,0,0,0,0,5110
4603,191,2071,2084,3956,0,0,0,0,717
4604,2875,939,941,2018,0,0,0,0,3470
4605,3471,1973,1985,737,0,0,0,0,4061
4606,5524,1495,1505,2397,0,0,0,0,555
4607,1227,1528,1537,5502,0,0,0,0,1815
4608,2964,2078,2091,2030,0,0,0,0,3548
4609,988,2142,2154,712,0,1,0,0,1517
4610,3519,1573,1581,3935,0,0,0,0,4090
4611,4227,1348,1355,2785,0,0,0,0,2885
4612,742,497,498,5354,0,0,0,0,1266
4613,4798,441,442,5452,0,0,0,0,5377
4614,1663,642,644,5400,0,1,0,0,2243
4615,3729,488,489,841,0,1,0,0,4316
4616,3900,112,112,697,0,0,0,0,4491
4617,395,1377,1387,2752,0,1,0,0,950
4618,670,1819,1831,4778,0,0,0,0,1197
4619,1942,524,526,4846,0,0,0,0,2523
4620,1952,1190,1195,4583,0,1,0,0,2533
4621,4278,731,733,4945,0,0,0,0,4878
4622,5634,1698,1709,4004,0,0,0,0,550
4623,2917,1076,1078,1338,0,1,0,0,3499
4624,1006,15,15,1304,0,1,0,0,1535
4625,2465,1258,1264,1040,0,1,0,0,3063
4626,957,1758,1769,2927,0,0,0,0,1471
4627,3793,1316,1323,3056,0,1,0,0,4387
4628,4539,892,894,1116,0,0,0,0,5117
4629,4546,1113,1117,2441,0,1,0,0,5126
4630,1548,1764,1775,5433,0,0,0,0,2173
4631,4641,1882,1894,2275,0,0,0,0,5224
4632,3395,1242,1247,4085,0,1,0,0,3987
4633,5532,2101,2114,5509,0,0,0,0,424
4634,615,28,29,4497,0,1,0,0,1146
4635,1938,1653,1664,3698,0,1,0,0,2519
4636,429,860,862,645,0,0,0,0,958
4637,80,137,137,549,0,1,0,0,399
4638,4096,1691,1702,4779,0,0,0,0,4693
4639,998,155,155,5119,0,1,0,0,1528
4640,146,764,766,1653,0,1,0,0,665
4641,2675,1911,1923,3275,0,0,0,0,3293
4642,3570,1834,1846,5219,0,0,0,0,4175
4643,2850,875,877,250,0,1,0,0,3440
4644,118,2124,2137,771,0,0,0,0,641
4645,3345,1979,1991,5765,0,0,0,0,3929
4646,3386,1408,1418,3933,0,1,0,0,3971
4647,296,151,151,154,0,1,0,0,840
4648,987,338,339,1780,0,1,0,0,1516
4649,3620,2054,2067,5080,0,0,0,0,4230
4650,5313,2060,2073,835,0,0,0,0,240
4651,5346,567,569,3135,0,0,0,0,232
4652,4107,763,765,2488,0,0,0,0,4682
4653,2277,1436,1446,1267,0,1,0,0,2844
4654,4023,1231,1236,2535,0,1,0,0,4614
4655,1855,2120,2133,3430,0,0,0,0,2434
4656,3708,1998,2011,947,0,0,0,0,4294
4657,1491,1573,1581,3686,0,0,0,0,2077
4658,4458,1549,1558,5222,0,0,0,0,5050
4659,4633,1374,1382,65,0,1,0,0,5213
4660,3938,486,487,603,0,1,0,0,4525
4661,2001,1042,1044,3623,0,0,0,0,2584
4662,1126,322,323,1787,0,1,0,0,1706
4663,5640,1573,1581,2417,0,1,0,0,558
4664,5062,1953,1965,1620,0,0,0,0,5713
4665,3693,1502,1511,4603,0,1,0,0,4234
4666,2842,1066,1068,302,0,1,0,0,3430
4667,934,1108,1112,1431,0,1,0,0,1457
4668,3178,165,165,883,0,1,0,0,3762
4669,3967,338,339,5063,0,0,0,0,4557
4670,4856,965,967,2462,0,1,0,0,5462
4671,2656,435,436,4926,0,0,0,0,3257
4672,1514,2129,2142,3908,0,0,0,0,2100
4673,2405,2110,2123,3735,0,0,0,0,2991
4674,4353,993,995,2533,0,1,0,0,2538
4675,3586,1874,1886,3340,0,0,0,0,4191
4676,4425,759,761,1282,0,1,0,0,5032
4677,5538,2094,2107,1572,0,0,0,0,435
4678,1158,1535,1544,2481,0,1,0,0,1760
4679,4393,206,207,2240,0,0,0,0,4990
4680,282,1163,1168,1669,0,1,0,0,820
4681,2792,2007,2020,4240,0,0,0,0,3391
4682,4782,1254,1260,3788,0,1,0,0,5355
4683,2366,822,824,5129,0,0,0,0,2952
4684,4256,771,773,2938,0,0,0,0,4857
4685,4437,1238,1243,1063,0,1,0,0,5025
4686,1296,1459,1469,1184,0,1,0,0,1877
4687,5718,206,207,5032,0,0,0,0,1933
4688,2860,729,731,4578,0,0,0,0,3450
4689,239,1826,1838,4746,0,0,0,0,761
4690,4025,1046,1048,1029,0,1,0,0,4616
4691,795,1557,1566,1511,0,0,0,0,1322
4692,5642,1111,1115,5752,0,0,0,0,561
4693,1829,2078,2091,1263,0,0,0,0,2406
4694,3845,333,334,5040,0,0,0,0,4437
4695,3928,1846,1858,3760,0,1,0,0,4519
4696,719,866,868,1731,0,0,0,0,1244
4697,2065,1139,1144,4775,0,0,0,0,2653
4698,3431,1976,1988,4713,0,0,0,0,4019
4699,569,1487,1497,3701,0,1,0,0,1097
4700,894,958,960,3786,0,1,0,0,1420
4701,1494,1102,1106,2504,0,1,0,0,2080
4702,833,6,6,887,0,1,0,0,1376
4703,5144,613,615,607,0,1,0,0,5761
4704,1025,981,983,3649,0,1,0,0,1552
4705,4417,1770,1781,2242,0,1,0,0,5010
4706,829,5,5,1747,0,1,0,0,1375
4707,396,2065,2078,1468,0,0,0,0,952
4708,935,303,304,3526,0,1,0,0,1449
4709,611,1392,1402,953,0,1,0,0,1138
4710,1606,55,55,4658,0,1,0,0,2196
4711,4905,1193,1198,807,0,1,0,0,5522
4712,5591,1313,1321,4002,0,1,0,0,499
4713,2615,1788,1800,5174,0,0,0,0,3212
4714,1777,2054,2067,5753,0,0,0,0,2357
4715,4812,1325,1332,3586,0,1,0,0,5390
4716,1414,1733,1744,588,0,0,0,0,1999
4717,2523,116,116,1971,0,1,0,0,3128
4718,137,862,864,2723,0,1,0,0,659
4719,5737,1825,1837,583,0,1,0,0,5351
4720,2580,834,836,396,0,1,0,0,3166
4721,3333,2169,2181,733,0,1,0,0,3917
4722,4721,1197,1202,796,0,1,0,0,5276
4723,1712,818,820,1346,0,1,0,0,2288
4724,2189,1835,1847,1918,0,1,0,0,2804
4725,2334,518,520,760,0,0,0,0,2932
4726,5379,802,804,2696,0,1,0,0,288
4727,3080,799,801,4983,0,0,0,0,3664
4728,1683,1588,1597,4770,0,0,0,0,2280
4729,5710,1366,1375,2686,0,1,0,0,2513
4730,3501,1658,1669,3049,0,0,0,0,4096
4731,4981,1442,1452,4288,0,1,0,0,5595
4732,5371,923,925,2379,0,1,0,0,279
4733,535,907,909,5511,0,1,0,0,1066
4734,4843,984,986,2644,0,0,0,0,5436
4735,2324,1766,1777,4812,0,0,0,0,2922
4736,4378,437,438,5096,0,0,0,0,4976
4737,2531,313,314,340,0,1,0,0,3136
4738,531,995,997,1482,0,0,0,0,1061
4739,4305,890,892,2231,0,1,0,0,4902
4740,5507,1459,1469,3178,0,0,0,0,456
4741,3762,63,62,381,0,1,0,0,4349
4742,1254,1458,1468,601,0,1,0,0,1860
4743,4520,2128,2141,940,0,0,0,0,5099
4744,696,2045,2058,1728,0,0,0,0,1223
4745,101,1866,1878,1486,0,0,0,0,622
4746,3737,581,583,610,0,1,0,0,4327
4747,3248,1078,1080,268,0,1,0,0,3832
4748,4668,901,903,2932,0,0,0,0,5261
4749,4119,1662,1673,4441,0,0,0,0,4714
4750,2404,1995,2008,3320,0,0,0,0,2990
4751,5231,2060,2073,4737,0,0,0,0,124
4752,2715,1399,1408,3319,0,1,0,0,3238
4753,5179,664,666,3152,0,1,0,0,70
4754,1865,1842,1854,3466,0,1,0,0,2444
4755,3726,343,344,3552,0,0,0,0,4313
4756,5082,1261,1267,937,0,1,0,0,5688
4757,166,939,941,1407,0,1,0,0,692
4758,3183,2195,2207,729,0,1,0,0,3766
4759,5113,2112,2125,705,0,0,0,0,5732
4760,3548,1662,1673,3550,0,0,0,0,4140
4761,901,1755,1766,1752,0,0,0,0,1415
4762,3472,1527,1536,3288,0,1,0,0,4063
4763,2298,1851,1863,1019,0,0,0,0,2888
4764,2872,1800,1812,4110,0,0,0,0,3465
4765,3353,416,417,4937,0,0,0,0,3937
4766,1069,1945,1957,1214,0,0,0,0,1649
4767,1896,1781,1792,5532,0,0,0,0,2475
4768,766,1,1,680,0,1,0,0,1499
4769,1012,322,323,1784,0,0,0,0,1541
4770,4309,957,959,2511,0,1,0,0,4906
4771,5120,1726,1737,4214,0,1,0,0,5738
4772,1132,1794,1806,4543,0,0,0,0,1713
4773,3917,299,300,2175,0,0,0,0,4507
4774,920,1108,1112,1319,0,1,0,0,1443
4775,3327,669,671,4826,0,1,0,0,3848
4776,3343,1730,1741,2671,0,0,0,0,3927
4777,3863,72,72,4858,0,1,0,0,4455
4778,5248,632,634,5739,0,1,0,0,146
4779,1238,1973,1985,1802,0,0,0,0,1822
4780,4108,228,229,4901,0,0,0,0,4672
4781,5477,821,823,4255,0,1,0,0,393
4782,5669,1073,1075,3619,0,0,0,0,589
4783,602,558,560,1708,0,0,0,0,1129
4784,115,2094,2107,4200,0,0,0,0,638
4785,1490,1811,1823,1085,0,0,0,0,2076
4786,316,1544,1553,2841,0,0,0,0,832
4787,2290,1573,1581,4158,0,1,0,0,2824
4788,1101,1662,1673,4313,0,1,0,0,1654
4789,5093,1048,1050,5596,0,1,0,0,5698
4790,1412,802,804,2429,0,0,0,0,1995
4791,5563,1098,1102,2407,0,0,0,0,465
4792,220,2121,2134,3823,0,0,0,0,753
4793,4362,694,696,5108,0,1,0,0,4997
4794,709,1801,1813,3691,0,0,0,0,1235
4795,3029,1733,1744,3094,0,0,0,0,3564
4796,4312,754,756,170,0,1,0,0,4908
4797,3772,801,803,5655,0,0,0,0,4362
4798,3342,1955,1967,5512,0,0,0,0,3926
4799,4808,1387,1397,718,0,1,0,0,5387
4800,3871,224,225,2168,0,0,0,0,4465
4801,915,1268,1273,1761,0,1,0,0,1438
4802,1545,1892,1904,5190,0,1,0,0,2167
4803,4097,709,711,4896,0,0,0,0,4695
4804,3026,1740,1751,2687,0,0,0,0,3551
4805,387,1971,1983,2881,0,0,0,0,933
4806,1274,1751,1762,3226,0,1,0,0,1853
4807,2611,13,13,619,0,1,0,0,3205
4808,4438,1007,1009,2490,0,1,0,0,5027
4809,52,1602,1611,4352,0,0,0,0,1574
4810,1595,1198,1203,4668,0,1,0,0,2183
4811,1077,701,703,4390,0,1,0,0,1659
4812,2447,880,882,1958,0,1,0,0,3045
4813,4031,69,69,240,0,1,0,0,4622
4814,5500,1407,1417,4186,0,1,0,0,427
4815,4804,480,481,5458,0,0,0,0,5383
4816,2213,1159,1164,3367,0,1,0,0,2843
4817,4157,993,995,3730,0,1,0,0,4748
4818,2030,1085,1088,3609,0,1,0,0,2615
4819,5587,1207,1212,1573,0,0,0,0,493
4820,650,635,637,1716,0,0,0,0,1179
4821,4185,1396,1405,3342,0,1,0,0,4776
4822,751,1052,1054,2630,0,1,0,0,1275
4823,2061,1073,1075,4787,0,1,0,0,2648
4824,2855,797,799,2014,0,0,0,0,3443
4825,2972,1991,2003,2976,0,0,0,0,3558
4826,2694,1227,1232,2588,0,1,0,0,3304
4827,4506,144,144,2434,0,0,0,0,5089
4828,5250,626,628,2364,0,1,0,0,148
4829,5676,1422,1432,3200,0,1,0,0,598
4830,374,1908,1920,2747,0,0,0,0,920
4831,1435,299,300,2430,0,0,0,0,2028
4832,5083,715,717,2339,0,1,0,0,5690
4833,514,1465,1475,3862,0,1,0,0,1043
4834,385,1907,1919,3917,0,0,0,0,931
4835,1783,1874,1886,3436,0,0,0,0,2363
4836,3166,416,417,33,0,0,0,0,3746
4837,1160,1950,1962,881,0,0,0,0,1761
4838,2243,1730,1741,3540,0,0,0,0,2734
4839,4072,1767,1778,4083,0,0,0,0,4655
4840,3962,1842,1854,4829,0,0,0,0,4924
4841,4303,1039,1041,3343,0,1,0,0,4900
4842,732,917,919,5326,0,1,0,0,1260
4843,3859,112,112,2166,0,0,0,0,4451
4844,5244,1180,1185,5130,0,1,0,0,142
4845,5046,1730,1741,2334,0,0,0,0,5667
4846,91,1851,1863,4235,0,0,0,0,612
4847,4011,960,962,2731,0,1,0,0,4601
4848,22,1735,1746,5172,0,0,0,0,13
4849,1483,1729,1740,1187,0,1,0,0,2056
4850,2885,859,861,2022,0,1,0,0,3479
4851,4388,451,452,5099,0,0,0,0,4985
4852,1506,1077,1079,4024,0,1,0,0,2092
4853,2052,303,304,1888,0,0,0,0,2629
4854,2603,1097,1101,4122,0,1,0,0,3192
4855,3162,269,270,2063,0,0,0,0,3744
4856,5754,709,711,2359,0,0,0,0,5412
4857,2968,1939,1951,3981,0,0,0,0,3554
4858,2982,1096,1100,4756,0,1,0,0,3571
4859,3955,283,284,3659,0,0,0,0,4547
4860,3258,618,620,283,0,1,0,0,3841
4861,4047,987,989,1359,0,1,0,0,4645
4862,73,451,452,2814,0,0,0,0,41
4863,1285,1169,1174,457,0,1,0,0,1887
4864,3715,816,818,476,0,1,0,0,4304
4865,486,690,692,1692,0,0,0,0,1012
4866,706,1365,1372,4574,0,1,0,0,1232
4867,3270,995,997,2087,0,0,0,0,3858
4868,5063,954,956,2536,0,1,0,0,5714
4869,740,1781,1792,3919,0,0,0,0,1246
4870,1239,1306,1313,1803,0,1,0,0,1824
4871,2265,1769,1780,3309,0,0,0,0,2799
4872,5382,821,823,2822,0,1,0,0,291
4873,250,559,561,1423,0,0,0,0,790
4874,5606,1638,1647,1035,0,0,0,0,519
4875,5757,1052,1054,3159,0,1,0,0,5414
4876,2399,1656,1667,3925,0,1,0,0,2964
4877,214,1173,1178,5616,0,1,0,0,746
4878,1041,264,265,494,0,1,0,0,1581
4879,4344,2062,2075,839,0,0,0,0,4941
4880,980,141,141,1778,0,1,0,0,1509
4881,3013,2006,2019,2560,0,0,0,0,3611
4882,550,1382,1392,2896,0,1,0,0,1075
4883,1021,2191,2209,4662,0,0,0,0,1548
4884,3115,2110,2123,2796,0,0,0,0,3699
4885,4876,2101,2114,1172,0,0,0,0,5492
4886,4786,1819,1831,4680,0,0,0,0,5365
4887,69,538,540,3576,0,1,0,0,37
4888,720,1005,1007,4272,0,0,0,0,1245
4889,4859,900,902,3587,0,0,0,0,5448
4890,4024,1046,1048,5659,0,0,0,0,4615
4891,4338,1882,1894,2978,0,0,0,0,4935
4892,3294,901,903,2095,0,1,0,0,3886
4893,3848,387,388,2164,0,0,0,0,4440
4894,5006,2230,2243,4013,0,0,0,0,5624
4895,209,1885,1897,2885,0,0,0,0,738
4896,1117,1619,1628,1792,0,0,0,0,1697
4897,4077,1346,1353,1611,0,0,0,0,4675
4898,342,1959,1971,545,0,0,0,0,876
4899,1188,1084,1087,463,0,1,0,0,1748
4900,4586,1827,1839,4379,0,1,0,0,5153
4901,1764,1945,1957,605,0,0,0,0,2344
4902,1,46,45,4388,0,1,0,0,1
4903,66,2000,2013,542,0,0,0,0,1645
4904,4486,724,726,4542,0,0,0,0,5082
4905,2892,1036,1038,3866,0,0,0,0,3404
4906,4165,454,455,2972,0,0,0,0,4757
4907,2125,1765,1776,1911,0,1,0,0,2720
4908,2907,885,887,3008,0,0,0,0,3490
4909,639,1128,1133,2852,0,1,0,0,1167
4910,4454,1549,1558,1639,0,0,0,0,5046
4911,1505,54,54,1544,0,1,0,0,2091
4912,4800,521,523,5454,0,0,0,0,5381
4913,481,2196,2208,3624,0,1,0,0,968
4914,3473,1869,1881,4641,0,0,0,0,4068
4915,427,635,637,229,0,0,0,0,956
4916,4898,1532,1541,5022,0,0,0,0,5513
4917,3830,345,346,702,0,0,0,0,4420
4918,4820,1669,1680,4832,0,1,0,0,5402
4919,3482,1623,1632,819,0,0,0,0,4104
4920,153,329,330,5285,0,1,0,0,681
4921,3079,487,488,4976,0,1,0,0,3663
4922,2469,1224,1229,1961,0,1,0,0,3072
4923,1148,860,862,2614,0,0,0,0,1823
4924,337,1926,1938,1515,0,0,0,0,871
4925,3681,1446,1457,5556,0,1,0,0,4180
4926,2673,1890,1902,5425,0,0,0,0,3283
4927,4429,759,761,1340,0,1,0,0,5017
4928,1499,1343,1350,2546,0,1,0,0,2085
4929,3438,419,420,3529,0,0,0,0,4027
4930,516,1461,1471,3825,0,1,0,0,1045
4931,3992,1087,1090,3270,0,0,0,0,4583
4932,5582,949,951,3569,0,0,0,0,491
4933,2107,185,186,54,0,0,0,0,2708
4934,2948,562,564,2028,0,1,0,0,3532
4935,5160,775,781,987,0,1,0,0,50
4936,5607,1659,1670,4560,0,1,0,0,522
4937,5119,1707,1718,4307,0,0,0,0,5733
4938,394,1186,1191,1680,0,1,0,0,949
4939,3287,848,850,1132,0,1,0,0,3878
4940,4600,755,757,968,0,1,0,0,5171
4941,1010,82,82,161,0,1,0,0,1539
4942,1403,570,572,4418,0,0,0,0,1996
4943,3160,436,437,4997,0,0,0,0,3751
4944,3205,429,430,2070,0,0,0,0,3788
4945,4597,978,980,3584,0,0,0,0,5168
4946,2559,1070,1072,1979,0,1,0,0,3146
4947,3038,1705,1716,1193,0,0,0,0,3617
4948,567,575,577,928,0,1,0,0,1094
4949,790,1288,1294,2606,0,0,0,0,1290
4950,3651,1880,1892,2663,0,0,0,0,4271
4951,4310,852,854,440,0,1,0,0,4899
4952,2090,792,794,264,0,1,0,0,2682
4953,3391,1244,1249,2113,0,1,0,0,3976
4954,3637,1915,1927,4113,0,0,0,0,4253
4955,5066,452,453,4425,0,0,0,0,5718
4956,4276,801,803,2100,0,1,0,0,4876
4957,5456,499,500,5715,0,0,0,0,370
4958,1773,1945,1957,2738,0,0,0,0,2353
4959,4029,204,205,5084,0,0,0,0,4620
4960,1084,2062,2075,1791,0,0,0,0,1665
4961,3702,1552,1561,4141,0,0,0,0,4291
4962,1870,2120,2133,3986,0,0,0,0,2449
4963,2198,977,979,1921,0,0,0,0,2816
4964,5592,1353,1360,4648,0,1,0,0,426
4965,1381,1745,1756,1820,0,0,0,0,1970
4966,1268,977,979,853,0,1,0,0,1848
4967,2098,1543,1552,1906,0,0,0,0,2690
4968,2825,763,765,3321,0,0,0,0,3408
4969,3741,404,405,2148,0,0,0,0,4326
4970,4387,602,604,5008,0,1,0,0,4984
4971,227,1952,1964,1148,0,0,0,0,768
4972,2638,266,267,318,0,1,0,0,3240
4973,3265,1458,1468,3891,0,1,0,0,4812
4974,4714,1186,1191,4460,0,1,0,0,5307
4975,908,1483,1493,4537,0,1,0,0,1431
4976,3236,562,564,4505,0,1,0,0,3840
4977,3320,892,894,2103,0,0,0,0,3912
4978,4019,988,990,2697,0,1,0,0,4610
4979,2076,462,463,2726,0,0,0,0,2662
4980,2468,2138,2156,5510,0,0,0,0,3069
4981,4842,1190,1195,2455,0,1,0,0,5441
4982,4908,84,84,2460,0,0,0,0,5525
4983,1070,1382,1392,2459,0,1,0,0,1650
4984,3186,577,579,5380,0,1,0,0,3768
4985,4067,216,217,4909,0,1,0,0,4650
4986,663,2232,2245,256,0,0,0,0,1189
4987,4475,992,994,4530,0,0,0,0,5069
4988,3486,1790,1802,3046,0,0,0,0,4077
4989,1344,1176,1181,4895,0,0,0,0,1930
4990,1959,1741,1752,656,0,0,0,0,2542
4991,5619,1172,1177,1599,0,0,0,0,524
4992,4528,1595,1604,926,0,0,0,0,5096
4993,2185,214,215,360,0,1,0,0,2809
4994,5738,1685,1696,4374,0,0,0,0,5356
4995,2205,1408,1418,3879,0,1,0,0,2832
4996,3325,977,979,5653,0,1,0,0,3875
4997,1114,1858,1870,198,0,0,0,0,1694
4998,59,554,556,63,0,0,0,0,1605
4999,2583,1048,1050,4772,0,1,0,0,3169
5000,5188,100,100,5496,0,0,0,0,83
5001,1828,2055,2068,2717,0,0,0,0,2411
5002,2514,2042,2055,1968,0,0,0,0,3119
5003,4121,349,350,4881,0,1,0,0,4716
5004,4860,336,337,4398,0,1,0,0,5449
5005,3415,419,420,5330,0,0,0,0,3999
5006,3364,1405,1415,4806,0,1,0,0,3948
5007,2922,869,871,3487,0,0,0,0,3504
5008,1756,1703,1714,3635,0,0,0,0,2330
5009,1604,2137,2150,2721,0,0,0,0,2191
5010,4511,492,493,2431,0,0,0,0,5088
5011,5128,1142,1147,2346,0,1,0,0,5745
5012,4815,1447,1457,2300,0,1,0,0,5395
5013,5297,452,453,5723,0,0,0,0,218
5014,2740,964,966,3485,0,1,0,0,3324
5015,2004,886,888,2958,0,1,0,0,2589
5016,5023,619,621,4440,0,0,0,0,5643
5017,5525,1453,1463,5575,0,1,0,0,559
5018,4434,1351,1358,4305,0,1,0,0,5022
5019,5177,664,666,5365,0,1,0,0,72
5020,5232,887,889,1101,0,1,0,0,125
5021,421,1603,1612,2856,0,1,0,0,927
5022,518,1438,1448,3827,0,1,0,0,1046
5023,3022,2033,2046,4075,0,0,0,0,3618
5024,5226,622,624,5736,0,0,0,0,120
5025,3102,1646,1657,4134,0,1,0,0,3684
5026,1436,1089,1092,5628,0,1,0,0,2029
5027,4146,711,713,2203,0,0,0,0,4737
5028,2316,1708,1719,3391,0,0,0,0,2913
5029,2858,810,812,2962,0,0,0,0,3447
