name,startdate,enddate,location,offers,organizer
16617,99818,99819,-1,-1,-1
16617,99819,99820,-1,-1,-1
16617,99820,99821,-1,-1,-1
16617,99821,99822,-1,-1,-1
16617,99822,99823,-1,-1,-1
16617,99823,99824,-1,-1,-1
16618,99824,99825,-1,-1,-1
16618,99825,99826,-1,-1,-1
16618,99826,99827,-1,-1,-1
16618,99827,99828,-1,-1,-1
16618,99828,99829,-1,-1,-1
16619,99829,99830,-1,-1,-1
16619,99830,99831,-1,-1,-1
16619,99831,99832,-1,-1,-1
16619,99832,99833,-1,-1,-1
16619,99833,99834,-1,-1,-1
16620,99834,99835,-1,-1,-1
16621,99835,99836,-1,-1,-1
16622,99836,99837,-1,-1,-1
16623,99837,99838,-1,-1,-1
16623,99838,99839,-1,-1,-1
16623,99839,99840,-1,-1,-1
16623,99840,99841,-1,-1,-1
16623,99841,99842,-1,-1,-1
16624,99842,99843,-1,-1,-1
16625,99843,99844,-1,-1,-1
16625,99844,99845,-1,-1,-1
16626,99845,99846,-1,-1,-1
16626,99846,99847,-1,-1,-1
16626,99847,99848,-1,-1,-1
16626,99848,99849,-1,-1,-1
16626,99849,99850,-1,-1,-1
16627,99850,99851,-1,-1,-1
16627,99851,99852,-1,-1,-1
16627,99852,99853,-1,-1,-1
16627,99853,99854,-1,-1,-1
16627,99854,99855,-1,-1,-1
16627,99855,99856,-1,-1,-1
16627,99856,99857,-1,-1,-1
16627,99857,99858,-1,-1,-1
16627,99858,99859,-1,-1,-1
16627,99859,99860,-1,-1,-1
16627,99860,99861,-1,-1,-1
16627,99861,99862,-1,-1,-1
16627,99862,99863,-1,-1,-1
16627,99863,99864,-1,-1,-1
16627,99864,99865,-1,-1,-1
16627,99865,99866,-1,-1,-1
16627,99866,99867,-1,-1,-1
16627,99867,99868,-1,-1,-1
16627,99868,99869,-1,-1,-1
16627,99869,99870,-1,-1,-1
16627,99870,99871,-1,-1,-1
16627,99871,99872,-1,-1,-1
16627,99872,99873,-1,-1,-1
16627,99873,99874,-1,-1,-1
16627,99874,99875,-1,-1,-1
16628,99875,99876,-1,-1,-1
16628,99876,99877,-1,-1,-1
16628,99877,99878,-1,-1,-1
16628,99878,99879,-1,-1,-1
16628,99879,99880,-1,-1,-1
16629,99880,99881,-1,-1,-1
16629,99881,99882,-1,-1,-1
16629,99882,99883,-1,-1,-1
16629,99883,99884,-1,-1,-1
16629,99884,99885,-1,-1,-1
16630,99885,99886,-1,-1,-1
16631,99886,99887,-1,-1,-1
16631,99886,99887,-1,-1,-1
16632,99887,99888,-1,-1,-1
16633,99888,99889,-1,-1,-1
16634,99889,99890,-1,-1,-1
16634,99890,99891,-1,-1,-1
16634,99891,99892,-1,-1,-1
16634,99892,99893,-1,-1,-1
16634,99893,99894,-1,-1,-1
16635,99894,99895,-1,-1,-1
16635,99895,99896,-1,-1,-1
16635,99896,99897,-1,-1,-1
16635,99897,99898,-1,-1,-1
16635,99898,99899,-1,-1,-1
16636,99899,99900,-1,-1,-1
16636,99900,99901,-1,-1,-1
16636,99901,99902,-1,-1,-1
16636,99902,99903,-1,-1,-1
16636,99903,99904,-1,-1,-1
16636,99904,99905,-1,-1,-1
16636,99905,99906,-1,-1,-1
16636,99906,99907,-1,-1,-1
16636,99907,99908,-1,-1,-1
16636,99908,99909,-1,-1,-1
16636,99909,99910,-1,-1,-1
16636,99910,99911,-1,-1,-1
16636,99911,99912,-1,-1,-1
16636,99912,99913,-1,-1,-1
16636,99913,99914,-1,-1,-1
16636,99914,99915,-1,-1,-1
16636,99915,99916,-1,-1,-1
16636,99916,99917,-1,-1,-1
16636,99917,99918,-1,-1,-1
16636,99918,99919,-1,-1,-1
16636,99919,99920,-1,-1,-1
16636,99920,99921,-1,-1,-1
16636,99921,99922,-1,-1,-1
16636,99922,99923,-1,-1,-1
16636,99923,99924,-1,-1,-1
16637,99924,99925,-1,-1,-1
16637,99925,99926,-1,-1,-1
16637,99926,99927,-1,-1,-1
16637,99927,99928,-1,-1,-1
16637,99928,99929,-1,-1,-1
16638,99929,99930,-1,-1,-1
16639,99930,99931,-1,-1,-1
16639,99931,99932,-1,-1,-1
16639,99932,99933,-1,-1,-1
16639,99933,99934,-1,-1,-1
16639,99934,99935,-1,-1,-1
16640,99935,99936,-1,-1,-1
16641,99936,99937,-1,-1,-1
16641,99937,99938,-1,-1,-1
16642,99938,99939,-1,-1,-1
16642,99939,99940,-1,-1,-1
16642,99940,99941,-1,-1,-1
16642,99941,99942,-1,-1,-1
16642,99942,99943,-1,-1,-1
16643,99943,99944,-1,-1,-1
16643,99944,99945,-1,-1,-1
16643,99945,99946,-1,-1,-1
16643,99946,99947,-1,-1,-1
16643,99947,99948,-1,-1,-1
16643,99948,99949,-1,-1,-1
16643,99949,99950,-1,-1,-1
16643,99950,99951,-1,-1,-1
16643,99951,99952,-1,-1,-1
16643,99952,99953,-1,-1,-1
16643,99953,99954,-1,-1,-1
16643,99954,99955,-1,-1,-1
16643,99955,99956,-1,-1,-1
16643,99956,99957,-1,-1,-1
16643,99957,99958,-1,-1,-1
16643,99958,99959,-1,-1,-1
16643,99959,99960,-1,-1,-1
16643,99960,99961,-1,-1,-1
16643,99961,99962,-1,-1,-1
16643,99962,99963,-1,-1,-1
16643,99963,99964,-1,-1,-1
16643,99964,99965,-1,-1,-1
16643,99965,99966,-1,-1,-1
16643,99966,99967,-1,-1,-1
16643,99967,99968,-1,-1,-1
16644,99968,99969,-1,-1,-1
16644,99969,99970,-1,-1,-1
16644,99970,99971,-1,-1,-1
16644,99971,99972,-1,-1,-1
16644,99972,99973,-1,-1,-1
16645,99973,99974,-1,-1,-1
16645,99974,99975,-1,-1,-1
16645,99975,99976,-1,-1,-1
16645,99976,99977,-1,-1,-1
16645,99977,99978,-1,-1,-1
16646,99978,99979,-1,-1,-1
16646,99979,99980,-1,-1,-1
16647,99980,99981,-1,-1,-1
16647,99981,99982,-1,-1,-1
16647,99982,99983,-1,-1,-1
16647,99983,99984,-1,-1,-1
16647,99984,99985,-1,-1,-1
16647,99985,99986,-1,-1,-1
16648,99986,99987,-1,-1,-1
16648,99987,99988,-1,-1,-1
16649,99988,99989,-1,-1,-1
16650,99989,99990,-1,-1,-1
16650,99990,99991,-1,-1,-1
16650,99991,99992,-1,-1,-1
16650,99992,99993,-1,-1,-1
16650,99993,99994,-1,-1,-1
16650,99994,99995,-1,-1,-1
16651,99995,99996,-1,-1,-1
16651,99996,99997,-1,-1,-1
16651,99997,99998,-1,-1,-1
16651,99998,99999,-1,-1,-1
16651,99999,100000,-1,-1,-1
16651,100000,100001,-1,-1,-1
16651,100001,100002,-1,-1,-1
16651,100002,100003,-1,-1,-1
16651,100003,100004,-1,-1,-1
16651,100004,100005,-1,-1,-1
16651,100005,100006,-1,-1,-1
16651,100006,100007,-1,-1,-1
16651,100007,100008,-1,-1,-1
16651,100008,100009,-1,-1,-1
16651,100009,100010,-1,-1,-1
16651,100010,100011,-1,-1,-1
16651,100011,100012,-1,-1,-1
16651,100012,100013,-1,-1,-1
16651,100013,100014,-1,-1,-1
16651,100014,100015,-1,-1,-1
16651,100015,100016,-1,-1,-1
16651,100016,100017,-1,-1,-1
16651,100017,100018,-1,-1,-1
16651,100018,100019,-1,-1,-1
16651,100019,100020,-1,-1,-1
16651,100020,100021,-1,-1,-1
16651,100021,100022,-1,-1,-1
16651,100022,100023,-1,-1,-1
16651,100023,100024,-1,-1,-1
16651,100024,100025,-1,-1,-1
16652,100025,100026,-1,-1,-1
16652,100026,100027,-1,-1,-1
16652,100027,100028,-1,-1,-1
16652,100028,100029,-1,-1,-1
16652,100029,100030,-1,-1,-1
16653,100030,100031,-1,-1,-1
16653,100031,100032,-1,-1,-1
16653,100032,100033,-1,-1,-1
16653,100033,100034,-1,-1,-1
16653,100034,100035,-1,-1,-1
16653,100035,100036,-1,-1,-1
16654,100036,100037,-1,-1,-1
16655,100037,100038,-1,-1,-1
16655,100038,100039,-1,-1,-1
16655,100039,100040,-1,-1,-1
16655,100040,100041,-1,-1,-1
16655,100041,100042,-1,-1,-1
16656,100042,100043,-1,-1,-1
16656,100043,100044,-1,-1,-1
16656,100044,100045,-1,-1,-1
16656,100045,100046,-1,-1,-1
16656,100046,100047,-1,-1,-1
16657,100047,100048,-1,-1,-1
16657,100048,100049,-1,-1,-1
16657,100049,100050,-1,-1,-1
16657,100050,100051,-1,-1,-1
16657,100051,100052,-1,-1,-1
16657,100052,100053,-1,-1,-1
16657,100053,100054,-1,-1,-1
16657,100054,100055,-1,-1,-1
16657,100055,100056,-1,-1,-1
16657,100056,100057,-1,-1,-1
16657,100057,100058,-1,-1,-1
16657,100058,100059,-1,-1,-1
16657,100059,100060,-1,-1,-1
16657,100060,100061,-1,-1,-1
16657,100061,100062,-1,-1,-1
16657,100062,100063,-1,-1,-1
16657,100063,100064,-1,-1,-1
16657,100064,100065,-1,-1,-1
16657,100065,100066,-1,-1,-1
16657,100066,100067,-1,-1,-1
16657,100067,100068,-1,-1,-1
16657,100068,100069,-1,-1,-1
16657,100069,100070,-1,-1,-1
16657,100070,100071,-1,-1,-1
16657,100071,100072,-1,-1,-1
16658,100072,100073,-1,-1,-1
16658,100073,100074,-1,-1,-1
16658,100074,100075,-1,-1,-1
16658,100075,100076,-1,-1,-1
16658,100076,100077,-1,-1,-1
16659,100077,100078,-1,-1,-1
16659,100078,100079,-1,-1,-1
16660,100079,100080,-1,-1,-1
16660,100080,100081,-1,-1,-1
16660,100081,100082,-1,-1,-1
16660,100082,100083,-1,-1,-1
16660,100083,100084,-1,-1,-1
16660,100084,100085,-1,-1,-1
16661,100085,100086,-1,-1,-1
16661,100086,100087,-1,-1,-1
16662,100087,100088,-1,-1,-1
16662,100088,100089,-1,-1,-1
16663,100089,100090,-1,-1,-1
16663,100090,100091,-1,-1,-1
16663,100091,100092,-1,-1,-1
16663,100092,100093,-1,-1,-1
16663,100093,100094,-1,-1,-1
16663,100094,100095,-1,-1,-1
16664,100095,100096,-1,-1,-1
16664,100096,100097,-1,-1,-1
16664,100097,100098,-1,-1,-1
16664,100098,100099,-1,-1,-1
16664,100099,100100,-1,-1,-1
16664,100100,100101,-1,-1,-1
16664,100101,100102,-1,-1,-1
16664,100102,100103,-1,-1,-1
16664,100103,100104,-1,-1,-1
16664,100104,100105,-1,-1,-1
16664,100105,100106,-1,-1,-1
16664,100106,100107,-1,-1,-1
16664,100107,100108,-1,-1,-1
16664,100108,100109,-1,-1,-1
16664,100109,100110,-1,-1,-1
16664,100110,100111,-1,-1,-1
16664,100111,100112,-1,-1,-1
16664,100112,100113,-1,-1,-1
16664,100113,100114,-1,-1,-1
16664,100114,100115,-1,-1,-1
16664,100115,100116,-1,-1,-1
16664,100116,100117,-1,-1,-1
16664,100117,100118,-1,-1,-1
16664,100118,100119,-1,-1,-1
16664,100119,100120,-1,-1,-1
16664,100120,100121,-1,-1,-1
16664,100121,100122,-1,-1,-1
16664,100122,100123,-1,-1,-1
16664,100123,100124,-1,-1,-1
16664,100124,100125,-1,-1,-1
16665,100125,100126,-1,-1,-1
16665,100126,100127,-1,-1,-1
16665,100127,100128,-1,-1,-1
16665,100128,100129,-1,-1,-1
16665,100129,100130,-1,-1,-1
16665,100130,100131,-1,-1,-1
16666,100131,100132,-1,-1,-1
16666,100132,100133,-1,-1,-1
16666,100133,100134,-1,-1,-1
16666,100134,100135,-1,-1,-1
16666,100135,100136,-1,-1,-1
16666,100136,100137,-1,-1,-1
16667,100137,100138,-1,-1,-1
16668,100138,100139,-1,-1,-1
16668,100139,100140,-1,-1,-1
16668,100140,100141,-1,-1,-1
16668,100141,100142,-1,-1,-1
16668,100142,100143,-1,-1,-1
16669,100143,100144,-1,-1,-1
16670,100144,100145,-1,-1,-1
16670,100145,100146,-1,-1,-1
16671,100146,100147,-1,-1,-1
16671,100147,100148,-1,-1,-1
16671,100148,100149,-1,-1,-1
16671,100149,100150,-1,-1,-1
16671,100150,100151,-1,-1,-1
16672,100151,100152,-1,-1,-1
16672,100152,100153,-1,-1,-1
16672,100153,100154,-1,-1,-1
16672,100154,100155,-1,-1,-1
16672,100155,100156,-1,-1,-1
16672,100156,100157,-1,-1,-1
16672,100157,100158,-1,-1,-1
16672,100158,100159,-1,-1,-1
16672,100159,100160,-1,-1,-1
16672,100160,100161,-1,-1,-1
16672,100161,100162,-1,-1,-1
16672,100162,100163,-1,-1,-1
16672,100163,100164,-1,-1,-1
16672,100164,100165,-1,-1,-1
16672,100165,100166,-1,-1,-1
16672,100166,100167,-1,-1,-1
16672,100167,100168,-1,-1,-1
16672,100168,100169,-1,-1,-1
16672,100169,100170,-1,-1,-1
16672,100170,100171,-1,-1,-1
16672,100171,100172,-1,-1,-1
16672,100172,100173,-1,-1,-1
16672,100173,100174,-1,-1,-1
16673,100174,100175,-1,-1,-1
16673,100175,100176,-1,-1,-1
16673,100176,100177,-1,-1,-1
16673,100177,100178,-1,-1,-1
16674,100178,100179,-1,-1,-1
16674,100179,100180,-1,-1,-1
16674,100180,100181,-1,-1,-1
16674,100181,100182,-1,-1,-1
16674,100182,100183,-1,-1,-1
16675,100183,100184,-1,-1,-1
16675,100184,100185,-1,-1,-1
16676,100185,100186,-1,-1,-1
16676,100186,100187,-1,-1,-1
16676,100187,100188,-1,-1,-1
16676,100188,100189,-1,-1,-1
16676,100189,100190,-1,-1,-1
16676,100190,100191,-1,-1,-1
16677,100191,100192,-1,-1,-1
16677,100192,100193,-1,-1,-1
16678,100193,100194,-1,-1,-1
16678,100194,100195,-1,-1,-1
16679,100195,100196,-1,-1,-1
16679,100196,100197,-1,-1,-1
16679,100197,100198,-1,-1,-1
16679,100198,100199,-1,-1,-1
16679,100199,100200,-1,-1,-1
16679,100200,100201,-1,-1,-1
16680,100201,100202,-1,-1,-1
16680,100202,100203,-1,-1,-1
16680,100203,100204,-1,-1,-1
16680,100204,100205,-1,-1,-1
16680,100205,100206,-1,-1,-1
16680,100206,100207,-1,-1,-1
16680,100207,100208,-1,-1,-1
16680,100208,100209,-1,-1,-1
16680,100209,100210,-1,-1,-1
16680,100210,100211,-1,-1,-1
16680,100211,100212,-1,-1,-1
16680,100212,100213,-1,-1,-1
16680,100213,100214,-1,-1,-1
16680,100214,100215,-1,-1,-1
16680,100215,100216,-1,-1,-1
16680,100216,100217,-1,-1,-1
16680,100217,100218,-1,-1,-1
16680,100218,100219,-1,-1,-1
16680,100219,100220,-1,-1,-1
16680,100220,100221,-1,-1,-1
16680,100221,100222,-1,-1,-1
16680,100222,100223,-1,-1,-1
16680,100223,100224,-1,-1,-1
16680,100224,100225,-1,-1,-1
16680,100225,100226,-1,-1,-1
16680,100226,100227,-1,-1,-1
16680,100227,100228,-1,-1,-1
16680,100228,100229,-1,-1,-1
16680,100229,100230,-1,-1,-1
16680,100230,100231,-1,-1,-1
16681,100231,100232,-1,-1,-1
16681,100232,100233,-1,-1,-1
16681,100233,100234,-1,-1,-1
16681,100234,100235,-1,-1,-1
16681,100235,100236,-1,-1,-1
16681,100236,100237,-1,-1,-1
16682,100237,100238,-1,-1,-1
16682,100238,100239,-1,-1,-1
16682,100239,100240,-1,-1,-1
16682,100240,100241,-1,-1,-1
16682,100241,100242,-1,-1,-1
16682,100242,100243,-1,-1,-1
16683,100243,100244,-1,-1,-1
16684,100244,100245,-1,-1,-1
16685,100245,100246,-1,-1,-1
16685,100246,100247,-1,-1,-1
16685,100247,100248,-1,-1,-1
16685,100248,100249,-1,-1,-1
16685,100249,100250,-1,-1,-1
16686,100250,100251,-1,-1,-1
16687,100251,100252,-1,-1,-1
16687,100252,100253,-1,-1,-1
16688,100253,100254,-1,-1,-1
16688,100254,100255,-1,-1,-1
16688,100255,100256,-1,-1,-1
16688,100256,100257,-1,-1,-1
16688,100257,100258,-1,-1,-1
16689,100258,100259,-1,-1,-1
16689,100259,100260,-1,-1,-1
16689,100260,100261,-1,-1,-1
16689,100261,100262,-1,-1,-1
16689,100262,100263,-1,-1,-1
16689,100263,100264,-1,-1,-1
16689,100264,100265,-1,-1,-1
16689,100265,100266,-1,-1,-1
16689,100266,100267,-1,-1,-1
16689,100267,100268,-1,-1,-1
16689,100268,100269,-1,-1,-1
16689,100269,100270,-1,-1,-1
16689,100270,100271,-1,-1,-1
16689,100271,100272,-1,-1,-1
16689,100272,100273,-1,-1,-1
16689,100273,100274,-1,-1,-1
16689,100274,100275,-1,-1,-1
16689,100275,100276,-1,-1,-1
16689,100276,100277,-1,-1,-1
16689,100277,100278,-1,-1,-1
16689,100278,100279,-1,-1,-1
16689,100279,100280,-1,-1,-1
16689,100280,100281,-1,-1,-1
16689,100281,100282,-1,-1,-1
16689,100282,100283,-1,-1,-1
16690,100283,100284,-1,-1,-1
16690,100284,100285,-1,-1,-1
16690,100285,100286,-1,-1,-1
16690,100286,100287,-1,-1,-1
16690,100287,100288,-1,-1,-1
16691,100288,100289,-1,-1,-1
16691,100289,100290,-1,-1,-1
16691,100290,100291,-1,-1,-1
16691,100291,100292,-1,-1,-1
16691,100292,100293,-1,-1,-1
16692,100293,100294,-1,-1,-1
16692,100294,100295,-1,-1,-1
16693,100295,100296,-1,-1,-1
16693,100296,100297,-1,-1,-1
16693,100297,100298,-1,-1,-1
16693,100298,100299,-1,-1,-1
16693,100299,100300,-1,-1,-1
16693,100300,100301,-1,-1,-1
16694,100301,100302,-1,-1,-1
16694,100302,100303,-1,-1,-1
16695,100303,100304,-1,-1,-1
16695,100304,100305,-1,-1,-1
16696,100305,100306,-1,-1,-1
16696,100306,100307,-1,-1,-1
16696,100307,100308,-1,-1,-1
16696,100308,100309,-1,-1,-1
16696,100309,100310,-1,-1,-1
16696,100310,100311,-1,-1,-1
16697,100311,100312,-1,-1,-1
16697,100312,100313,-1,-1,-1
16697,100313,100314,-1,-1,-1
16697,100314,100315,-1,-1,-1
16697,100315,100316,-1,-1,-1
16697,100316,100317,-1,-1,-1
16697,100317,100318,-1,-1,-1
16697,100318,100319,-1,-1,-1
16697,100319,100320,-1,-1,-1
16697,100320,100321,-1,-1,-1
16697,100321,100322,-1,-1,-1
16697,100322,100323,-1,-1,-1
16697,100323,100324,-1,-1,-1
16697,100324,100325,-1,-1,-1
16697,100325,100326,-1,-1,-1
16697,100326,100327,-1,-1,-1
16697,100327,100328,-1,-1,-1
16697,100328,100329,-1,-1,-1
16697,100329,100330,-1,-1,-1
16697,100330,100331,-1,-1,-1
16697,100331,100332,-1,-1,-1
16697,100332,100333,-1,-1,-1
16697,100333,100334,-1,-1,-1
16697,100334,100335,-1,-1,-1
16697,100335,100336,-1,-1,-1
16697,100336,100337,-1,-1,-1
16697,100337,100338,-1,-1,-1
16697,100338,100339,-1,-1,-1
16697,100339,100340,-1,-1,-1
16697,100340,100341,-1,-1,-1
16698,100341,100342,-1,-1,-1
16698,100342,100343,-1,-1,-1
16698,100343,100344,-1,-1,-1
16698,100344,100345,-1,-1,-1
16698,100345,100346,-1,-1,-1
16698,100346,100347,-1,-1,-1
16699,100347,100348,-1,-1,-1
16699,100348,100349,-1,-1,-1
16699,100349,100350,-1,-1,-1
16699,100350,100351,-1,-1,-1
16699,100351,100352,-1,-1,-1
16699,100352,100353,-1,-1,-1
16700,100353,100354,-1,-1,-1
16700,100354,100355,-1,-1,-1
16701,100355,100356,-1,-1,-1
16701,100356,100357,-1,-1,-1
16701,100357,100358,-1,-1,-1
16701,100358,100359,-1,-1,-1
16701,100359,100360,-1,-1,-1
16701,100360,100361,-1,-1,-1
16702,100361,100362,-1,-1,-1
16702,100362,100363,-1,-1,-1
16703,100363,100364,-1,-1,-1
16704,100364,100365,-1,-1,-1
16704,100365,100366,-1,-1,-1
16704,100366,100367,-1,-1,-1
16704,100367,100368,-1,-1,-1
16704,100368,100369,-1,-1,-1
16704,100369,100370,-1,-1,-1
16705,100370,100371,-1,-1,-1
16705,100371,100372,-1,-1,-1
16705,100372,100373,-1,-1,-1
16705,100373,100374,-1,-1,-1
16705,100374,100375,-1,-1,-1
16705,100375,100376,-1,-1,-1
16705,100376,100377,-1,-1,-1
16705,100377,100378,-1,-1,-1
16705,100378,100379,-1,-1,-1
16705,100379,100380,-1,-1,-1
16705,100380,100381,-1,-1,-1
16705,100381,100382,-1,-1,-1
16705,100382,100383,-1,-1,-1
16705,100383,100384,-1,-1,-1
16705,100384,100385,-1,-1,-1
16705,100385,100386,-1,-1,-1
16705,100386,100387,-1,-1,-1
16705,100387,100388,-1,-1,-1
16705,100388,100389,-1,-1,-1
16705,100389,100390,-1,-1,-1
16705,100390,100391,-1,-1,-1
16705,100391,100392,-1,-1,-1
16705,100392,100393,-1,-1,-1
16705,100393,100394,-1,-1,-1
16705,100394,100395,-1,-1,-1
16705,100395,100396,-1,-1,-1
16705,100396,100397,-1,-1,-1
16705,100397,100398,-1,-1,-1
16705,100398,100399,-1,-1,-1
16705,100399,100400,-1,-1,-1
16706,100400,100401,-1,-1,-1
16706,100401,100402,-1,-1,-1
16706,100402,100403,-1,-1,-1
16706,100403,100404,-1,-1,-1
16706,100404,100405,-1,-1,-1
16707,100405,100406,-1,-1,-1
16707,100406,100407,-1,-1,-1
16707,100407,100408,-1,-1,-1
16707,100408,100409,-1,-1,-1
16707,100409,100410,-1,-1,-1
16707,100410,100411,-1,-1,-1
16708,100411,100412,-1,-1,-1
16708,100412,100413,-1,-1,-1
16709,100413,100414,-1,-1,-1
16709,100414,100415,-1,-1,-1
16709,100415,100416,-1,-1,-1
16709,100416,100417,-1,-1,-1
16709,100417,100418,-1,-1,-1
16709,100418,100419,-1,-1,-1
16710,100419,100420,-1,-1,-1
16710,100420,100421,-1,-1,-1
16711,100421,100422,-1,-1,-1
16711,100422,100423,-1,-1,-1
16712,100423,100424,-1,-1,-1
16712,100424,100425,-1,-1,-1
16712,100425,100426,-1,-1,-1
16712,100426,100427,-1,-1,-1
16712,100427,100428,-1,-1,-1
16712,100428,100429,-1,-1,-1
16713,100429,100430,-1,-1,-1
16713,100430,100431,-1,-1,-1
16713,100431,100432,-1,-1,-1
16713,100432,100433,-1,-1,-1
16713,100433,100434,-1,-1,-1
16713,100434,100435,-1,-1,-1
16713,100435,100436,-1,-1,-1
16713,100436,100437,-1,-1,-1
16713,100437,100438,-1,-1,-1
16713,100438,100439,-1,-1,-1
16713,100439,100440,-1,-1,-1
16713,100440,100441,-1,-1,-1
16713,100441,100442,-1,-1,-1
16713,100442,100443,-1,-1,-1
16713,100443,100444,-1,-1,-1
16713,100444,100445,-1,-1,-1
16713,100445,100446,-1,-1,-1
16713,100446,100447,-1,-1,-1
16713,100447,100448,-1,-1,-1
16713,100448,100449,-1,-1,-1
16713,100449,100450,-1,-1,-1
16713,100450,100451,-1,-1,-1
16713,100451,100452,-1,-1,-1
16713,100452,100453,-1,-1,-1
16713,100453,100454,-1,-1,-1
16713,100454,100455,-1,-1,-1
16713,100455,100456,-1,-1,-1
16713,100456,100457,-1,-1,-1
16713,100457,100458,-1,-1,-1
16713,100458,100459,-1,-1,-1
16714,100459,100460,-1,-1,-1
16714,100460,100461,-1,-1,-1
16714,100461,100462,-1,-1,-1
16714,100462,100463,-1,-1,-1
16714,100463,100464,-1,-1,-1
16714,100464,100465,-1,-1,-1
16715,100465,100466,-1,-1,-1
16715,100466,100467,-1,-1,-1
16715,100467,100468,-1,-1,-1
16715,100468,100469,-1,-1,-1
16715,100469,100470,-1,-1,-1
16715,100470,100471,-1,-1,-1
16716,100471,100472,-1,-1,-1
16717,100472,100473,-1,-1,-1
16717,100473,100474,-1,-1,-1
16717,100474,100475,-1,-1,-1
16717,100475,100476,-1,-1,-1
16717,100476,100477,-1,-1,-1
16718,100477,100478,-1,-1,-1
16719,100478,100479,-1,-1,-1
16719,100479,100480,-1,-1,-1
16720,100480,100481,-1,-1,-1
16720,100481,100482,-1,-1,-1
16720,100482,100483,-1,-1,-1
16720,100483,100484,-1,-1,-1
16720,100484,100485,-1,-1,-1
16721,100485,100486,-1,-1,-1
16721,100486,100487,-1,-1,-1
16721,100487,100488,-1,-1,-1
16721,100488,100489,-1,-1,-1
16721,100489,100490,-1,-1,-1
16721,100490,100491,-1,-1,-1
16721,100491,100492,-1,-1,-1
16721,100492,100493,-1,-1,-1
16721,100493,100494,-1,-1,-1
16721,100494,100495,-1,-1,-1
16721,100495,100496,-1,-1,-1
16721,100496,100497,-1,-1,-1
16721,100497,100498,-1,-1,-1
16721,100498,100499,-1,-1,-1
16721,100499,100500,-1,-1,-1
16721,100500,100501,-1,-1,-1
16721,100501,100502,-1,-1,-1
16721,100502,100503,-1,-1,-1
16721,100503,100504,-1,-1,-1
16721,100504,100505,-1,-1,-1
16721,100505,100506,-1,-1,-1
16721,100506,100507,-1,-1,-1
16721,100507,100508,-1,-1,-1
16721,100508,100509,-1,-1,-1
16721,100509,100510,-1,-1,-1
16722,100510,100511,-1,-1,-1
16722,100511,100512,-1,-1,-1
16722,100512,100513,-1,-1,-1
16722,100513,100514,-1,-1,-1
16722,100514,100515,-1,-1,-1
16723,100515,100516,-1,-1,-1
16723,100516,100517,-1,-1,-1
16723,100517,100518,-1,-1,-1
16723,100518,100519,-1,-1,-1
16723,100519,100520,-1,-1,-1
16724,100520,100521,-1,-1,-1
16725,100521,100522,-1,-1,-1
16726,100522,100523,-1,-1,-1
16726,100523,100524,-1,-1,-1
16726,100524,100525,-1,-1,-1
16726,100525,100526,-1,-1,-1
16726,100526,100527,-1,-1,-1
16727,100527,100528,-1,-1,-1
16728,100528,100529,-1,-1,-1
16728,100529,100530,-1,-1,-1
16729,100530,100531,-1,-1,-1
16729,100531,100532,-1,-1,-1
16729,100532,100533,-1,-1,-1
16729,100533,100534,-1,-1,-1
16729,100534,100535,-1,-1,-1
16730,100535,100536,-1,-1,-1
16730,100536,100537,-1,-1,-1
16730,100537,100538,-1,-1,-1
16730,100538,100539,-1,-1,-1
16730,100539,100540,-1,-1,-1
16730,100540,100541,-1,-1,-1
16730,100541,100542,-1,-1,-1
16730,100542,100543,-1,-1,-1
16730,100543,100544,-1,-1,-1
16730,100544,100545,-1,-1,-1
16730,100545,100546,-1,-1,-1
16730,100546,100547,-1,-1,-1
16730,100547,100548,-1,-1,-1
16730,100548,100549,-1,-1,-1
16730,100549,100550,-1,-1,-1
16730,100550,100551,-1,-1,-1
16730,100551,100552,-1,-1,-1
16730,100552,100553,-1,-1,-1
16730,100553,100554,-1,-1,-1
16730,100554,100555,-1,-1,-1
16730,100555,100556,-1,-1,-1
16730,100556,100557,-1,-1,-1
16730,100557,100558,-1,-1,-1
16730,100558,100559,-1,-1,-1
16730,100559,100560,-1,-1,-1
16731,100560,100561,-1,-1,-1
16731,100561,100562,-1,-1,-1
16731,100562,100563,-1,-1,-1
16731,100563,100564,-1,-1,-1
16731,100564,100565,-1,-1,-1
16732,100565,100566,-1,-1,-1
16732,100566,100567,-1,-1,-1
16732,100567,100568,-1,-1,-1
16732,100568,100569,-1,-1,-1
16732,100569,100570,-1,-1,-1
16733,100570,100571,-1,-1,-1
16734,100571,100572,-1,-1,-1
16734,100572,100573,-1,-1,-1
16734,100573,100574,-1,-1,-1
16734,100574,100575,-1,-1,-1
16734,100575,100576,-1,-1,-1
16735,100576,100577,-1,-1,-1
16736,100577,100578,-1,-1,-1
16736,100578,100579,-1,-1,-1
16737,100579,100580,-1,-1,-1
16737,100580,100581,-1,-1,-1
16737,100581,100582,-1,-1,-1
16737,100582,100583,-1,-1,-1
16737,100583,100584,-1,-1,-1
16738,100584,100585,-1,-1,-1
16738,100585,100586,-1,-1,-1
16738,100586,100587,-1,-1,-1
16738,100587,100588,-1,-1,-1
16738,100588,100589,-1,-1,-1
16738,100589,100590,-1,-1,-1
16738,100590,100591,-1,-1,-1
16738,100591,100592,-1,-1,-1
16738,100592,100593,-1,-1,-1
