startdate,enddate,location,eventattendancemode,organizer,performer
1544,2957,0,0,0,0
1544,2957,0,0,0,0
1544,2957,0,0,0,0
1544,2957,0,0,0,0
1544,2958,0,0,0,0
1544,2959,0,0,0,0
1544,2960,0,0,0,0
1545,2961,0,0,0,0
1545,2962,0,0,0,0
1546,2963,0,0,0,0
1547,2964,0,0,0,0
1548,2965,0,0,0,0
1549,2966,0,0,0,0
1550,2967,0,0,0,0
1551,2968,0,0,0,0
1552,2969,0,0,0,0
1552,2970,0,0,0,0
1552,2971,0,0,0,0
1553,2972,0,0,0,0
1554,2973,0,0,0,0
1554,2974,0,0,0,0
1555,2975,0,0,0,0
1555,2976,0,0,0,0
1555,2977,0,0,0,0
1556,2978,0,0,0,0
1557,2979,0,0,0,0
1558,2980,0,0,0,0
1559,2981,0,0,0,0
1560,2982,0,0,0,0
1560,2983,0,0,0,0
1561,2984,0,0,0,0
1561,2985,0,0,0,0
1562,2986,0,0,0,0
1563,2987,0,0,0,0
1564,2988,0,0,0,0
1565,2989,0,0,0,0
1566,2990,0,0,0,0
1567,2991,0,0,0,0
1567,2992,0,0,0,0
1567,2993,0,0,0,0
1567,2994,0,0,0,0
1567,2995,0,0,0,0
1567,2996,0,0,0,0
1568,2997,0,0,0,0
1569,2998,0,0,0,0
1569,2999,0,0,0,0
1569,3000,0,0,0,0
1569,3001,0,0,0,0
1569,3002,0,0,0,0
1569,3003,0,0,0,0
1569,3004,0,0,0,0
1570,3005,0,0,0,0
1571,3006,0,0,0,0
1571,3006,0,0,0,0
1572,3007,0,0,0,0
1572,3008,0,0,0,0
1572,3009,0,0,0,0
1572,3010,0,0,0,0
1572,3011,0,0,0,0
1572,3012,0,0,0,0
1572,3013,0,0,0,0
1572,3014,0,0,0,0
1572,3015,0,0,0,0
1572,3016,0,0,0,0
1572,3017,0,0,0,0
1572,3018,0,0,0,0
1572,3019,0,0,0,0
1572,3020,0,0,0,0
1572,3021,0,0,0,0
1572,3022,0,0,0,0
1572,3023,0,0,0,0
1573,3024,0,0,0,0
1574,3025,0,0,0,0
1574,3026,0,0,0,0
1574,3027,0,0,0,0
1574,3028,0,0,0,0
1574,3029,0,0,0,0
1574,3029,0,0,0,0
1574,3030,0,0,0,0
1574,3031,0,0,0,0
1575,3032,0,0,0,0
1576,3033,0,0,0,0
1577,3033,0,0,0,0
1578,3034,0,0,0,0
1579,3035,0,0,0,0
1580,3036,0,0,0,0
1581,3037,0,0,0,0
1582,3038,0,0,0,0
1583,3038,0,0,0,0
1584,3039,0,0,0,0
1585,3040,0,0,0,0
1586,3041,0,0,0,0
1587,3041,0,0,0,0
1588,3042,0,0,0,0
1589,3043,0,0,0,0
1590,3044,0,0,0,0
1591,3045,0,0,0,0
1592,3046,0,0,0,0
1593,3047,0,0,0,0
1594,3048,0,0,0,0
1595,3048,0,0,0,0
1596,3049,0,0,0,0
1597,3050,0,0,0,0
1598,3051,0,0,0,0
1599,3052,0,0,0,0
1600,3053,0,0,0,0
1600,3053,0,0,0,0
1600,3054,0,0,0,0
1600,3054,0,0,0,0
1601,3055,0,0,0,0
1601,3056,0,0,0,0
1601,3057,0,0,0,0
1601,3057,0,0,0,0
1602,3058,0,0,0,0
1602,3059,0,0,0,0
1602,3060,0,0,0,0
1602,3061,0,0,0,0
1603,3062,0,0,0,0
1603,3063,0,0,0,0
1603,3064,0,0,0,0
1604,3065,0,0,0,0
1604,3066,0,0,0,0
1604,3067,0,0,0,0
1605,3068,0,0,0,0
1605,3069,0,0,0,0
1606,3070,0,0,0,0
1606,3071,0,0,0,0
1606,3072,0,0,0,0
1606,3073,0,0,0,0
1607,3074,0,0,0,0
1608,3075,0,0,0,0
1608,3076,0,0,0,0
1609,3077,0,0,0,0
1610,3078,0,0,0,0
1610,3079,0,0,0,0
1610,3080,0,0,0,0
1610,3081,0,0,0,0
1610,3082,0,0,0,0
1610,3083,0,0,0,0
1610,3084,0,0,0,0
1610,3085,0,0,0,0
1610,3086,0,0,0,0
1610,3087,0,0,0,0
1610,3088,0,0,0,0
1610,3089,0,0,0,0
1610,3089,0,0,0,0
1610,3090,0,0,0,0
1610,3091,0,0,0,0
1610,3091,0,0,0,0
1610,3091,0,0,0,0
1610,3092,0,0,0,0
1610,3093,0,0,0,0
1610,3093,0,0,0,0
1610,3093,0,0,0,0
1611,3094,0,0,0,0
1612,3095,0,0,0,0
1613,3096,0,0,0,0
1613,3097,0,0,0,0
1614,3098,0,0,0,0
1615,3099,0,0,0,0
1616,3100,0,0,0,0
1617,3101,0,0,0,0
1618,3101,0,0,0,0
1619,3102,0,0,0,0
1620,3103,0,0,0,0
1620,3104,0,0,0,0
1620,3105,0,0,0,0
1620,3106,0,0,0,0
1620,3107,0,0,0,0
1620,3108,0,0,0,0
1621,3109,0,0,0,0
1622,3110,0,0,0,0
1622,3111,0,0,0,0
1623,3112,0,0,0,0
1624,3113,0,0,0,0
1625,3114,0,0,0,0
1626,3115,0,0,0,0
1627,3116,0,0,0,0
1628,3117,0,0,0,0
1628,3118,0,0,0,0
1628,3119,0,0,0,0
1628,3120,0,0,0,0
1628,3120,0,0,0,0
1628,3121,0,0,0,0
1629,3122,0,0,0,0
1630,3123,0,0,0,0
1631,3124,0,0,0,0
1632,3125,0,0,0,0
1632,3125,0,0,0,0
1632,3125,0,0,0,0
1633,3126,0,0,0,0
1634,3127,0,0,0,0
1635,3128,0,0,0,0
1635,3129,0,0,0,0
1636,3130,0,0,0,0
1637,3131,0,0,0,0
1638,3132,0,0,0,0
1639,3133,0,0,0,0
1639,3134,0,0,0,0
1639,3135,0,0,0,0
1639,3136,0,0,0,0
1639,3137,0,0,0,0
1639,3138,0,0,0,0
1639,3139,0,0,0,0
1639,3140,0,0,0,0
1639,3141,0,0,0,0
1639,3142,0,0,0,0
1640,3143,0,0,0,0
1641,3144,0,0,0,0
1641,3145,0,0,0,0
1642,3146,0,0,0,0
1643,3147,0,0,0,0
1644,3148,0,0,0,0
1645,3149,0,0,0,0
1646,3150,0,0,0,0
1647,3151,0,0,0,0
1647,3151,0,0,0,0
1648,3152,0,0,0,0
1649,3153,0,0,0,0
1650,3154,0,0,0,0
1651,3155,0,0,0,0
1651,3156,0,0,0,0
1652,3157,0,0,0,0
1653,3158,0,0,0,0
1654,3159,0,0,0,0
1655,3160,0,0,0,0
1656,3161,0,0,0,0
1657,3162,0,0,0,0
1658,3163,0,0,0,0
1659,3164,0,0,0,0
1660,3165,0,0,0,0
1661,3166,0,0,0,0
1662,3167,0,0,0,0
1663,3168,0,0,0,0
1664,3169,0,0,0,0
1665,3170,0,0,0,0
1666,3171,0,0,0,0
1667,3172,0,0,0,0
1668,3173,0,0,0,0
1669,3174,0,0,0,0
1669,3175,0,0,0,0
1670,3176,0,0,0,0
1671,3177,0,0,0,0
1672,3177,0,0,0,0
1672,3178,0,0,0,0
1673,3179,0,0,0,0
1674,3180,0,0,0,0
1675,3181,0,0,0,0
1676,3182,0,0,0,0
1676,3182,0,0,0,0
1677,3183,0,0,0,0
1678,3184,0,0,0,0
1679,3185,0,0,0,0
1680,3186,0,0,0,0
1680,3187,0,0,0,0
1680,3188,0,0,0,0
1680,3189,0,0,0,0
1681,3190,0,0,0,0
1682,3191,0,0,0,0
1682,3192,0,0,0,0
1683,3193,0,0,0,0
1684,3194,0,0,0,0
1685,3195,0,0,0,0
1686,3196,0,0,0,0
1687,3197,0,0,0,0
1688,3198,0,0,0,0
1689,3199,0,0,0,0
1690,3200,0,0,0,0
1691,3201,0,0,0,0
1691,3201,0,0,0,0
1691,3201,0,0,0,0
1691,3202,0,0,0,0
1691,3203,0,0,0,0
1691,3203,0,0,0,0
1691,3203,0,0,0,0
1691,3204,0,0,0,0
1692,3205,0,0,0,0
1693,3206,0,0,0,0
1694,3207,0,0,0,0
1695,3208,0,0,0,0
1696,3209,0,0,0,0
1697,3210,0,0,0,0
1698,3211,0,0,0,0
1699,3212,0,0,0,0
1700,3213,0,0,0,0
1701,3214,0,0,0,0
1702,3214,0,0,0,0
1703,3215,0,0,0,0
1704,3216,0,0,0,0
1704,3216,0,0,0,0
1705,3216,0,0,0,0
1706,3217,0,0,0,0
1707,3218,0,0,0,0
1707,3219,0,0,0,0
1708,3220,0,0,0,0
1709,3221,0,0,0,0
1709,3222,0,0,0,0
1709,3223,0,0,0,0
1709,3224,0,0,0,0
1709,3225,0,0,0,0
1710,3226,0,0,0,0
1711,3227,0,0,0,0
1711,3228,0,0,0,0
1712,3229,0,0,0,0
1713,3230,0,0,0,0
1714,3231,0,0,0,0
1715,3232,0,0,0,0
1716,3233,0,0,0,0
1716,3233,0,0,0,0
1717,3234,0,0,0,0
1718,3235,0,0,0,0
1719,3236,0,0,0,0
1719,3237,0,0,0,0
1719,3237,0,0,0,0
1719,3238,0,0,0,0
1719,3239,0,0,0,0
1719,3240,0,0,0,0
1719,3241,0,0,0,0
1719,3242,0,0,0,0
1719,3243,0,0,0,0
1719,3244,0,0,0,0
1720,3245,0,0,0,0
1721,3246,0,0,0,0
1722,3247,0,0,0,0
1722,3248,0,0,0,0
1722,3249,0,0,0,0
1723,3250,0,0,0,0
1724,3251,0,0,0,0
1724,3252,0,0,0,0
1725,3253,0,0,0,0
1725,3253,0,0,0,0
1726,3253,0,0,0,0
1726,3254,0,0,0,0
1726,3255,0,0,0,0
1726,3255,0,0,0,0
1727,3256,0,0,0,0
1728,3257,0,0,0,0
1729,3258,0,0,0,0
1729,3259,0,0,0,0
1729,3260,0,0,0,0
1729,3261,0,0,0,0
1729,3262,0,0,0,0
1730,3263,0,0,0,0
1731,3264,0,0,0,0
1732,3265,0,0,0,0
1732,3266,0,0,0,0
1733,3267,0,0,0,0
1734,3268,0,0,0,0
1735,3269,0,0,0,0
1736,3269,0,0,0,0
1736,3269,0,0,0,0
1736,3269,0,0,0,0
1737,3270,0,0,0,0
1738,3271,0,0,0,0
1738,3272,0,0,0,0
1738,3272,0,0,0,0
1738,3273,0,0,0,0
1738,3274,0,0,0,0
1738,3274,0,0,0,0
1738,3275,0,0,0,0
1738,3276,0,0,0,0
1738,3277,0,0,0,0
1738,3278,0,0,0,0
1738,3279,0,0,0,0
1738,3280,0,0,0,0
1738,3281,0,0,0,0
1738,3281,0,0,0,0
1738,3282,0,0,0,0
1738,3283,0,0,0,0
1738,3284,0,0,0,0
1738,3285,0,0,0,0
1738,3286,0,0,0,0
1739,3287,0,0,0,0
1739,3288,0,0,0,0
1739,3289,0,0,0,0
1739,3290,0,0,0,0
1739,3291,0,0,0,0
1739,3292,0,0,0,0
1739,3292,0,0,0,0
1739,3293,0,0,0,0
1739,3294,0,0,0,0
1739,3295,0,0,0,0
1740,3296,0,0,0,0
1741,3297,0,0,0,0
1742,3298,0,0,0,0
1742,3299,0,0,0,0
1743,3300,0,0,0,0
1743,3301,0,0,0,0
1743,3302,0,0,0,0
1743,3303,0,0,0,0
1743,3304,0,0,0,0
1743,3305,0,0,0,0
1743,3306,0,0,0,0
1744,3307,0,0,0,0
1744,3308,0,0,0,0
1745,3309,0,0,0,0
1745,3310,0,0,0,0
1745,3311,0,0,0,0
1745,3312,0,0,0,0
1746,3313,0,0,0,0
1747,3314,0,0,0,0
1748,3315,0,0,0,0
1748,3316,0,0,0,0
1749,3317,0,0,0,0
1750,3318,0,0,0,0
1751,3319,0,0,0,0
1751,3320,0,0,0,0
1751,3321,0,0,0,0
1751,3322,0,0,0,0
1752,3323,0,0,0,0
1753,3324,0,0,0,0
1753,3324,0,0,0,0
1753,3325,0,0,0,0
1753,3326,0,0,0,0
1753,3327,0,0,0,0
1753,3328,0,0,0,0
1753,3329,0,0,0,0
1753,3330,0,0,0,0
1753,3331,0,0,0,0
1753,3331,0,0,0,0
1753,3332,0,0,0,0
1753,3333,0,0,0,0
1753,3334,0,0,0,0
1754,3335,0,0,0,0
1755,3336,0,0,0,0
1756,3337,0,0,0,0
1756,3338,0,0,0,0
1757,3339,0,0,0,0
1757,3340,0,0,0,0
1757,3341,0,0,0,0
1758,3342,0,0,0,0
1759,3343,0,0,0,0
1759,3344,0,0,0,0
1759,3344,0,0,0,0
1760,3345,0,0,0,0
1761,3346,0,0,0,0
1762,3346,0,0,0,0
1762,3347,0,0,0,0
1763,3348,0,0,0,0
1764,3349,0,0,0,0
1764,3350,0,0,0,0
1765,3351,0,0,0,0
1766,3352,0,0,0,0
1766,3353,0,0,0,0
1767,3354,0,0,0,0
1767,3355,0,0,0,0
1767,3356,0,0,0,0
1767,3357,0,0,0,0
1767,3358,0,0,0,0
1767,3359,0,0,0,0
1768,3360,0,0,0,0
1768,3361,0,0,0,0
1769,3362,0,0,0,0
1770,3363,0,0,0,0
1771,3364,0,0,0,0
1771,3364,0,0,0,0
1771,3364,0,0,0,0
1771,3365,0,0,0,0
1771,3366,0,0,0,0
1771,3367,0,0,0,0
1771,3368,0,0,0,0
1771,3369,0,0,0,0
1772,3370,0,0,0,0
1772,3371,0,0,0,0
1772,3372,0,0,0,0
1772,3373,0,0,0,0
1772,3374,0,0,0,0
1772,3375,0,0,0,0
1772,3376,0,0,0,0
1772,3377,0,0,0,0
1772,3377,0,0,0,0
1772,3378,0,0,0,0
1773,3379,0,0,0,0
1774,3380,0,0,0,0
1775,3381,0,0,0,0
1776,3382,0,0,0,0
1776,3383,0,0,0,0
1776,3384,0,0,0,0
1776,3385,0,0,0,0
1776,3386,0,0,0,0
1776,3387,0,0,0,0
1776,3388,0,0,0,0
1776,3389,0,0,0,0
1776,3390,0,0,0,0
1776,3391,0,0,0,0
1776,3392,0,0,0,0
1777,3393,0,0,0,0
1778,3394,0,0,0,0
1779,3395,0,0,0,0
1779,3396,0,0,0,0
1780,3397,0,0,0,0
1780,3398,0,0,0,0
1781,3399,0,0,0,0
1781,3400,0,0,0,0
1781,3400,0,0,0,0
1781,3400,0,0,0,0
1782,3400,0,0,0,0
1783,3401,0,0,0,0
1783,3402,0,0,0,0
1784,3403,0,0,0,0
1785,3404,0,0,0,0
1786,3405,0,0,0,0
1786,3405,0,0,0,0
1786,3405,0,0,0,0
1787,3406,0,0,0,0
1788,3407,0,0,0,0
1789,3408,0,0,0,0
1790,3409,0,0,0,0
1791,3410,0,0,0,0
1792,3411,0,0,0,0
1792,3411,0,0,0,0
1792,3411,0,0,0,0
1792,3411,0,0,0,0
1793,3412,0,0,0,0
1794,3413,0,0,0,0
1795,3414,0,0,0,0
1796,3415,0,0,0,0
1797,3416,0,0,0,0
1798,3417,0,0,0,0
1799,3418,0,0,0,0
1800,3418,0,0,0,0
1801,3419,0,0,0,0
1802,3420,0,0,0,0
1802,3421,0,0,0,0
1803,3422,0,0,0,0
1804,3423,0,0,0,0
1805,3424,0,0,0,0
1806,3425,0,0,0,0
1807,3426,0,0,0,0
1807,3427,0,0,0,0
1808,3428,0,0,0,0
1808,3429,0,0,0,0
1808,3430,0,0,0,0
1808,3431,0,0,0,0
1808,3432,0,0,0,0
1808,3433,0,0,0,0
1808,3434,0,0,0,0
1808,3435,0,0,0,0
1808,3436,0,0,0,0
1809,3437,0,0,0,0
1810,3438,0,0,0,0
1811,3439,0,0,0,0
1811,3440,0,0,0,0
1812,3441,0,0,0,0
1813,3442,0,0,0,0
1814,3443,0,0,0,0
1815,3444,0,0,0,0
1815,3444,0,0,0,0
1816,3445,0,0,0,0
1816,3445,0,0,0,0
1817,3446,0,0,0,0
1817,3447,0,0,0,0
1817,3448,0,0,0,0
1818,3448,0,0,0,0
1819,3449,0,0,0,0
1819,3450,0,0,0,0
1819,3450,0,0,0,0
1819,3451,0,0,0,0
1819,3452,0,0,0,0
1819,3453,0,0,0,0
1819,3454,0,0,0,0
1819,3455,0,0,0,0
1819,3456,0,0,0,0
1819,3457,0,0,0,0
1819,3458,0,0,0,0
1819,3459,0,0,0,0
1819,3460,0,0,0,0
1820,3461,0,0,0,0
1821,3462,0,0,0,0
1821,3463,0,0,0,0
1821,3464,0,0,0,0
1822,3465,0,0,0,0
1822,3465,0,0,0,0
1822,3466,0,0,0,0
1822,3467,0,0,0,0
1823,3468,0,0,0,0
1824,3469,0,0,0,0
1824,3469,0,0,0,0
1824,3469,0,0,0,0
1824,3469,0,0,0,0
1824,3469,0,0,0,0
1824,3469,0,0,0,0
1824,3469,0,0,0,0
1824,3469,0,0,0,0
1824,3469,0,0,0,0
1824,3469,0,0,0,0
1824,3469,0,0,0,0
1824,3469,0,0,0,0
1824,3469,0,0,0,0
1825,3470,0,0,0,0
1825,3471,0,0,0,0
1825,3472,0,0,0,0
1825,3473,0,0,0,0
1825,3474,0,0,0,0
1825,3475,0,0,0,0
1825,3476,0,0,0,0
1825,3477,0,0,0,0
1825,3478,0,0,0,0
1825,3479,0,0,0,0
1826,3480,0,0,0,0
1827,3481,0,0,0,0
1828,3482,0,0,0,0
1829,3483,0,0,0,0
1830,3484,0,0,0,0
1830,3485,0,0,0,0
1831,3486,0,0,0,0
1832,3487,0,0,0,0
1833,3488,0,0,0,0
1834,3489,0,0,0,0
1834,3490,0,0,0,0
1834,3491,0,0,0,0
1834,3492,0,0,0,0
1835,3493,0,0,0,0
1835,3493,0,0,0,0
1835,3494,0,0,0,0
1835,3495,0,0,0,0
1835,3496,0,0,0,0
1835,3497,0,0,0,0
1835,3498,0,0,0,0
1835,3499,0,0,0,0
1835,3500,0,0,0,0
1835,3501,0,0,0,0
1835,3502,0,0,0,0
1835,3503,0,0,0,0
1835,3504,0,0,0,0
1835,3505,0,0,0,0
1835,3506,0,0,0,0
1835,3507,0,0,0,0
1836,3508,0,0,0,0
1837,3509,0,0,0,0
1838,3510,0,0,0,0
1838,3510,0,0,0,0
1838,3510,0,0,0,0
1838,3511,0,0,0,0
1838,3512,0,0,0,0
1838,3513,0,0,0,0
1838,3514,0,0,0,0
1838,3514,0,0,0,0
1838,3515,0,0,0,0
1839,3516,0,0,0,0
1840,3517,0,0,0,0
1841,3518,0,0,0,0
1842,3519,0,0,0,0
1843,3520,0,0,0,0
1844,3521,0,0,0,0
1845,3522,0,0,0,0
1846,3523,0,0,0,0
1847,3524,0,0,0,0
1847,3525,0,0,0,0
1847,3525,0,0,0,0
1847,3526,0,0,0,0
1847,3527,0,0,0,0
1847,3528,0,0,0,0
1847,3529,0,0,0,0
1847,3530,0,0,0,0
1847,3531,0,0,0,0
1847,3532,0,0,0,0
1847,3533,0,0,0,0
1847,3534,0,0,0,0
1847,3535,0,0,0,0
1847,3536,0,0,0,0
1847,3537,0,0,0,0
1847,3538,0,0,0,0
1848,3539,0,0,0,0
1849,3540,0,0,0,0
1850,3541,0,0,0,0
1850,3542,0,0,0,0
1851,3543,0,0,0,0
1851,3544,0,0,0,0
1852,3545,0,0,0,0
1852,3546,0,0,0,0
1853,3547,0,0,0,0
1854,3548,0,0,0,0
1854,3549,0,0,0,0
1855,3550,0,0,0,0
1855,3550,0,0,0,0
1856,3551,0,0,0,0
1856,3552,0,0,0,0
1856,3553,0,0,0,0
1857,3554,0,0,0,0
1858,3555,0,0,0,0
1859,3556,0,0,0,0
1860,3557,0,0,0,0
1860,3558,0,0,0,0
1860,3559,0,0,0,0
1861,3560,0,0,0,0
1862,3561,0,0,0,0
1863,3562,0,0,0,0
1863,3563,0,0,0,0
1864,3564,0,0,0,0
1864,3565,0,0,0,0
1865,3566,0,0,0,0
1866,3567,0,0,0,0
1866,3568,0,0,0,0
1867,3569,0,0,0,0
1868,3570,0,0,0,0
1869,3571,0,0,0,0
1870,3572,0,0,0,0
1870,3573,0,0,0,0
1870,3574,0,0,0,0
1870,3575,0,0,0,0
1870,3576,0,0,0,0
1870,3577,0,0,0,0
1870,3578,0,0,0,0
1870,3579,0,0,0,0
1870,3580,0,0,0,0
1870,3581,0,0,0,0
1870,3582,0,0,0,0
1871,3583,0,0,0,0
1871,3583,0,0,0,0
1871,3584,0,0,0,0
1872,3585,0,0,0,0
1872,3585,0,0,0,0
1872,3586,0,0,0,0
1872,3586,0,0,0,0
1872,3587,0,0,0,0
1873,3588,0,0,0,0
1873,3589,0,0,0,0
1874,3590,0,0,0,0
1875,3590,0,0,0,0
1876,3591,0,0,0,0
1877,3592,0,0,0,0
1878,3593,0,0,0,0
1879,3594,0,0,0,0
1879,3595,0,0,0,0
1880,3596,0,0,0,0
1880,3597,0,0,0,0
1880,3598,0,0,0,0
1881,3599,0,0,0,0
1882,3600,0,0,0,0
1883,3601,0,0,0,0
1883,3602,0,0,0,0
1884,3603,0,0,0,0
1885,3604,0,0,0,0
1886,3605,0,0,0,0
1887,3606,0,0,0,0
1887,3607,0,0,0,0
1888,3608,0,0,0,0
1889,3609,0,0,0,0
1890,3610,0,0,0,0
1891,3611,0,0,0,0
1892,3612,0,0,0,0
1893,3613,0,0,0,0
1894,3614,0,0,0,0
1894,3615,0,0,0,0
1895,3616,0,0,0,0
1895,3617,0,0,0,0
1895,3618,0,0,0,0
1895,3619,0,0,0,0
1895,3620,0,0,0,0
1895,3621,0,0,0,0
1895,3622,0,0,0,0
1896,3623,0,0,0,0
1897,3624,0,0,0,0
1897,3625,0,0,0,0
1897,3626,0,0,0,0
1897,3627,0,0,0,0
1897,3628,0,0,0,0
1898,3629,0,0,0,0
1898,3630,0,0,0,0
1898,3631,0,0,0,0
1898,3632,0,0,0,0
1898,3633,0,0,0,0
1899,3634,0,0,0,0
1899,3635,0,0,0,0
1899,3636,0,0,0,0
1899,3637,0,0,0,0
1899,3638,0,0,0,0
1899,3639,0,0,0,0
1899,3640,0,0,0,0
1899,3641,0,0,0,0
1899,3642,0,0,0,0
1899,3643,0,0,0,0
1899,3644,0,0,0,0
1899,3645,0,0,0,0
1899,3646,0,0,0,0
1899,3647,0,0,0,0
1899,3648,0,0,0,0
1899,3649,0,0,0,0
1899,3650,0,0,0,0
1900,3651,0,0,0,0
1900,3652,0,0,0,0
1900,3653,0,0,0,0
1900,3654,0,0,0,0
1900,3655,0,0,0,0
1900,3656,0,0,0,0
1900,3657,0,0,0,0
1901,3658,0,0,0,0
1902,3658,0,0,0,0
1903,3659,0,0,0,0
1903,3660,0,0,0,0
1904,3661,0,0,0,0
1904,3661,0,0,0,0
1905,3662,0,0,0,0
1905,3662,0,0,0,0
1905,3662,0,0,0,0
1905,3663,0,0,0,0
1906,3664,0,0,0,0
1907,3665,0,0,0,0
1908,3666,0,0,0,0
1909,3667,0,0,0,0
1910,3668,0,0,0,0
1911,3669,0,0,0,0
1912,3670,0,0,0,0
1913,3671,0,0,0,0
1914,3672,0,0,0,0
1915,3673,0,0,0,0
1915,3674,0,0,0,0
1916,3675,0,0,0,0
1917,3676,0,0,0,0
1918,3677,0,0,0,0
1918,3678,0,0,0,0
1918,3679,0,0,0,0
1918,3680,0,0,0,0
1918,3680,0,0,0,0
1918,3681,0,0,0,0
1918,3682,0,0,0,0
1918,3683,0,0,0,0
1918,3684,0,0,0,0
1918,3685,0,0,0,0
1919,3686,0,0,0,0
1920,3687,0,0,0,0
1920,3688,0,0,0,0
1920,3689,0,0,0,0
1920,3690,0,0,0,0
1920,3691,0,0,0,0
1920,3692,0,0,0,0
1921,3693,0,0,0,0
1922,3694,0,0,0,0
1923,3695,0,0,0,0
1923,3695,0,0,0,0
1923,3695,0,0,0,0
1924,3696,0,0,0,0
1924,3697,0,0,0,0
1924,3698,0,0,0,0
1924,3699,0,0,0,0
1924,3700,0,0,0,0
1924,3701,0,0,0,0
1924,3702,0,0,0,0
1925,3703,0,0,0,0
1926,3704,0,0,0,0
1927,3705,0,0,0,0
1927,3706,0,0,0,0
1928,3707,0,0,0,0
1929,3708,0,0,0,0
1929,3709,0,0,0,0
1929,3710,0,0,0,0
1930,3711,0,0,0,0
1930,3712,0,0,0,0
1930,3713,0,0,0,0
1930,3714,0,0,0,0
1931,3714,0,0,0,0
1931,3715,0,0,0,0
1931,3716,0,0,0,0
1931,3717,0,0,0,0
1931,3718,0,0,0,0
1931,3719,0,0,0,0
1931,3720,0,0,0,0
1931,3721,0,0,0,0
1931,3722,0,0,0,0
1931,3723,0,0,0,0
1931,3724,0,0,0,0
1931,3725,0,0,0,0
1931,3726,0,0,0,0
1931,3727,0,0,0,0
1931,3728,0,0,0,0
1932,3729,0,0,0,0
1932,3730,0,0,0,0
1932,3731,0,0,0,0
1932,3732,0,0,0,0
1932,3733,0,0,0,0
1932,3734,0,0,0,0
1932,3735,0,0,0,0
1932,3736,0,0,0,0
1932,3737,0,0,0,0
1932,3738,0,0,0,0
1932,3739,0,0,0,0
1932,3740,0,0,0,0
1933,3741,0,0,0,0
1934,3742,0,0,0,0
1935,3743,0,0,0,0
1936,3744,0,0,0,0
1937,3745,0,0,0,0
1938,3746,0,0,0,0
1939,3747,0,0,0,0
1940,3748,0,0,0,0
1941,3749,0,0,0,0
1942,3750,0,0,0,0
1943,3751,0,0,0,0
1944,3751,0,0,0,0
1945,3752,0,0,0,0
1946,3753,0,0,0,0
1947,3754,0,0,0,0
1948,3755,0,0,0,0
1949,3756,0,0,0,0
1950,3757,0,0,0,0
1951,3758,0,0,0,0
1952,3759,0,0,0,0
1953,3760,0,0,0,0
1954,3761,0,0,0,0
1955,3762,0,0,0,0
1956,3763,0,0,0,0
1957,3764,0,0,0,0
1958,3764,0,0,0,0
1959,3765,0,0,0,0
1960,3766,0,0,0,0
1960,3767,0,0,0,0
1961,3768,0,0,0,0
1962,3769,0,0,0,0
1963,3770,0,0,0,0
1963,3771,0,0,0,0
1963,3772,0,0,0,0
1963,3773,0,0,0,0
1963,3774,0,0,0,0
1963,3775,0,0,0,0
1963,3776,0,0,0,0
1963,3777,0,0,0,0
1963,3778,0,0,0,0
1963,3779,0,0,0,0
1963,3780,0,0,0,0
1963,3781,0,0,0,0
1963,3782,0,0,0,0
1963,3783,0,0,0,0
1964,3784,0,0,0,0
1964,3785,0,0,0,0
1964,3786,0,0,0,0
1964,3787,0,0,0,0
1964,3788,0,0,0,0
1964,3789,0,0,0,0
1964,3790,0,0,0,0
1964,3791,0,0,0,0
1964,3792,0,0,0,0
1964,3792,0,0,0,0
1964,3793,0,0,0,0
1964,3794,0,0,0,0
1965,3795,0,0,0,0
1966,3796,0,0,0,0
1967,3797,0,0,0,0
1968,3798,0,0,0,0
1969,3799,0,0,0,0
1970,3800,0,0,0,0
1971,3801,0,0,0,0
1972,3802,0,0,0,0
1972,3803,0,0,0,0
1972,3804,0,0,0,0
1972,3805,0,0,0,0
1972,3806,0,0,0,0
1972,3807,0,0,0,0
1972,3808,0,0,0,0
1972,3809,0,0,0,0
1972,3810,0,0,0,0
1972,3811,0,0,0,0
1972,3812,0,0,0,0
1972,3813,0,0,0,0
1972,3814,0,0,0,0
1972,3815,0,0,0,0
1973,3816,0,0,0,0
1974,3817,0,0,0,0
1975,3818,0,0,0,0
1975,3818,0,0,0,0
1976,3819,0,0,0,0
1977,3820,0,0,0,0
1978,3821,0,0,0,0
1979,3821,0,0,0,0
1980,3822,0,0,0,0
1981,3823,0,0,0,0
1982,3824,0,0,0,0
1983,3825,0,0,0,0
1984,3826,0,0,0,0
1985,3827,0,0,0,0
1986,3828,0,0,0,0
1986,3828,0,0,0,0
1987,3829,0,0,0,0
1988,3830,0,0,0,0
1989,3831,0,0,0,0
1990,3832,0,0,0,0
1991,3833,0,0,0,0
1992,3834,0,0,0,0
1992,3835,0,0,0,0
1993,3835,0,0,0,0
1994,3836,0,0,0,0
1995,3836,0,0,0,0
1996,3837,0,0,0,0
1997,3838,0,0,0,0
1998,3839,0,0,0,0
1998,3839,0,0,0,0
1999,3840,0,0,0,0
2000,3841,0,0,0,0
2001,3842,0,0,0,0
2002,3843,0,0,0,0
2002,3844,0,0,0,0
2002,3845,0,0,0,0
2002,3846,0,0,0,0
2002,3847,0,0,0,0
2002,3848,0,0,0,0
2002,3849,0,0,0,0
2003,3850,0,0,0,0
2004,3851,0,0,0,0
