recipeinstructions,author,recipeingredient,datepublished,recipeyield,preptime,cooktime,recipecategory,recipecuisine,nutrition,datemodified
0,0,-1,81,1238,1220,1258,1315,960,-1,567
0,0,-1,81,1238,1221,1259,1316,961,-1,567
0,0,-1,81,-1,1222,1260,1317,962,-1,568
0,0,-1,81,1238,1223,1261,1318,-1,-1,569
0,0,-1,81,1239,1224,1262,1319,963,-1,569
0,0,-1,81,-1,1225,1263,-1,-1,-1,570
0,0,-1,81,1240,1226,1264,1320,964,-1,571
0,0,-1,81,1241,1227,1264,1321,965,-1,571
0,0,-1,81,1242,1228,1265,1322,966,-1,571
0,0,-1,81,1243,1229,1266,1323,967,-1,571
0,0,-1,81,1244,1230,-1,-1,968,-1,571
0,0,-1,81,1245,1231,1267,1324,968,-1,571
0,0,-1,81,-1,1232,1268,-1,-1,-1,572
0,0,-1,81,1245,1233,-1,1325,968,-1,573
0,0,-1,81,1246,1234,1269,1325,969,-1,573
0,0,-1,81,1247,1235,1270,1326,970,-1,573
0,0,-1,81,1248,1236,1271,1327,971,-1,573
0,0,-1,81,1249,1237,-1,1328,972,-1,573
0,0,-1,81,-1,1237,1272,1329,-1,-1,574
0,0,-1,81,1250,1237,1273,1330,973,-1,575
0,0,-1,81,1251,1238,1274,1330,974,-1,575
0,0,-1,81,1252,1238,1275,1331,975,-1,575
0,0,-1,81,1253,1238,1276,1332,976,-1,575
0,0,-1,81,1254,1239,1277,1333,976,-1,575
0,0,-1,81,1255,1240,1278,1334,976,-1,575
0,0,-1,81,1256,1241,1279,1335,976,-1,575
0,0,-1,81,-1,1242,1280,-1,977,-1,576
0,0,-1,81,1257,1243,1281,1336,978,-1,577
0,0,-1,81,1257,1244,-1,1337,978,-1,577
0,0,-1,81,1258,1244,1282,1338,978,-1,577
0,0,-1,81,1259,1244,1283,1339,979,-1,577
0,0,-1,81,1260,1245,-1,1340,980,-1,577
0,0,-1,81,1260,1246,1284,1341,981,-1,577
0,0,-1,81,1261,1247,-1,1342,982,-1,577
0,0,-1,81,-1,1248,1285,1343,983,-1,578
0,0,-1,81,1262,1249,1286,1344,984,-1,579
0,0,-1,81,1263,1250,1287,1345,985,-1,580
0,0,-1,81,1264,1250,1288,1346,986,-1,580
0,0,-1,82,1265,1250,1289,1347,987,-1,580
0,0,-1,83,1266,1251,-1,1348,988,-1,580
0,0,-1,83,1267,1252,1290,1349,989,-1,580
0,0,-1,83,1268,1252,-1,1350,990,-1,580
0,0,-1,83,1269,1252,-1,1351,991,-1,580
0,0,-1,83,-1,1253,-1,1352,-1,-1,581
0,0,-1,83,1270,1254,1291,1353,991,-1,582
0,0,-1,83,1271,1255,-1,1354,992,-1,582
0,0,-1,83,1272,1256,1292,-1,993,-1,582
0,0,-1,83,-1,1257,1293,-1,-1,-1,583
0,0,-1,83,-1,-1,-1,1355,-1,-1,584
0,0,-1,83,1272,1257,1294,1355,993,-1,585
0,0,-1,83,1273,1258,1295,1356,993,-1,585
0,0,-1,83,1274,1258,1296,1357,994,-1,585
0,0,-1,83,1275,1258,1297,1358,995,-1,585
0,0,-1,83,1276,1259,1298,1359,996,-1,585
0,0,-1,83,1277,1259,1299,-1,-1,-1,586
0,0,-1,83,1278,1260,1300,1360,997,-1,587
0,0,-1,83,1279,1261,1301,1361,998,-1,587
0,0,-1,83,1280,1262,1302,1362,998,-1,587
0,0,-1,83,1280,1263,1303,1363,998,-1,587
0,0,-1,83,1281,1264,1304,1364,999,-1,587
0,0,-1,83,1281,1265,1305,1365,1000,-1,587
0,0,-1,83,1282,1266,1306,1366,1000,-1,587
0,0,-1,83,1283,1267,1307,1367,1001,-1,587
0,0,-1,83,1284,1268,-1,1368,1002,-1,587
0,0,-1,83,1284,1269,1307,1369,1002,-1,587
0,0,-1,83,1285,1269,1308,1370,1002,-1,587
0,0,-1,83,1286,1270,1309,1371,1002,-1,587
0,0,-1,83,-1,-1,-1,1372,1003,-1,588
0,0,-1,83,-1,1271,1310,1372,-1,-1,588
0,0,-1,83,1287,1272,1311,1373,1004,-1,589
0,0,-1,83,1288,1273,1312,1373,1005,-1,589
0,0,-1,83,1289,1274,1313,1374,1006,-1,589
0,0,-1,83,1290,1275,1314,1375,1006,-1,589
0,0,-1,83,1291,1275,1315,1376,1006,-1,589
0,0,-1,83,1291,1275,1316,1376,1006,-1,589
0,0,-1,83,1292,1276,1317,1377,1006,-1,589
0,0,-1,83,-1,-1,-1,1378,1007,-1,590
0,0,-1,83,1293,1277,-1,1379,1008,-1,591
0,0,-1,83,1294,1278,1318,1380,1009,-1,591
0,0,-1,84,1295,1279,1319,1381,-1,-1,591
0,0,-1,85,1296,1280,-1,1382,1010,-1,591
0,0,-1,85,1297,1281,1319,1383,1011,-1,591
0,0,-1,85,1297,1282,1320,1383,1012,-1,591
0,0,-1,85,1297,1283,1321,1384,1012,-1,591
0,0,-1,86,1298,1284,1322,1385,-1,-1,591
0,0,-1,87,1299,1285,1323,1386,1012,-1,591
0,0,-1,87,1300,1285,-1,1387,1013,-1,591
0,0,-1,87,1301,1286,1324,1388,1013,-1,591
0,0,-1,87,1302,1287,1325,1389,1014,-1,592
0,0,-1,87,1302,1287,1326,1390,1015,-1,593
0,0,-1,87,1303,1287,-1,1391,1016,-1,593
0,0,-1,87,1304,1288,1326,1392,1017,-1,593
0,0,-1,87,1304,1289,1327,1393,1018,-1,593
0,0,-1,87,1305,1290,1328,1394,1018,-1,593
0,0,-1,87,1306,1291,1329,1395,1018,-1,593
0,0,-1,87,1307,1291,1330,1395,1019,-1,593
0,0,-1,87,1308,1291,1331,1396,1020,-1,593
0,0,-1,87,1308,1291,1332,-1,1021,-1,593
0,0,-1,87,1309,1292,1333,1397,1022,-1,593
0,0,-1,87,1310,1292,1334,1398,1022,-1,593
0,0,-1,87,1311,1292,1335,1399,1023,-1,593
0,0,-1,87,1312,1293,1336,1400,1024,-1,593
0,0,-1,87,1313,1293,1337,1400,1025,-1,593
0,0,-1,87,1313,1294,1338,1400,1026,-1,593
0,0,-1,87,1314,1295,1339,1400,1027,-1,593
0,0,-1,87,-1,1296,-1,-1,-1,-1,594
0,0,-1,87,1315,1296,1340,1400,1028,-1,595
0,0,-1,87,-1,-1,-1,1400,1029,-1,596
0,0,-1,87,1316,1297,1341,-1,1030,-1,597
0,0,-1,87,1317,1297,-1,1401,1031,-1,597
0,0,-1,87,1318,1298,1342,1402,1031,-1,597
0,0,-1,87,1319,1298,-1,1403,1031,-1,597
0,0,-1,87,1319,1299,1343,1404,1032,-1,597
0,0,-1,87,1319,1300,-1,1404,1033,-1,597
0,0,-1,87,1320,1301,-1,1405,1034,-1,597
0,0,-1,87,-1,1302,1344,-1,-1,-1,598
0,0,-1,87,1321,1303,1345,-1,1035,-1,599
0,0,-1,87,1322,1304,1346,1406,1036,-1,599
0,0,-1,87,1323,1304,-1,1407,1037,-1,600
0,0,-1,87,1324,1305,1347,1408,1038,-1,601
0,0,-1,87,1324,1306,1348,1409,1039,-1,601
0,0,-1,87,-1,1307,1349,1410,-1,-1,602
0,0,-1,87,1325,1308,1350,1411,1040,-1,603
0,0,-1,87,1326,1308,1351,1412,1041,-1,603
0,0,-1,87,-1,1309,1352,-1,-1,-1,604
0,0,-1,87,1327,-1,-1,1413,-1,-1,605
0,0,-1,87,1328,1310,1353,1414,1041,-1,605
0,0,-1,87,1329,1311,1354,1415,1041,-1,605
0,0,-1,87,-1,-1,-1,1416,1042,-1,606
0,0,-1,87,1330,1312,1355,1416,1043,-1,607
0,0,-1,87,-1,1313,1356,1417,1044,-1,608
0,0,-1,87,1331,1314,-1,1418,1045,-1,609
0,0,-1,87,1332,1315,1357,1419,1045,-1,609
0,0,-1,87,1333,1316,1358,1420,1046,-1,609
0,0,-1,87,-1,1317,1359,1421,-1,-1,610
0,0,-1,87,1333,1317,1360,1422,1047,-1,611
0,0,-1,87,1333,1318,1361,1422,1048,-1,611
0,0,-1,87,-1,1319,-1,1423,-1,-1,612
0,0,-1,87,1334,1320,1362,1424,1049,-1,613
0,0,-1,87,1335,1320,-1,1425,1050,-1,613
0,0,-1,87,1336,1320,1363,1426,1050,-1,613
0,0,-1,87,1337,1320,1364,1427,1050,-1,613
0,0,-1,87,1338,1321,1365,1428,1050,-1,613
0,0,-1,87,1339,1322,1366,1428,1051,-1,613
0,0,-1,87,1340,1323,1367,1428,1052,-1,614
0,0,-1,87,1341,1324,1368,1429,1053,-1,615
0,0,-1,87,-1,1325,1369,-1,-1,-1,616
0,0,-1,87,1342,1326,1370,1430,1053,-1,617
0,0,-1,87,-1,1326,-1,-1,-1,-1,618
0,0,-1,87,1343,1327,1371,-1,1053,-1,619
0,0,-1,87,1344,1328,-1,1431,1054,-1,619
0,0,-1,87,-1,1329,1372,-1,-1,-1,620
0,0,-1,87,1345,1330,-1,1432,1055,-1,621
0,0,-1,87,1346,1330,-1,1433,1055,-1,622
0,0,-1,87,1347,1330,1372,1434,1055,-1,623
0,0,-1,87,1348,1331,1373,1435,-1,-1,624
0,0,-1,87,1349,1332,1374,1436,1056,-1,625
0,0,-1,87,1350,1333,1375,1436,1057,-1,625
0,0,-1,87,1351,1333,1376,1437,1058,-1,625
0,0,-1,87,1352,1333,-1,1438,1059,-1,625
0,0,-1,87,1353,1334,-1,1439,1060,-1,625
0,0,-1,87,1353,1335,1377,1440,1060,-1,625
0,0,-1,87,1354,1336,1378,-1,1060,-1,625
0,0,-1,87,1355,1337,1379,1441,1061,-1,625
0,0,-1,87,1356,1338,1380,1442,1061,-1,625
0,0,-1,87,1357,1339,1381,1443,1062,-1,625
0,0,-1,87,1358,1340,1382,1444,1063,-1,625
0,0,-1,87,-1,1341,1383,1445,-1,-1,626
0,0,-1,87,1359,1342,1384,1445,-1,-1,626
0,0,-1,87,-1,1343,1385,1446,1064,-1,626
0,0,-1,87,1360,1344,1386,1447,1065,-1,627
0,0,-1,87,1361,1345,-1,-1,1066,-1,628
0,0,-1,87,1362,1346,1386,1448,1067,-1,629
0,0,-1,87,1363,1346,1387,1448,1068,-1,629
0,0,-1,87,-1,-1,-1,1448,1069,-1,630
0,0,-1,87,1364,1347,-1,1449,1070,-1,631
0,0,-1,87,1365,1348,1388,1450,1071,-1,631
0,0,-1,87,1365,1349,1388,1450,1072,-1,631
0,0,-1,87,-1,-1,-1,1451,1073,-1,632
0,0,-1,87,1366,1350,1389,-1,-1,-1,632
0,0,-1,87,1366,1351,1390,1452,1074,-1,633
0,0,-1,87,1367,1352,1391,1453,1075,-1,634
0,0,-1,87,-1,1353,1392,-1,-1,-1,635
0,0,-1,87,-1,1354,1393,-1,-1,-1,635
0,0,-1,87,1368,1355,1394,1454,1076,-1,636
0,0,-1,87,1369,1356,-1,1455,1077,-1,636
0,0,-1,87,1370,1357,1395,1456,1078,-1,636
0,0,-1,87,1371,1357,-1,1457,1079,-1,636
0,0,-1,87,1372,1357,1396,1458,1080,-1,636
0,0,-1,87,1373,1358,1397,1459,1080,-1,636
0,0,-1,87,1374,1359,-1,1460,1081,-1,636
0,0,-1,88,1375,1360,-1,1461,1082,-1,636
0,0,-1,89,1376,1361,1398,1462,1083,-1,636
0,0,-1,89,1376,1362,1398,1463,1084,-1,636
0,0,-1,89,1376,1363,1399,1464,1085,-1,636
0,0,-1,89,1377,1364,1400,1465,1086,-1,636
0,0,-1,89,-1,1364,1401,1466,-1,-1,637
0,0,-1,89,1378,1365,1402,1467,1087,-1,638
0,0,-1,89,1379,1366,1403,1468,1087,-1,638
0,0,-1,89,1380,1367,1404,1469,1088,-1,638
0,0,-1,89,1381,1368,-1,1470,1089,-1,638
0,0,-1,89,1382,1369,1405,1471,1090,-1,638
0,0,-1,89,1382,1369,1406,1472,1091,-1,638
0,0,-1,89,1383,1370,1406,1473,1092,-1,638
0,0,-1,89,1383,1371,-1,1474,1093,-1,638
0,0,-1,89,1384,1372,1407,1475,1094,-1,639
0,0,-1,89,1385,1373,1408,1476,1095,-1,640
0,0,-1,89,1386,1374,1409,1477,1096,-1,640
0,0,-1,89,1387,1375,1409,1478,1097,-1,640
0,0,-1,89,1388,1376,-1,1479,1098,-1,640
0,0,-1,89,1389,1377,1410,1480,1099,-1,640
0,0,-1,89,-1,1378,1411,-1,-1,-1,641
0,0,-1,89,1390,1379,1411,1481,1100,-1,642
0,0,-1,89,1391,1380,1412,1482,1100,-1,642
0,0,-1,89,1392,1381,1413,1482,1100,-1,642
0,0,-1,89,1393,1382,1414,1482,1101,-1,642
0,0,-1,89,-1,1383,1415,-1,-1,-1,643
0,0,-1,89,1394,1384,1416,1483,1102,-1,644
0,0,-1,89,1395,1384,1417,1484,1103,-1,644
0,0,-1,89,1396,1385,1418,1485,1104,-1,644
0,0,-1,89,1397,1386,1419,1486,1104,-1,644
0,0,-1,89,1397,1387,1420,1486,1105,-1,644
0,0,-1,89,1398,1388,1421,1486,1106,-1,644
0,0,-1,89,-1,1389,1422,-1,-1,-1,645
0,0,-1,89,1399,1389,1423,1486,1107,-1,646
0,0,-1,89,1400,1389,1424,1486,1108,-1,646
0,0,-1,89,1400,1389,1425,1486,1109,-1,646
0,0,-1,89,1401,1390,1426,1487,1110,-1,646
0,0,-1,89,1402,1391,1427,1488,1111,-1,646
0,0,-1,89,1403,1391,1428,1489,1112,-1,646
0,0,-1,89,1403,1392,-1,1490,1113,-1,646
0,0,-1,89,1403,1393,1429,1491,1114,-1,646
0,0,-1,89,1404,1394,1430,1492,1115,-1,646
0,0,-1,89,-1,-1,-1,1493,1116,-1,647
0,0,-1,89,-1,1395,1431,-1,-1,-1,647
0,0,-1,89,1404,1395,1432,1494,1117,-1,648
0,0,-1,89,1405,1396,1433,1494,1118,-1,648
0,0,-1,89,1406,1397,1434,1495,1118,-1,648
0,0,-1,89,1407,1398,1435,1496,1119,-1,648
0,0,-1,89,1408,1399,-1,1497,1120,-1,648
0,0,-1,89,1409,1400,1435,1498,1120,-1,648
0,0,-1,89,1410,1401,1436,1499,1120,-1,648
0,0,-1,89,1411,1402,1436,1500,1121,-1,648
0,0,-1,89,-1,1403,1436,-1,-1,-1,649
0,0,-1,89,1412,1403,1436,1501,1122,-1,650
0,0,-1,89,1412,1404,1436,1501,1123,-1,650
0,0,-1,89,1412,1405,1437,1502,-1,-1,650
0,0,-1,89,1413,1406,-1,1503,1124,-1,650
0,0,-1,89,1414,1406,1438,1504,-1,-1,650
0,0,-1,89,1415,1407,1439,1505,1125,-1,650
0,0,-1,89,-1,1408,1440,-1,-1,-1,651
0,0,-1,89,-1,1409,1441,-1,-1,-1,651
0,0,-1,89,1416,1410,-1,1506,1125,-1,652
0,0,-1,89,-1,-1,-1,1507,1126,-1,653
0,0,-1,89,1417,1411,1442,1508,1127,-1,654
0,0,-1,89,1418,1412,1443,1509,1128,-1,654
0,0,-1,89,1419,1413,1444,1510,1129,-1,655
0,0,-1,89,1420,1413,1445,1511,1130,-1,656
0,0,-1,89,1420,1414,1446,1512,1131,-1,656
0,0,-1,89,1421,1415,-1,1513,1132,-1,656
0,0,-1,89,1422,1416,1447,1514,1133,-1,656
0,0,-1,89,1422,1417,1448,1515,1133,-1,656
0,0,-1,89,1423,1418,1449,1516,1134,-1,656
0,0,-1,89,1424,1419,1450,1517,1135,-1,656
0,0,-1,89,1425,1419,-1,1518,1135,-1,656
0,0,-1,89,1426,1420,1451,1519,1136,-1,656
0,0,-1,89,1427,1421,1452,1520,1137,-1,656
0,0,-1,89,-1,1422,1453,-1,-1,-1,657
0,0,-1,89,1428,-1,1454,1521,1138,-1,658
0,0,-1,89,1429,1423,1455,1522,1139,-1,658
0,0,-1,89,1430,1424,1456,1522,1140,-1,658
0,0,-1,89,1431,1424,1457,1523,1140,-1,658
0,0,-1,89,1432,1425,1458,1524,1141,-1,658
0,0,-1,89,1433,1426,1459,1525,1142,-1,658
0,0,-1,89,1434,1427,1460,1526,-1,-1,658
0,0,-1,89,1435,1428,1461,1527,1143,-1,659
0,0,-1,89,-1,1429,1462,-1,1143,-1,660
0,0,-1,89,1435,1430,1463,1528,1144,-1,661
0,0,-1,89,1435,1431,1464,1528,1144,-1,661
0,0,-1,89,1436,1432,-1,1529,1144,-1,661
0,0,-1,89,1437,1433,-1,1530,1144,-1,661
0,0,-1,89,1438,1434,1465,1531,1144,-1,661
0,0,-1,89,1439,1435,1466,1532,1144,-1,661
0,0,-1,89,-1,1436,1466,1533,1144,-1,661
0,0,-1,89,1440,1436,1467,1534,1144,-1,661
0,0,-1,89,1441,1437,1468,1535,1144,-1,661
0,0,-1,89,1442,1438,1469,1536,1144,-1,661
0,0,-1,89,1443,1439,1470,1537,1145,-1,661
0,0,-1,89,-1,1440,1471,-1,-1,-1,662
0,0,-1,89,1444,1440,1472,-1,1146,-1,663
0,0,-1,89,1445,1441,1473,1538,1147,-1,663
0,0,-1,89,1446,1442,1473,1539,1148,-1,663
0,0,-1,89,1447,1443,1473,1540,1149,-1,663
0,0,-1,89,1448,1444,1474,1540,1150,-1,663
0,0,-1,89,1449,1445,1475,1540,1151,-1,663
0,0,-1,89,1449,1446,-1,1541,1152,-1,663
0,0,-1,89,1450,1447,1475,1542,1152,-1,663
0,0,-1,89,1451,1448,-1,-1,1152,-1,663
0,0,-1,89,1452,1449,1476,1543,1153,-1,664
0,0,-1,89,1452,1449,1477,1544,1154,-1,665
0,0,-1,89,1453,1450,-1,-1,1155,-1,665
0,0,-1,89,1454,1451,1478,1545,1155,-1,665
0,0,-1,89,-1,1452,1479,-1,-1,-1,666
0,0,-1,89,1455,1453,-1,1546,1156,-1,667
0,0,-1,89,1456,1454,1480,1547,1157,-1,667
0,0,-1,89,1457,1455,1481,1548,1157,-1,667
0,0,-1,89,1458,1456,1482,1549,1158,-1,668
0,0,-1,89,1459,1457,1483,1550,1159,-1,669
0,0,-1,89,1460,1458,-1,1551,1159,-1,669
0,0,-1,89,1461,1458,1484,1552,1160,-1,669
0,0,-1,89,-1,1458,1485,1553,-1,-1,670
0,0,-1,89,-1,1459,1486,-1,1161,-1,670
0,0,-1,89,-1,1460,1487,-1,-1,-1,670
0,0,-1,89,1462,1461,1488,1553,1162,-1,671
0,0,-1,89,-1,1462,1489,1554,-1,-1,672
0,0,-1,89,1463,1463,1490,1555,1162,-1,673
0,0,-1,89,1464,1464,-1,1556,1162,-1,673
0,0,-1,89,-1,1465,1491,-1,-1,-1,674
0,0,-1,89,1465,1465,-1,1557,1162,-1,675
0,0,-1,89,1465,1465,1492,1558,1162,-1,675
0,0,-1,89,1466,1465,1493,1559,1162,-1,675
0,0,-1,90,1467,1466,1494,1560,1162,-1,675
0,0,-1,91,1468,1467,1495,1561,1163,-1,675
0,0,-1,91,1469,1467,1496,1562,1164,-1,675
0,0,-1,91,1469,1468,1497,1562,1165,-1,676
0,0,-1,91,1470,1469,1498,1563,1166,-1,677
0,0,-1,91,1471,1469,1499,1564,1167,-1,677
0,0,-1,91,1472,1470,1500,1565,1167,-1,677
0,0,-1,91,-1,1471,1501,-1,-1,-1,678
0,0,-1,91,-1,1472,-1,1566,-1,-1,678
0,0,-1,91,1473,1473,1502,1567,1168,-1,679
0,0,-1,91,1474,1473,-1,1568,1169,-1,679
0,0,-1,91,1475,1474,-1,1569,1169,-1,680
0,0,-1,91,1476,1475,1503,1570,1170,-1,681
0,0,-1,91,1477,1476,1504,1571,1171,-1,681
0,0,-1,91,1478,1477,1505,1572,1172,-1,681
0,0,-1,91,1479,1478,1506,1573,1173,-1,681
0,0,-1,91,1480,1479,1507,1574,1173,-1,681
0,0,-1,92,1480,1479,1508,1575,-1,-1,681
0,0,-1,93,1480,1480,1509,1576,1173,-1,681
0,0,-1,93,-1,1480,1509,-1,-1,-1,682
0,0,-1,93,1480,1481,1510,1577,1174,-1,683
0,0,-1,94,1480,1482,1511,1578,1175,-1,683
0,0,-1,95,1481,1482,1512,1579,1176,-1,683
0,0,-1,95,1482,1482,1513,1580,1177,-1,683
0,0,-1,95,1483,1482,1514,1581,1178,-1,683
0,0,-1,95,1484,1482,1515,1582,1179,-1,683
0,0,-1,95,1485,1483,1516,1582,1180,-1,683
0,0,-1,95,1486,1484,1517,1583,1181,-1,683
0,0,-1,95,1486,1485,1517,1584,1181,-1,683
0,0,-1,95,-1,1486,1518,-1,-1,-1,684
0,0,-1,95,1487,1487,1519,1585,1181,-1,685
0,0,-1,95,1488,1488,1520,1586,1182,-1,685
0,0,-1,95,1489,1489,1521,1587,1183,-1,685
0,0,-1,95,1490,1490,-1,1588,1184,-1,685
0,0,-1,95,1491,1490,1521,1589,1185,-1,685
0,0,-1,95,1491,1491,1522,1590,-1,-1,686
0,0,-1,95,1491,1492,1523,1591,1186,-1,687
0,0,-1,95,1492,1493,1524,1592,1187,-1,687
0,0,-1,95,1493,1494,1525,1593,1188,-1,687
0,0,-1,95,1494,1495,-1,1594,1188,-1,687
0,0,-1,95,1495,1496,-1,1595,1188,-1,687
0,0,-1,95,1496,1497,1526,1596,1188,-1,687
0,0,-1,95,1497,1497,1527,-1,1188,-1,687
0,0,-1,95,1498,1498,1528,1597,1188,-1,687
0,0,-1,95,1499,1498,1528,1598,1188,-1,687
0,0,-1,96,1500,1499,1529,1599,1188,-1,687
0,0,-1,97,1501,1500,1530,1600,1189,-1,687
0,0,-1,97,1502,1501,-1,1601,1190,-1,687
0,0,-1,97,1503,1502,-1,1602,1191,-1,687
0,0,-1,97,1503,1503,1531,1603,1191,-1,687
0,0,-1,97,1504,1503,1532,1604,1191,-1,687
0,0,-1,97,1505,1504,-1,1605,1192,-1,687
0,0,-1,97,1506,1505,1533,1606,1193,-1,687
0,0,-1,97,1507,1506,-1,1607,1193,-1,687
0,0,-1,97,1508,1507,1534,1608,1193,-1,687
0,0,-1,97,1509,1508,1535,1609,1193,-1,687
0,0,-1,97,1510,1508,1536,1609,1194,-1,687
0,0,-1,97,1510,1509,1537,1610,1195,-1,687
0,0,-1,97,1511,1510,1538,1611,1196,-1,687
0,0,-1,97,1512,1511,-1,1612,1197,-1,687
0,0,-1,97,1513,1512,1539,1613,1198,-1,687
0,0,-1,97,1514,1513,1540,1614,1199,-1,687
0,0,-1,97,1515,1514,1540,1615,1199,-1,687
0,0,-1,97,1515,1515,1540,1615,1200,-1,688
0,0,-1,97,1516,-1,-1,1615,-1,-1,688
0,0,-1,97,1517,1516,1541,1616,1201,-1,689
0,0,-1,97,1518,1516,1542,1617,1202,-1,689
0,0,-1,97,-1,1517,1543,1618,-1,-1,690
0,0,-1,97,1519,1518,1544,1619,1202,-1,691
0,0,-1,97,1519,1519,1545,1620,1203,-1,691
0,0,-1,97,1520,1520,1546,1621,1204,-1,692
0,0,-1,97,1521,1520,1547,1622,1205,-1,693
0,0,-1,97,1522,1521,1548,1622,1206,-1,693
0,0,-1,98,1522,1521,1549,1622,1207,-1,693
0,0,-1,99,1523,1522,1550,1622,1208,-1,693
0,0,-1,99,1523,1523,1551,1623,1209,-1,693
0,0,-1,99,-1,1524,-1,1624,1210,-1,693
0,0,-1,99,-1,1525,-1,1625,-1,-1,694
0,0,-1,99,-1,1526,1552,-1,-1,-1,694
0,0,-1,99,1523,1527,1553,1626,1211,-1,695
0,0,-1,99,1524,1528,1553,1627,1212,-1,695
0,0,-1,99,1525,1528,1554,1627,1213,-1,695
0,0,-1,99,1526,1529,1555,1628,1214,-1,695
0,0,-1,99,-1,1529,1556,1629,-1,-1,696
0,0,-1,99,1527,-1,-1,-1,1215,-1,697
0,0,-1,99,1527,1530,1557,1630,1216,-1,698
0,0,-1,99,1528,1531,1558,1631,1217,-1,698
0,0,-1,99,1529,1532,-1,1632,1217,-1,698
0,0,-1,99,1530,1532,1559,1633,1218,-1,699
0,0,-1,99,1531,1533,1559,1633,1219,-1,700
0,0,-1,99,1532,1533,1560,-1,-1,-1,701
0,0,-1,99,-1,1534,1561,1634,-1,-1,701
0,0,-1,99,1533,1535,1562,1635,1220,-1,702
0,0,-1,99,-1,1535,1563,-1,-1,-1,703
0,0,-1,99,-1,1536,1564,-1,-1,-1,703
0,0,-1,99,1534,1537,1564,1636,1220,-1,704
0,0,-1,100,1535,1538,-1,1637,-1,-1,704
0,0,-1,101,1536,1539,-1,1638,1221,-1,705
0,0,-1,101,1536,1540,1565,1639,1222,-1,706
0,0,-1,101,1537,1541,-1,1640,1223,-1,706
0,0,-1,101,-1,1541,1566,1641,-1,-1,707
0,0,-1,101,1538,1542,-1,1642,1224,-1,708
0,0,-1,101,1539,1542,-1,1643,1224,-1,708
0,0,-1,101,1540,1543,1566,1644,1224,-1,708
0,0,-1,101,1541,1544,1567,1645,1224,-1,709
0,0,-1,101,1542,1545,1568,1646,1225,-1,710
0,0,-1,101,-1,1546,-1,-1,-1,-1,711
0,0,-1,101,1542,1547,1569,1647,1226,-1,712
0,0,-1,101,-1,1548,-1,-1,-1,-1,713
0,0,-1,101,1543,1549,1570,1647,1226,-1,714
0,0,-1,101,1544,1549,1571,1648,1227,-1,715
0,0,-1,101,-1,1550,1572,1649,-1,-1,716
0,0,-1,101,1545,1551,1573,1650,1228,-1,717
0,0,-1,101,1545,1551,1574,1651,-1,-1,717
0,0,-1,101,1546,1551,1575,1652,1228,-1,717
0,0,-1,101,1547,1551,-1,1653,1228,-1,717
0,0,-1,101,1548,1551,1576,1654,1229,-1,717
0,0,-1,101,1549,1551,-1,1655,1230,-1,717
0,0,-1,101,1550,1552,1577,1656,1231,-1,717
0,0,-1,102,1551,1552,-1,1657,-1,-1,717
0,0,-1,103,1552,1553,-1,1658,1232,-1,717
0,0,-1,103,1552,1554,-1,1659,-1,-1,717
0,0,-1,103,1553,1555,1578,1660,1233,-1,717
0,0,-1,103,1554,1555,1579,1661,1233,-1,717
0,0,-1,103,1555,1555,1580,1662,1233,-1,717
0,0,-1,103,1556,1555,1581,1663,1233,-1,717
0,0,-1,103,1557,1556,-1,1664,1233,-1,717
0,0,-1,103,1558,1556,-1,1665,-1,-1,718
0,0,-1,103,1559,1557,1582,1666,1234,-1,719
0,0,-1,103,1560,1558,1583,1667,1235,-1,719
0,0,-1,103,1560,1559,1584,1668,1236,-1,719
0,0,-1,103,1561,1560,-1,1669,-1,-1,719
0,0,-1,103,1562,1561,1585,1670,1237,-1,719
0,0,-1,103,-1,1561,1586,-1,1238,-1,720
0,0,-1,103,-1,1562,1587,-1,-1,-1,720
0,0,-1,104,1563,1563,1588,1671,-1,-1,721
0,0,-1,105,1564,1564,1589,1672,1238,-1,721
0,0,-1,105,1565,1565,1590,1673,1239,-1,721
0,0,-1,105,1566,1566,1591,1674,1240,-1,721
0,0,-1,105,1567,1567,1592,1675,1241,-1,721
0,0,-1,105,1568,1568,1593,1676,1241,-1,721
0,0,-1,105,1569,1569,1594,1677,1241,-1,721
0,0,-1,106,1570,1570,1595,1678,1241,-1,721
0,0,-1,107,1571,1570,1596,1679,1241,-1,721
0,0,-1,107,1572,1571,1597,1680,1242,-1,721
0,0,-1,107,1573,1571,1598,1681,1243,-1,721
0,0,-1,107,1574,1572,1599,1682,1244,-1,721
0,0,-1,107,1575,-1,-1,1683,1245,-1,721
0,0,-1,107,1576,1573,1600,1683,1246,-1,721
0,0,-1,107,1577,1574,1601,1684,1247,-1,721
0,0,-1,107,1577,1575,1602,1685,1247,-1,722
0,0,-1,107,1577,1576,1603,1686,1247,-1,723
0,0,-1,107,1578,1576,1604,1686,1247,-1,724
0,0,-1,107,1579,-1,-1,1687,1248,-1,724
0,0,-1,107,1580,1577,1605,1688,1249,-1,725
0,0,-1,107,1581,1577,-1,1689,-1,-1,725
0,0,-1,107,1582,1577,1606,1690,1249,-1,725
0,0,-1,107,-1,-1,-1,1691,1250,-1,726
0,0,-1,107,1583,1577,1607,1692,1251,-1,727
0,0,-1,107,1584,1578,1608,1693,1252,-1,727
0,0,-1,107,-1,1579,1609,-1,-1,-1,728
