recipeinstructions,author,recipeingredient,datepublished,recipeyield,recipecategory,totaltime,keywords,recipecuisine,aggregaterating,nutrition
-1,0,-1,2706,1471,0,2204,2233,2293,0,-1
-1,0,-1,2707,1472,0,2205,-1,2294,0,-1
-1,0,-1,2708,1473,0,2206,2234,2294,0,-1
-1,0,-1,2709,1473,0,2207,2234,2294,0,-1
-1,0,-1,2710,1474,0,2208,2235,2295,0,-1
-1,0,-1,2711,1474,0,-1,2236,2295,0,-1
-1,0,-1,2712,1475,0,2208,2237,2295,0,-1
-1,0,-1,2713,1476,0,2209,2238,2296,0,-1
-1,0,-1,2714,1476,0,2210,2239,2297,0,-1
-1,0,-1,2715,1477,0,2211,2240,2298,0,-1
-1,0,-1,2716,1478,0,2212,2240,2298,0,-1
-1,0,-1,2717,1479,0,2213,2241,2299,0,-1
-1,0,-1,2718,1480,0,2214,2242,2300,0,-1
-1,0,-1,2719,1480,0,2215,2243,2301,0,-1
-1,0,-1,2720,1480,0,2216,2244,2302,0,-1
-1,0,-1,2721,1480,0,2217,2245,2303,0,-1
-1,0,-1,2722,1480,0,2218,2246,2304,0,-1
-1,0,-1,2723,1480,0,2218,2247,2305,0,-1
-1,0,-1,2724,1480,0,2218,2248,2306,0,-1
54,0,20,2725,1481,0,2219,-1,2307,0,-1
-1,0,-1,2726,1482,0,2220,2249,2308,0,-1
-1,0,-1,2727,1482,0,2221,2250,2309,0,-1
-1,0,-1,2728,1483,0,2222,2251,2310,0,-1
-1,0,-1,2729,1484,0,2223,-1,2311,0,-1
-1,0,-1,2730,1485,0,2224,-1,2311,0,-1
55,0,-1,2731,1486,0,2225,2252,2312,0,-1
-1,0,-1,2732,1487,0,2226,2253,2313,0,-1
-1,0,-1,2733,1487,0,2227,2254,2314,0,-1
-1,0,-1,2734,1488,0,2228,2255,2315,0,-1
56,0,-1,2735,1489,0,2229,2256,2316,0,-1
-1,0,-1,2736,1490,0,2230,2257,2317,0,-1
-1,0,-1,2737,1490,0,-1,2258,2318,0,-1
-1,0,-1,2738,1490,0,2231,2259,2319,0,-1
-1,0,-1,2739,1490,0,2232,2259,2319,0,-1
-1,0,-1,2740,1490,0,2233,2260,2320,0,-1
-1,0,-1,2741,1490,0,2233,2260,2320,0,-1
-1,0,-1,2742,1490,0,2233,2261,2321,0,-1
-1,0,-1,2743,1490,0,2234,2262,2322,0,-1
-1,0,-1,2744,1491,0,2235,2263,2323,0,-1
-1,0,-1,2745,1492,0,2236,2264,2324,0,-1
-1,0,-1,2746,1493,0,2237,2265,2325,0,-1
-1,0,-1,2747,1494,0,2238,2266,2326,0,-1
-1,0,-1,2748,1495,0,2239,2267,2327,0,-1
-1,0,-1,2749,-1,0,-1,2268,2328,0,-1
-1,0,-1,2750,1496,0,2240,2269,2329,0,-1
-1,0,-1,2751,1496,0,2241,2270,2330,0,-1
-1,0,-1,2752,1496,0,2242,2271,2331,0,-1
-1,0,-1,2753,1497,0,2243,2272,2332,0,-1
-1,0,-1,2754,1498,0,2244,2272,2332,0,-1
-1,0,-1,2755,1499,0,2245,2273,2333,0,-1
-1,0,-1,2756,1499,0,2246,2274,2334,0,-1
-1,0,-1,2757,1499,0,2247,2275,2335,0,-1
57,0,-1,2758,1500,0,2248,2276,2336,0,-1
58,0,21,2759,1501,0,2249,-1,2337,0,-1
-1,0,-1,2760,1502,0,2250,2277,2338,0,-1
-1,0,-1,2761,1502,0,2251,2278,2339,0,-1
-1,0,-1,2762,1503,0,2251,2279,2340,0,-1
-1,0,-1,2763,1504,0,2252,2280,2341,0,-1
-1,0,-1,2764,1505,0,2253,2281,2342,0,-1
-1,0,-1,2765,1505,0,2254,2281,2342,0,-1
-1,0,-1,2766,1506,0,2255,2282,2343,0,-1
-1,0,-1,2767,1506,0,2256,2283,2344,0,-1
-1,0,-1,2768,1506,0,2257,2284,2345,0,-1
-1,0,-1,2769,1506,0,2258,2285,2346,0,-1
59,0,22,2770,1506,0,2259,-1,2346,0,-1
-1,0,-1,2771,1506,0,2260,2286,2347,0,-1
-1,0,-1,2772,1506,0,2261,2287,2348,0,-1
-1,0,-1,2773,1506,0,2262,2288,2349,0,-1
-1,0,-1,2774,1507,0,2263,2288,2349,0,-1
-1,0,-1,2775,1508,0,-1,2289,2350,0,-1
-1,0,-1,2776,1509,0,2264,2290,2351,0,-1
-1,0,-1,2777,1509,0,2265,2291,2352,0,-1
-1,0,-1,2778,1509,0,2266,2292,2353,0,-1
-1,0,-1,2779,1510,0,2267,2293,2354,0,-1
-1,0,-1,2780,1511,0,2268,-1,2355,0,-1
-1,0,-1,2781,1512,0,2269,2294,2356,0,-1
60,0,-1,2782,1513,0,2270,2295,2357,0,-1
-1,0,-1,2783,1514,0,2271,2296,2358,0,-1
-1,0,-1,2784,1514,0,2272,2297,2359,0,-1
-1,0,-1,2785,1514,0,2273,2298,2360,0,-1
-1,0,-1,2786,1514,0,2274,2299,2361,0,-1
-1,0,-1,2787,1515,0,2275,2300,2362,0,-1
-1,0,-1,2788,1516,0,2276,2301,2363,0,-1
-1,0,-1,2789,1517,0,-1,2302,2364,0,-1
-1,0,-1,2790,1517,0,2277,2303,2365,0,-1
-1,0,-1,2791,1517,0,2278,2304,2366,0,-1
-1,0,-1,2792,1517,0,2278,2305,2367,0,-1
-1,0,-1,2793,1517,0,2279,2306,2368,0,-1
-1,0,-1,2794,1518,0,2280,2307,2369,0,-1
-1,0,-1,2795,1518,0,2281,2308,2370,0,-1
-1,0,-1,2796,1518,0,2282,2309,2371,0,-1
-1,0,-1,2797,1518,0,2282,2310,2372,0,-1
-1,0,-1,2798,1518,0,2282,2311,2373,0,-1
-1,0,-1,2799,1519,0,2282,2312,2374,0,-1
-1,0,-1,2800,1520,0,2283,2313,2375,0,-1
-1,0,-1,2801,1521,0,2284,2313,2375,0,-1
-1,0,-1,2802,1521,0,2285,2313,2375,0,-1
-1,0,-1,2803,1521,0,2286,2314,2376,0,-1
-1,0,-1,2804,1522,0,2287,2315,2377,0,-1
-1,0,-1,2805,1523,0,2288,2316,2378,0,-1
-1,0,-1,2806,1523,0,2289,2317,2379,0,-1
-1,0,-1,2807,1523,0,2290,2318,2380,0,-1
-1,0,-1,2808,1523,0,2291,2319,2381,0,-1
-1,0,-1,2809,1523,0,2292,2320,2382,0,-1
-1,0,-1,2810,1524,0,2293,2321,2383,0,-1
-1,0,-1,2811,1524,0,2294,2322,2384,0,-1
-1,0,-1,2812,1525,0,2295,2323,2385,0,-1
-1,0,-1,2813,1526,0,2296,2324,2386,0,-1
-1,0,-1,2814,1526,0,2297,2325,2386,0,-1
-1,0,-1,2815,1526,0,-1,2325,2386,0,-1
-1,0,-1,2816,1527,0,2298,2326,2387,0,-1
-1,0,-1,2817,1527,0,2298,2327,2388,0,-1
-1,0,-1,2818,1528,0,2299,2328,2389,0,-1
-1,0,-1,2819,1529,0,2300,-1,2390,0,-1
-1,0,-1,2820,1530,0,2301,2329,2390,0,-1
-1,0,-1,2821,1531,0,2302,2330,2391,0,-1
-1,0,-1,2822,1531,0,2303,2331,2392,0,-1
-1,0,-1,2823,1532,0,2303,2332,2393,0,-1
-1,0,-1,2824,1532,0,2304,2333,2393,0,-1
-1,0,-1,2825,1533,0,2305,2334,2394,0,-1
-1,0,-1,2826,1534,0,2306,2335,2395,0,-1
-1,0,-1,2827,1534,0,2307,2336,2396,0,-1
-1,0,-1,2828,1535,0,2308,2337,2397,0,-1
-1,0,-1,2829,1536,0,2309,2338,2398,0,-1
-1,0,-1,2830,1537,0,2310,2339,2399,0,-1
-1,0,-1,2831,1537,0,2311,2340,2400,0,-1
-1,0,-1,2832,1538,0,2312,2341,2401,0,-1
-1,0,-1,2833,1539,0,2313,2342,2402,0,-1
-1,0,-1,2834,1540,0,2314,2342,2402,0,-1
-1,0,-1,2835,1541,0,2315,2343,2403,0,-1
-1,0,-1,2836,1542,0,2315,2344,2404,0,-1
-1,0,-1,2837,1543,0,2316,2345,2405,0,-1
-1,0,-1,2838,1543,0,2316,2346,2406,0,-1
-1,0,-1,2839,1544,0,2317,2347,2407,0,-1
-1,0,-1,2840,1545,0,2318,2348,2408,0,-1
-1,0,-1,2841,1546,0,2319,2349,2409,0,-1
-1,0,-1,2842,1547,0,2320,-1,2410,0,-1
-1,0,-1,2843,1548,0,2321,2350,2410,0,-1
-1,0,-1,2844,1549,0,2322,2351,2411,0,-1
61,0,23,2845,1549,0,2323,-1,2412,0,-1
62,0,-1,2846,1550,0,2324,2352,2413,0,-1
-1,0,-1,2847,1551,0,2325,-1,2414,0,-1
-1,0,-1,2848,1552,0,2326,2353,2415,0,-1
-1,0,-1,2849,1552,0,2327,2354,2416,0,-1
-1,0,-1,2850,1553,0,2328,2355,2417,0,-1
-1,0,-1,2851,1554,0,-1,2356,2418,0,-1
-1,0,-1,2852,1555,0,2329,2357,2419,0,-1
-1,0,-1,2853,1556,0,2330,2358,2420,0,-1
-1,0,-1,2854,1556,0,2331,2359,2421,0,-1
-1,0,-1,2855,1557,0,2332,2360,2422,0,-1
-1,0,-1,2856,1557,0,2332,2361,2423,0,-1
-1,0,-1,2857,1557,0,2332,2362,2424,0,-1
-1,0,-1,2858,1558,0,2333,2363,2425,0,-1
-1,0,-1,2859,1558,0,2333,2364,2426,0,-1
-1,0,-1,2860,1559,0,2334,2365,2427,0,-1
-1,0,-1,2861,1560,0,2335,2366,2428,0,-1
-1,0,-1,2862,1561,0,2336,2367,2429,0,-1
-1,0,-1,2863,1561,0,2337,2367,2429,0,-1
-1,0,-1,2864,1562,0,2338,2368,2430,0,-1
-1,0,-1,2865,1562,0,2339,2368,2430,0,-1
-1,0,-1,2866,1562,0,2340,2369,2431,0,-1
-1,0,-1,2867,1562,0,-1,2370,2432,0,-1
-1,0,-1,2868,1562,0,2341,2370,2432,0,-1
-1,0,-1,2869,1562,0,2342,2371,2433,0,-1
-1,0,-1,2870,1562,0,2343,2372,2434,0,-1
-1,0,-1,2871,1563,0,2344,2373,2435,0,-1
-1,0,-1,2872,1563,0,2345,2374,2436,0,-1
-1,0,-1,2873,1563,0,2346,2375,2437,0,-1
63,0,24,2874,1563,0,2347,-1,2438,0,-1
-1,0,-1,2875,1564,0,2348,2376,2439,0,-1
-1,0,-1,2876,1564,0,2348,2377,2440,0,-1
-1,0,-1,2877,1565,0,2349,2378,2441,0,-1
-1,0,-1,2878,1566,0,2350,-1,2441,0,-1
-1,0,-1,2879,1567,0,2351,2379,2442,0,-1
-1,0,-1,2880,1568,0,-1,2380,2442,0,-1
-1,0,-1,2881,1568,0,2352,2381,2443,0,-1
-1,0,-1,2882,1568,0,2353,2382,2444,0,-1
-1,0,-1,2883,1568,0,2354,2383,2445,0,-1
-1,0,-1,2884,1568,0,2355,2384,2446,0,-1
-1,0,-1,2885,1569,0,2355,2384,2446,0,-1
-1,0,-1,2886,1570,0,2355,2385,2447,0,-1
-1,0,-1,2887,1570,0,2355,2385,2447,0,-1
-1,0,-1,2888,1570,0,2355,2385,2447,0,-1
-1,0,-1,2889,1571,0,2355,2386,2448,0,-1
-1,0,-1,2890,1572,0,2356,2386,2448,0,-1
-1,0,-1,2891,1572,0,2357,2387,2449,0,-1
-1,0,-1,2892,1572,0,2358,2388,2450,0,-1
-1,0,-1,2893,1572,0,2359,2389,2451,0,-1
-1,0,-1,2894,1573,0,2360,2389,2451,0,-1
-1,0,-1,2895,1573,0,2360,2390,2452,0,-1
-1,0,-1,2896,1574,0,2361,2391,2453,0,-1
-1,0,-1,2897,1574,0,2362,2392,2454,0,-1
-1,0,-1,2898,1574,0,2362,2393,2455,0,-1
-1,0,-1,2899,1574,0,-1,2394,2456,0,-1
-1,0,-1,2900,1574,0,2363,2395,2457,0,-1
-1,0,-1,2901,1574,0,2364,2396,2458,0,-1
-1,0,-1,2902,1575,0,2365,2397,2459,0,-1
-1,0,-1,2903,1576,0,2366,2398,2460,0,-1
-1,0,-1,2904,1577,0,2367,2399,2461,0,-1
-1,0,-1,2905,1577,0,2368,2400,2462,0,-1
-1,0,-1,2906,1577,0,2369,2401,2463,0,-1
-1,0,-1,2907,1578,0,-1,2402,2464,0,-1
-1,0,-1,2908,1578,0,2370,2403,2465,0,-1
-1,0,-1,2909,1578,0,2370,2404,2466,0,-1
-1,0,-1,2910,1578,0,2371,2404,2466,0,-1
-1,0,-1,2911,1579,0,2372,2405,2467,0,-1
-1,0,-1,2912,1580,0,2373,2406,2468,0,-1
-1,0,-1,2913,1580,0,2374,2406,2468,0,-1
-1,0,-1,2914,1581,0,2375,2407,2469,0,-1
-1,0,-1,2915,1582,0,2376,2408,2469,0,-1
-1,0,-1,2916,1583,0,2377,2409,2470,0,-1
-1,0,-1,2917,1583,0,-1,2410,2471,0,-1
-1,0,-1,2918,1583,0,2378,2411,2471,0,-1
-1,0,-1,2919,1583,0,2379,2412,2472,0,-1
-1,0,-1,2920,1583,0,2379,2413,2473,0,-1
-1,0,-1,2921,1584,0,2380,2414,2474,0,-1
-1,0,-1,2922,1585,0,2381,2415,2475,0,-1
-1,0,-1,2923,1586,0,2382,2416,2476,0,-1
-1,0,-1,2924,1587,0,2383,2417,2477,0,-1
-1,0,-1,2925,1588,0,2384,2418,2478,0,-1
-1,0,-1,2926,1588,0,2385,2419,2479,0,-1
-1,0,-1,2927,1588,0,2386,2420,2480,0,-1
-1,0,-1,2928,1589,0,2387,2421,2481,0,-1
-1,0,-1,2929,1590,0,2388,-1,2482,0,-1
-1,0,-1,2930,1591,0,2389,-1,2482,0,-1
-1,0,-1,2931,1592,0,2389,2422,2483,0,-1
-1,0,-1,2932,1592,0,2390,2423,2484,0,-1
-1,0,-1,2933,1592,0,2391,2424,2485,0,-1
-1,0,-1,2934,1593,0,2392,2425,2486,0,-1
-1,0,-1,2935,1594,0,-1,2426,2487,0,-1
-1,0,-1,2936,1594,0,2393,2427,2488,0,-1
-1,0,-1,2937,1594,0,2394,2428,2489,0,-1
-1,0,-1,2938,1595,0,2395,2429,2490,0,-1
-1,0,-1,2939,1596,0,2396,2429,2490,0,-1
-1,0,-1,2940,1596,0,2397,2429,2490,0,-1
-1,0,-1,2941,1596,0,2397,2430,2491,0,-1
-1,0,-1,2942,1597,0,2398,2431,2492,0,-1
-1,0,-1,2943,1598,0,2398,2432,2493,0,-1
-1,0,-1,2944,1598,0,2399,-1,2493,0,-1
-1,0,-1,2945,-1,0,-1,2433,2494,0,-1
-1,0,-1,2946,1598,0,2400,2434,2495,0,-1
-1,0,-1,2947,1599,0,2401,2434,2495,0,-1
-1,0,-1,2948,1599,0,2402,2434,2495,0,-1
-1,0,-1,2949,1600,0,2403,2435,2496,0,-1
-1,0,-1,2950,1600,0,2404,2436,2497,0,-1
-1,0,-1,2951,1600,0,2404,2436,2497,0,-1
-1,0,-1,2952,1600,0,2404,2437,2498,0,-1
-1,0,-1,2953,1601,0,2405,2438,2499,0,-1
-1,0,-1,2954,1601,0,2406,2438,2499,0,-1
-1,0,-1,2955,1602,0,2407,2439,2500,0,-1
-1,0,-1,2956,1602,0,2408,2440,2501,0,-1
-1,0,-1,2957,1602,0,2409,2441,2502,0,-1
-1,0,-1,2958,1603,0,2410,2442,2503,0,-1
-1,0,-1,2959,1604,0,2411,2443,2504,0,-1
-1,0,-1,2960,1604,0,2412,2444,2505,0,-1
-1,0,-1,2961,1605,0,2413,2445,2506,0,-1
-1,0,-1,2962,1605,0,2414,2446,2507,0,-1
-1,0,-1,2963,1606,0,2414,2447,2508,0,-1
-1,0,-1,2964,1607,0,2415,2448,2509,0,-1
-1,0,-1,2965,1608,0,2416,2449,2510,0,-1
-1,0,-1,2966,1609,0,2416,2450,2511,0,-1
-1,0,-1,2967,1610,0,2416,2451,2512,0,-1
-1,0,-1,2968,1611,0,2417,2452,2513,0,-1
-1,0,-1,2969,1612,0,2418,2453,2514,0,-1
-1,0,-1,2970,1613,0,2419,2454,2515,0,-1
64,0,25,2971,1614,0,2420,-1,2516,0,-1
-1,0,-1,2972,1615,0,2421,2455,2517,0,-1
-1,0,-1,2973,1616,0,2422,2456,2518,0,-1
-1,0,-1,2974,1617,0,2423,-1,2519,0,-1
-1,0,-1,2975,1618,0,2424,-1,2519,0,-1
-1,0,-1,2976,1619,0,2425,2457,2520,0,-1
-1,0,-1,2977,1620,0,2426,2458,2521,0,-1
-1,0,-1,2978,1620,0,2427,2459,2522,0,-1
65,0,26,2979,1621,0,2428,-1,2523,0,-1
-1,0,-1,2980,1621,0,-1,2460,2524,0,-1
-1,0,-1,2981,1621,0,2429,2461,2525,0,-1
-1,0,-1,2982,1621,0,2430,2462,2526,0,-1
-1,0,-1,2983,1621,0,2431,2463,2527,0,-1
-1,0,-1,2984,1621,0,2432,2464,2528,0,-1
-1,0,-1,2985,1622,0,2433,2465,2529,0,-1
-1,0,-1,2986,1623,0,2434,2466,2530,0,-1
-1,0,-1,2987,-1,0,-1,2467,2531,0,-1
-1,0,-1,2988,1624,0,2435,-1,2532,0,-1
-1,0,-1,2989,1625,0,-1,2468,2533,0,-1
-1,0,-1,2990,1626,0,2436,2469,2534,0,-1
-1,0,-1,2991,1626,0,2436,2470,2535,0,-1
-1,0,-1,2992,1627,0,2436,2471,2536,0,-1
-1,0,-1,2993,1627,0,2437,2472,2537,0,-1
-1,0,-1,2994,1627,0,2438,2473,2538,0,-1
-1,0,-1,2995,1628,0,2439,2474,2539,0,-1
-1,0,-1,2996,1628,0,2440,2475,2540,0,-1
-1,0,-1,2997,1629,0,2441,2475,2540,0,-1
-1,0,-1,2998,1630,0,2442,2476,2541,0,-1
-1,0,-1,2999,1630,0,2443,2476,2541,0,-1
-1,0,-1,3000,1630,0,2444,2476,2541,0,-1
-1,0,-1,3001,1631,0,2445,2477,2542,0,-1
-1,0,-1,3002,1632,0,2446,2478,2543,0,-1
-1,0,-1,3003,1632,0,2447,2479,2544,0,-1
-1,0,-1,3004,1632,0,2448,2479,2544,0,-1
-1,0,-1,3005,1633,0,2449,2480,2545,0,-1
-1,0,-1,3006,1634,0,2450,2481,2546,0,-1
-1,0,-1,3007,1635,0,2451,2482,2547,0,-1
-1,0,-1,3008,1636,0,2452,2483,2548,0,-1
-1,0,-1,3009,1637,0,2453,2484,2549,0,-1
-1,0,-1,3010,1637,0,2454,2485,2550,0,-1
-1,0,-1,3011,1638,0,2455,2486,2551,0,-1
-1,0,-1,3012,1639,0,2456,2487,2552,0,-1
-1,0,-1,3013,1640,0,2457,2488,2553,0,-1
-1,0,-1,3014,1641,0,2458,2489,2554,0,-1
66,0,-1,3015,1642,0,2459,2490,2555,0,-1
-1,0,-1,3016,1643,0,2460,2491,2556,0,-1
-1,0,-1,3017,1643,0,2461,-1,2556,0,-1
-1,0,-1,3018,1643,0,2462,2492,2557,0,-1
-1,0,-1,3019,1644,0,2463,2493,2558,0,-1
-1,0,-1,3020,1645,0,2463,2494,2559,0,-1
-1,0,-1,3021,1646,0,2464,2495,2560,0,-1
-1,0,-1,3022,1647,0,2465,2496,2561,0,-1
-1,0,-1,3023,1647,0,2466,2496,2561,0,-1
-1,0,-1,3024,1648,0,2467,2497,2562,0,-1
-1,0,-1,3025,1649,0,2468,2498,2563,0,-1
-1,0,-1,3026,1649,0,-1,2499,2564,0,-1
67,0,-1,3027,1650,0,2469,2500,2565,0,-1
-1,0,-1,3028,1651,0,2470,2501,2566,0,-1
-1,0,-1,3029,1652,0,2471,2502,2567,0,-1
-1,0,-1,3030,1652,0,2472,2503,2568,0,-1
-1,0,-1,3031,1653,0,2473,-1,2569,0,-1
-1,0,-1,3032,1654,0,2474,2504,2570,0,-1
-1,0,-1,3033,1654,0,2475,2505,2571,0,-1
-1,0,-1,3034,1655,0,2476,-1,2572,0,-1
-1,0,-1,3035,1656,0,2476,2505,2573,0,-1
-1,0,-1,3036,1657,0,2476,2506,2574,0,-1
-1,0,-1,3037,1657,0,2477,2507,2575,0,-1
-1,0,-1,3038,1657,0,2478,2508,2576,0,-1
-1,0,-1,3039,1658,0,2479,2509,2577,0,-1
-1,0,-1,3040,-1,0,-1,2510,2578,0,-1
-1,0,-1,3041,1659,0,2479,2511,2579,0,-1
-1,0,-1,3042,1659,0,2480,2512,2580,0,-1
-1,0,-1,3043,1660,0,-1,2513,2581,0,-1
-1,0,-1,3044,1661,0,2481,2514,2581,0,-1
-1,0,-1,3045,1662,0,2482,-1,2582,0,-1
-1,0,-1,3046,1663,0,2483,2515,2583,0,-1
-1,0,-1,3047,1663,0,2484,2516,2584,0,-1
-1,0,-1,3048,1663,0,2485,2517,2585,0,-1
-1,0,-1,3049,1663,0,-1,2517,2585,0,-1
-1,0,-1,3050,1664,0,2486,2518,2586,0,-1
-1,0,-1,3051,1664,0,2487,2519,2587,0,-1
-1,0,-1,3052,1665,0,-1,2519,2587,0,-1
-1,0,-1,3053,1665,0,2487,2519,2587,0,-1
-1,0,-1,3054,1666,0,2488,2519,2587,0,-1
68,0,27,3055,1667,0,2489,-1,2588,0,-1
-1,0,-1,3056,1667,0,2490,2519,2589,0,-1
-1,0,-1,3057,1668,0,2491,2520,2590,0,-1
-1,0,-1,3058,1669,0,2492,2521,2591,0,-1
-1,0,-1,3059,1669,0,2493,2522,2592,0,-1
-1,0,-1,3060,1669,0,2494,2523,2593,0,-1
-1,0,-1,3061,1669,0,2495,2524,2594,0,-1
-1,0,-1,3062,1669,0,2496,2525,2595,0,-1
-1,0,-1,3063,1670,0,2497,2526,2596,0,-1
-1,0,-1,3064,1671,0,2497,2527,2597,0,-1
-1,0,-1,3065,1671,0,2498,2528,2598,0,-1
-1,0,-1,3066,1672,0,2499,2529,2599,0,-1
-1,0,-1,3067,1672,0,2500,2530,2600,0,-1
-1,0,-1,3068,1673,0,2500,2531,2601,0,-1
-1,0,-1,3069,1674,0,2501,2532,2602,0,-1
-1,0,-1,3070,1674,0,2502,2533,2603,0,-1
-1,0,-1,3071,1674,0,2503,2534,2604,0,-1
-1,0,-1,3072,1674,0,2504,2535,2604,0,-1
-1,0,-1,3073,1674,0,2505,2536,2605,0,-1
-1,0,-1,3074,1674,0,2505,2536,2605,0,-1
-1,0,-1,3075,-1,0,-1,2537,2606,0,-1
-1,0,-1,3076,1675,0,2506,2538,2607,0,-1
-1,0,-1,3077,1675,0,2507,2539,2608,0,-1
-1,0,-1,3078,1675,0,2508,2540,2609,0,-1
-1,0,-1,3079,1675,0,2509,2541,2610,0,-1
-1,0,-1,3080,1675,0,2509,2542,2611,0,-1
-1,0,-1,3081,1675,0,2510,2543,2612,0,-1
-1,0,-1,3082,1675,0,2510,2543,2612,0,-1
-1,0,-1,3083,1675,0,2511,2544,2613,0,-1
-1,0,-1,3084,1676,0,2512,2545,2614,0,-1
-1,0,-1,3085,1676,0,2513,2546,2615,0,-1
-1,0,-1,3086,1676,0,2514,2547,2616,0,-1
-1,0,-1,3087,1677,0,2515,2548,2617,0,-1
-1,0,-1,3088,1677,0,2516,-1,2617,0,-1
-1,0,-1,3089,1678,0,2517,2549,2618,0,-1
-1,0,-1,3090,1679,0,2518,2550,2619,0,-1
-1,0,-1,3091,1680,0,2519,2551,2620,0,-1
-1,0,-1,3092,1680,0,-1,2552,2621,0,-1
-1,0,-1,3093,1681,0,2520,2553,2622,0,-1
-1,0,-1,3094,1682,0,2521,2554,2623,0,-1
-1,0,-1,3095,1682,0,2522,2555,2624,0,-1
-1,0,-1,3096,1682,0,2523,2556,2625,0,-1
-1,0,-1,3097,1683,0,2524,2557,2626,0,-1
-1,0,-1,3098,1683,0,2525,2558,2627,0,-1
-1,0,-1,3099,1684,0,2526,2559,2628,0,-1
-1,0,-1,3100,1684,0,2527,2560,2628,0,-1
-1,0,-1,3101,1684,0,2528,2561,2629,0,-1
-1,0,-1,3102,1684,0,2528,2561,2629,0,-1
-1,0,-1,3103,1685,0,2528,2562,2630,0,-1
-1,0,-1,3104,1686,0,2529,2563,2631,0,-1
-1,0,-1,3105,1686,0,2530,2564,2632,0,-1
-1,0,-1,3106,1686,0,2531,2565,2633,0,-1
-1,0,-1,3107,1686,0,2532,2566,2634,0,-1
-1,0,-1,3108,1687,0,2533,2567,2635,0,-1
-1,0,-1,3109,1687,0,2534,2568,2636,0,-1
-1,0,-1,3110,1687,0,2535,2568,2636,0,-1
-1,0,-1,3111,1688,0,2536,2569,2637,0,-1
-1,0,-1,3112,1689,0,2537,2570,2638,0,-1
-1,0,-1,3113,1689,0,2538,2571,2639,0,-1
-1,0,-1,3114,1689,0,2538,2572,2640,0,-1
-1,0,-1,3115,1689,0,2539,2572,2640,0,-1
-1,0,-1,3116,1690,0,2540,2573,2641,0,-1
-1,0,-1,3117,1690,0,2541,2574,2642,0,-1
-1,0,-1,3118,1690,0,2542,2575,2643,0,-1
-1,0,-1,3119,1690,0,2543,2576,2644,0,-1
-1,0,-1,3120,1691,0,2544,2577,2645,0,-1
69,0,-1,3121,1692,0,2545,2578,2646,0,-1
-1,0,-1,3122,1693,0,-1,2579,2647,0,-1
-1,0,-1,3123,1693,0,2546,2580,2648,0,-1
-1,0,-1,3124,1693,0,2547,2581,2649,0,-1
70,0,-1,3125,1694,0,2548,2582,2650,0,-1
-1,0,-1,3126,1695,0,2549,2582,2650,0,-1
-1,0,-1,3127,1696,0,2550,2583,2651,0,-1
-1,0,-1,3128,1696,0,2551,2584,2652,0,-1
-1,0,-1,3129,1697,0,2552,2584,2652,0,-1
-1,0,-1,3130,1697,0,-1,2585,2653,0,-1
-1,0,-1,3131,1697,0,2553,-1,2654,0,-1
-1,0,-1,3132,1697,0,2554,2586,2655,0,-1
-1,0,-1,3133,1698,0,2555,-1,2656,0,-1
-1,0,-1,3134,1699,0,2556,2587,2656,0,-1
-1,0,-1,3135,1700,0,-1,2588,2657,0,-1
-1,0,-1,3136,1701,0,2556,2589,2658,0,-1
-1,0,-1,3137,1702,0,2557,-1,2658,0,-1
-1,0,-1,3138,1703,0,2558,-1,2658,0,-1
-1,0,-1,3139,1704,0,-1,2590,2659,0,-1
-1,0,-1,3140,1704,0,2558,2591,2660,0,-1
-1,0,-1,3141,1704,0,2559,2592,2661,0,-1
-1,0,-1,3142,1704,0,2560,2593,2661,0,-1
-1,0,-1,3143,1705,0,2561,2594,2662,0,-1
-1,0,-1,3144,-1,0,-1,2595,2662,0,-1
-1,0,-1,3145,1705,0,2562,2596,2663,0,-1
-1,0,-1,3146,1705,0,2563,2597,2664,0,-1
-1,0,-1,3147,1706,0,2564,2598,2665,0,-1
-1,0,-1,3148,1706,0,-1,2599,2666,0,-1
-1,0,-1,3149,1706,0,2565,2600,2667,0,-1
-1,0,-1,3150,1707,0,2566,-1,2668,0,-1
-1,0,-1,3151,1708,0,2567,2601,2669,0,-1
-1,0,-1,3152,1708,0,2568,2602,2670,0,-1
-1,0,-1,3153,1709,0,2569,2603,2671,0,-1
-1,0,-1,3154,1709,0,2570,2603,2671,0,-1
-1,0,-1,3155,1709,0,2571,2603,2671,0,-1
-1,0,-1,3156,1709,0,2571,2604,2672,0,-1
-1,0,-1,3157,1710,0,2572,-1,2673,0,-1
-1,0,-1,3158,1711,0,2573,-1,2673,0,-1
-1,0,-1,3159,1711,0,2573,2604,2674,0,-1
-1,0,-1,3160,1711,0,2574,2605,2675,0,-1
-1,0,-1,3161,1711,0,-1,2606,2676,0,-1
-1,0,-1,3162,1711,0,2575,2607,2676,0,-1
-1,0,-1,3163,1712,0,2576,2608,2677,0,-1
-1,0,-1,3164,1713,0,2577,-1,2678,0,-1
-1,0,-1,3165,1714,0,2578,2609,2679,0,-1
-1,0,-1,3166,1714,0,2579,2610,2680,0,-1
-1,0,-1,3167,1714,0,2580,2610,2680,0,-1
-1,0,-1,3168,1714,0,2581,2611,2681,0,-1
-1,0,-1,3169,1715,0,2582,2612,2682,0,-1
-1,0,-1,3170,1715,0,2582,2613,2683,0,-1
