author,recipeingredient,recipeyield,preptime,cooktime,recipecategory,totaltime,recipecuisine,aggregaterating,nutrition,interactioncount
0,-1,130,-1,-1,836,-1,0,0,-1,606
0,-1,130,-1,-1,837,-1,0,0,-1,607
0,-1,130,-1,-1,838,-1,0,0,-1,607
0,-1,130,-1,-1,838,-1,0,0,-1,608
0,-1,130,-1,-1,838,-1,0,0,-1,609
0,-1,130,-1,-1,838,-1,0,0,-1,609
0,-1,130,-1,-1,838,-1,0,0,-1,609
0,-1,130,361,381,838,385,0,0,-1,609
0,-1,130,-1,-1,838,-1,0,0,-1,609
0,-1,130,-1,-1,838,-1,0,0,-1,610
0,-1,130,-1,-1,838,-1,0,0,-1,611
0,-1,130,362,382,838,385,0,0,-1,611
0,-1,130,363,382,838,386,0,0,-1,612
0,-1,130,364,383,838,387,0,0,-1,612
0,-1,130,365,384,838,388,0,0,-1,612
0,-1,130,-1,-1,838,-1,0,0,-1,613
0,-1,130,-1,-1,838,-1,0,0,-1,613
0,-1,130,-1,-1,839,-1,0,0,-1,613
0,-1,130,365,385,840,389,0,0,-1,613
0,-1,130,-1,-1,840,-1,0,0,-1,614
0,-1,131,365,386,840,390,0,0,-1,614
0,-1,132,-1,-1,840,-1,0,0,-1,615
0,-1,132,-1,-1,840,-1,0,0,-1,615
0,-1,132,-1,-1,840,-1,0,0,-1,615
0,-1,132,-1,-1,841,-1,0,0,-1,615
0,-1,132,-1,-1,842,-1,0,0,-1,615
0,-1,133,-1,-1,842,-1,0,0,-1,615
0,-1,134,-1,-1,842,-1,0,0,-1,616
0,-1,134,-1,-1,842,-1,0,0,-1,617
0,-1,134,-1,-1,842,-1,0,0,-1,617
0,-1,134,366,387,842,391,0,0,-1,617
0,-1,134,-1,-1,842,-1,0,0,-1,617
0,-1,134,-1,-1,842,-1,0,0,-1,617
0,-1,134,-1,-1,842,-1,0,0,-1,617
0,-1,134,-1,-1,842,-1,0,0,-1,617
0,-1,134,-1,-1,842,-1,0,0,-1,618
0,-1,134,-1,-1,842,-1,0,0,-1,619
0,-1,134,367,388,842,392,0,0,-1,619
0,-1,134,-1,-1,842,-1,0,0,-1,619
0,-1,134,-1,-1,842,-1,0,0,-1,619
0,-1,134,-1,-1,843,-1,0,0,-1,619
0,-1,134,-1,-1,844,-1,0,0,-1,620
0,-1,134,-1,-1,845,-1,0,0,-1,621
0,-1,134,-1,-1,846,-1,0,0,-1,622
0,-1,134,-1,-1,846,-1,0,0,-1,622
0,-1,134,-1,-1,847,-1,0,0,-1,622
0,-1,134,-1,-1,848,-1,0,0,-1,623
0,-1,134,368,389,848,393,0,0,-1,624
0,-1,134,369,390,848,394,0,0,-1,625
0,-1,134,-1,-1,848,-1,0,0,-1,626
0,-1,134,-1,-1,848,-1,0,0,-1,626
0,-1,135,370,391,848,395,0,0,-1,627
0,-1,136,-1,-1,849,-1,0,0,-1,628
0,-1,136,-1,-1,850,-1,0,0,-1,629
0,-1,136,-1,-1,850,-1,0,0,-1,629
0,-1,137,371,392,851,396,0,0,-1,630
0,-1,138,372,393,852,397,0,0,-1,630
0,-1,138,-1,-1,852,-1,0,0,-1,630
0,-1,138,372,394,852,398,0,0,-1,630
0,-1,138,-1,-1,853,-1,0,0,-1,630
0,-1,138,-1,-1,854,-1,0,0,-1,631
0,-1,138,-1,-1,854,-1,0,0,-1,632
0,-1,138,-1,-1,855,-1,0,0,-1,632
0,-1,138,-1,-1,856,-1,0,0,-1,632
0,-1,138,-1,-1,856,-1,0,0,-1,632
0,-1,138,-1,-1,856,-1,0,0,-1,632
0,-1,138,-1,-1,856,-1,0,0,-1,633
0,-1,138,-1,-1,856,-1,0,0,-1,634
0,-1,138,373,395,856,399,0,0,-1,635
0,-1,138,-1,-1,856,-1,0,0,-1,635
0,-1,138,374,396,856,400,0,0,-1,636
0,-1,138,375,397,856,401,0,0,-1,636
0,-1,138,-1,-1,856,-1,0,0,-1,637
0,-1,138,376,397,856,402,0,0,-1,638
0,-1,138,-1,-1,857,-1,0,0,-1,638
0,-1,139,-1,-1,857,-1,0,0,-1,638
0,-1,140,377,398,858,403,0,0,-1,638
0,-1,140,-1,-1,859,-1,0,0,-1,638
0,-1,140,-1,-1,860,-1,0,0,-1,638
0,-1,140,-1,-1,860,-1,0,0,-1,639
0,-1,140,-1,-1,860,-1,0,0,-1,639
0,-1,140,-1,-1,861,-1,0,0,-1,640
0,-1,140,378,399,862,404,0,0,-1,640
0,-1,140,-1,-1,862,-1,0,0,-1,640
0,-1,140,-1,-1,862,-1,0,0,-1,640
0,-1,140,378,400,862,405,0,0,-1,640
0,-1,140,-1,-1,862,-1,0,0,-1,640
0,-1,140,-1,-1,862,-1,0,0,-1,641
0,-1,140,-1,-1,862,-1,0,0,-1,642
0,-1,140,-1,-1,862,-1,0,0,-1,642
0,-1,140,-1,-1,863,-1,0,0,-1,642
0,-1,140,-1,-1,863,-1,0,0,-1,642
0,-1,140,-1,-1,864,-1,0,0,-1,643
0,-1,140,-1,-1,865,-1,0,0,-1,644
0,-1,140,-1,-1,865,-1,0,0,-1,644
0,-1,140,379,401,866,405,0,0,-1,644
0,-1,140,-1,-1,867,-1,0,0,-1,644
0,-1,140,-1,-1,867,-1,0,0,-1,644
0,-1,140,-1,-1,867,-1,0,0,-1,644
0,-1,140,-1,-1,867,-1,0,0,-1,644
0,-1,140,-1,-1,867,-1,0,0,-1,644
0,-1,140,380,402,867,406,0,0,-1,644
0,-1,140,-1,-1,868,-1,0,0,-1,644
0,-1,140,-1,-1,869,-1,0,0,-1,644
0,-1,140,380,403,869,407,0,0,-1,645
0,-1,140,-1,-1,869,-1,0,0,-1,646
0,-1,140,-1,-1,870,-1,0,0,-1,646
0,-1,140,-1,-1,871,-1,0,0,-1,647
0,-1,140,-1,-1,872,-1,0,0,-1,648
0,-1,140,-1,-1,873,-1,0,0,-1,648
0,-1,140,381,404,874,408,0,0,-1,648
0,-1,140,-1,-1,875,-1,0,0,-1,648
0,-1,140,-1,-1,876,-1,0,0,-1,648
0,-1,140,382,405,877,409,0,0,-1,648
0,-1,140,-1,-1,878,-1,0,0,-1,648
0,-1,140,-1,-1,879,-1,0,0,-1,648
0,-1,140,-1,-1,880,-1,0,0,-1,648
0,-1,140,-1,-1,881,-1,0,0,-1,648
0,-1,140,-1,-1,881,-1,0,0,-1,648
0,-1,140,-1,-1,881,-1,0,0,-1,648
0,-1,140,383,406,881,410,0,0,-1,649
0,-1,140,-1,-1,881,-1,0,0,-1,650
0,-1,140,-1,-1,882,-1,0,0,-1,650
0,-1,140,-1,-1,882,-1,0,0,-1,651
0,-1,140,-1,-1,882,-1,0,0,-1,651
0,-1,140,-1,-1,883,-1,0,0,-1,652
0,-1,140,384,407,883,411,0,0,-1,652
0,-1,140,-1,-1,883,-1,0,0,-1,652
0,-1,140,-1,-1,884,-1,0,0,-1,653
0,-1,140,-1,-1,885,-1,0,0,-1,654
0,-1,140,-1,-1,886,-1,0,0,-1,654
0,-1,140,-1,-1,887,-1,0,0,-1,654
0,-1,140,-1,-1,887,-1,0,0,-1,654
0,-1,140,-1,-1,888,-1,0,0,-1,654
0,-1,140,-1,-1,889,-1,0,0,-1,655
0,-1,140,-1,-1,889,-1,0,0,-1,656
0,-1,140,385,408,889,412,0,0,-1,656
0,-1,140,-1,-1,889,-1,0,0,-1,656
0,-1,140,386,409,890,413,0,0,-1,657
0,-1,140,387,410,891,414,0,0,-1,658
0,-1,140,-1,-1,891,-1,0,0,-1,658
0,-1,140,-1,-1,891,-1,0,0,-1,658
0,-1,140,-1,-1,891,-1,0,0,-1,658
0,-1,140,-1,-1,891,-1,0,0,-1,659
0,-1,140,-1,-1,891,-1,0,0,-1,660
0,-1,140,-1,-1,891,-1,0,0,-1,660
0,-1,140,-1,-1,891,-1,0,0,-1,660
0,-1,140,388,411,891,415,0,0,-1,660
0,-1,140,-1,-1,891,-1,0,0,-1,660
0,-1,140,-1,-1,891,-1,0,0,-1,660
0,-1,140,-1,-1,891,-1,0,0,-1,660
0,-1,140,-1,-1,891,-1,0,0,-1,660
0,-1,140,-1,-1,892,-1,0,0,-1,661
0,-1,140,389,412,893,416,0,0,-1,662
0,-1,140,-1,-1,893,-1,0,0,-1,662
0,-1,140,390,413,893,417,0,0,-1,662
0,-1,140,-1,-1,894,-1,0,0,-1,662
0,-1,140,-1,-1,895,-1,0,0,-1,662
0,-1,140,-1,-1,895,-1,0,0,-1,662
0,-1,140,-1,-1,895,-1,0,0,-1,662
0,-1,140,-1,-1,895,-1,0,0,-1,662
0,-1,140,-1,-1,896,-1,0,0,-1,662
0,-1,140,-1,-1,897,-1,0,0,-1,662
0,-1,140,-1,-1,898,-1,0,0,-1,662
0,-1,140,-1,-1,899,-1,0,0,-1,662
0,-1,140,391,414,900,418,0,0,-1,662
0,-1,140,-1,-1,901,-1,0,0,-1,662
0,-1,140,-1,-1,902,-1,0,0,-1,662
0,27,140,-1,-1,902,-1,0,0,-1,662
0,-1,140,-1,-1,903,-1,0,0,-1,662
0,-1,140,-1,-1,903,-1,0,0,-1,662
0,-1,140,-1,-1,903,-1,0,0,-1,663
0,28,140,-1,-1,904,-1,0,0,-1,664
0,-1,140,-1,-1,905,-1,0,0,-1,664
0,-1,140,-1,-1,906,-1,0,0,-1,664
0,-1,140,-1,-1,907,-1,0,0,-1,664
0,-1,140,-1,-1,907,-1,0,0,-1,664
0,-1,140,-1,-1,907,-1,0,0,-1,664
0,-1,140,-1,-1,907,-1,0,0,-1,665
0,-1,140,392,415,907,419,0,0,-1,666
0,-1,140,-1,-1,908,-1,0,0,-1,666
0,-1,140,392,416,909,420,0,0,-1,666
0,-1,140,-1,-1,909,-1,0,0,-1,666
0,-1,140,-1,-1,909,-1,0,0,-1,666
0,-1,140,-1,-1,909,-1,0,0,-1,666
0,-1,140,-1,-1,909,-1,0,0,-1,666
0,-1,140,-1,-1,909,-1,0,0,-1,666
0,-1,140,-1,-1,909,-1,0,0,-1,667
0,-1,140,-1,-1,910,-1,0,0,-1,668
0,-1,140,-1,-1,911,-1,0,0,-1,669
0,-1,140,-1,-1,911,-1,0,0,-1,670
0,-1,141,393,417,911,421,0,0,-1,671
0,-1,142,394,418,911,422,0,0,-1,672
0,-1,142,395,419,911,423,0,0,-1,673
0,29,142,-1,-1,912,-1,0,0,-1,673
0,-1,142,-1,-1,912,-1,0,0,-1,674
0,-1,142,-1,-1,913,-1,0,0,-1,674
0,-1,142,-1,-1,913,-1,0,0,-1,674
0,-1,142,-1,-1,914,-1,0,0,-1,674
0,30,142,-1,-1,914,-1,0,0,-1,675
0,-1,142,-1,-1,915,-1,0,0,-1,675
0,-1,142,-1,-1,915,-1,0,0,-1,676
0,-1,142,-1,-1,915,-1,0,0,-1,676
0,-1,142,-1,-1,915,-1,0,0,-1,677
0,-1,142,-1,-1,916,-1,0,0,-1,678
0,-1,142,-1,-1,917,-1,0,0,-1,679
0,-1,142,-1,-1,918,-1,0,0,-1,679
0,-1,142,396,420,919,424,0,0,-1,679
0,-1,142,-1,-1,920,-1,0,0,-1,679
0,-1,142,-1,-1,921,-1,0,0,-1,679
0,-1,142,-1,-1,922,-1,0,0,-1,680
0,-1,142,-1,-1,922,-1,0,0,-1,681
0,-1,142,-1,-1,922,-1,0,0,-1,681
0,-1,142,-1,-1,923,-1,0,0,-1,681
0,-1,142,-1,-1,924,-1,0,0,-1,682
0,-1,142,-1,-1,925,-1,0,0,-1,683
0,-1,142,-1,-1,926,-1,0,0,-1,684
0,-1,142,397,421,927,425,0,0,-1,685
0,-1,142,-1,-1,928,-1,0,0,-1,686
0,-1,142,397,422,929,426,0,0,-1,687
0,-1,142,-1,-1,929,-1,0,0,-1,687
0,-1,142,-1,-1,929,-1,0,0,-1,687
0,-1,142,398,423,929,427,0,0,-1,687
0,-1,142,-1,-1,929,-1,0,0,-1,687
0,-1,142,-1,-1,929,-1,0,0,-1,687
0,-1,142,-1,-1,930,-1,0,0,-1,687
0,-1,142,-1,-1,931,-1,0,0,-1,687
0,-1,142,-1,-1,932,-1,0,0,-1,687
0,-1,142,-1,-1,933,-1,0,0,-1,687
0,-1,142,-1,-1,934,-1,0,0,-1,687
0,-1,142,-1,-1,934,-1,0,0,-1,688
0,-1,142,-1,-1,934,-1,0,0,-1,689
0,-1,142,-1,-1,934,-1,0,0,-1,690
0,-1,142,-1,-1,935,-1,0,0,-1,690
0,-1,142,-1,-1,936,-1,0,0,-1,690
0,-1,142,-1,-1,936,-1,0,0,-1,691
0,-1,142,-1,-1,937,-1,0,0,-1,692
0,-1,142,-1,-1,938,-1,0,0,-1,692
0,-1,142,-1,-1,939,-1,0,0,-1,692
0,-1,142,399,424,940,428,0,0,-1,693
0,-1,142,-1,-1,941,-1,0,0,-1,693
0,-1,142,-1,-1,941,-1,0,0,-1,693
0,-1,142,-1,-1,941,-1,0,0,-1,694
0,-1,142,400,425,941,429,0,0,-1,695
0,-1,142,-1,-1,942,-1,0,0,-1,695
0,-1,142,-1,-1,943,-1,0,0,-1,695
0,-1,142,401,426,944,430,0,0,-1,696
0,-1,142,-1,-1,945,-1,0,0,-1,697
0,-1,142,-1,-1,945,-1,0,0,-1,698
0,-1,142,-1,-1,946,-1,0,0,-1,699
0,-1,142,-1,-1,947,-1,0,0,-1,699
0,-1,142,-1,-1,948,-1,0,0,-1,699
0,-1,142,401,427,948,431,0,0,-1,700
0,-1,142,-1,-1,948,-1,0,0,-1,701
0,-1,142,-1,-1,948,-1,0,0,-1,701
0,-1,142,-1,-1,948,-1,0,0,-1,701
0,-1,142,-1,-1,948,-1,0,0,-1,701
0,-1,142,-1,-1,948,-1,0,0,-1,702
0,-1,142,-1,-1,948,-1,0,0,-1,703
0,-1,142,-1,-1,948,-1,0,0,-1,703
0,-1,142,402,428,948,432,0,0,-1,704
0,-1,142,403,429,948,433,0,0,-1,705
0,-1,142,-1,-1,948,-1,0,0,-1,705
0,-1,142,-1,-1,948,-1,0,0,-1,705
0,-1,142,-1,-1,948,-1,0,0,-1,705
0,-1,142,-1,-1,948,-1,0,0,-1,706
0,-1,142,-1,-1,948,-1,0,0,-1,706
0,-1,142,-1,-1,948,-1,0,0,-1,707
0,-1,142,-1,-1,948,-1,0,0,-1,707
0,-1,142,-1,-1,949,-1,0,0,-1,707
0,-1,142,-1,-1,950,-1,0,0,-1,707
0,-1,143,-1,-1,951,-1,0,0,-1,707
0,-1,144,-1,-1,952,-1,0,0,-1,707
0,-1,144,404,429,952,434,0,0,-1,708
0,-1,144,-1,-1,952,-1,0,0,-1,709
0,-1,144,-1,-1,952,-1,0,0,-1,709
0,-1,144,-1,-1,952,-1,0,0,-1,709
0,-1,144,-1,-1,952,-1,0,0,-1,710
0,-1,144,-1,-1,952,-1,0,0,-1,711
0,-1,144,-1,-1,953,-1,0,0,-1,711
0,-1,144,-1,-1,953,-1,0,0,-1,711
0,-1,144,-1,-1,954,-1,0,0,-1,711
0,-1,144,-1,-1,955,-1,0,0,-1,711
0,-1,144,-1,-1,956,-1,0,0,-1,711
0,-1,144,-1,-1,956,-1,0,0,-1,712
0,-1,144,405,430,956,435,0,0,-1,713
0,-1,144,-1,-1,956,-1,0,0,-1,713
0,-1,144,406,430,956,436,0,0,-1,714
0,-1,144,-1,-1,956,-1,0,0,-1,715
0,-1,145,407,431,957,437,0,0,-1,715
0,-1,146,-1,-1,958,-1,0,0,-1,715
0,-1,146,-1,-1,959,-1,0,0,-1,715
0,-1,146,-1,-1,960,-1,0,0,-1,715
0,-1,146,408,432,960,438,0,0,-1,715
0,-1,146,-1,-1,961,-1,0,0,-1,716
0,-1,146,-1,-1,962,-1,0,0,-1,717
0,-1,146,-1,-1,963,-1,0,0,-1,717
0,-1,146,-1,-1,964,-1,0,0,-1,718
0,-1,146,409,432,964,439,0,0,-1,718
0,-1,146,410,433,965,440,0,0,-1,719
0,-1,146,411,434,966,441,0,0,-1,719
0,-1,146,412,434,966,442,0,0,-1,720
0,-1,146,412,435,966,443,0,0,-1,721
0,-1,146,413,436,966,444,0,0,-1,721
0,-1,146,414,437,966,-1,0,0,-1,721
0,-1,146,-1,-1,966,-1,0,0,-1,722
0,-1,146,-1,-1,967,-1,0,0,-1,723
0,-1,146,-1,-1,968,-1,0,0,-1,724
0,-1,146,-1,-1,968,-1,0,0,-1,725
0,-1,146,-1,-1,968,-1,0,0,-1,726
0,-1,146,-1,-1,968,-1,0,0,-1,727
0,-1,146,-1,-1,969,-1,0,0,-1,727
0,-1,147,-1,-1,970,-1,0,0,-1,727
0,-1,148,-1,-1,971,-1,0,0,-1,727
0,-1,148,-1,-1,972,-1,0,0,-1,727
0,-1,148,-1,-1,973,-1,0,0,-1,727
0,-1,148,-1,-1,974,-1,0,0,-1,728
0,-1,148,-1,-1,974,-1,0,0,-1,729
0,-1,148,-1,-1,974,-1,0,0,-1,729
0,-1,148,-1,-1,975,-1,0,0,-1,730
0,-1,148,-1,-1,976,-1,0,0,-1,731
0,-1,148,-1,-1,977,-1,0,0,-1,731
0,-1,148,-1,-1,978,-1,0,0,-1,731
0,-1,148,415,438,979,445,0,0,-1,731
0,-1,148,-1,-1,979,-1,0,0,-1,731
0,-1,148,-1,-1,979,-1,0,0,-1,732
0,-1,148,-1,-1,979,-1,0,0,-1,732
0,-1,148,-1,-1,979,-1,0,0,-1,733
0,31,148,-1,-1,980,-1,0,0,-1,733
0,-1,148,-1,-1,981,-1,0,0,-1,733
0,-1,148,416,439,982,445,0,0,-1,733
0,-1,148,-1,-1,982,-1,0,0,-1,733
0,-1,148,417,440,982,446,0,0,-1,733
0,-1,148,-1,-1,982,-1,0,0,-1,733
0,-1,148,-1,-1,982,-1,0,0,-1,733
0,-1,148,417,441,982,447,0,0,-1,733
0,-1,148,-1,-1,983,-1,0,0,-1,733
0,-1,148,417,442,984,448,0,0,-1,733
0,-1,148,418,443,985,449,0,0,-1,733
0,-1,148,-1,-1,986,-1,0,0,-1,733
0,-1,148,419,444,987,450,0,0,-1,733
0,-1,148,420,445,987,451,0,0,-1,733
0,-1,148,421,446,987,-1,0,0,-1,733
0,-1,148,422,447,987,452,0,0,-1,733
0,-1,148,-1,-1,987,-1,0,0,-1,733
0,-1,148,423,447,988,453,0,0,-1,733
0,-1,149,-1,-1,989,-1,0,0,-1,733
0,-1,150,-1,-1,990,-1,0,0,-1,733
0,-1,150,-1,-1,991,-1,0,0,-1,733
0,-1,150,-1,-1,-1,-1,0,0,-1,733
0,-1,150,-1,-1,991,-1,0,0,-1,733
0,-1,150,-1,-1,992,-1,0,0,-1,734
0,-1,150,-1,-1,993,-1,0,0,-1,735
0,-1,150,-1,-1,994,-1,0,0,-1,735
0,-1,150,-1,-1,994,-1,0,0,-1,736
0,32,150,-1,-1,995,-1,0,0,-1,737
0,-1,150,-1,-1,995,-1,0,0,-1,738
0,-1,150,-1,-1,996,-1,0,0,-1,739
0,-1,150,-1,-1,997,-1,0,0,-1,739
0,-1,150,-1,-1,997,-1,0,0,-1,740
0,-1,150,424,448,997,453,0,0,-1,740
0,-1,150,425,449,997,454,0,0,-1,741
0,-1,150,-1,-1,997,-1,0,0,-1,741
0,-1,150,-1,-1,997,-1,0,0,-1,741
0,-1,150,-1,-1,998,-1,0,0,-1,742
0,-1,150,-1,-1,999,-1,0,0,-1,743
0,-1,150,-1,-1,1000,-1,0,0,-1,744
0,-1,150,-1,-1,1001,-1,0,0,-1,744
0,-1,150,-1,-1,1002,-1,0,0,-1,745
0,-1,150,-1,-1,1002,-1,0,0,-1,745
0,-1,150,426,450,1003,455,0,0,-1,745
0,-1,150,-1,-1,1004,-1,0,0,-1,746
0,-1,150,427,451,1004,456,0,0,-1,747
0,-1,150,428,452,1004,457,0,0,-1,747
0,-1,150,-1,-1,1004,-1,0,0,-1,747
0,-1,150,-1,-1,1004,-1,0,0,-1,747
0,-1,150,429,453,1005,458,0,0,-1,747
0,-1,150,-1,-1,1006,-1,0,0,-1,747
0,-1,150,-1,-1,1006,-1,0,0,-1,747
0,-1,150,-1,-1,1007,-1,0,0,-1,747
0,-1,150,429,454,1008,459,0,0,-1,747
0,33,150,-1,-1,1009,-1,0,0,-1,747
0,-1,150,-1,-1,1010,-1,0,0,-1,747
0,-1,150,-1,-1,1011,-1,0,0,-1,747
0,-1,150,-1,-1,1012,-1,0,0,-1,748
0,-1,150,-1,-1,1012,-1,0,0,-1,749
0,-1,150,-1,-1,1012,-1,0,0,-1,750
0,-1,150,-1,-1,1013,-1,0,0,-1,750
0,-1,150,430,454,1014,460,0,0,-1,750
0,-1,151,-1,-1,1015,-1,0,0,-1,750
0,-1,152,-1,-1,1016,-1,0,0,-1,751
0,-1,152,-1,-1,1017,-1,0,0,-1,752
0,-1,152,431,454,1018,461,0,0,-1,752
0,-1,152,-1,-1,1018,-1,0,0,-1,753
0,-1,152,-1,-1,1018,-1,0,0,-1,754
0,-1,152,432,455,1018,462,0,0,-1,754
0,-1,152,-1,-1,1018,-1,0,0,-1,754
0,-1,152,-1,-1,1018,-1,0,0,-1,754
0,-1,152,-1,-1,1018,-1,0,0,-1,754
0,-1,152,-1,-1,1018,-1,0,0,-1,754
0,-1,152,-1,-1,1019,-1,0,0,-1,755
0,-1,152,-1,-1,1019,-1,0,0,-1,756
0,-1,152,433,456,1020,463,0,0,-1,757
0,-1,152,434,457,1020,464,0,0,-1,758
0,-1,152,435,458,1020,465,0,0,-1,758
0,-1,152,-1,-1,1020,-1,0,0,-1,759
0,-1,152,-1,-1,1020,-1,0,0,-1,760
0,-1,153,436,459,1021,466,0,0,-1,761
0,-1,154,-1,-1,1021,-1,0,0,-1,762
0,-1,154,-1,-1,1022,-1,0,0,-1,763
0,-1,154,437,460,1023,467,0,0,-1,763
0,-1,154,-1,-1,1023,-1,0,0,-1,764
0,-1,154,-1,-1,1023,-1,0,0,-1,765
0,-1,154,438,461,1023,468,0,0,-1,765
0,-1,154,-1,-1,1023,-1,0,0,-1,765
0,-1,154,-1,-1,1023,-1,0,0,-1,765
0,34,154,-1,-1,1024,-1,0,0,-1,765
0,-1,154,-1,-1,1025,-1,0,0,-1,765
0,-1,154,-1,-1,1026,-1,0,0,-1,765
0,-1,154,-1,-1,1026,-1,0,0,-1,765
0,-1,154,439,462,1026,469,0,0,-1,765
0,-1,154,440,463,1026,470,0,0,-1,765
0,-1,154,441,464,1026,471,0,0,-1,766
0,-1,154,442,464,1026,472,0,0,-1,767
0,-1,154,443,465,1027,473,0,0,-1,767
0,-1,154,443,466,1028,474,0,0,-1,768
0,-1,154,-1,-1,1029,-1,0,0,-1,769
0,-1,154,-1,-1,1030,-1,0,0,-1,769
0,-1,154,-1,-1,1031,-1,0,0,-1,769
0,-1,154,443,467,1031,475,0,0,-1,770
0,-1,154,-1,-1,1031,-1,0,0,-1,771
0,-1,154,-1,-1,1031,-1,0,0,-1,771
0,-1,154,444,468,1031,476,0,0,-1,772
0,-1,155,445,469,1032,477,0,0,-1,773
0,-1,156,-1,-1,1033,-1,0,0,-1,774
0,-1,157,446,470,1034,478,0,0,-1,775
0,-1,158,447,471,1035,479,0,0,-1,775
0,-1,158,-1,-1,1036,-1,0,0,-1,775
0,-1,158,-1,-1,1036,-1,0,0,-1,775
0,-1,158,-1,-1,1036,-1,0,0,-1,775
0,-1,158,448,472,1037,480,0,0,-1,776
0,-1,158,-1,-1,1038,-1,0,0,-1,777
0,-1,158,-1,-1,1039,-1,0,0,-1,777
0,-1,158,-1,-1,1040,-1,0,0,-1,777
0,-1,158,-1,-1,1040,-1,0,0,-1,777
0,-1,158,449,473,1040,481,0,0,-1,778
0,-1,158,450,473,1041,482,0,0,-1,779
0,-1,158,-1,-1,1042,-1,0,0,-1,779
0,-1,158,-1,-1,1043,-1,0,0,-1,779
0,-1,158,451,474,1044,483,0,0,-1,779
0,-1,158,-1,-1,1044,-1,0,0,-1,779
0,-1,158,-1,-1,1044,-1,0,0,-1,780
0,-1,158,-1,-1,1044,-1,0,0,-1,781
0,-1,158,-1,-1,1045,-1,0,0,-1,782
0,-1,158,452,475,1046,484,0,0,-1,782
0,-1,158,-1,-1,1046,-1,0,0,-1,783
0,-1,158,-1,-1,1046,-1,0,0,-1,784
0,-1,158,-1,-1,1047,-1,0,0,-1,784
0,-1,158,-1,-1,1048,-1,0,0,-1,784
0,-1,158,-1,-1,1049,-1,0,0,-1,784
0,-1,158,453,476,1050,485,0,0,-1,784
0,-1,158,-1,-1,1050,-1,0,0,-1,785
0,-1,158,-1,-1,1050,-1,0,0,-1,786
0,-1,158,-1,-1,1051,-1,0,0,-1,787
0,-1,158,453,477,1052,486,0,0,-1,787
0,-1,158,-1,478,1053,-1,0,0,-1,788
0,-1,158,-1,-1,1054,-1,0,0,-1,789
0,-1,158,-1,-1,1055,-1,0,0,-1,789
0,-1,159,454,479,1055,487,0,0,-1,789
0,-1,160,455,480,1055,488,0,0,-1,789
0,-1,160,-1,-1,1055,-1,0,0,-1,790
0,-1,160,-1,-1,1055,-1,0,0,-1,791
0,-1,161,456,481,1055,489,0,0,-1,791
0,-1,162,-1,-1,1055,-1,0,0,-1,791
0,-1,162,-1,-1,1055,-1,0,0,-1,791
0,-1,162,-1,-1,1055,-1,0,0,-1,792
0,-1,162,457,482,1056,490,0,0,-1,793
0,-1,162,-1,-1,1057,-1,0,0,-1,794
0,-1,162,-1,-1,1058,-1,0,0,-1,794
0,-1,162,-1,-1,1058,-1,0,0,-1,794
0,-1,162,-1,-1,1058,-1,0,0,-1,794
0,-1,162,-1,-1,1059,-1,0,0,-1,794
0,-1,162,-1,-1,1059,-1,0,0,-1,794
0,-1,162,-1,-1,1059,-1,0,0,-1,794
0,-1,162,-1,-1,1059,-1,0,0,-1,794
0,-1,162,-1,-1,1060,-1,0,0,-1,794
0,-1,162,-1,-1,1061,-1,0,0,-1,794
0,-1,162,-1,-1,1061,-1,0,0,-1,794
0,-1,162,-1,-1,1061,-1,0,0,-1,794
0,-1,162,-1,-1,1061,-1,0,0,-1,794
0,-1,162,-1,-1,1061,-1,0,0,-1,795
0,-1,162,-1,-1,1062,-1,0,0,-1,796
0,-1,162,-1,-1,1063,-1,0,0,-1,796
0,-1,162,-1,-1,1064,-1,0,0,-1,797
0,-1,162,458,483,1064,491,0,0,-1,797
0,-1,162,-1,-1,1065,-1,0,0,-1,798
0,-1,162,-1,-1,1066,-1,0,0,-1,798
0,-1,162,-1,-1,1066,-1,0,0,-1,798
0,-1,162,-1,-1,1067,-1,0,0,-1,798
0,-1,162,-1,-1,1068,-1,0,0,-1,798
0,-1,162,-1,-1,1069,-1,0,0,-1,798
0,-1,163,459,484,1070,492,0,0,-1,798
0,-1,163,460,485,1071,493,0,0,-1,798
0,-1,164,-1,-1,1071,-1,0,0,-1,799
0,-1,165,461,486,1071,494,0,0,-1,800
0,-1,166,-1,-1,1071,-1,0,0,-1,800
0,-1,166,461,487,1071,495,0,0,-1,800
0,-1,166,-1,-1,1072,-1,0,0,-1,801
0,-1,166,462,488,1073,496,0,0,-1,801
0,-1,166,-1,-1,1074,-1,0,0,-1,802
0,-1,166,-1,-1,1075,-1,0,0,-1,802
0,-1,166,-1,-1,1075,-1,0,0,-1,802
0,-1,166,-1,-1,1075,-1,0,0,-1,802
0,-1,166,-1,-1,1075,-1,0,0,-1,803
0,-1,166,-1,-1,1075,-1,0,0,-1,804
0,-1,166,-1,-1,1075,-1,0,0,-1,805
0,-1,166,-1,-1,1075,-1,0,0,-1,805
0,-1,166,-1,-1,1076,-1,0,0,-1,805
0,-1,166,-1,-1,1077,-1,0,0,-1,805
0,-1,166,463,489,1077,497,0,0,-1,805
0,-1,167,-1,-1,1077,-1,0,0,-1,805
0,-1,168,-1,-1,1078,-1,0,0,-1,805
0,-1,168,464,490,1079,498,0,0,-1,805
0,-1,168,-1,-1,1079,-1,0,0,-1,805
