name,recipeinstructions,author,recipeingredient,recipeyield,preptime,keywords,aggregaterating,nutrition,inlanguage,yield
12537,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12538,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12539,-1,1,-1,-1,5528,-1,-1,-1,1,-1
12540,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12541,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12542,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12543,-1,1,-1,3859,5529,-1,-1,-1,1,3833
12544,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12545,-1,1,-1,-1,5530,-1,-1,-1,1,-1
12546,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12547,-1,1,-1,-1,5531,-1,-1,-1,1,-1
12548,-1,1,-1,3860,5532,-1,-1,-1,1,3834
12549,-1,1,-1,3861,5532,-1,-1,-1,1,3835
12550,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12551,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12552,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12553,-1,1,-1,3862,5532,-1,-1,-1,1,3836
12554,-1,1,-1,3863,-1,801,-1,-1,1,3837
12555,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12556,-1,1,-1,-1,-1,802,-1,-1,1,-1
12557,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12558,-1,1,-1,3864,5533,-1,-1,-1,1,3838
12559,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12560,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12561,-1,1,-1,3865,5534,-1,-1,-1,1,3839
12562,-1,1,-1,-1,5535,-1,-1,-1,1,-1
12563,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12564,-1,1,-1,-1,-1,803,-1,-1,1,-1
12565,-1,1,-1,3866,5536,-1,-1,-1,1,3840
12566,-1,1,-1,3867,5537,-1,-1,-1,1,3841
12567,-1,1,-1,3868,5538,-1,-1,-1,1,3842
12568,-1,1,-1,3869,5539,-1,-1,-1,1,3843
12569,-1,1,-1,-1,5540,-1,-1,-1,1,-1
12570,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12571,-1,1,-1,3870,5541,-1,-1,-1,1,3844
12572,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12573,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12574,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12575,-1,1,-1,3871,5542,-1,-1,-1,1,3845
12576,-1,1,-1,3872,5543,-1,-1,-1,1,3846
12577,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12578,-1,1,-1,3873,5544,-1,-1,-1,1,3847
12579,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12580,-1,1,-1,3874,5545,-1,-1,-1,1,3848
12581,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12582,-1,1,-1,3875,-1,-1,-1,-1,1,3849
12583,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12584,-1,1,-1,3876,5546,-1,-1,-1,1,3850
12585,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12586,-1,1,-1,3877,-1,-1,-1,-1,1,3851
12587,-1,1,-1,-1,5546,-1,-1,-1,1,-1
12588,-1,1,-1,-1,5547,-1,-1,-1,1,-1
12589,-1,1,-1,3878,5548,-1,-1,-1,1,3852
12590,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12591,-1,1,-1,3879,5549,804,-1,-1,1,3853
12592,-1,1,-1,3879,5550,-1,-1,-1,1,3853
12593,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12594,-1,1,-1,-1,-1,805,-1,-1,1,-1
12595,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12596,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12597,-1,1,-1,-1,5550,-1,-1,-1,1,-1
12598,-1,1,-1,3880,5551,-1,-1,-1,1,3854
12599,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12600,-1,1,-1,3881,5552,-1,-1,-1,1,3855
12601,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12602,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12603,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12604,-1,1,-1,3882,5553,-1,-1,-1,1,3856
12605,-1,1,-1,3883,5554,-1,-1,-1,1,3857
12606,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12607,-1,1,-1,3884,5555,-1,-1,-1,1,3858
12608,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12609,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12610,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12611,-1,1,-1,3885,5556,806,-1,-1,1,3859
12612,-1,1,-1,3886,5557,807,-1,-1,1,3860
12613,-1,1,-1,3887,5558,-1,-1,-1,1,3861
12614,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12615,-1,1,-1,3888,5559,-1,-1,-1,1,3862
12616,-1,1,-1,-1,-1,808,-1,-1,1,-1
12617,-1,1,-1,-1,5560,-1,-1,-1,1,-1
12618,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12619,-1,1,-1,-1,-1,-1,-1,-1,1,-1
12620,-1,1,-1,3889,5561,-1,-1,-1,1,3863
