author,datepublished,recipeyield,preptime,cooktime,recipecategory,totaltime,datemodified,publisher,isaccessibleforfree
0,650,371,443,-1,476,498,-1,0,0
0,651,372,444,364,477,499,-1,0,0
0,652,373,445,-1,478,500,-1,0,0
0,653,374,446,-1,478,501,375,0,0
0,654,375,447,-1,479,502,-1,0,0
0,655,376,448,365,480,503,-1,0,0
0,656,377,449,-1,481,504,376,0,0
0,657,378,450,366,482,505,377,0,0
0,658,378,-1,-1,483,-1,378,0,0
0,659,378,-1,-1,484,-1,379,0,0
0,660,378,451,367,485,506,380,0,0
0,661,379,452,368,486,507,-1,0,0
0,662,380,452,369,486,508,381,0,0
0,663,381,453,370,487,509,382,0,0
0,664,382,454,371,488,510,383,0,0
0,665,383,455,372,488,511,384,0,0
0,666,383,456,373,488,512,-1,0,0
0,667,383,457,374,488,513,385,0,0
0,668,383,458,375,488,514,386,0,0
0,669,384,459,376,488,515,387,0,0
0,670,385,460,377,489,516,388,0,0
0,671,386,461,378,490,517,-1,0,0
0,672,387,462,379,491,518,-1,0,0
0,673,387,463,380,492,519,389,0,0
0,674,388,464,-1,492,520,-1,0,0
0,675,389,465,-1,493,521,390,0,0
0,676,390,-1,-1,493,-1,-1,0,0
0,677,390,-1,-1,493,-1,-1,0,0
0,678,391,466,381,494,522,391,0,0
0,679,392,467,382,495,523,392,0,0
0,680,392,468,383,495,524,393,0,0
0,681,392,469,-1,496,525,394,0,0
0,682,-1,-1,-1,497,-1,395,0,0
0,683,393,470,-1,498,526,396,0,0
0,684,394,471,384,499,527,397,0,0
0,685,394,472,385,500,528,398,0,0
0,686,395,473,-1,500,529,-1,0,0
0,687,395,474,-1,501,530,399,0,0
0,688,396,475,385,502,531,400,0,0
0,689,397,476,386,503,532,-1,0,0
0,690,398,477,-1,504,533,401,0,0
0,691,399,477,386,505,534,402,0,0
0,692,400,478,387,505,535,403,0,0
0,693,400,479,388,506,536,-1,0,0
0,694,401,480,389,507,537,404,0,0
0,695,401,481,390,508,538,405,0,0
0,696,402,482,391,509,539,406,0,0
0,697,402,483,392,509,540,407,0,0
0,698,403,484,-1,510,541,408,0,0
0,699,404,485,393,511,542,409,0,0
0,700,405,-1,-1,512,-1,-1,0,0
0,701,406,486,394,512,543,410,0,0
0,702,407,487,395,513,544,411,0,0
0,703,407,488,-1,514,545,412,0,0
0,704,407,-1,-1,515,-1,-1,0,0
0,705,408,489,-1,516,546,-1,0,0
0,706,408,-1,-1,517,-1,-1,0,0
0,707,409,490,395,518,547,413,0,0
0,708,410,491,396,519,548,-1,0,0
0,709,411,492,397,520,549,414,0,0
0,710,412,493,398,520,550,415,0,0
0,711,413,494,399,521,551,-1,0,0
0,712,413,495,400,522,552,-1,0,0
0,713,414,496,401,523,553,416,0,0
0,714,415,497,402,524,554,417,0,0
0,715,415,498,403,525,554,418,0,0
0,716,-1,-1,-1,526,-1,-1,0,0
0,717,415,-1,-1,527,-1,-1,0,0
0,718,415,498,404,527,555,-1,0,0
0,719,416,499,-1,527,556,419,0,0
0,720,417,500,405,528,557,-1,0,0
0,721,418,501,406,528,558,420,0,0
0,722,419,502,407,528,559,421,0,0
0,723,419,-1,-1,528,-1,-1,0,0
0,724,420,-1,407,529,560,422,0,0
0,725,421,503,-1,530,561,-1,0,0
0,726,422,504,408,530,561,423,0,0
0,727,423,505,408,530,562,424,0,0
0,728,423,506,409,530,563,425,0,0
0,729,424,507,-1,530,564,426,0,0
0,730,424,508,409,530,565,-1,0,0
0,731,425,508,410,531,566,427,0,0
0,732,426,509,411,532,567,428,0,0
0,733,-1,-1,-1,533,-1,-1,0,0
0,734,426,510,412,533,568,429,0,0
0,735,427,511,413,534,569,430,0,0
0,736,428,512,414,535,570,-1,0,0
0,737,429,-1,-1,536,-1,-1,0,0
0,738,430,513,-1,537,571,431,0,0
0,739,-1,-1,-1,538,-1,-1,0,0
0,740,431,-1,-1,539,-1,-1,0,0
0,741,431,514,415,539,571,432,0,0
0,742,432,514,415,540,572,433,0,0
0,743,-1,515,416,541,573,434,0,0
0,744,433,516,-1,542,574,435,0,0
0,745,-1,517,417,543,575,-1,0,0
0,746,434,518,418,544,576,436,0,0
0,747,435,519,-1,545,577,437,0,0
0,748,436,520,419,546,578,438,0,0
0,749,-1,-1,-1,547,-1,-1,0,0
0,750,437,521,420,547,579,439,0,0
0,751,-1,-1,-1,547,-1,-1,0,0
0,752,437,521,421,547,580,440,0,0
0,753,-1,-1,-1,-1,-1,-1,0,0
0,754,438,521,422,547,581,-1,0,0
0,755,439,522,423,548,582,441,0,0
0,756,440,523,423,549,583,442,0,0
0,757,441,524,424,550,584,-1,0,0
0,758,441,525,424,550,585,443,0,0
0,759,441,525,425,551,586,444,0,0
0,760,442,526,-1,552,587,445,0,0
0,761,443,527,426,553,588,446,0,0
0,762,444,528,427,554,589,447,0,0
0,763,444,529,-1,555,590,448,0,0
0,764,445,530,-1,556,591,-1,0,0
0,765,-1,531,-1,557,592,-1,0,0
0,766,446,-1,-1,557,-1,449,0,0
0,767,447,531,428,557,593,-1,0,0
0,768,447,-1,-1,558,-1,-1,0,0
0,769,448,532,429,559,594,450,0,0
0,770,448,533,430,559,595,451,0,0
0,771,448,534,431,560,596,-1,0,0
0,772,449,534,-1,561,597,-1,0,0
0,773,450,-1,432,562,598,452,0,0
0,774,451,535,433,563,599,-1,0,0
0,775,452,536,-1,564,600,453,0,0
0,776,453,537,-1,564,601,454,0,0
0,777,454,538,434,565,602,-1,0,0
0,778,-1,-1,-1,566,-1,-1,0,0
0,779,455,-1,-1,567,-1,-1,0,0
0,780,456,538,-1,568,603,-1,0,0
0,781,456,539,435,569,603,-1,0,0
0,782,457,540,436,570,604,455,0,0
0,783,458,540,437,571,605,-1,0,0
0,784,459,541,438,572,606,456,0,0
0,785,460,542,439,573,607,457,0,0
0,786,-1,-1,440,573,608,-1,0,0
0,787,461,543,441,574,609,-1,0,0
0,788,461,543,442,574,610,458,0,0
0,789,462,544,443,575,611,459,0,0
0,790,463,545,444,576,612,460,0,0
0,791,463,545,445,577,613,-1,0,0
0,792,464,546,446,578,614,461,0,0
0,793,465,547,447,579,615,462,0,0
0,794,465,548,448,580,616,463,0,0
0,795,465,549,449,581,617,-1,0,0
0,796,466,550,450,581,618,-1,0,0
0,797,467,551,-1,582,619,464,0,0
0,798,468,552,451,583,620,-1,0,0
0,799,469,553,452,583,621,465,0,0
0,800,469,554,453,583,622,466,0,0
0,801,469,555,454,584,623,-1,0,0
0,802,469,556,455,585,624,467,0,0
0,803,-1,-1,-1,586,-1,-1,0,0
0,804,469,557,456,587,625,468,0,0
0,805,470,558,-1,588,626,469,0,0
0,806,471,-1,-1,589,-1,470,0,0
0,807,472,558,-1,590,627,471,0,0
0,808,472,559,457,591,628,472,0,0
0,809,472,560,458,592,629,-1,0,0
0,810,472,561,459,593,630,473,0,0
0,811,472,562,460,594,631,-1,0,0
0,812,473,563,-1,595,632,474,0,0
0,813,474,564,461,595,633,-1,0,0
0,814,474,565,462,596,634,-1,0,0
0,815,475,566,-1,597,635,-1,0,0
0,816,476,567,463,598,636,-1,0,0
0,817,476,568,464,599,637,475,0,0
0,818,477,569,465,600,638,476,0,0
0,819,478,570,466,601,639,477,0,0
0,820,479,571,467,602,640,478,0,0
0,821,479,571,468,603,641,479,0,0
0,822,479,572,469,604,642,480,0,0
0,823,479,572,470,604,643,481,0,0
0,824,479,573,-1,605,644,-1,0,0
0,825,480,574,471,606,645,-1,0,0
0,826,481,575,472,607,646,482,0,0
0,827,481,575,-1,608,647,-1,0,0
0,828,482,576,473,609,648,483,0,0
0,829,483,577,474,609,649,484,0,0
0,830,483,-1,-1,609,-1,485,0,0
0,831,484,577,475,610,650,486,0,0
0,832,484,578,476,611,651,487,0,0
0,833,-1,-1,477,612,652,488,0,0
0,834,485,579,478,613,653,489,0,0
0,835,486,580,479,613,654,490,0,0
0,836,-1,-1,-1,613,-1,-1,0,0
0,837,487,581,480,613,655,491,0,0
0,838,488,582,481,613,656,492,0,0
0,839,489,583,-1,614,657,493,0,0
0,840,490,584,482,615,658,494,0,0
0,841,490,-1,-1,615,-1,-1,0,0
0,842,490,585,-1,615,659,-1,0,0
0,843,490,586,-1,616,660,495,0,0
0,844,491,587,483,617,661,496,0,0
0,845,492,588,484,618,662,497,0,0
0,846,493,589,-1,619,663,-1,0,0
0,847,494,590,484,620,664,-1,0,0
0,848,495,591,485,621,665,-1,0,0
0,849,496,591,486,622,666,498,0,0
0,850,497,592,-1,623,667,-1,0,0
0,851,497,593,487,624,668,499,0,0
0,852,-1,594,-1,624,669,-1,0,0
0,853,498,595,-1,624,670,500,0,0
0,854,499,595,-1,624,670,-1,0,0
0,855,500,596,-1,625,671,501,0,0
0,856,501,597,-1,625,672,-1,0,0
0,857,502,598,488,626,673,502,0,0
0,858,502,599,489,627,674,503,0,0
0,859,503,600,490,628,675,504,0,0
0,860,504,601,491,629,676,-1,0,0
0,861,504,602,492,629,677,505,0,0
0,862,505,603,493,630,678,506,0,0
0,863,506,604,494,631,679,-1,0,0
0,864,507,605,495,632,680,507,0,0
0,865,508,605,496,632,681,508,0,0
0,866,508,606,497,633,682,509,0,0
0,867,508,606,498,634,683,510,0,0
0,868,508,607,499,634,684,511,0,0
0,869,509,608,500,634,685,512,0,0
0,870,510,608,501,635,686,513,0,0
0,871,510,609,502,636,687,514,0,0
0,872,511,609,503,637,688,515,0,0
0,873,511,610,504,638,689,-1,0,0
0,874,511,611,505,639,689,516,0,0
0,875,512,611,506,640,690,517,0,0
0,876,-1,-1,-1,641,-1,-1,0,0
0,877,512,612,507,641,691,518,0,0
0,878,513,613,508,642,692,-1,0,0
0,879,514,614,509,643,693,-1,0,0
0,880,-1,614,-1,644,694,519,0,0
0,881,515,615,-1,645,695,-1,0,0
0,882,516,616,510,645,696,-1,0,0
0,883,517,617,511,646,697,520,0,0
0,884,518,618,512,647,698,-1,0,0
0,885,518,618,-1,648,699,521,0,0
0,886,519,618,513,648,700,522,0,0
0,887,520,618,514,648,701,-1,0,0
0,888,520,619,515,648,702,523,0,0
0,889,521,-1,-1,649,-1,524,0,0
0,890,522,-1,-1,650,-1,525,0,0
0,890,523,620,516,651,703,-1,0,0
0,891,524,621,-1,652,704,-1,0,0
0,892,525,622,517,653,705,-1,0,0
0,893,526,623,518,654,706,526,0,0
0,894,-1,-1,-1,655,-1,527,0,0
0,895,526,624,519,656,707,528,0,0
0,896,527,625,520,656,708,529,0,0
0,897,528,626,521,656,709,-1,0,0
0,898,529,627,522,656,710,-1,0,0
0,899,530,628,-1,657,711,530,0,0
0,900,531,629,523,658,712,531,0,0
0,901,-1,-1,-1,659,-1,-1,0,0
0,902,532,630,524,659,713,-1,0,0
0,903,533,631,525,659,714,532,0,0
0,904,533,632,526,660,715,-1,0,0
0,905,534,633,527,660,716,533,0,0
0,906,535,634,528,660,717,534,0,0
0,907,536,635,-1,661,718,535,0,0
0,908,537,636,-1,662,719,-1,0,0
0,909,538,636,-1,663,719,536,0,0
0,910,539,637,529,664,720,537,0,0
0,911,540,637,530,665,721,538,0,0
0,912,541,638,-1,666,722,539,0,0
0,913,541,639,531,667,723,-1,0,0
0,914,542,640,532,668,724,540,0,0
0,915,543,641,533,669,725,-1,0,0
0,916,-1,-1,-1,669,-1,-1,0,0
0,917,544,642,534,670,726,541,0,0
0,918,545,643,535,670,727,542,0,0
0,919,546,644,536,671,728,-1,0,0
0,920,546,-1,-1,671,-1,-1,0,0
0,921,547,644,-1,671,729,543,0,0
0,922,547,645,537,672,730,-1,0,0
0,923,547,646,-1,673,731,-1,0,0
0,924,548,647,538,674,732,544,0,0
0,925,549,648,-1,675,733,-1,0,0
0,926,-1,-1,-1,676,-1,-1,0,0
0,927,549,649,539,676,734,545,0,0
0,928,550,650,540,677,735,546,0,0
0,929,-1,-1,-1,678,-1,-1,0,0
0,930,551,650,-1,678,736,547,0,0
0,931,552,651,541,678,737,-1,0,0
0,932,553,-1,-1,679,-1,-1,0,0
0,933,553,652,542,680,738,548,0,0
0,934,553,653,543,681,739,549,0,0
0,935,554,-1,-1,681,-1,550,0,0
0,936,555,654,543,681,740,-1,0,0
0,937,-1,-1,-1,681,-1,551,0,0
0,938,556,655,544,682,741,552,0,0
0,939,557,656,545,683,742,553,0,0
0,940,558,657,-1,684,743,-1,0,0
0,941,559,657,-1,684,744,554,0,0
0,942,560,658,546,685,745,555,0,0
0,943,-1,-1,-1,686,-1,-1,0,0
0,944,561,658,547,686,746,-1,0,0
0,945,562,-1,-1,686,-1,-1,0,0
0,946,562,659,548,687,747,-1,0,0
0,947,563,660,-1,688,748,556,0,0
0,948,564,661,-1,688,749,557,0,0
0,949,565,662,549,689,750,558,0,0
0,950,-1,-1,-1,690,-1,-1,0,0
0,951,566,663,-1,691,751,559,0,0
0,952,567,663,550,692,752,-1,0,0
0,953,568,-1,-1,693,-1,560,0,0
0,954,569,664,551,694,753,-1,0,0
0,955,570,665,552,694,754,561,0,0
0,956,571,666,553,694,755,-1,0,0
0,957,572,667,554,695,756,562,0,0
0,958,573,-1,-1,696,-1,563,0,0
0,959,573,667,555,697,757,564,0,0
0,960,574,667,556,698,758,565,0,0
0,961,-1,-1,-1,699,-1,-1,0,0
0,962,-1,-1,-1,699,-1,566,0,0
0,963,575,-1,-1,699,-1,-1,0,0
0,964,575,668,-1,700,759,567,0,0
0,965,-1,-1,-1,701,-1,568,0,0
0,966,576,669,-1,702,760,-1,0,0
0,967,577,670,-1,703,761,569,0,0
0,968,578,671,557,704,762,570,0,0
0,969,579,672,558,705,763,571,0,0
0,970,579,673,559,706,764,-1,0,0
0,971,-1,-1,-1,706,-1,572,0,0
0,972,579,673,560,707,765,573,0,0
0,973,580,674,561,708,765,574,0,0
0,974,581,675,562,708,766,575,0,0
0,975,582,676,563,709,767,576,0,0
0,976,583,677,-1,710,768,577,0,0
0,977,584,678,-1,711,769,578,0,0
0,978,585,679,564,712,769,579,0,0
0,979,-1,680,565,713,770,580,0,0
0,980,585,681,566,714,771,-1,0,0
0,981,585,-1,-1,715,-1,581,0,0
0,982,586,-1,-1,716,-1,582,0,0
0,983,587,682,-1,717,772,583,0,0
0,984,588,683,567,718,773,584,0,0
0,985,588,684,568,719,774,585,0,0
0,986,589,685,569,719,775,586,0,0
0,987,590,-1,-1,720,776,-1,0,0
0,988,590,685,569,721,777,587,0,0
0,989,590,686,570,721,778,588,0,0
0,990,590,687,571,721,779,589,0,0
0,991,591,688,572,722,780,590,0,0
0,992,591,689,573,722,781,-1,0,0
0,993,592,690,-1,723,782,591,0,0
0,994,593,690,574,724,783,-1,0,0
0,995,-1,691,575,724,784,-1,0,0
0,996,-1,-1,-1,725,-1,-1,0,0
0,997,594,692,576,726,785,592,0,0
0,998,595,693,577,727,786,593,0,0
0,999,596,694,-1,728,787,594,0,0
0,1000,596,695,578,729,788,595,0,0
0,1001,597,696,579,729,789,-1,0,0
0,1002,598,697,580,730,790,596,0,0
0,1003,599,698,581,730,790,597,0,0
0,1004,-1,699,582,731,791,-1,0,0
0,1005,-1,-1,-1,732,-1,-1,0,0
0,1006,-1,700,583,733,792,-1,0,0
0,1007,-1,-1,-1,733,-1,-1,0,0
0,1008,-1,-1,584,733,792,-1,0,0
0,1009,600,701,585,733,793,598,0,0
0,1010,-1,-1,-1,733,-1,-1,0,0
0,1011,601,702,586,734,794,599,0,0
0,1012,602,703,587,735,795,600,0,0
0,1013,603,704,588,736,796,-1,0,0
0,1014,603,705,-1,737,797,-1,0,0
0,1015,604,706,589,737,798,601,0,0
0,1016,605,707,590,738,799,602,0,0
0,1017,606,708,590,739,800,603,0,0
0,1018,607,-1,-1,740,-1,604,0,0
0,1019,608,709,591,741,801,605,0,0
0,1020,609,710,592,742,802,606,0,0
0,1021,610,711,593,743,803,607,0,0
0,1022,611,712,594,743,804,608,0,0
0,1023,611,-1,-1,743,-1,609,0,0
0,1024,611,713,595,744,805,-1,0,0
0,1025,611,714,596,745,806,610,0,0
0,1026,-1,-1,-1,746,-1,-1,0,0
0,1027,611,715,-1,747,807,611,0,0
0,1028,612,715,597,747,808,-1,0,0
0,1029,613,716,598,748,809,-1,0,0
0,1030,614,717,599,748,810,612,0,0
0,1031,615,718,599,748,811,613,0,0
0,1032,616,719,600,749,812,614,0,0
0,1033,617,719,-1,749,813,615,0,0
0,1034,618,720,-1,750,814,616,0,0
0,1035,-1,-1,-1,751,-1,617,0,0
0,1036,619,721,601,752,815,-1,0,0
0,1037,619,722,602,752,816,-1,0,0
0,1038,620,-1,603,752,817,618,0,0
0,1039,-1,723,604,752,818,-1,0,0
0,1040,621,724,-1,753,819,-1,0,0
0,1041,621,725,605,754,820,619,0,0
0,1042,622,-1,-1,754,-1,-1,0,0
0,1043,-1,726,-1,755,821,-1,0,0
0,1044,622,727,606,756,822,-1,0,0
0,1045,623,727,-1,757,823,-1,0,0
0,1046,623,728,607,758,823,620,0,0
0,1047,623,-1,-1,759,-1,621,0,0
0,1048,623,-1,-1,760,-1,-1,0,0
0,1049,624,729,608,761,823,622,0,0
0,1050,-1,-1,-1,762,-1,623,0,0
0,1051,624,729,609,762,824,624,0,0
0,1052,624,-1,-1,763,-1,625,0,0
0,1053,624,729,-1,764,825,626,0,0
0,1054,625,730,610,765,826,627,0,0
0,1055,626,731,611,766,827,628,0,0
0,1056,627,732,612,766,828,629,0,0
0,1057,628,-1,-1,767,-1,630,0,0
0,1058,629,733,-1,768,829,631,0,0
0,1059,630,734,613,769,830,632,0,0
0,1060,-1,-1,-1,769,-1,-1,0,0
0,1061,631,735,614,770,831,633,0,0
0,1062,632,736,615,771,832,-1,0,0
0,1063,633,736,616,771,833,634,0,0
0,1064,634,736,617,771,834,635,0,0
0,1065,635,737,618,772,835,-1,0,0
0,1066,636,738,619,773,836,636,0,0
0,1067,637,739,620,774,837,637,0,0
0,1068,638,740,621,775,838,-1,0,0
0,1069,639,740,621,776,838,-1,0,0
0,1070,-1,-1,-1,777,-1,638,0,0
0,1071,640,741,622,778,839,-1,0,0
0,1072,641,741,623,778,840,-1,0,0
0,1073,642,741,624,779,841,-1,0,0
0,1074,643,742,624,780,842,-1,0,0
0,1075,644,-1,-1,781,-1,639,0,0
0,1076,645,742,625,782,843,640,0,0
0,1077,646,743,-1,783,844,641,0,0
0,1078,647,744,626,784,845,642,0,0
0,1079,-1,-1,-1,784,-1,-1,0,0
0,1080,647,745,627,785,846,-1,0,0
0,1081,648,746,628,786,847,-1,0,0
0,1082,648,747,629,787,848,-1,0,0
0,1083,-1,-1,-1,787,-1,-1,0,0
0,1084,649,748,630,788,849,643,0,0
0,1085,650,-1,-1,789,-1,644,0,0
0,1086,650,749,630,789,850,-1,0,0
0,1087,-1,-1,-1,790,-1,-1,0,0
0,1088,651,750,631,791,851,645,0,0
0,1089,652,750,632,792,852,646,0,0
0,1090,652,751,633,793,853,-1,0,0
0,1091,653,752,-1,793,854,647,0,0
0,1092,654,752,-1,794,854,-1,0,0
0,1093,654,753,634,795,855,648,0,0
0,1094,655,754,635,796,855,649,0,0
0,1095,656,755,-1,797,855,650,0,0
0,1096,656,756,636,798,856,651,0,0
0,1097,657,756,637,799,857,652,0,0
0,1098,658,757,638,800,858,653,0,0
0,1099,659,758,-1,800,859,654,0,0
0,1100,660,758,639,801,860,655,0,0
0,1101,661,759,640,802,861,-1,0,0
0,1102,662,760,641,803,862,656,0,0
0,1103,663,-1,-1,804,-1,657,0,0
0,1104,664,761,641,804,863,658,0,0
0,1105,665,762,642,804,864,-1,0,0
0,1106,-1,-1,-1,805,-1,-1,0,0
0,1107,666,-1,-1,805,-1,-1,0,0
0,1108,666,763,643,805,865,659,0,0
0,1109,-1,-1,-1,805,-1,-1,0,0
0,1110,-1,-1,-1,806,-1,-1,0,0
0,1111,667,764,644,807,866,-1,0,0
0,1112,668,765,-1,808,867,660,0,0
0,1113,669,766,645,809,868,661,0,0
0,1114,670,-1,-1,810,-1,662,0,0
0,1114,671,767,646,810,869,-1,0,0
0,1115,672,768,-1,810,870,663,0,0
0,1116,673,-1,647,810,871,664,0,0
0,1117,674,769,648,811,872,665,0,0
0,1118,675,770,649,812,873,666,0,0
0,1119,676,-1,-1,813,-1,667,0,0
0,1120,677,770,650,814,874,-1,0,0
0,1121,678,771,-1,815,875,668,0,0
0,1122,-1,-1,-1,816,-1,-1,0,0
0,1123,679,772,651,817,876,669,0,0
0,1124,-1,773,-1,818,877,-1,0,0
0,1125,680,774,652,819,878,670,0,0
0,1126,681,775,-1,-1,879,-1,0,0
0,1127,-1,-1,-1,820,-1,-1,0,0
0,1128,681,775,653,820,880,-1,0,0
0,1129,682,776,654,820,881,671,0,0
0,1130,-1,777,-1,821,882,672,0,0
0,1131,682,778,655,822,883,673,0,0
0,1132,683,779,656,823,884,674,0,0
0,1133,683,780,657,824,885,675,0,0
0,1134,684,781,658,824,886,-1,0,0
0,1135,685,781,659,825,887,676,0,0
0,1136,686,782,-1,825,887,-1,0,0
0,1137,687,783,660,826,888,-1,0,0
0,1138,688,-1,661,826,889,677,0,0
0,1139,688,783,662,827,890,678,0,0
0,1140,689,783,663,828,891,-1,0,0
0,1141,689,784,-1,828,892,679,0,0
0,1142,-1,-1,-1,829,-1,680,0,0
0,1143,690,785,663,830,893,-1,0,0
0,1144,690,786,664,831,894,681,0,0
0,1145,-1,-1,-1,832,-1,-1,0,0
0,1146,691,787,665,832,895,682,0,0
0,1147,691,788,666,833,896,683,0,0
0,1148,691,788,667,834,897,-1,0,0
0,1148,692,789,-1,835,898,-1,0,0
0,1149,693,789,668,836,899,684,0,0
0,1150,-1,-1,-1,836,-1,-1,0,0
0,1151,694,790,-1,837,900,685,0,0
0,1152,-1,-1,-1,838,-1,-1,0,0
0,1153,-1,-1,-1,839,-1,-1,0,0
0,1154,-1,-1,-1,840,-1,686,0,0
0,1155,695,-1,-1,840,-1,687,0,0
0,1156,696,791,668,841,901,688,0,0
0,1157,697,-1,-1,842,-1,-1,0,0
0,1158,698,792,-1,843,902,689,0,0
0,1159,699,793,668,843,902,690,0,0
0,1160,699,794,-1,843,903,691,0,0
0,1161,700,795,669,844,904,692,0,0
0,1162,701,796,670,845,905,693,0,0
0,1163,702,797,-1,845,906,-1,0,0
0,1164,-1,-1,-1,846,-1,-1,0,0
0,1165,702,-1,671,847,907,694,0,0
0,1166,702,-1,-1,848,-1,695,0,0
0,1167,703,798,-1,849,907,696,0,0
0,1168,704,799,-1,850,908,697,0,0
0,1169,705,799,-1,850,908,-1,0,0
0,1170,-1,-1,-1,850,-1,-1,0,0
0,1171,706,800,-1,850,909,698,0,0
0,1172,706,801,-1,851,910,-1,0,0
0,1173,707,802,672,852,911,699,0,0
0,1174,708,803,673,853,912,700,0,0
0,1175,709,-1,-1,854,-1,-1,0,0
0,1176,710,804,674,855,913,701,0,0
0,1177,711,-1,-1,856,-1,702,0,0
0,1178,712,805,-1,857,914,-1,0,0
0,1179,712,806,675,858,915,703,0,0
0,1180,712,807,676,858,916,-1,0,0
0,1181,713,808,677,859,917,704,0,0
0,1182,714,809,-1,860,918,-1,0,0
0,1183,715,810,678,861,919,705,0,0
0,1184,715,811,679,861,920,706,0,0
0,1185,715,812,680,862,921,-1,0,0
0,1186,716,813,681,863,922,-1,0,0
0,1187,716,814,682,863,923,707,0,0
0,1188,-1,815,683,864,924,708,0,0
0,1189,717,-1,-1,864,-1,-1,0,0
0,1190,718,815,684,865,925,709,0,0
0,1191,719,816,685,865,926,710,0,0
0,1192,720,817,686,866,927,711,0,0
0,1193,720,818,687,866,928,-1,0,0
0,1194,720,819,688,866,929,712,0,0
0,1195,720,820,-1,867,930,-1,0,0
0,1196,721,821,689,868,931,713,0,0
0,1197,722,822,-1,869,932,714,0,0
0,1198,722,823,690,870,933,-1,0,0
0,1199,722,823,691,871,934,715,0,0
0,1200,723,-1,-1,872,-1,716,0,0
0,1201,724,823,692,873,935,-1,0,0
0,1202,-1,-1,-1,874,-1,717,0,0
0,1203,725,824,693,874,936,718,0,0
0,1204,726,825,694,875,937,719,0,0
0,1205,727,826,695,876,938,720,0,0
0,1206,728,-1,-1,877,-1,-1,0,0
0,1207,728,827,-1,878,939,721,0,0
0,1208,-1,-1,-1,878,-1,722,0,0
0,1209,728,828,696,879,940,723,0,0
0,1210,728,829,697,879,940,724,0,0
0,1211,729,830,-1,880,941,725,0,0
0,1212,730,831,698,881,942,726,0,0
0,1213,730,832,699,881,943,-1,0,0
0,1214,-1,-1,-1,881,-1,727,0,0
0,1215,731,833,700,881,944,-1,0,0
0,1216,732,-1,-1,882,-1,-1,0,0
0,1217,733,834,701,883,945,728,0,0
0,1218,734,835,702,884,946,-1,0,0
0,1219,735,835,-1,885,947,729,0,0
0,1220,736,835,-1,886,947,-1,0,0
0,1221,737,835,-1,887,947,730,0,0
0,1222,738,836,703,888,948,-1,0,0
0,1223,739,837,704,889,949,731,0,0
0,1224,740,837,705,890,950,-1,0,0
0,1225,741,837,-1,891,951,732,0,0
0,1226,742,838,706,892,952,733,0,0
0,1227,743,839,707,893,953,734,0,0
0,1228,744,840,708,894,954,735,0,0
0,1229,-1,-1,-1,895,-1,-1,0,0
0,1230,-1,841,708,895,955,-1,0,0
0,1231,744,842,709,895,956,736,0,0
0,1232,745,-1,-1,895,-1,737,0,0
0,1233,745,842,710,896,957,738,0,0
0,1234,746,843,711,897,958,739,0,0
0,1235,747,844,712,898,959,740,0,0
0,1236,747,845,-1,899,960,-1,0,0
0,1237,748,846,713,900,961,-1,0,0
0,1238,749,847,714,901,962,741,0,0
0,1239,749,847,-1,902,963,742,0,0
0,1240,-1,-1,-1,902,-1,-1,0,0
0,1241,750,848,715,903,964,-1,0,0
0,1242,751,848,716,904,965,-1,0,0
0,1243,752,849,717,905,966,-1,0,0
0,1244,753,850,718,906,967,-1,0,0
0,1245,754,851,719,907,968,743,0,0
0,1246,-1,852,720,908,969,744,0,0
0,1247,754,853,721,909,970,745,0,0
0,1248,755,853,-1,909,971,-1,0,0
0,1249,755,853,722,910,972,746,0,0
0,1250,756,854,723,911,973,-1,0,0
0,1251,757,854,724,912,974,747,0,0
0,1252,-1,-1,-1,912,-1,748,0,0
0,1253,757,854,725,912,975,749,0,0
0,1254,758,855,-1,913,976,750,0,0
0,1255,759,856,-1,914,977,751,0,0
0,1256,760,857,-1,915,978,-1,0,0
0,1257,761,858,-1,916,979,752,0,0
0,1258,-1,-1,-1,917,-1,753,0,0
0,1259,762,858,726,918,980,754,0,0
0,1260,763,-1,-1,918,-1,755,0,0
0,1261,764,859,-1,919,981,756,0,0
0,1262,765,-1,-1,919,-1,757,0,0
0,1263,765,860,727,920,982,-1,0,0
0,1264,765,861,728,921,983,758,0,0
0,1265,766,-1,-1,921,-1,759,0,0
0,1266,766,862,729,922,984,760,0,0
0,1267,767,863,730,923,985,-1,0,0
0,1268,768,864,731,924,986,-1,0,0
0,1269,769,865,-1,924,987,761,0,0
0,1270,769,-1,-1,925,-1,762,0,0
0,1271,769,866,732,926,988,763,0,0
0,1272,769,867,733,927,989,764,0,0
0,1273,769,868,734,928,990,-1,0,0
0,1274,770,869,735,929,991,-1,0,0
0,1275,771,870,-1,930,992,765,0,0
0,1276,772,871,736,930,993,766,0,0
0,1277,773,872,737,931,994,767,0,0
0,1278,774,873,-1,932,995,768,0,0
0,1279,775,874,738,933,996,769,0,0
0,1280,776,875,739,934,997,-1,0,0
0,1281,-1,-1,-1,935,-1,-1,0,0
0,1282,-1,-1,-1,935,-1,-1,0,0
0,1283,-1,-1,-1,936,-1,-1,0,0
0,1284,777,876,-1,937,998,-1,0,0
0,1285,778,-1,-1,938,-1,-1,0,0
0,1286,779,877,-1,-1,999,770,0,0
0,1287,-1,-1,-1,939,-1,-1,0,0
0,1288,780,878,740,940,1000,771,0,0
