name,startdate,enddate,description,image,offers
870,971,830,238,-1,0
871,972,831,-1,-1,0
871,973,831,-1,-1,0
872,974,832,-1,-1,0
873,975,833,-1,-1,0
874,976,834,-1,-1,0
875,977,835,238,-1,0
876,977,835,238,-1,0
877,978,836,-1,-1,0
878,979,837,239,-1,0
879,980,838,-1,-1,0
880,981,839,240,-1,0
881,982,840,-1,-1,0
882,983,841,-1,-1,0
882,984,841,-1,-1,0
883,985,842,241,-1,0
884,986,843,242,-1,0
885,987,844,-1,-1,0
886,988,845,242,-1,0
887,989,846,-1,-1,0
888,990,847,-1,-1,0
888,991,847,-1,-1,0
888,992,847,-1,-1,0
889,993,848,243,-1,0
890,994,849,-1,-1,0
890,995,849,-1,-1,0
891,996,850,-1,-1,0
892,997,851,-1,-1,0
893,998,852,244,-1,0
894,999,853,-1,-1,0
895,1000,854,244,-1,0
896,1001,855,-1,-1,0
897,1002,856,244,-1,0
898,1002,856,244,-1,0
899,1003,857,-1,-1,0
900,1004,858,-1,-1,0
901,1005,859,-1,-1,0
902,1006,860,-1,-1,0
903,1007,861,245,-1,0
904,1008,862,246,-1,0
905,1008,862,246,-1,0
906,1009,863,-1,-1,0
907,1010,864,-1,-1,0
907,1011,864,-1,-1,0
908,1012,865,247,-1,0
909,1013,866,-1,-1,0
910,1014,867,-1,-1,0
911,1015,868,248,-1,0
912,1016,869,249,-1,0
913,1017,870,-1,-1,0
914,1018,871,-1,-1,0
915,1019,872,250,-1,0
916,1020,873,-1,-1,0
917,1021,874,-1,-1,0
918,1022,875,-1,-1,0
919,1023,876,251,-1,0
920,1024,877,252,-1,0
921,1025,878,-1,-1,0
922,1026,879,-1,-1,0
922,1027,879,-1,-1,0
923,1028,880,-1,-1,0
924,1029,881,-1,-1,0
925,1030,882,252,-1,0
926,1031,883,253,-1,0
927,1032,884,254,-1,0
928,1033,885,-1,-1,0
929,1034,886,-1,-1,0
929,1035,886,-1,-1,0
930,1036,887,254,-1,0
931,1037,888,-1,-1,0
931,1038,888,-1,-1,0
932,1039,889,254,-1,0
933,1040,890,-1,-1,0
933,1041,890,-1,-1,0
934,1042,891,-1,-1,0
935,1043,892,254,-1,0
936,1044,893,-1,-1,0
936,1045,893,-1,-1,0
937,1046,894,255,-1,0
938,1047,895,-1,-1,0
939,1048,896,-1,-1,0
940,1049,897,-1,-1,0
941,1050,898,255,-1,0
942,1051,899,-1,-1,0
942,1052,899,-1,-1,0
943,1053,900,256,-1,0
944,1053,900,256,-1,0
944,1053,900,256,-1,0
945,1054,901,-1,-1,0
946,1055,902,-1,-1,0
947,1056,903,257,-1,0
948,1057,904,258,-1,0
949,1058,905,-1,-1,0
950,1059,906,-1,-1,0
950,1060,906,-1,-1,0
951,1061,907,259,-1,0
952,1062,908,-1,-1,0
952,1063,908,-1,-1,0
953,1064,909,260,-1,0
954,1065,910,-1,-1,0
955,1066,911,260,-1,0
956,1067,912,-1,-1,0
956,1068,912,-1,-1,0
957,1069,913,-1,-1,0
958,1070,914,260,-1,0
959,1071,915,-1,-1,0
959,1072,915,-1,-1,0
960,1073,916,260,-1,0
961,1074,917,261,-1,0
962,1075,918,-1,-1,0
963,1076,919,-1,-1,0
964,1077,920,-1,-1,0
965,1078,921,262,-1,0
966,1079,922,-1,-1,0
966,1080,922,-1,-1,0
966,1081,922,-1,-1,0
967,1082,923,263,-1,0
968,1083,924,264,-1,0
969,1084,925,-1,-1,0
970,1085,926,264,-1,0
971,1086,927,-1,-1,0
971,1087,927,-1,-1,0
972,1088,928,-1,-1,0
973,1089,929,264,-1,0
974,1090,930,-1,-1,0
975,1091,931,265,-1,0
976,1092,932,-1,-1,0
976,1092,932,-1,-1,0
977,1093,933,-1,-1,0
977,1094,933,-1,-1,0
978,1095,934,265,-1,0
979,1096,935,266,-1,0
980,1097,936,-1,-1,0
981,1098,937,266,-1,0
982,1099,938,-1,-1,0
982,1099,938,-1,-1,0
983,1100,939,-1,-1,0
983,1101,939,-1,-1,0
984,1102,940,266,-1,0
985,1103,941,-1,-1,0
986,1104,942,266,-1,0
987,1105,943,267,-1,0
988,1106,944,-1,-1,0
988,1106,944,-1,-1,0
989,1107,945,267,-1,0
990,1108,946,-1,-1,0
991,1109,947,268,-1,0
992,1109,947,268,-1,0
993,1110,948,-1,-1,0
994,1111,949,-1,-1,0
994,1112,949,-1,-1,0
995,1113,950,268,-1,0
996,1113,950,268,-1,0
997,1114,951,-1,-1,0
998,1115,952,-1,-1,0
998,1116,952,-1,-1,0
999,1117,953,269,-1,0
1000,1118,954,-1,-1,0
1000,1119,954,-1,-1,0
1001,1120,955,-1,-1,0
1002,1121,956,-1,-1,0
1003,1122,957,270,-1,0
1004,1123,958,271,-1,0
1005,1124,959,-1,-1,0
1006,1125,960,272,-1,0
1007,1126,961,-1,-1,0
1007,1127,961,-1,-1,0
1008,1128,962,-1,-1,0
1009,1129,963,-1,-1,0
1010,1130,964,272,-1,0
1011,1131,965,-1,-1,0
1012,1132,966,273,-1,0
1013,1133,967,-1,-1,0
1014,1134,968,-1,-1,0
1015,1135,969,274,-1,0
1016,1136,970,-1,-1,0
1017,1137,971,275,-1,0
1018,1138,972,276,-1,0
1019,1138,972,276,-1,0
1020,1139,973,-1,-1,0
1021,1140,974,-1,-1,0
1021,1141,974,-1,-1,0
1021,1142,974,-1,-1,0
1021,1142,974,-1,-1,0
1022,1143,975,277,-1,0
1023,1144,976,-1,-1,0
1024,1145,977,278,-1,0
1025,1146,978,-1,-1,0
1025,1147,978,-1,-1,0
1026,1148,979,-1,-1,0
1027,1149,980,278,-1,0
1028,1150,981,-1,-1,0
1028,1151,981,-1,-1,0
1029,1152,982,279,-1,0
1030,1153,983,280,-1,0
1031,1154,984,-1,-1,0
1031,1155,984,-1,-1,0
1032,1156,985,280,-1,0
1033,1157,986,-1,-1,0
1033,1158,986,-1,-1,0
1033,1159,986,-1,-1,0
1034,1160,987,-1,-1,0
1034,1161,987,-1,-1,0
1035,1162,988,281,-1,0
1036,1163,989,282,-1,0
1037,1163,989,282,-1,0
1038,1164,990,-1,-1,0
1039,1165,991,-1,-1,0
1040,1166,992,-1,-1,0
1041,1167,993,282,-1,0
1042,1168,994,283,-1,0
1043,1169,995,-1,-1,0
1043,1170,995,-1,-1,0
1044,1171,996,284,-1,0
1045,1172,997,-1,-1,0
1046,1173,998,284,-1,0
1047,1174,999,-1,-1,0
1048,1175,1000,284,-1,0
1049,1176,1001,285,-1,0
1050,1177,1002,-1,-1,0
1050,1178,1002,-1,-1,0
1051,1179,1003,-1,-1,0
1052,1180,1004,-1,-1,0
1053,1181,1005,286,-1,0
1054,1182,1006,-1,-1,0
1055,1183,1007,-1,-1,0
1056,1184,1008,-1,-1,0
1057,1185,1009,286,-1,0
1058,1186,1010,-1,-1,0
1058,1187,1010,-1,-1,0
1059,1188,1011,287,-1,0
1060,1189,1012,-1,-1,0
1061,1190,1013,288,-1,0
1062,1191,1014,-1,-1,0
1063,1192,1015,-1,-1,0
1064,1193,1016,289,-1,0
1065,1194,1017,290,-1,0
1066,1195,1018,-1,-1,0
1066,1196,1018,-1,-1,0
1066,1197,1018,-1,-1,0
1066,1198,1018,-1,-1,0
1066,1199,1018,-1,-1,0
1067,1200,1019,-1,-1,0
1068,1201,1020,290,-1,0
1069,1202,1021,291,-1,0
1070,1203,1022,-1,-1,0
1071,1204,1023,292,-1,0
1072,1205,1024,-1,-1,0
1073,1206,1025,292,-1,0
1074,1207,1026,-1,-1,0
1074,1208,1026,-1,-1,0
1075,1209,1027,292,-1,0
1076,1210,1028,293,-1,0
1077,1211,1029,-1,-1,0
1078,1212,1030,-1,-1,0
1079,1213,1031,-1,-1,0
1080,1214,1032,294,-1,0
1081,1215,1033,-1,-1,0
1082,1216,1034,-1,-1,0
1082,1217,1034,-1,-1,0
1083,1218,1035,295,-1,0
1084,1219,1036,-1,-1,0
1085,1220,1037,296,-1,0
1086,1220,1037,296,-1,0
1087,1221,1038,-1,-1,0
1088,1222,1039,-1,-1,0
1089,1223,1040,-1,-1,0
1090,1224,1041,297,-1,0
1091,1225,1042,298,-1,0
1092,1226,1043,-1,-1,0
1093,1227,1044,-1,-1,0
1094,1228,1045,299,-1,0
1095,1229,1046,-1,-1,0
1095,1230,1046,-1,-1,0
1095,1231,1046,-1,-1,0
1096,1232,1047,300,-1,0
1097,1232,1047,300,-1,0
1098,1233,1048,-1,-1,0
1098,1234,1048,-1,-1,0
1099,1235,1049,301,-1,0
1100,1236,1050,302,-1,0
1101,1236,1050,302,-1,0
1102,1237,1051,303,-1,0
1103,1237,1051,304,-1,0
1104,1237,1051,305,-1,0
1105,1238,1052,306,-1,0
1106,1239,1053,-1,-1,0
1106,1240,1053,-1,-1,0
1107,1241,1054,-1,-1,0
1108,1242,1055,-1,-1,0
1109,1243,1056,306,-1,0
1110,1244,1057,-1,-1,0
1111,1245,1058,307,-1,0
1112,1246,1059,-1,-1,0
1113,1247,1060,-1,-1,0
1114,1248,1061,308,-1,0
1115,1248,1061,308,-1,0
1116,1249,1062,-1,-1,0
1117,1250,1063,309,-1,0
1118,1251,1064,-1,-1,0
1119,1252,1065,-1,-1,0
1119,1253,1065,-1,-1,0
1119,1254,1065,-1,-1,0
1120,1255,1066,310,-1,0
1121,1256,1067,311,-1,0
1122,1257,1068,-1,-1,0
1123,1258,1069,312,-1,0
1124,1259,1070,-1,-1,0
1125,1260,1071,-1,-1,0
1125,1260,1071,-1,-1,0
1126,1261,1072,-1,-1,0
1126,1262,1072,-1,-1,0
1127,1263,1073,313,-1,0
1128,1264,1074,314,-1,0
1129,1265,1075,-1,-1,0
1129,1266,1075,-1,-1,0
1130,1267,1076,314,-1,0
1131,1268,1077,-1,-1,0
1132,1269,1078,-1,-1,0
1133,1270,1079,-1,-1,0
1134,1271,1080,314,-1,0
1135,1272,1081,-1,-1,0
1136,1273,1082,315,-1,0
1137,1274,1083,-1,-1,0
1138,1275,1084,316,-1,0
1139,1276,1085,-1,-1,0
1140,1277,1086,316,-1,0
1141,1277,1086,316,-1,0
1142,1278,1087,317,-1,0
1143,1279,1088,-1,-1,0
1144,1280,1089,-1,-1,0
1144,1281,1089,-1,-1,0
1145,1282,1090,-1,-1,0
1146,1283,1091,317,-1,0
1147,1284,1092,-1,-1,0
1148,1285,1093,-1,-1,0
1148,1286,1093,-1,-1,0
1149,1287,1094,-1,-1,0
1150,1288,1095,318,-1,0
1151,1288,1095,318,-1,0
1152,1289,1096,-1,-1,0
1152,1290,1096,-1,-1,0
1153,1291,1097,-1,-1,0
1154,1292,1098,318,-1,0
1155,1293,1099,319,-1,0
1156,1294,1100,320,-1,0
1157,1295,1101,-1,-1,0
1157,1296,1101,-1,-1,0
1158,1297,1102,-1,-1,0
1159,1298,1103,321,-1,0
1160,1299,1104,322,-1,0
1161,1300,1105,-1,-1,0
1162,1301,1106,322,-1,0
1163,1302,1107,-1,-1,0
1163,1303,1107,-1,-1,0
1164,1304,1108,-1,-1,0
1164,1305,1108,-1,-1,0
1164,1305,1108,-1,-1,0
1165,1306,1109,323,-1,0
1166,1307,1110,324,-1,0
1167,1307,1110,324,-1,0
1168,1308,1111,-1,-1,0
1169,1309,1112,-1,-1,0
1170,1310,1113,-1,-1,0
1171,1311,1114,-1,-1,0
1171,1311,1114,-1,-1,0
1172,1312,1115,324,-1,0
1173,1313,1116,325,-1,0
1174,1314,1117,-1,-1,0
1175,1315,1118,-1,-1,0
1176,1316,1119,-1,-1,0
1176,1317,1119,-1,-1,0
1177,1318,1120,326,-1,0
1178,1318,1120,326,-1,0
1179,1319,1121,-1,-1,0
1180,1320,1122,326,-1,0
1181,1321,1123,-1,-1,0
1182,1322,1124,-1,-1,0
1182,1323,1124,-1,-1,0
1183,1324,1125,327,-1,0
1184,1325,1126,-1,-1,0
1184,1325,1126,-1,-1,0
1185,1326,1127,328,-1,0
1186,1327,1128,-1,-1,0
1186,1328,1128,-1,-1,0
1186,1329,1128,-1,-1,0
1187,1330,1129,328,-1,0
1188,1331,1130,329,-1,0
1189,1332,1131,-1,-1,0
1190,1333,1132,330,-1,0
1191,1333,1132,330,-1,0
1192,1334,1133,-1,-1,0
1192,1335,1133,-1,-1,0
1192,1336,1133,-1,-1,0
1193,1337,1134,-1,-1,0
1194,1338,1135,331,-1,0
1195,1339,1136,-1,-1,0
1196,1340,1137,332,-1,0
1197,1341,1138,-1,-1,0
1197,1342,1138,-1,-1,0
1198,1343,1139,-1,-1,0
1199,1344,1140,333,-1,0
1200,1345,1141,334,-1,0
1201,1346,1142,-1,-1,0
1201,1347,1142,-1,-1,0
1202,1348,1143,334,-1,0
1203,1349,1144,-1,-1,0
1204,1350,1145,-1,-1,0
1205,1351,1146,335,-1,0
1206,1352,1147,-1,-1,0
1207,1353,1148,-1,-1,0
1208,1354,1149,336,-1,0
1209,1355,1150,-1,-1,0
1210,1356,1151,-1,-1,0
1210,1357,1151,-1,-1,0
1211,1358,1152,336,-1,0
1212,1359,1153,-1,-1,0
1213,1360,1154,336,-1,0
1214,1361,1155,337,-1,0
1215,1362,1156,-1,-1,0
1215,1363,1156,-1,-1,0
1216,1364,1157,337,-1,0
1217,1365,1158,-1,-1,0
1217,1366,1158,-1,-1,0
1217,1367,1158,-1,-1,0
1218,1368,1159,-1,-1,0
1218,1369,1159,-1,-1,0
1219,1370,1160,338,-1,0
1220,1370,1160,338,-1,0
1221,1371,1161,-1,-1,0
1221,1372,1161,-1,-1,0
1222,1373,1162,-1,-1,0
1223,1374,1163,-1,-1,0
1224,1375,1164,-1,-1,0
1225,1376,1165,338,-1,0
1226,1376,1165,338,-1,0
1227,1377,1166,339,-1,0
1228,1378,1167,-1,-1,0
1229,1379,1168,-1,-1,0
1229,1380,1168,-1,-1,0
1230,1381,1169,-1,-1,0
1231,1382,1170,340,-1,0
1232,1383,1171,-1,-1,0
1233,1384,1172,341,-1,0
1234,1385,1173,342,-1,0
1235,1386,1174,343,-1,0
1236,1387,1175,344,-1,0
1237,1387,1175,344,-1,0
1238,1388,1176,-1,-1,0
1239,1389,1177,-1,-1,0
1240,1390,1178,-1,-1,0
1241,1391,1179,-1,-1,0
1242,1392,1180,-1,-1,0
1242,1393,1180,-1,-1,0
1243,1394,1181,-1,-1,0
1244,1395,1182,344,-1,0
1245,1396,1183,-1,-1,0
1246,1397,1184,-1,-1,0
1247,1398,1185,-1,-1,0
1248,1399,1186,345,-1,0
1249,1400,1187,346,-1,0
1249,1400,1187,346,-1,0
1250,1401,1188,-1,-1,0
1251,1402,1189,-1,-1,0
1252,1403,1190,347,-1,0
1253,1404,1191,348,-1,0
1254,1405,1192,-1,-1,0
1255,1406,1193,-1,-1,0
1255,1407,1193,-1,-1,0
1256,1408,1194,348,-1,0
1257,1408,1194,348,-1,0
1258,1409,1195,-1,-1,0
1259,1410,1196,-1,-1,0
1260,1411,1197,349,-1,0
1261,1412,1198,-1,-1,0
1262,1413,1199,-1,-1,0
1263,1414,1200,-1,-1,0
1264,1415,1201,-1,-1,0
1265,1416,1202,-1,-1,0
1266,1417,1203,349,-1,0
1267,1418,1204,350,-1,0
1268,1419,1205,-1,-1,0
1269,1420,1206,350,-1,0
1270,1421,1207,-1,-1,0
1270,1422,1207,-1,-1,0
1271,1423,1208,-1,-1,0
1272,1424,1209,-1,-1,0
1273,1425,1210,-1,-1,0
1274,1426,1211,350,-1,0
1275,1427,1212,351,-1,0
1276,1428,1213,352,-1,0
1277,1429,1214,-1,-1,0
1277,1430,1214,-1,-1,0
1278,1431,1215,353,-1,0
1279,1432,1216,354,-1,0
1280,1433,1217,-1,-1,0
1281,1434,1218,-1,-1,0
1282,1435,1219,354,-1,0
1283,1436,1220,-1,-1,0
1284,1437,1221,-1,-1,0
1285,1438,1222,-1,-1,0
1285,1439,1222,-1,-1,0
1286,1440,1223,355,-1,0
1287,1441,1224,-1,-1,0
1288,1442,1225,356,-1,0
1289,1442,1225,356,-1,0
1290,1443,1226,-1,-1,0
1291,1444,1227,-1,-1,0
1292,1445,1228,-1,-1,0
1292,1446,1228,-1,-1,0
1293,1447,1229,357,-1,0
1294,1448,1230,358,-1,0
1295,1449,1231,-1,-1,0
1296,1450,1232,-1,-1,0
1297,1451,1233,-1,-1,0
1298,1452,1234,358,-1,0
1299,1453,1235,-1,-1,0
1299,1454,1235,-1,-1,0
1300,1455,1236,358,-1,0
1301,1456,1237,-1,-1,0
1302,1457,1238,359,-1,0
1303,1458,1239,360,-1,0
1304,1459,1240,-1,-1,0
1305,1460,1241,-1,-1,0
1306,1461,1242,-1,-1,0
1307,1462,1243,-1,-1,0
1307,1463,1243,-1,-1,0
1308,1464,1244,361,-1,0
1309,1465,1245,-1,-1,0
1309,1466,1245,-1,-1,0
1309,1467,1245,-1,-1,0
1310,1468,1246,362,-1,0
1311,1468,1246,362,-1,0
1312,1469,1247,363,-1,0
1313,1470,1248,-1,-1,0
1314,1471,1249,-1,-1,0
1315,1472,1250,364,-1,0
1316,1473,1251,-1,-1,0
1317,1474,1252,-1,-1,0
1318,1475,1253,364,-1,0
1319,1476,1254,-1,-1,0
1319,1477,1254,-1,-1,0
1320,1478,1255,365,-1,0
1321,1479,1256,-1,-1,0
1322,1480,1257,-1,-1,0
1322,1481,1257,-1,-1,0
1323,1482,1258,366,-1,0
1324,1482,1258,366,-1,0
1325,1483,1259,-1,-1,0
1325,1483,1259,-1,-1,0
1325,1484,1259,-1,-1,0
1326,1485,1260,366,-1,0
1327,1486,1261,367,-1,0
1328,1487,1262,-1,-1,0
1328,1488,1262,-1,-1,0
1329,1489,1263,-1,-1,0
1330,1490,1264,368,-1,0
1331,1491,1265,-1,-1,0
1332,1492,1266,-1,-1,0
1332,1493,1266,-1,-1,0
1333,1494,1267,368,-1,0
1334,1495,1268,369,-1,0
1335,1496,1269,370,-1,0
1336,1497,1270,-1,-1,0
1336,1498,1270,-1,-1,0
1337,1499,1271,371,-1,0
1338,1500,1272,-1,-1,0
1339,1501,1273,372,-1,0
1340,1501,1273,372,-1,0
1341,1502,1274,-1,-1,0
1342,1503,1275,-1,-1,0
1343,1504,1276,-1,-1,0
1344,1505,1277,-1,-1,0
1345,1506,1278,372,-1,0
1346,1506,1278,372,-1,0
1347,1507,1279,-1,-1,0
1348,1508,1280,373,-1,0
1349,1509,1281,-1,-1,0
1349,1510,1281,-1,-1,0
1350,1511,1282,-1,-1,0
1350,1512,1282,-1,-1,0
1351,1513,1283,374,-1,0
1352,1514,1284,-1,-1,0
1353,1515,1285,375,-1,0
1354,1516,1286,-1,-1,0
1355,1517,1287,-1,-1,0
1356,1518,1288,376,-1,0
1357,1519,1289,-1,-1,0
1357,1520,1289,-1,-1,0
1358,1521,1290,-1,-1,0
1359,1522,1291,-1,-1,0
1360,1523,1292,-1,-1,0
1361,1524,1293,-1,-1,0
1362,1525,1294,376,-1,0
1363,1525,1294,376,-1,0
1364,1526,1295,-1,-1,0
1365,1527,1296,377,-1,0
1366,1528,1297,378,-1,0
1367,1529,1298,-1,-1,0
1368,1530,1299,-1,-1,0
1369,1531,1300,378,-1,0
1370,1532,1301,379,-1,0
1371,1533,1302,-1,-1,0
1372,1534,1303,-1,-1,0
1373,1535,1304,-1,-1,0
1374,1536,1305,380,-1,0
1375,1537,1306,-1,-1,0
1376,1538,1307,380,-1,0
1377,1539,1308,381,-1,0
1378,1540,1309,-1,-1,0
1379,1541,1310,-1,-1,0
1379,1542,1310,-1,-1,0
1380,1543,1311,-1,-1,0
1381,1544,1312,381,-1,0
1382,1545,1313,-1,-1,0
1383,1546,1314,382,-1,0
1384,1547,1315,-1,-1,0
1385,1548,1316,-1,-1,0
1386,1549,1317,-1,-1,0
1387,1550,1318,382,-1,0
1388,1551,1319,-1,-1,0
1389,1552,1320,382,-1,0
1390,1553,1321,-1,-1,0
1390,1554,1321,-1,-1,0
1391,1555,1322,-1,-1,0
1392,1556,1323,382,-1,0
1393,1557,1324,-1,-1,0
1394,1558,1325,-1,-1,0
1395,1559,1326,383,-1,0
1396,1560,1327,-1,-1,0
1397,1561,1328,-1,-1,0
1398,1562,1329,384,-1,0
1399,1563,1330,385,-1,0
1400,1564,1331,-1,-1,0
1400,1565,1331,-1,-1,0
1401,1566,1332,-1,-1,0
1402,1567,1333,386,-1,0
1403,1568,1334,387,-1,0
1404,1569,1335,388,-1,0
1405,1570,1336,-1,-1,0
1405,1571,1336,-1,-1,0
1406,1572,1337,388,-1,0
1407,1573,1338,-1,-1,0
1408,1574,1339,-1,-1,0
1409,1575,1340,-1,-1,0
1410,1576,1341,-1,-1,0
1411,1577,1342,-1,-1,0
1412,1578,1343,389,-1,0
1413,1579,1344,-1,-1,0
1413,1580,1344,-1,-1,0
1414,1581,1345,390,-1,0
1415,1581,1345,390,-1,0
1416,1582,1346,-1,-1,0
1417,1583,1347,390,-1,0
1418,1584,1348,-1,-1,0
1418,1585,1348,-1,-1,0
1419,1586,1349,-1,-1,0
1419,1587,1349,-1,-1,0
1420,1588,1350,390,-1,0
1421,1589,1351,-1,-1,0
1422,1590,1352,391,-1,0
1423,1591,1353,-1,-1,0
1424,1592,1354,392,-1,0
1425,1593,1355,-1,-1,0
1426,1594,1356,-1,-1,0
1427,1595,1357,393,-1,0
1428,1596,1358,394,-1,0
1429,1597,1359,-1,-1,0
1430,1598,1360,-1,-1,0
1431,1599,1361,394,-1,0
1432,1600,1362,-1,-1,0
1433,1601,1363,-1,-1,0
1434,1602,1364,-1,-1,0
1435,1603,1365,-1,-1,0
1436,1604,1366,-1,-1,0
1437,1605,1367,395,-1,0
1438,1606,1368,396,-1,0
1439,1606,1368,396,-1,0
1440,1607,1369,-1,-1,0
1440,1608,1369,-1,-1,0
1441,1609,1370,396,-1,0
1442,1610,1371,-1,-1,0
1443,1611,1372,397,-1,0
1444,1612,1373,-1,-1,0
1444,1613,1373,-1,-1,0
1444,1613,1373,-1,-1,0
1444,1614,1373,-1,-1,0
1445,1615,1374,398,-1,0
1446,1616,1375,399,-1,0
1447,1617,1376,-1,-1,0
1448,1618,1377,400,-1,0
1449,1619,1378,-1,-1,0
1449,1620,1378,-1,-1,0
1449,1621,1378,-1,-1,0
1449,1622,1378,-1,-1,0
1450,1623,1379,-1,-1,0
1450,1624,1379,-1,-1,0
1451,1625,1380,-1,-1,0
1452,1626,1381,400,-1,0
1453,1627,1382,401,-1,0
1454,1628,1383,402,-1,0
1455,1629,1384,-1,-1,0
1456,1630,1385,-1,-1,0
1457,1631,1386,402,-1,0
1458,1631,1386,402,-1,0
1459,1632,1387,-1,-1,0
1460,1633,1388,-1,-1,0
1460,1634,1388,-1,-1,0
1461,1635,1389,403,-1,0
1461,1635,1389,403,-1,0
1462,1636,1390,-1,-1,0
1463,1637,1391,-1,-1,0
1464,1638,1392,404,-1,0
1465,1639,1393,-1,-1,0
1466,1640,1394,404,-1,0
1467,1641,1395,-1,-1,0
1468,1642,1396,-1,-1,0
1469,1643,1397,404,-1,0
1470,1644,1398,-1,-1,0
1470,1645,1398,-1,-1,0
1471,1646,1399,405,-1,0
1472,1647,1400,406,-1,0
1473,1648,1401,-1,-1,0
1474,1649,1402,-1,-1,0
1475,1650,1403,-1,-1,0
1476,1651,1404,407,-1,0
1477,1652,1405,-1,-1,0
1478,1653,1406,-1,-1,0
1479,1654,1407,408,-1,0
1480,1655,1408,-1,-1,0
1480,1656,1408,-1,-1,0
1481,1657,1409,-1,-1,0
1482,1658,1410,408,-1,0
1483,1659,1411,-1,-1,0
1483,1660,1411,-1,-1,0
1484,1661,1412,-1,-1,0
1484,1662,1412,-1,-1,0
1484,1663,1412,-1,-1,0
1485,1664,1413,408,-1,0
1486,1665,1414,409,-1,0
1487,1666,1415,410,-1,0
1488,1667,1416,-1,-1,0
1489,1668,1417,411,-1,0
1490,1669,1418,412,-1,0
1491,1670,1419,-1,-1,0
1492,1671,1420,-1,-1,0
1492,1672,1420,-1,-1,0
1492,1673,1420,-1,-1,0
1493,1674,1421,412,-1,0
1494,1675,1422,-1,-1,0
1495,1676,1423,-1,-1,0
1495,1677,1423,-1,-1,0
1496,1678,1424,413,-1,0
1497,1679,1425,414,-1,0
1498,1679,1425,414,-1,0
1499,1680,1426,-1,-1,0
1500,1681,1427,-1,-1,0
1501,1682,1428,414,-1,0
1502,1683,1429,-1,-1,0
1503,1684,1430,414,-1,0
1504,1685,1431,-1,-1,0
1504,1686,1431,-1,-1,0
1505,1687,1432,-1,-1,0
1505,1688,1432,-1,-1,0
1506,1689,1433,415,-1,0
1507,1690,1434,-1,-1,0
1508,1691,1435,-1,-1,0
1508,1692,1435,-1,-1,0
1509,1693,1436,415,-1,0
1510,1694,1437,-1,-1,0
1510,1695,1437,-1,-1,0
1511,1696,1438,416,-1,0
1512,1696,1438,416,-1,0
1513,1697,1439,417,-1,0
1514,1698,1440,-1,-1,0
1514,1699,1440,-1,-1,0
1515,1700,1441,-1,-1,0
1515,1701,1441,-1,-1,0
1516,1702,1442,-1,-1,0
1517,1703,1443,418,-1,0
1518,1703,1443,418,-1,0
1519,1704,1444,-1,-1,0
1520,1705,1445,418,-1,0
1521,1706,1446,419,-1,0
1522,1707,1447,-1,-1,0
1523,1708,1448,-1,-1,0
1523,1709,1448,-1,-1,0
1524,1710,1449,420,-1,0
1525,1711,1450,-1,-1,0
1525,1711,1450,-1,-1,0
1525,1712,1450,-1,-1,0
1525,1713,1450,-1,-1,0
1526,1714,1451,-1,-1,0
1527,1715,1452,420,-1,0
1528,1716,1453,421,-1,0
1529,1717,1454,-1,-1,0
1530,1718,1455,422,-1,0
1530,1718,1455,422,-1,0
1531,1719,1456,-1,-1,0
1532,1720,1457,-1,-1,0
1532,1721,1457,-1,-1,0
1533,1722,1458,-1,-1,0
1533,1723,1458,-1,-1,0
1534,1724,1459,423,-1,0
1535,1725,1460,424,-1,0
1536,1726,1461,-1,-1,0
1537,1727,1462,-1,-1,0
1537,1728,1462,-1,-1,0
1538,1729,1463,425,-1,0
1539,1730,1464,-1,-1,0
1540,1731,1465,426,-1,0
1541,1731,1465,426,-1,0
1542,1732,1466,-1,-1,0
1543,1733,1467,426,-1,0
1544,1734,1468,-1,-1,0
1545,1735,1469,427,-1,0
1546,1736,1470,-1,-1,0
1547,1737,1471,428,-1,0
1548,1738,1472,-1,-1,0
1549,1739,1473,-1,-1,0
1550,1740,1474,-1,-1,0
1551,1741,1475,428,-1,0
1552,1742,1476,-1,-1,0
1553,1743,1477,-1,-1,0
1554,1744,1478,428,-1,0
1555,1745,1479,429,-1,0
1556,1746,1480,-1,-1,0
1557,1747,1481,-1,-1,0
1557,1748,1481,-1,-1,0
1558,1749,1482,430,-1,0
1559,1750,1483,-1,-1,0
1560,1751,1484,-1,-1,0
1561,1752,1485,431,-1,0
1562,1753,1486,-1,-1,0
1563,1754,1487,432,-1,0
1564,1755,1488,-1,-1,0
1565,1756,1489,-1,-1,0
1566,1757,1490,-1,-1,0
1567,1758,1491,-1,-1,0
1568,1759,1492,432,-1,0
1569,1760,1493,-1,-1,0
1570,1761,1494,432,-1,0
1571,1762,1495,-1,-1,0
1572,1763,1496,433,-1,0
1573,1764,1497,-1,-1,0
1574,1765,1498,-1,-1,0
1574,1766,1498,-1,-1,0
1575,1767,1499,-1,-1,0
1575,1768,1499,-1,-1,0
1576,1769,1500,434,-1,0
1577,1770,1501,-1,-1,0
1578,1771,1502,434,-1,0
1579,1772,1503,435,-1,0
1580,1773,1504,-1,-1,0
1580,1774,1504,-1,-1,0
1581,1775,1505,436,-1,0
1582,1776,1506,-1,-1,0
1583,1777,1507,-1,-1,0
1583,1778,1507,-1,-1,0
1584,1779,1508,436,-1,0
1585,1780,1509,437,-1,0
1586,1781,1510,-1,-1,0
1586,1782,1510,-1,-1,0
1587,1783,1511,438,-1,0
1588,1784,1512,-1,-1,0
