name,startdate,enddate,location
4720,1014,1101,0
4721,1014,1101,0
4722,1015,1102,0
4723,1015,1102,0
4724,1015,1102,0
4725,1015,1102,0
4726,1015,1102,0
4727,1015,1102,0
4728,1015,1102,0
4729,1016,1103,0
4730,1017,1104,0
4731,1017,1104,0
4732,1017,1104,0
4733,1017,1104,0
4734,1017,1104,0
4735,1018,1105,0
4736,1018,1106,0
4737,1019,1107,0
4738,1020,1108,0
4739,1021,1109,0
4740,1021,1109,0
4741,1022,1110,0
4742,1022,1110,0
4743,1023,1111,0
4744,1024,1112,0
4745,1024,1112,0
4746,1025,1113,0
4747,1025,1113,0
4748,1025,1113,0
4749,1025,1113,0
4750,1025,1113,0
4751,1025,1113,0
4752,1025,1113,0
4753,1025,1113,0
4754,1025,1113,0
4755,1025,1113,0
4756,1025,1113,0
4757,1026,1114,0
4758,1026,1114,0
4759,1027,1115,0
4760,1028,1116,0
4761,1028,1117,0
4762,1029,1118,0
4763,1029,1118,0
4764,1030,1119,0
4765,1030,1119,0
4766,1030,1119,0
4767,1030,1119,0
4768,1030,1119,0
4769,1030,1119,0
4770,1030,1119,0
4771,1030,1119,0
4772,1030,1119,0
4773,1030,1119,0
4774,1030,1119,0
4775,1030,1119,0
4776,1030,1119,0
4777,1030,1119,0
4778,1031,1120,0
4779,1032,1121,0
4780,1032,1121,0
4781,1033,1122,0
4782,1034,1123,0
4783,1035,1124,0
4784,1036,1125,0
4785,1037,1126,0
4786,1037,1126,0
4787,1037,1126,0
4788,1037,1126,0
4789,1037,1126,0
4790,1037,1126,0
4791,1037,1126,0
4792,1037,1126,0
4793,1037,1126,0
4794,1038,1127,0
4795,1038,1127,0
4796,1038,1127,0
4797,1038,1127,0
4798,1038,1127,0
4799,1038,1127,0
4800,1038,1127,0
4801,1038,1127,0
4802,1038,1127,0
4803,1038,1127,0
4804,1038,1127,0
4805,1038,1127,0
4806,1038,1127,0
4807,1038,1127,0
4808,1038,1127,0
4809,1038,1127,0
4810,1038,1127,0
4811,1038,1127,0
4812,1039,1128,0
4813,1040,1129,0
4814,1040,1129,0
4815,1040,1129,0
4816,1040,1129,0
4817,1040,1129,0
4818,1040,1129,0
4819,1040,1129,0
4820,1040,1129,0
4821,1040,1129,0
4822,1040,1129,0
4823,1040,1129,0
4824,1040,1129,0
4825,1041,1130,0
4826,1042,1131,0
4827,1043,1132,0
4828,1043,1132,0
4829,1043,1132,0
4830,1044,1133,0
4831,1044,1134,0
4832,1045,1135,0
4833,1046,1136,0
4834,1047,1137,0
4835,1047,1137,0
4836,1048,1138,0
4837,1049,1139,0
4838,1049,1139,0
4839,1049,1139,0
4840,1049,1139,0
4841,1049,1139,0
4842,1049,1139,0
4843,1049,1139,0
4844,1049,1139,0
4845,1049,1139,0
4846,1049,1139,0
4847,1049,1139,0
4848,1049,1139,0
4849,1049,1139,0
4850,1049,1139,0
4851,1049,1139,0
4852,1049,1139,0
4853,1049,1139,0
4854,1049,1139,0
4855,1049,1139,0
4856,1049,1139,0
4857,1049,1139,0
4858,1049,1139,0
4859,1049,1139,0
4860,1049,1139,0
4861,1050,1140,0
4862,1050,1140,0
4863,1050,1140,0
4864,1050,1140,0
4865,1050,1140,0
4866,1051,1141,0
4867,1052,1142,0
4868,1052,1142,0
4869,1052,1143,0
4870,1052,1143,0
4871,1052,1143,0
4872,1052,1144,0
4873,1052,1144,0
4874,1053,1145,0
4875,1054,1146,0
4876,1054,1146,0
4877,1054,1146,0
4878,1054,1146,0
4879,1054,1147,0
4880,1054,1147,0
4881,1055,1148,0
4882,1056,1149,0
4883,1056,1149,0
4884,1056,1150,0
4885,1056,1150,0
4886,1056,1150,0
4887,1056,1150,0
4888,1056,1150,0
4889,1056,1150,0
4890,1056,1150,0
4891,1056,1150,0
4892,1056,1150,0
4893,1056,1150,0
4894,1056,1150,0
4895,1056,1150,0
4896,1056,1150,0
4897,1056,1150,0
4898,1056,1150,0
4899,1056,1151,0
4900,1056,1151,0
4901,1056,1151,0
4902,1056,1151,0
4903,1056,1151,0
4904,1056,1152,0
4905,1056,1152,0
4906,1056,1152,0
4907,1056,1152,0
4908,1056,1152,0
4909,1056,1152,0
4910,1056,1152,0
4911,1056,1152,0
4912,1056,1152,0
4913,1056,1152,0
4914,1056,1152,0
4915,1056,1152,0
4916,1056,1152,0
4917,1056,1152,0
4918,1056,1152,0
4919,1056,1152,0
4920,1056,1152,0
4921,1056,1152,0
4922,1056,1152,0
4923,1056,1152,0
4924,1056,1152,0
4925,1057,1153,0
4926,1057,1154,0
4927,1057,1154,0
4928,1057,1154,0
4929,1057,1154,0
4930,1057,1155,0
4931,1058,1156,0
4932,1058,1156,0
4933,1058,1156,0
4934,1058,1156,0
4935,1058,1156,0
4936,1058,1156,0
4937,1059,1157,0
4938,1060,1158,0
4939,1060,1158,0
4940,1060,1158,0
4941,1060,1158,0
4942,1060,1158,0
4943,1060,1158,0
4944,1060,1158,0
4945,1060,1158,0
4946,1060,1158,0
4947,1060,1158,0
4948,1060,1158,0
4949,1060,1158,0
4950,1060,1158,0
4951,1060,1158,0
4952,1060,1158,0
4953,1060,1158,0
4954,1060,1158,0
4955,1060,1158,0
4956,1060,1158,0
4957,1060,1158,0
4958,1060,1158,0
4959,1060,1158,0
4960,1060,1158,0
4961,1060,1158,0
4962,1060,1158,0
4963,1060,1158,0
4964,1060,1158,0
4965,1060,1158,0
4966,1060,1158,0
4967,1060,1158,0
4968,1061,1159,0
4969,1061,1159,0
4970,1061,1160,0
4971,1061,1160,0
4972,1061,1161,0
4973,1061,1161,0
4974,1061,1161,0
4975,1061,1161,0
4976,1062,1162,0
4977,1063,1163,0
4978,1063,1163,0
4979,1063,1163,0
4980,1063,1163,0
4981,1064,1164,0
4982,1064,1164,0
4983,1064,1164,0
4984,1064,1164,0
4985,1064,1164,0
4986,1064,1164,0
4987,1064,1164,0
4988,1064,1164,0
4989,1065,1165,0
4990,1065,1165,0
4991,1065,1165,0
4992,1065,1165,0
4993,1065,1165,0
4994,1065,1165,0
4995,1065,1165,0
4996,1065,1165,0
4997,1065,1165,0
4998,1065,1165,0
4999,1065,1165,0
5000,1065,1165,0
5001,1065,1165,0
5002,1065,1165,0
5003,1065,1165,0
5004,1065,1165,0
5005,1065,1165,0
5006,1065,1165,0
5007,1065,1165,0
5008,1066,1166,0
5009,1066,1166,0
5010,1066,1166,0
5011,1066,1166,0
5012,1066,1166,0
5013,1066,1166,0
5014,1066,1166,0
5015,1067,1167,0
5016,1067,1168,0
5017,1068,1169,0
5018,1068,1169,0
5019,1068,1169,0
5020,1069,1170,0
5021,1069,1170,0
5022,1070,1171,0
5023,1071,1172,0
5024,1071,1172,0
5025,1071,1173,0
5026,1072,1174,0
5027,1073,1175,0
5028,1074,1176,0
5029,1074,1177,0
5030,1075,1178,0
5031,1075,1178,0
5032,1076,1179,0
5032,1077,1180,0
5033,1078,1181,0
5034,1078,1181,0
5035,1078,1181,0
5036,1078,1181,0
5037,1078,1181,0
5038,1078,1181,0
5039,1078,1181,0
5040,1079,1182,0
5041,1079,1182,0
5042,1079,1182,0
5043,1079,1182,0
5044,1079,1182,0
5045,1079,1182,0
5046,1079,1182,0
5047,1079,1182,0
5048,1079,1182,0
5049,1079,1182,0
5050,1080,1183,0
5051,1080,1183,0
5052,1080,1183,0
5053,1080,1183,0
5054,1080,1183,0
5055,1080,1183,0
5056,1081,1184,0
5057,1082,1185,0
5058,1083,1186,0
5059,1084,1187,0
5060,1084,1187,0
5061,1085,1188,0
5062,1086,1189,0
5063,1087,1190,0
5064,1088,1191,0
5065,1088,1191,0
5066,1088,1191,0
5067,1088,1191,0
5068,1088,1191,0
5069,1088,1191,0
5070,1088,1191,0
5071,1088,1191,0
5072,1088,1191,0
5073,1088,1191,0
5074,1088,1191,0
5075,1088,1191,0
5076,1089,1192,0
5077,1090,1193,0
5078,1090,1194,0
5079,1091,1195,0
5080,1091,1195,0
5081,1092,1196,0
5082,1092,1196,0
5083,1093,1197,0
5084,1094,1198,0
5085,1094,1199,0
5086,1095,1199,0
5087,1096,1200,0
5088,1096,1200,0
5089,1096,1200,0
5090,1096,1200,0
5091,1096,1200,0
5092,1096,1200,0
5093,1096,1200,0
5094,1096,1200,0
5095,1096,1200,0
5096,1096,1200,0
5097,1096,1200,0
5098,1096,1200,0
5099,1096,1200,0
5100,1096,1200,0
5101,1096,1200,0
5102,1096,1200,0
5103,1096,1200,0
5104,1096,1200,0
5105,1096,1200,0
5106,1096,1200,0
5107,1096,1200,0
5108,1097,1201,0
5109,1097,1201,0
5110,1098,1202,0
5111,1098,1202,0
5112,1098,1202,0
5113,1098,1202,0
5114,1098,1203,0
5115,1099,1204,0
5116,1100,1205,0
5117,1101,1206,0
5118,1101,1206,0
5119,1101,1206,0
5120,1102,1207,0
5121,1103,1208,0
5122,1104,1209,0
5123,1105,1210,0
5124,1106,1211,0
5125,1106,1211,0
5126,1106,1211,0
5127,1107,1212,0
5128,1107,1212,0
5129,1107,1212,0
5130,1107,1212,0
5131,1108,1213,0
5132,1109,1214,0
5133,1109,1214,0
5134,1109,1214,0
5135,1109,1214,0
5136,1109,1214,0
5137,1109,1214,0
5138,1109,1214,0
5139,1109,1214,0
5140,1109,1214,0
5141,1109,1214,0
5142,1109,1214,0
5143,1109,1214,0
5144,1109,1214,0
5145,1109,1214,0
5146,1109,1214,0
5147,1109,1214,0
5148,1109,1214,0
5149,1109,1214,0
5150,1110,1215,0
5151,1110,1215,0
5152,1110,1215,0
5153,1111,1216,0
5154,1112,1216,0
5155,1113,1217,0
5156,1114,1218,0
5157,1115,1219,0
5158,1116,1220,0
5159,1117,1221,0
5160,1117,1221,0
5161,1117,1221,0
5162,1117,1221,0
5163,1117,1221,0
5164,1117,1221,0
5165,1117,1221,0
5166,1117,1221,0
5167,1117,1221,0
5168,1117,1221,0
5169,1117,1221,0
5170,1117,1221,0
5171,1117,1221,0
5172,1117,1221,0
5173,1117,1221,0
5174,1117,1221,0
5175,1117,1221,0
5176,1117,1221,0
5177,1117,1221,0
5178,1117,1221,0
5179,1117,1221,0
5180,1117,1221,0
5181,1117,1221,0
5182,1117,1221,0
5183,1117,1221,0
5184,1117,1221,0
5185,1117,1221,0
5186,1117,1221,0
5187,1117,1221,0
5188,1117,1221,0
5189,1117,1221,0
5190,1117,1221,0
5191,1117,1221,0
5192,1117,1221,0
5193,1117,1221,0
5194,1117,1221,0
5195,1117,1221,0
5196,1117,1221,0
5197,1117,1221,0
5198,1117,1221,0
5199,1117,1221,0
5200,1117,1221,0
5201,1117,1221,0
5202,1117,1221,0
5203,1117,1221,0
5204,1117,1221,0
5205,1117,1221,0
5206,1117,1221,0
5207,1117,1221,0
5208,1117,1221,0
5209,1117,1221,0
5210,1117,1221,0
5211,1118,1222,0
5212,1119,1223,0
5212,1119,1223,0
5212,1120,1224,0
5213,1120,1224,0
5214,1120,1224,0
5215,1121,1225,0
5216,1121,1225,0
5217,1121,1225,0
5218,1121,1225,0
5219,1121,1225,0
5220,1121,1225,0
5221,1121,1225,0
5222,1121,1225,0
5223,1121,1225,0
5224,1121,1225,0
5225,1121,1225,0
5226,1121,1225,0
5227,1122,1226,0
5228,1123,1227,0
5229,1124,1228,0
5230,1124,1228,0
5231,1125,1229,0
5232,1126,1230,0
5233,1127,1231,0
5234,1127,1231,0
5235,1127,1231,0
5236,1127,1231,0
5237,1127,1231,0
5238,1127,1231,0
5239,1128,1232,0
5240,1128,1232,0
5241,1128,1232,0
5242,1128,1232,0
5243,1129,1233,0
5244,1130,1234,0
5245,1131,1235,0
5246,1132,1236,0
5247,1133,1237,0
5248,1134,1238,0
5249,1135,1239,0
5250,1135,1239,0
5251,1135,1239,0
5252,1136,1240,0
5253,1136,1240,0
5254,1136,1240,0
5255,1137,1241,0
5256,1138,1242,0
5257,1138,1242,0
5258,1138,1242,0
5259,1138,1242,0
5260,1138,1242,0
5261,1138,1242,0
5262,1138,1242,0
5263,1138,1242,0
5264,1138,1242,0
5265,1138,1242,0
5266,1139,1243,0
5267,1139,1243,0
5268,1140,1244,0
5269,1141,1245,0
5270,1141,1245,0
5271,1141,1245,0
5272,1141,1245,0
5273,1141,1245,0
5274,1141,1245,0
5275,1141,1245,0
5276,1141,1245,0
5277,1141,1245,0
5278,1142,1245,0
5279,1142,1245,0
5280,1142,1245,0
5281,1142,1245,0
5282,1142,1245,0
5283,1142,1245,0
5284,1143,1246,0
5285,1143,1246,0
5286,1143,1246,0
5287,1143,1246,0
5288,1143,1246,0
5289,1143,1246,0
5290,1143,1246,0
5291,1144,1247,0
5292,1145,1248,0
5293,1146,1249,0
5294,1146,1249,0
5295,1147,1250,0
5296,1147,1250,0
5297,1147,1250,0
5298,1147,1250,0
5299,1147,1250,0
5300,1148,1251,0
5301,1149,1252,0
5302,1149,1252,0
5303,1149,1252,0
5304,1150,1253,0
5305,1150,1253,0
5306,1150,1253,0
5307,1150,1253,0
5308,1150,1253,0
5309,1150,1253,0
5310,1151,1254,0
5311,1152,1255,0
5312,1152,1255,0
5313,1152,1255,0
5314,1152,1255,0
5315,1153,1256,0
5316,1153,1257,0
5317,1153,1258,0
5318,1154,1259,0
5319,1154,1259,0
5320,1155,1260,0
5321,1155,1260,0
5322,1155,1260,0
5323,1155,1260,0
5324,1156,1261,0
5325,1156,1261,0
5326,1156,1261,0
5327,1156,1261,0
5328,1156,1261,0
5329,1156,1261,0
5330,1156,1261,0
5331,1156,1261,0
5332,1157,1262,0
5333,1157,1262,0
5334,1157,1262,0
5335,1157,1262,0
5336,1157,1262,0
5337,1157,1262,0
5338,1158,1263,0
5339,1159,1264,0
5340,1159,1264,0
5341,1159,1264,0
5342,1159,1264,0
5343,1159,1264,0
5344,1159,1264,0
5345,1159,1264,0
5346,1159,1264,0
5347,1159,1264,0
5348,1159,1264,0
5349,1160,1265,0
5350,1160,1265,0
5351,1160,1265,0
5352,1160,1265,0
5353,1160,1265,0
5354,1160,1265,0
5355,1160,1265,0
5356,1160,1265,0
5357,1160,1265,0
5358,1160,1265,0
5359,1160,1265,0
5360,1160,1265,0
5361,1161,1266,0
5362,1161,1266,0
5363,1161,1266,0
5364,1161,1266,0
5365,1161,1266,0
5366,1161,1266,0
5367,1162,1267,0
5368,1163,1268,0
5369,1164,1269,0
5370,1164,1269,0
5371,1164,1269,0
5372,1164,1269,0
5373,1165,1270,0
5374,1165,1271,0
5375,1166,1272,0
5376,1166,1272,0
5377,1167,1273,0
5378,1168,1274,0
5379,1169,1275,0
5380,1170,1276,0
5381,1171,1277,0
5382,1172,1278,0
5383,1173,1279,0
5384,1173,1279,0
5385,1174,1280,0
5386,1175,1281,0
5387,1175,1281,0
5388,1176,1282,0
5389,1176,1283,0
5390,1177,1284,0
5391,1177,1284,0
5392,1178,1285,0
5393,1178,1285,0
5394,1179,1286,0
5395,1179,1286,0
5396,1179,1286,0
5397,1179,1286,0
5398,1179,1286,0
5399,1179,1286,0
5400,1179,1286,0
5401,1179,1286,0
5402,1179,1286,0
5403,1179,1286,0
5404,1179,1286,0
5405,1179,1286,0
5406,1179,1286,0
5407,1179,1286,0
5408,1179,1286,0
5409,1179,1286,0
5410,1179,1286,0
5411,1179,1286,0
5412,1179,1286,0
5413,1179,1286,0
5414,1179,1286,0
5415,1179,1286,0
5416,1179,1286,0
5417,1179,1286,0
5418,1179,1286,0
5419,1180,1287,0
5420,1180,1287,0
5421,1180,1287,0
5422,1181,1288,0
5423,1182,1289,0
5424,1183,1290,0
5425,1184,1291,0
5426,1184,1291,0
5427,1184,1291,0
5428,1185,1292,0
5429,1185,1292,0
5430,1185,1292,0
5431,1185,1292,0
5432,1185,1292,0
5433,1185,1292,0
5434,1185,1292,0
5435,1185,1292,0
5436,1185,1292,0
5437,1185,1292,0
5438,1185,1292,0
5439,1185,1292,0
5440,1185,1292,0
5441,1185,1292,0
5442,1185,1292,0
5443,1185,1292,0
5444,1185,1292,0
5445,1185,1292,0
5446,1185,1292,0
5447,1185,1292,0
5448,1185,1292,0
5449,1185,1292,0
5450,1185,1292,0
5451,1185,1292,0
5452,1185,1292,0
5453,1185,1292,0
5454,1185,1292,0
5455,1185,1292,0
5456,1185,1292,0
5457,1185,1292,0
5458,1185,1292,0
5459,1185,1292,0
5460,1185,1292,0
5461,1186,1293,0
5462,1187,1294,0
5463,1188,1295,0
5464,1188,1295,0
5465,1188,1295,0
5466,1188,1295,0
5467,1188,1295,0
5468,1188,1295,0
5469,1188,1295,0
5470,1189,1296,0
5471,1189,1296,0
5472,1190,1297,0
5473,1191,1298,0
5474,1191,1299,0
5475,1191,1299,0
5476,1191,1299,0
5477,1191,1299,0
5478,1191,1299,0
5479,1191,1299,0
5480,1191,1299,0
5481,1191,1299,0
5482,1191,1299,0
5483,1191,1299,0
5484,1191,1299,0
5485,1191,1299,0
5486,1191,1299,0
5487,1191,1299,0
5488,1191,1299,0
5489,1191,1299,0
5490,1191,1299,0
5491,1191,1299,0
5492,1191,1299,0
5493,1192,1300,0
5494,1193,1301,0
5495,1193,1302,0
5496,1193,1302,0
5497,1194,1303,0
5498,1194,1304,0
5499,1195,1305,0
5500,1196,1306,0
5501,1196,1306,0
5502,1196,1306,0
5503,1196,1306,0
5504,1196,1306,0
5505,1197,1307,0
5506,1197,1307,0
5507,1198,1308,0
5508,1198,1308,0
5509,1198,1308,0
5510,1198,1308,0
5511,1198,1308,0
5512,1198,1308,0
5513,1198,1308,0
5514,1198,1308,0
5515,1198,1308,0
5516,1198,1308,0
5517,1198,1308,0
5518,1198,1308,0
5519,1198,1308,0
5520,1198,1308,0
5521,1198,1308,0
5522,1198,1308,0
5523,1198,1308,0
5524,1198,1308,0
5525,1198,1308,0
5526,1198,1308,0
5527,1198,1308,0
5528,1198,1308,0
5529,1198,1308,0
5530,1198,1308,0
5531,1198,1308,0
5532,1198,1308,0
5533,1198,1308,0
5534,1198,1308,0
5535,1198,1308,0
5536,1198,1308,0
5537,1198,1308,0
5538,1198,1308,0
5539,1199,1309,0
5540,1199,1309,0
5541,1199,1309,0
5542,1199,1309,0
5543,1199,1309,0
5544,1199,1309,0
5545,1199,1309,0
5546,1199,1309,0
5547,1200,1309,0
5548,1200,1309,0
5549,1200,1309,0
5550,1200,1309,0
5551,1200,1309,0
5552,1201,1310,0
5553,1201,1310,0
5554,1202,1311,0
5555,1202,1311,0
5556,1202,1311,0
5557,1202,1311,0
5558,1202,1311,0
5559,1202,1311,0
5560,1202,1311,0
5561,1202,1311,0
5562,1202,1311,0
5563,1202,1311,0
5564,1202,1311,0
5565,1202,1311,0
5566,1202,1311,0
5567,1202,1311,0
5568,1202,1311,0
5569,1202,1311,0
5570,1202,1311,0
5571,1202,1311,0
5572,1202,1311,0
5573,1202,1311,0
5574,1202,1311,0
5575,1202,1311,0
5576,1202,1311,0
5577,1203,1312,0
5578,1203,1312,0
5579,1203,1312,0
5580,1204,1313,0
5581,1205,1314,0
5582,1205,1314,0
5583,1205,1314,0
5584,1206,1315,0
5585,1207,1316,0
5586,1208,1317,0
5587,1208,1317,0
5588,1209,1318,0
5589,1209,1318,0
5590,1209,1318,0
5591,1209,1318,0
5592,1209,1318,0
5593,1209,1318,0
5594,1209,1318,0
5595,1209,1318,0
5596,1209,1318,0
5597,1209,1318,0
5598,1209,1318,0
5599,1210,1319,0
5600,1210,1319,0
5601,1211,1320,0
5602,1211,1320,0
5603,1211,1320,0
5604,1211,1320,0
5605,1211,1320,0
5606,1211,1320,0
5607,1211,1320,0
5608,1211,1320,0
5609,1211,1320,0
5610,1211,1320,0
5611,1211,1320,0
5612,1211,1320,0
5613,1211,1320,0
5614,1211,1320,0
5615,1211,1320,0
5616,1212,1321,0
5617,1213,1322,0
5618,1213,1322,0
5619,1214,1323,0
5620,1215,1324,0
5621,1216,1325,0
5622,1216,1325,0
5623,1216,1325,0
5624,1216,1325,0
5625,1216,1325,0
5626,1216,1325,0
5627,1217,1326,0
5628,1218,1327,0
5629,1218,1327,0
5630,1218,1327,0
5631,1219,1328,0
5632,1219,1328,0
5633,1220,1329,0
5634,1220,1329,0
5635,1220,1329,0
5636,1220,1329,0
5637,1220,1329,0
5638,1220,1329,0
5639,1220,1329,0
5640,1220,1329,0
5641,1220,1329,0
5642,1220,1329,0
5643,1220,1329,0
5644,1220,1329,0
5645,1220,1329,0
5646,1220,1329,0
5647,1220,1329,0
5648,1220,1329,0
5649,1220,1329,0
5650,1220,1329,0
5651,1220,1329,0
5652,1220,1329,0
5653,1220,1329,0
5654,1220,1329,0
5655,1220,1329,0
5656,1220,1329,0
5657,1220,1329,0
5658,1220,1329,0
5659,1220,1329,0
5660,1220,1329,0
5661,1220,1329,0
5662,1220,1329,0
5663,1220,1329,0
5664,1220,1329,0
5665,1220,1329,0
5666,1220,1329,0
5667,1220,1329,0
5668,1220,1329,0
5669,1220,1329,0
5670,1220,1330,0
5671,1220,1330,0
5672,1220,1330,0
5673,1220,1330,0
5674,1220,1330,0
5675,1220,1330,0
5676,1220,1330,0
5677,1221,1331,0
5678,1221,1331,0
5679,1221,1331,0
5680,1221,1331,0
5681,1221,1331,0
5682,1221,1331,0
5683,1221,1331,0
5684,1221,1331,0
5685,1221,1331,0
5686,1221,1331,0
5687,1221,1331,0
5688,1221,1331,0
5689,1221,1331,0
5690,1221,1331,0
5691,1221,1331,0
5692,1221,1331,0
5693,1221,1331,0
5694,1221,1331,0
5695,1221,1331,0
5696,1222,1332,0
5697,1222,1332,0
5698,1222,1332,0
5699,1222,1332,0
5700,1222,1332,0
5701,1222,1332,0
5702,1222,1332,0
5703,1222,1333,0
5704,1222,1333,0
5705,1223,1334,0
5706,1223,1334,0
5707,1223,1334,0
5708,1223,1334,0
5709,1223,1334,0
5710,1223,1334,0
5711,1224,1335,0
5712,1225,1336,0
5713,1225,1336,0
5714,1226,1337,0
5715,1226,1337,0
5716,1226,1337,0
5717,1226,1337,0
5718,1226,1337,0
5719,1226,1337,0
5720,1226,1337,0
5721,1226,1337,0
5722,1226,1337,0
5723,1226,1337,0
5724,1226,1337,0
5725,1226,1337,0
5726,1226,1337,0
5727,1226,1337,0
5728,1226,1337,0
5729,1227,1338,0
5730,1228,1339,0
5731,1228,1339,0
5732,1228,1339,0
5733,1229,1340,0
5734,1230,1341,0
5735,1231,1342,0
5736,1231,1342,0
5737,1232,1343,0
5738,1232,1343,0
5739,1232,1343,0
5740,1232,1343,0
5741,1232,1343,0
5742,1232,1343,0
5743,1233,1344,0
5744,1234,1345,0
5745,1235,1346,0
5746,1235,1346,0
5747,1236,1347,0
5748,1237,1348,0
5749,1238,1349,0
5750,1238,1350,0
5751,1239,1351,0
5752,1239,1351,0
5753,1239,1351,0
5754,1240,1352,0
5755,1240,1352,0
5756,1240,1352,0
5757,1240,1352,0
5758,1240,1352,0
5759,1240,1352,0
5760,1240,1352,0
5761,1240,1352,0
5762,1240,1352,0
5763,1240,1352,0
5764,1240,1352,0
5765,1240,1352,0
5766,1240,1352,0
5767,1240,1352,0
5768,1240,1352,0
5769,1240,1352,0
5770,1241,1353,0
5771,1241,1353,0
5772,1241,1353,0
5773,1241,1353,0
5774,1241,1353,0
5775,1241,1353,0
5776,1241,1353,0
5777,1241,1353,0
5778,1241,1353,0
5779,1241,1353,0
5780,1241,1353,0
5781,1241,1353,0
5782,1241,1353,0
5783,1241,1353,0
5784,1241,1353,0
5785,1241,1353,0
5786,1241,1353,0
5787,1241,1353,0
5788,1242,1354,0
5789,1242,1354,0
5790,1242,1355,0
5791,1242,1356,0
5792,1243,1357,0
5793,1244,1358,0
5794,1245,1359,0
5795,1245,1359,0
5796,1246,1360,0
5797,1246,1360,0
5798,1246,1360,0
5799,1246,1360,0
5800,1246,1360,0
5801,1246,1360,0
5802,1246,1360,0
5803,1247,1361,0
5804,1247,1361,0
5805,1248,1362,0
5806,1249,1363,0
5807,1250,1364,0
5808,1251,1365,0
5809,1251,1365,0
5810,1251,1365,0
5811,1251,1365,0
5812,1251,1365,0
5813,1251,1365,0
5814,1251,1365,0
5815,1251,1365,0
5816,1251,1365,0
5817,1251,1365,0
5818,1251,1365,0
5819,1251,1365,0
5820,1251,1365,0
5821,1251,1365,0
5822,1252,1366,0
5823,1252,1367,0
5824,1252,1368,0
5825,1252,1368,0
5826,1252,1368,0
5827,1252,1368,0
5828,1252,1368,0
5829,1252,1368,0
5830,1253,1369,0
5831,1253,1369,0
5832,1254,1370,0
5833,1254,1370,0
5834,1254,1370,0
5835,1254,1370,0
5836,1254,1370,0
5837,1255,1371,0
5838,1255,1371,0
5839,1255,1371,0
5840,1255,1371,0
5841,1255,1371,0
5842,1255,1371,0
5843,1255,1371,0
5844,1255,1371,0
5845,1255,1371,0
5846,1255,1371,0
5847,1255,1371,0
5848,1255,1371,0
5849,1255,1371,0
5850,1255,1371,0
5851,1255,1371,0
5852,1255,1371,0
5853,1256,1372,0
5854,1257,1373,0
5855,1257,1373,0
5856,1257,1373,0
5857,1257,1373,0
5858,1257,1373,0
5859,1257,1373,0
5860,1257,1373,0
5861,1257,1373,0
5862,1257,1374,0
5863,1257,1374,0
5864,1257,1374,0
5865,1257,1374,0
5866,1257,1374,0
5867,1257,1374,0
5868,1257,1374,0
5869,1257,1374,0
5870,1257,1374,0
5871,1257,1374,0
5872,1257,1374,0
5873,1258,1374,0
5874,1258,1374,0
5875,1259,1375,0
5876,1259,1375,0
5877,1259,1375,0
5878,1259,1375,0
5879,1259,1375,0
5880,1259,1375,0
5881,1259,1375,0
5882,1260,1376,0
5883,1261,1377,0
5884,1261,1377,0
5885,1262,1378,0
5886,1262,1378,0
5887,1262,1378,0
5888,1262,1378,0
5889,1262,1378,0
5890,1262,1378,0
5891,1263,1378,0
5892,1263,1378,0
5893,1263,1378,0
5894,1263,1378,0
5895,1264,1379,0
5896,1264,1379,0
5897,1264,1380,0
5898,1265,1381,0
5899,1266,1382,0
5900,1266,1382,0
5901,1267,1383,0
5902,1267,1383,0
5903,1267,1383,0
5904,1267,1383,0
5905,1267,1383,0
5906,1267,1383,0
5907,1267,1383,0
5908,1267,1383,0
5909,1268,1384,0
5910,1269,1385,0
5911,1270,1386,0
5912,1271,1387,0
5913,1272,1388,0
5914,1273,1389,0
5915,1273,1389,0
5916,1273,1389,0
5917,1274,1390,0
5918,1275,1391,0
5919,1275,1391,0
5920,1276,1392,0
5921,1276,1392,0
5922,1276,1392,0
5923,1276,1392,0
5924,1276,1392,0
5925,1276,1392,0
5926,1276,1392,0
5927,1276,1392,0
5928,1276,1392,0
5929,1276,1392,0
5930,1276,1392,0
5931,1276,1392,0
5932,1276,1392,0
5933,1276,1392,0
5934,1276,1392,0
5935,1276,1392,0
5936,1276,1392,0
5937,1276,1392,0
5938,1276,1392,0
5939,1276,1392,0
5940,1276,1392,0
5941,1276,1392,0
5942,1276,1392,0
5943,1276,1392,0
5944,1276,1392,0
5945,1276,1392,0
5946,1276,1392,0
5947,1276,1393,0
5948,1276,1393,0
5949,1276,1393,0
5950,1276,1394,0
5951,1276,1394,0
5952,1276,1394,0
5953,1276,1394,0
5954,1276,1394,0
5955,1276,1394,0
5956,1276,1394,0
5957,1276,1394,0
5958,1276,1394,0
5959,1276,1394,0
5960,1276,1394,0
5961,1276,1394,0
5962,1276,1394,0
5963,1276,1394,0
5964,1276,1394,0
5965,1276,1394,0
5966,1276,1394,0
5967,1277,1395,0
5968,1277,1395,0
5969,1277,1395,0
5970,1277,1395,0
5971,1277,1395,0
5972,1277,1395,0
5973,1278,1396,0
5974,1278,1396,0
5975,1278,1396,0
5976,1278,1396,0
5977,1278,1396,0
5978,1278,1396,0
5979,1279,1397,0
5980,1279,1397,0
5981,1279,1397,0
5982,1279,1397,0
5983,1279,1397,0
5984,1279,1397,0
5985,1279,1397,0
5986,1279,1397,0
5987,1279,1397,0
