recipeinstructions,author,recipeingredient,datepublished,recipeyield,preptime,cooktime,recipecategory,totaltime,recipecuisine,aggregaterating,nutrition,mainentityofpage,ispartof
0,0,-1,2686,-1,1873,-1,-1,2572,586,0,-1,0,0
0,0,-1,2687,-1,1873,2103,-1,2573,586,0,-1,0,0
0,0,-1,2688,-1,1873,-1,388,2574,587,0,-1,0,0
0,0,-1,2689,-1,1874,2104,389,2575,-1,0,-1,0,0
0,0,-1,2690,-1,1874,2105,-1,2576,588,0,-1,0,0
0,0,-1,2691,-1,1875,2106,389,2577,589,0,-1,0,0
0,0,-1,2692,-1,1876,2107,-1,2578,590,0,-1,0,0
0,0,-1,2693,-1,1876,2108,-1,2579,591,0,-1,0,0
0,0,-1,2694,-1,1876,2109,-1,2580,592,0,-1,0,0
0,0,-1,2695,-1,1876,2110,-1,2581,593,0,-1,0,0
0,0,-1,2696,-1,1877,2111,-1,2582,594,0,-1,0,0
0,0,-1,2697,-1,1878,-1,-1,2583,-1,0,-1,0,0
0,0,-1,2698,-1,1879,2112,-1,2584,594,0,-1,0,0
0,0,-1,2699,-1,1880,2113,-1,2585,594,0,-1,0,0
0,0,-1,2700,-1,1880,2114,-1,2586,594,0,-1,0,0
0,0,-1,2701,-1,1881,2115,-1,2587,594,0,-1,0,0
0,0,-1,2702,-1,1882,2116,-1,2588,594,0,-1,0,0
0,0,-1,2703,-1,1883,-1,390,2589,594,0,-1,0,0
0,0,-1,2704,-1,1884,2117,-1,2590,-1,0,-1,0,0
0,0,-1,2705,-1,1885,2118,-1,2591,594,0,-1,0,0
0,0,-1,2706,-1,1886,-1,-1,2592,594,0,-1,0,0
0,0,-1,2707,-1,1887,2119,-1,2593,595,0,-1,0,0
0,0,-1,2708,16,1888,-1,-1,2594,596,0,-1,0,0
0,0,-1,2709,-1,1889,2120,-1,2595,-1,0,-1,0,0
0,0,-1,2710,-1,1889,2121,-1,2596,596,0,-1,0,0
0,0,-1,2711,-1,1889,-1,-1,2597,596,0,-1,0,0
0,0,-1,2712,-1,1890,-1,390,2598,596,0,-1,0,0
0,0,-1,2713,-1,1891,2122,-1,2599,597,0,-1,0,0
0,0,-1,2714,-1,1892,2123,-1,2600,598,0,-1,0,0
0,0,-1,2715,-1,1893,2124,-1,2601,598,0,-1,0,0
0,0,-1,2716,-1,1894,2125,-1,2602,598,0,-1,0,0
0,0,-1,2717,-1,1895,-1,391,2603,598,0,-1,0,0
0,0,-1,2718,-1,1895,2125,-1,2604,598,0,-1,0,0
0,0,-1,2719,-1,1895,2126,-1,2605,598,0,-1,0,0
0,0,-1,2720,-1,1896,2127,-1,2606,-1,0,-1,0,0
0,0,-1,2721,-1,1897,2128,-1,2607,598,0,-1,0,0
0,0,-1,2722,-1,1898,2129,-1,2608,598,0,-1,0,0
0,0,-1,2723,-1,1899,2130,-1,2609,598,0,-1,0,0
0,0,-1,2724,-1,1900,2131,-1,2610,598,0,-1,0,0
0,0,-1,2725,-1,1901,2132,-1,2611,598,0,-1,0,0
0,0,-1,2726,-1,1902,2133,-1,2612,598,0,-1,0,0
0,0,-1,2727,-1,1903,2134,392,2613,599,0,-1,0,0
0,0,-1,2728,-1,1904,2135,-1,2614,600,0,-1,0,0
0,0,-1,2729,-1,1905,2136,-1,2615,-1,0,-1,0,0
0,0,-1,2730,-1,1906,-1,-1,2616,600,0,-1,0,0
0,0,-1,2731,-1,1907,2136,-1,2617,600,0,-1,0,0
0,0,-1,2732,-1,1907,2137,-1,2618,600,0,-1,0,0
0,0,-1,2733,-1,1908,2138,-1,2619,600,0,-1,0,0
0,0,-1,2734,-1,1909,2139,-1,2620,600,0,-1,0,0
0,0,-1,2735,-1,1910,2139,-1,2621,600,0,-1,0,0
0,0,-1,2736,-1,1911,2140,-1,2621,600,0,-1,0,0
0,0,-1,2737,-1,1911,-1,-1,2622,600,0,-1,0,0
0,0,-1,2738,-1,1912,2141,-1,2623,600,0,-1,0,0
0,0,-1,2739,-1,1912,2142,-1,2624,-1,0,-1,0,0
0,0,-1,2740,-1,1913,2143,-1,2625,600,0,-1,0,0
0,0,-1,2741,-1,1913,2144,-1,2626,600,0,-1,0,0
0,0,-1,2742,-1,1913,-1,-1,2627,-1,0,-1,0,0
0,0,-1,2743,-1,1914,2145,-1,2628,600,0,-1,0,0
0,0,-1,2744,-1,1915,2145,-1,2629,600,0,-1,0,0
0,0,-1,2745,-1,1915,2145,-1,2629,-1,0,-1,0,0
0,0,-1,2746,-1,1915,-1,-1,2630,600,0,-1,0,0
0,0,-1,2747,-1,1916,2145,-1,2631,-1,0,-1,0,0
0,0,-1,2748,-1,1916,2146,-1,2632,600,0,-1,0,0
0,0,-1,2749,-1,1917,2147,393,2633,-1,0,-1,0,0
0,0,-1,2750,-1,1918,-1,-1,2634,600,0,-1,0,0
0,0,-1,2751,-1,1919,2148,-1,2635,600,0,-1,0,0
0,0,-1,2752,-1,1920,2149,-1,2636,600,0,-1,0,0
0,0,-1,2753,-1,1921,-1,-1,2637,600,0,-1,0,0
0,0,-1,2754,-1,1921,2150,-1,2638,600,0,-1,0,0
0,0,-1,2755,-1,1921,2151,-1,2639,600,0,-1,0,0
0,0,-1,2756,-1,1922,2152,-1,2640,600,0,-1,0,0
0,0,-1,2757,-1,1922,2153,394,2641,601,0,-1,0,0
0,0,-1,2758,-1,1923,2154,-1,2642,602,0,-1,0,0
0,0,-1,2759,-1,1924,2155,-1,2643,-1,0,-1,0,0
0,0,-1,2760,-1,1924,2156,-1,2644,602,0,-1,0,0
0,0,-1,2761,-1,1925,2157,-1,2644,602,0,-1,0,0
0,0,-1,2762,-1,1925,2158,-1,-1,602,0,-1,0,0
0,0,-1,2763,-1,1926,2159,-1,2645,602,0,-1,0,0
0,0,-1,2764,-1,1927,2160,-1,2646,602,0,-1,0,0
0,0,-1,2765,-1,1928,2161,-1,-1,602,0,-1,0,0
0,0,-1,2766,-1,1929,2162,-1,2647,602,0,-1,0,0
0,0,-1,2767,-1,1930,-1,395,2648,602,0,-1,0,0
0,0,-1,2768,-1,1931,2163,-1,2649,602,0,-1,0,0
0,0,-1,2769,-1,1932,2164,-1,2650,-1,0,-1,0,0
0,0,-1,2770,-1,1933,2165,-1,2651,602,0,-1,0,0
0,0,-1,2771,-1,1934,2166,-1,2652,602,0,-1,0,0
0,0,-1,2772,-1,1934,2167,-1,2653,602,0,-1,0,0
0,0,-1,2773,-1,-1,2168,-1,2654,602,0,-1,0,0
0,0,-1,2774,-1,1935,2169,-1,2655,602,0,-1,0,0
0,0,-1,2775,-1,1936,2170,-1,2656,602,0,-1,0,0
0,0,-1,2776,-1,1936,-1,-1,2657,602,0,-1,0,0
0,0,-1,2777,-1,1936,2171,-1,2658,602,0,-1,0,0
0,0,-1,2778,-1,1937,-1,396,2659,602,0,-1,0,0
0,0,-1,2779,-1,1938,2172,-1,2660,602,0,-1,0,0
0,0,-1,2780,-1,1938,2173,-1,2661,-1,0,-1,0,0
0,0,-1,2781,-1,1939,2174,-1,2662,602,0,-1,0,0
0,0,-1,2782,-1,1940,2175,-1,2663,602,0,-1,0,0
0,0,-1,2783,-1,1941,2176,-1,2664,602,0,-1,0,0
0,0,-1,2784,-1,1942,2177,-1,2665,-1,0,-1,0,0
0,0,-1,2785,-1,1943,2178,-1,2666,602,0,-1,0,0
0,0,-1,2786,-1,1943,2179,-1,2667,602,0,-1,0,0
0,0,-1,2787,-1,1944,2180,-1,2668,602,0,-1,0,0
0,0,-1,2788,-1,1945,2181,-1,2669,602,0,-1,0,0
0,0,-1,2789,-1,1945,2182,-1,2670,602,0,-1,0,0
0,0,-1,2790,-1,1946,2183,-1,2671,602,0,-1,0,0
0,0,-1,2791,-1,1947,2184,-1,2672,-1,0,-1,0,0
0,0,-1,2792,-1,1947,2185,-1,2673,602,0,-1,0,0
0,0,-1,2793,-1,1948,2186,-1,2674,602,0,-1,0,0
0,0,-1,2794,-1,1948,2187,-1,2675,602,0,-1,0,0
0,0,-1,2795,-1,1948,2188,-1,2676,602,0,-1,0,0
0,0,-1,2796,-1,-1,2189,-1,2677,-1,0,-1,0,0
0,0,-1,2797,-1,1948,2190,-1,2678,602,0,-1,0,0
0,0,-1,2798,-1,1949,2191,-1,2679,602,0,-1,0,0
0,0,-1,2799,-1,1950,2192,-1,2680,602,0,-1,0,0
0,0,-1,2800,-1,1950,2193,-1,2681,602,0,-1,0,0
0,0,-1,2801,-1,1951,2194,397,2682,603,0,-1,0,0
0,0,-1,2802,-1,1952,2195,-1,2683,604,0,-1,0,0
0,0,-1,2803,-1,1953,2196,398,2684,604,0,-1,0,0
0,0,-1,2804,-1,1954,2197,-1,2685,604,0,-1,0,0
0,0,-1,2805,-1,1955,2198,-1,2686,-1,0,-1,0,0
0,0,-1,2806,-1,1955,2199,-1,2687,-1,0,-1,0,0
0,0,-1,2807,-1,1956,2200,-1,2688,-1,0,-1,0,0
0,0,-1,2808,-1,1957,2201,-1,2689,604,0,-1,0,0
0,0,-1,2809,-1,1958,-1,399,2690,604,0,-1,0,0
0,0,-1,2810,-1,1959,2202,-1,2691,-1,0,-1,0,0
0,0,-1,2811,-1,1960,2203,-1,2692,604,0,-1,0,0
0,0,-1,2812,-1,1961,2204,400,2693,604,0,-1,0,0
0,0,-1,2813,-1,1962,2205,-1,2694,604,0,-1,0,0
0,0,-1,2814,-1,1963,2206,-1,2694,604,0,-1,0,0
0,0,-1,2815,-1,1964,2207,-1,2695,604,0,-1,0,0
0,0,-1,2816,-1,1965,2208,-1,2696,604,0,-1,0,0
0,0,-1,2817,-1,1966,2209,-1,2697,604,0,-1,0,0
0,0,-1,2818,-1,1967,2210,-1,2698,-1,0,-1,0,0
0,0,-1,2819,-1,1967,2211,-1,2699,604,0,-1,0,0
0,0,-1,2820,-1,1967,-1,-1,2700,604,0,-1,0,0
0,0,-1,2821,-1,1968,2212,-1,2701,604,0,-1,0,0
0,0,-1,2822,-1,1969,2213,-1,2702,604,0,-1,0,0
0,0,-1,2823,-1,1970,2214,-1,2702,604,0,-1,0,0
0,0,-1,2824,-1,1971,-1,-1,2703,604,0,-1,0,0
0,0,-1,2825,-1,1972,2215,401,2704,604,0,-1,0,0
0,0,-1,2826,-1,1972,2216,-1,2705,604,0,-1,0,0
0,0,-1,2827,-1,1973,2217,402,-1,604,0,-1,0,0
0,0,-1,2828,-1,1974,-1,403,2706,604,0,-1,0,0
0,0,-1,2829,-1,1975,2218,-1,2707,604,0,-1,0,0
0,0,-1,2830,-1,1976,2219,-1,2708,604,0,-1,0,0
0,0,-1,2831,-1,1977,-1,-1,2709,604,0,-1,0,0
0,0,-1,2832,-1,1977,2220,-1,2710,-1,0,-1,0,0
0,0,-1,2833,-1,-1,2221,-1,2711,-1,0,-1,0,0
0,0,-1,2834,-1,1978,2222,-1,2712,604,0,-1,0,0
0,0,-1,2835,-1,1979,2223,-1,2713,604,0,-1,0,0
0,0,-1,2836,-1,1980,2224,-1,2714,-1,0,-1,0,0
0,0,-1,2837,-1,1981,-1,-1,2715,604,0,-1,0,0
0,0,-1,2838,-1,1982,2225,-1,2716,-1,0,-1,0,0
0,0,-1,2839,-1,1983,2226,-1,2717,605,0,-1,0,0
0,0,-1,2840,-1,1984,2227,404,2718,606,0,-1,0,0
0,0,-1,2841,-1,1985,2228,-1,2719,607,0,-1,0,0
0,0,-1,2842,-1,1986,2229,-1,2720,608,0,-1,0,0
0,0,-1,2843,-1,1987,2230,-1,2721,-1,0,-1,0,0
0,0,-1,2844,-1,1988,-1,405,2722,608,0,-1,0,0
0,0,-1,2845,-1,1989,-1,-1,2723,-1,0,-1,0,0
0,0,-1,2846,-1,1990,-1,406,2724,608,0,-1,0,0
0,0,-1,2847,-1,1991,2231,-1,2725,-1,0,-1,0,0
0,0,-1,2848,-1,1992,-1,-1,-1,608,0,-1,0,0
0,0,-1,2849,-1,1993,2232,407,2726,609,0,-1,0,0
0,0,-1,2850,-1,1994,2233,-1,2727,610,0,-1,0,0
0,0,-1,2851,-1,1994,2234,-1,2728,610,0,-1,0,0
0,0,-1,2852,-1,1995,-1,408,2729,610,0,-1,0,0
0,0,-1,2853,-1,1996,2235,-1,2730,611,0,-1,0,0
0,0,-1,2854,-1,1997,2236,-1,2731,612,0,-1,0,0
0,0,-1,2855,-1,1998,2237,-1,2732,612,0,-1,0,0
0,0,-1,2856,-1,1999,2238,-1,2733,612,0,-1,0,0
0,0,-1,2857,-1,2000,-1,408,2734,612,0,-1,0,0
0,0,-1,2858,-1,2001,2239,-1,2735,612,0,-1,0,0
0,0,-1,2859,-1,2002,-1,-1,2736,612,0,-1,0,0
0,0,-1,2860,17,2002,2240,-1,2737,612,0,-1,0,0
0,0,-1,2861,-1,2003,2241,409,2738,612,0,-1,0,0
0,0,-1,2862,-1,2003,2242,-1,2739,612,0,-1,0,0
0,0,-1,2863,-1,2004,2243,-1,2740,612,0,-1,0,0
0,0,-1,2864,-1,2004,2244,-1,2741,612,0,-1,0,0
0,0,-1,2865,-1,2005,2245,-1,2742,612,0,-1,0,0
0,0,-1,2866,-1,2006,2246,-1,2743,612,0,-1,0,0
0,0,-1,2867,-1,2007,2247,-1,2744,-1,0,-1,0,0
0,0,-1,2868,-1,2007,2248,-1,2745,612,0,-1,0,0
0,0,-1,2869,-1,2008,2249,-1,2746,-1,0,-1,0,0
0,0,-1,2870,-1,2008,2250,-1,2747,612,0,-1,0,0
0,0,-1,2871,-1,2009,-1,-1,2748,-1,0,-1,0,0
0,0,-1,2872,-1,2010,2251,-1,2749,612,0,-1,0,0
0,0,-1,2873,-1,2010,-1,410,2750,612,0,-1,0,0
0,0,-1,2874,-1,-1,2251,-1,2751,612,0,-1,0,0
0,0,-1,2875,-1,2010,2252,-1,2752,612,0,-1,0,0
0,0,-1,2876,-1,2010,2253,-1,2753,612,0,-1,0,0
0,0,-1,2877,-1,2011,-1,411,2754,-1,0,-1,0,0
0,0,-1,2878,-1,2011,2254,-1,2755,612,0,-1,0,0
0,0,-1,2879,-1,2012,2255,-1,2756,-1,0,-1,0,0
0,0,-1,2880,-1,2012,2256,412,2757,613,0,-1,0,0
0,0,-1,2881,-1,2013,2257,-1,-1,614,0,-1,0,0
0,0,-1,2882,-1,2014,2257,-1,2758,614,0,-1,0,0
0,0,-1,2883,-1,2014,2258,-1,2759,614,0,-1,0,0
0,0,-1,2884,-1,2015,2259,-1,2760,614,0,-1,0,0
0,0,-1,2885,-1,2016,2260,-1,2761,614,0,-1,0,0
0,0,-1,2886,-1,2017,2261,413,2762,614,0,-1,0,0
0,0,-1,2887,-1,2018,2262,-1,2763,615,0,-1,0,0
0,0,-1,2888,-1,2019,2263,-1,2764,615,0,-1,0,0
0,0,-1,2889,-1,2020,2264,-1,2765,-1,0,-1,0,0
0,0,-1,2890,-1,2021,2265,-1,2766,616,0,-1,0,0
0,0,-1,2891,-1,2021,2266,-1,2767,-1,0,-1,0,0
0,0,-1,2892,-1,2021,2267,-1,2768,616,0,-1,0,0
0,0,-1,2893,-1,2022,2268,414,2768,616,0,-1,0,0
0,0,-1,2894,-1,2023,2269,415,2769,616,0,-1,0,0
0,0,-1,2895,-1,2024,2270,-1,2770,-1,0,-1,0,0
0,0,-1,2896,-1,2025,2271,-1,2771,616,0,-1,0,0
0,0,-1,2897,-1,2026,2272,-1,2772,616,0,-1,0,0
0,0,-1,2898,-1,2027,-1,416,2773,616,0,-1,0,0
0,0,-1,2899,-1,2028,2273,-1,2774,-1,0,-1,0,0
0,0,-1,2900,-1,2029,2274,-1,2775,616,0,-1,0,0
0,0,-1,2901,-1,2030,2275,-1,2776,616,0,-1,0,0
0,0,-1,2902,-1,2031,2276,-1,2777,616,0,-1,0,0
0,0,-1,2903,-1,2032,2277,-1,2778,616,0,-1,0,0
0,0,-1,2904,-1,2033,2278,-1,2779,616,0,-1,0,0
0,0,-1,2905,-1,2034,2279,-1,2780,616,0,-1,0,0
0,0,-1,2906,-1,2035,2280,-1,2781,616,0,-1,0,0
0,0,-1,2907,-1,2036,-1,-1,2782,616,0,-1,0,0
0,0,-1,2908,-1,2037,-1,-1,2783,616,0,-1,0,0
0,0,-1,2909,-1,2038,2281,-1,2784,-1,0,-1,0,0
0,0,-1,2910,-1,2039,2282,-1,2785,-1,0,-1,0,0
0,0,-1,2911,-1,2040,2283,417,2785,617,0,-1,0,0
0,0,-1,2912,-1,2041,-1,418,2786,618,0,-1,0,0
0,0,-1,2913,-1,2042,2284,-1,2787,618,0,-1,0,0
0,0,-1,2914,-1,2043,2285,-1,2788,618,0,-1,0,0
0,0,-1,2915,-1,2044,2286,-1,2789,618,0,-1,0,0
0,0,-1,2916,-1,2045,2287,-1,2790,618,0,-1,0,0
0,0,-1,2917,-1,2046,2288,-1,2791,618,0,-1,0,0
0,0,-1,2918,-1,2047,2289,-1,2792,618,0,-1,0,0
0,0,-1,2919,-1,2048,-1,-1,2793,618,0,-1,0,0
0,0,-1,2920,-1,2049,-1,418,2794,-1,0,-1,0,0
0,0,-1,2921,-1,2050,2290,-1,2795,618,0,-1,0,0
0,0,-1,2922,-1,2051,-1,419,2796,618,0,-1,0,0
0,0,-1,2923,-1,2052,2291,-1,2797,618,0,-1,0,0
0,0,-1,2924,-1,2053,2292,-1,2798,618,0,-1,0,0
0,0,-1,2925,-1,2053,2293,-1,2799,618,0,-1,0,0
0,0,-1,2926,-1,2053,-1,-1,2800,618,0,-1,0,0
0,0,-1,2927,-1,2053,2294,-1,2801,619,0,-1,0,0
0,0,-1,2928,-1,2053,2295,-1,2802,620,0,-1,0,0
0,0,-1,2929,-1,2054,2296,-1,2802,620,0,-1,0,0
0,0,-1,2930,-1,2055,-1,420,2803,620,0,-1,0,0
0,0,-1,2931,-1,2056,2297,421,2804,620,0,-1,0,0
0,0,-1,2932,-1,2057,2298,-1,2805,620,0,-1,0,0
0,0,-1,2933,-1,2057,2299,-1,2806,-1,0,-1,0,0
0,0,-1,2934,-1,2057,2300,-1,2807,-1,0,-1,0,0
0,0,-1,2935,-1,2058,-1,-1,2808,620,0,-1,0,0
0,0,-1,2936,-1,2059,2301,422,2809,621,0,-1,0,0
0,0,-1,2937,-1,2060,2302,423,2810,622,0,-1,0,0
0,0,-1,2938,-1,2061,2303,-1,2811,622,0,-1,0,0
0,0,-1,2939,-1,2062,-1,424,2812,622,0,-1,0,0
0,0,-1,2940,-1,2063,2304,-1,2813,-1,0,-1,0,0
0,0,-1,2941,-1,2064,2305,-1,2814,622,0,-1,0,0
0,0,-1,2942,-1,2065,2306,-1,2815,622,0,-1,0,0
0,0,-1,2943,-1,2066,2307,-1,2816,622,0,-1,0,0
0,0,-1,2944,-1,2067,2308,-1,2817,622,0,-1,0,0
0,0,-1,2945,-1,2067,2309,-1,2818,622,0,-1,0,0
0,0,-1,2946,-1,2068,2310,-1,2819,-1,0,-1,0,0
0,0,-1,2947,-1,2069,-1,-1,2820,622,0,-1,0,0
0,0,-1,2948,-1,2070,-1,-1,2821,-1,0,-1,0,0
0,0,-1,2949,-1,2071,2311,-1,2822,622,0,-1,0,0
0,0,-1,2950,-1,2072,2312,-1,2823,622,0,-1,0,0
0,0,-1,2951,-1,2072,2313,-1,2824,623,0,-1,0,0
0,0,-1,2952,-1,2073,2314,425,2825,624,0,-1,0,0
0,0,-1,2953,-1,2074,2315,-1,2826,625,0,-1,0,0
0,0,-1,2954,-1,2074,2316,-1,2827,625,0,-1,0,0
0,0,-1,2955,-1,2075,2317,-1,2828,625,0,-1,0,0
0,0,-1,2956,-1,2076,2318,-1,2829,625,0,-1,0,0
0,0,-1,2957,-1,2077,2319,-1,2830,625,0,-1,0,0
0,0,-1,2958,-1,2078,2320,425,2831,626,0,-1,0,0
0,0,-1,2959,-1,2079,2321,-1,2832,627,0,-1,0,0
0,0,-1,2960,-1,2080,2322,426,2833,627,0,-1,0,0
0,0,-1,2961,-1,2081,2323,-1,2834,627,0,-1,0,0
0,0,-1,2962,-1,2081,2324,-1,2835,627,0,-1,0,0
0,0,-1,2963,-1,2082,2325,-1,2836,-1,0,-1,0,0
0,0,-1,2964,-1,2083,2326,-1,2836,627,0,-1,0,0
0,0,-1,2965,-1,-1,2326,-1,2837,-1,0,-1,0,0
0,0,-1,2966,-1,2084,-1,-1,2838,627,0,-1,0,0
0,0,-1,2967,-1,2085,-1,-1,2839,628,0,-1,0,0
0,0,-1,2968,-1,2086,2327,-1,2840,629,0,-1,0,0
0,0,-1,2969,-1,2087,2328,427,2841,630,0,-1,0,0
0,0,-1,2970,-1,2088,2329,-1,2842,630,0,-1,0,0
0,0,-1,2971,-1,2089,2330,428,2843,630,0,-1,0,0
0,0,-1,2972,-1,2089,2331,-1,2844,630,0,-1,0,0
0,0,-1,2973,-1,2090,2332,-1,2845,631,0,-1,0,0
0,0,-1,2974,-1,2090,2333,-1,2846,632,0,-1,0,0
0,0,-1,2975,-1,2091,-1,-1,2846,633,0,-1,0,0
0,0,-1,2976,-1,2092,2334,-1,2847,-1,0,-1,0,0
0,0,-1,2977,-1,2093,-1,-1,2848,633,0,-1,0,0
0,0,-1,2978,-1,2094,2335,-1,2849,633,0,-1,0,0
0,0,-1,2979,-1,2095,2336,-1,2850,-1,0,-1,0,0
0,0,-1,2980,-1,2096,2337,-1,2851,-1,0,-1,0,0
0,0,-1,2981,-1,2096,-1,-1,2852,-1,0,-1,0,0
0,0,-1,2982,-1,2097,2338,-1,2853,633,0,-1,0,0
0,0,-1,2983,-1,2098,-1,-1,2854,633,0,-1,0,0
0,0,-1,2984,-1,2099,2339,-1,2855,633,0,-1,0,0
0,0,-1,2985,-1,2100,2340,-1,2856,633,0,-1,0,0
0,0,-1,2986,-1,2101,2340,429,2857,633,0,-1,0,0
0,0,-1,2987,-1,2102,2341,-1,2858,633,0,-1,0,0
0,0,-1,2988,-1,2102,2342,430,2859,634,0,-1,0,0
0,0,-1,2989,-1,-1,2343,-1,2860,635,0,-1,0,0
0,0,-1,2990,-1,2103,2344,-1,2861,-1,0,-1,0,0
0,0,-1,2991,-1,-1,2345,-1,2862,635,0,-1,0,0
0,0,-1,2992,-1,2103,2346,431,2863,635,0,-1,0,0
0,0,-1,2993,-1,2104,2347,-1,2864,635,0,-1,0,0
0,0,-1,2994,-1,2105,2348,-1,2865,-1,0,-1,0,0
0,0,-1,2995,-1,2106,2349,-1,2866,635,0,-1,0,0
0,0,-1,2996,-1,2107,2350,-1,2867,-1,0,-1,0,0
0,0,-1,2997,-1,2108,2350,-1,2868,635,0,-1,0,0
0,0,-1,2998,-1,2109,2351,-1,2869,635,0,-1,0,0
0,0,-1,2999,-1,2110,2352,432,2870,636,0,-1,0,0
0,0,-1,3000,-1,2110,2353,-1,2871,-1,0,-1,0,0
0,0,-1,3001,-1,2111,2354,-1,2872,637,0,-1,0,0
0,0,-1,3002,-1,2112,2355,-1,2873,637,0,-1,0,0
0,0,-1,3003,-1,2113,2356,-1,2874,637,0,-1,0,0
0,0,-1,3004,-1,2114,2357,-1,2875,637,0,-1,0,0
0,0,-1,3005,-1,2114,-1,-1,2876,-1,0,-1,0,0
0,0,-1,3006,-1,2115,2358,-1,2877,-1,0,-1,0,0
0,0,-1,3007,-1,2116,2359,-1,2878,637,0,-1,0,0
0,0,-1,3008,-1,2117,2360,-1,2879,637,0,-1,0,0
0,0,-1,3009,-1,2117,-1,-1,2880,637,0,-1,0,0
0,0,-1,3010,-1,2117,-1,433,2880,637,0,-1,0,0
0,0,-1,3011,-1,2117,-1,434,2880,637,0,-1,0,0
0,0,-1,3012,-1,2117,2361,-1,2881,637,0,-1,0,0
0,0,-1,3013,-1,2118,2362,-1,2882,637,0,-1,0,0
0,0,-1,3014,-1,2119,-1,434,2883,-1,0,-1,0,0
0,0,-1,3015,-1,2120,2363,434,2884,-1,0,-1,0,0
0,0,-1,3016,-1,2121,-1,-1,2885,637,0,-1,0,0
0,0,-1,3017,-1,2122,2364,-1,2886,637,0,-1,0,0
0,0,-1,3018,-1,2122,2365,-1,2887,637,0,-1,0,0
0,0,-1,3019,-1,2122,2366,435,2888,638,0,-1,0,0
0,0,-1,3020,-1,2122,2367,-1,2889,639,0,-1,0,0
0,0,-1,3021,-1,2123,2368,-1,2890,639,0,-1,0,0
0,0,-1,3022,-1,2124,2369,-1,2891,639,0,-1,0,0
0,0,-1,3023,-1,2124,2370,-1,2892,639,0,-1,0,0
0,0,-1,3024,-1,2125,-1,-1,2893,639,0,-1,0,0
0,0,-1,3025,-1,2125,2371,-1,2894,639,0,-1,0,0
0,0,-1,3026,-1,2126,2372,-1,2895,639,0,-1,0,0
0,0,-1,3027,-1,2127,2373,435,2896,640,0,-1,0,0
0,0,-1,3028,-1,2128,2374,436,2897,641,0,-1,0,0
0,0,-1,3029,-1,2128,2375,-1,2898,641,0,-1,0,0
0,0,-1,3030,-1,2128,2376,-1,2899,641,0,-1,0,0
0,0,-1,3031,-1,2129,2377,-1,2900,641,0,-1,0,0
0,0,-1,3032,-1,2130,-1,437,2901,641,0,-1,0,0
0,0,-1,3033,-1,2130,2378,-1,2902,641,0,-1,0,0
0,0,-1,3034,-1,2131,2379,-1,2903,641,0,-1,0,0
0,0,-1,3035,-1,2132,2380,438,2904,642,0,-1,0,0
0,0,-1,3036,-1,2132,2380,-1,2904,643,0,-1,0,0
0,0,-1,3037,-1,2133,2381,-1,2905,644,0,-1,0,0
0,0,-1,3038,-1,2134,2382,438,2906,-1,0,-1,0,0
0,0,-1,3039,-1,2134,-1,439,2907,645,0,-1,0,0
0,0,-1,3040,-1,2134,2382,-1,2908,645,0,-1,0,0
0,0,-1,3041,-1,2134,-1,440,2909,645,0,-1,0,0
0,0,-1,3042,-1,2134,-1,441,2909,645,0,-1,0,0
0,0,-1,3043,-1,2135,2383,-1,2910,645,0,-1,0,0
0,0,-1,3044,-1,2136,2384,-1,2911,645,0,-1,0,0
0,0,-1,3045,-1,2137,2385,-1,2912,645,0,-1,0,0
0,0,-1,3046,-1,2138,-1,442,2913,645,0,-1,0,0
0,0,-1,3047,-1,2139,2386,-1,2914,645,0,-1,0,0
0,0,-1,3048,-1,2139,2387,-1,2915,645,0,-1,0,0
0,0,-1,3049,-1,2139,2388,-1,2916,645,0,-1,0,0
0,0,-1,3050,-1,2140,2389,-1,2917,645,0,-1,0,0
0,0,-1,3051,-1,2141,2390,-1,2918,645,0,-1,0,0
0,0,-1,3052,-1,2142,2391,443,2919,645,0,-1,0,0
0,0,-1,3053,-1,2143,2391,-1,2920,-1,0,-1,0,0
0,0,-1,3054,-1,2144,2392,-1,2921,646,0,-1,0,0
0,0,-1,3055,-1,2145,2393,-1,2922,647,0,-1,0,0
0,0,-1,3056,-1,2145,2394,-1,2923,647,0,-1,0,0
0,0,-1,3057,-1,2146,2395,-1,2924,-1,0,-1,0,0
0,0,-1,3058,-1,2147,2396,-1,2925,647,0,-1,0,0
0,0,-1,3059,-1,2148,2397,-1,2926,647,0,-1,0,0
0,0,-1,3060,-1,2149,2398,-1,2927,-1,0,-1,0,0
0,0,-1,3061,-1,2150,2399,-1,2928,647,0,-1,0,0
0,0,-1,3062,-1,2150,2400,-1,2929,647,0,-1,0,0
0,0,-1,3063,-1,2151,2401,-1,2930,-1,0,-1,0,0
0,0,-1,3064,-1,2152,2402,-1,2931,647,0,-1,0,0
0,0,-1,3065,-1,2153,-1,-1,2932,-1,0,-1,0,0
0,0,-1,3066,-1,2153,2403,-1,2933,647,0,-1,0,0
0,0,-1,3067,-1,2154,2404,-1,2934,647,0,-1,0,0
0,0,-1,3068,-1,2155,2405,-1,2935,647,0,-1,0,0
0,0,-1,3069,-1,2156,-1,444,2936,-1,0,-1,0,0
0,0,-1,3070,-1,2156,2405,-1,2937,648,0,-1,0,0
0,0,-1,3071,-1,2157,2405,-1,2938,649,0,-1,0,0
