startdate,enddate,location,offers
3657,2426,-1,-1
3658,2427,-1,-1
3659,-1,-1,-1
3660,2428,-1,-1
3661,2429,-1,-1
3662,-1,-1,-1
3663,-1,-1,-1
3664,-1,-1,-1
3665,2430,-1,-1
3666,2431,-1,-1
3667,2432,-1,-1
3668,-1,-1,-1
3669,-1,-1,-1
3670,2433,-1,-1
3671,-1,-1,-1
3672,2434,-1,-1
3673,2435,-1,-1
3674,2436,-1,-1
3675,2437,-1,-1
3676,-1,-1,-1
3677,2438,-1,-1
3678,-1,-1,-1
3679,-1,-1,-1
3680,2439,-1,-1
3681,2440,-1,-1
3682,2441,-1,-1
3683,-1,-1,-1
3684,-1,-1,-1
3685,2442,-1,-1
3686,2443,-1,-1
3687,2444,-1,-1
3688,-1,-1,-1
3689,2445,-1,-1
3690,2446,-1,-1
3691,2447,-1,-1
3692,-1,-1,-1
3693,-1,-1,-1
3694,2448,-1,-1
3695,2449,-1,-1
3696,-1,-1,-1
3697,2450,-1,-1
3698,-1,-1,-1
3699,-1,-1,-1
3700,2451,-1,-1
3701,2452,-1,-1
3702,2453,-1,-1
3703,2454,-1,-1
3704,-1,-1,-1
3705,2455,-1,-1
3706,2456,-1,-1
3707,2457,-1,-1
3708,2458,-1,-1
3709,-1,-1,-1
3710,-1,-1,-1
3711,-1,-1,-1
3712,2459,-1,-1
3713,-1,-1,-1
3714,2460,-1,-1
3715,-1,-1,-1
3716,2461,-1,-1
3717,-1,-1,-1
3718,2462,-1,-1
3719,2463,-1,-1
3720,2464,-1,-1
3721,-1,-1,-1
3722,2465,-1,-1
3723,2466,-1,-1
3724,2467,-1,-1
3725,-1,-1,-1
3726,-1,-1,-1
3727,2468,-1,-1
3728,2469,-1,-1
3729,-1,-1,-1
3730,2470,-1,-1
3731,2471,-1,-1
3732,-1,-1,-1
3733,-1,-1,-1
3734,-1,-1,-1
3735,2472,-1,-1
3736,2473,-1,-1
3737,2474,-1,-1
3738,-1,-1,-1
3739,2475,-1,-1
3740,2476,-1,-1
3741,2477,-1,-1
3742,2478,-1,-1
3743,-1,-1,-1
3744,2479,-1,-1
3745,2480,-1,-1
3746,2481,-1,-1
3747,2482,-1,-1
3748,2483,-1,-1
3749,-1,-1,-1
3750,-1,-1,-1
3751,2484,-1,-1
3752,2485,-1,-1
3753,2486,-1,-1
3754,2487,-1,-1
3755,2488,-1,-1
3756,2489,-1,-1
3757,2490,-1,-1
3758,2491,-1,-1
3759,-1,-1,-1
3760,2492,-1,-1
3761,2493,-1,-1
3762,2494,-1,-1
3763,2495,-1,-1
3764,-1,-1,-1
3765,2496,-1,-1
3766,-1,-1,-1
3767,-1,-1,-1
3768,2497,-1,-1
3769,2498,-1,-1
3770,2499,-1,-1
3771,2500,-1,-1
3772,2501,-1,-1
3773,2502,-1,-1
3774,2503,-1,-1
3775,2504,-1,-1
3776,2505,-1,-1
3777,2506,-1,-1
3778,2507,-1,-1
3779,2508,-1,-1
3780,2509,-1,-1
3781,2510,-1,-1
3782,-1,-1,-1
3783,2511,-1,-1
3784,-1,-1,-1
3785,2512,-1,-1
3786,-1,-1,-1
3787,2513,-1,-1
3788,2514,-1,-1
3789,2515,-1,-1
3790,-1,-1,-1
3791,-1,-1,-1
3792,-1,-1,-1
3793,-1,-1,-1
3794,2516,-1,-1
3795,2517,-1,-1
3796,2518,-1,-1
3797,2519,-1,-1
3798,2520,-1,-1
3799,2521,-1,-1
3800,2522,-1,-1
3801,2523,-1,-1
3802,2524,-1,-1
3803,2525,-1,-1
3804,2526,-1,-1
3805,2527,-1,-1
3806,2528,-1,-1
3807,2529,-1,-1
3808,2530,-1,-1
3809,2531,-1,-1
3810,-1,-1,-1
3811,2532,-1,-1
3812,-1,-1,-1
3813,2533,-1,-1
3814,2534,-1,-1
3815,2535,-1,-1
3816,2536,-1,-1
3817,2537,-1,-1
3818,-1,-1,-1
3819,-1,-1,-1
3820,-1,-1,-1
3821,2538,-1,-1
3822,2539,-1,-1
3823,2540,-1,-1
3824,2541,-1,-1
3825,2542,-1,-1
3826,2543,-1,-1
3827,2544,-1,-1
3828,2545,-1,-1
3829,2546,-1,-1
3830,-1,-1,-1
3831,2547,-1,-1
3832,2548,-1,-1
3833,2549,-1,-1
3834,-1,-1,-1
3835,2550,-1,-1
3836,-1,-1,-1
3837,2551,-1,-1
3838,2552,-1,-1
3839,2553,-1,-1
3840,2554,-1,-1
3841,2555,-1,-1
3842,2556,-1,-1
3843,2557,-1,-1
3844,-1,-1,-1
3845,-1,-1,-1
3846,-1,-1,-1
3847,2558,-1,-1
3848,-1,-1,-1
3849,-1,-1,-1
3850,2559,-1,-1
3851,2560,-1,-1
3852,2561,-1,-1
3853,-1,-1,-1
3854,2562,-1,-1
3855,-1,-1,-1
3856,-1,-1,-1
3857,-1,-1,-1
3858,2563,-1,-1
3859,-1,-1,-1
3860,2564,-1,-1
3861,2565,-1,-1
3862,2566,-1,-1
3863,-1,-1,-1
3864,2567,-1,-1
3865,2568,-1,-1
3866,2569,-1,-1
3867,-1,-1,-1
3868,2570,-1,-1
3869,2571,-1,-1
3870,2572,-1,-1
3871,-1,-1,-1
3872,-1,-1,-1
3873,2573,-1,-1
3874,-1,-1,-1
3875,2574,-1,-1
3876,2575,-1,-1
3877,2576,-1,-1
3878,2577,-1,-1
3879,2578,-1,-1
3880,2579,-1,-1
3881,2580,-1,-1
3882,2581,-1,-1
3883,-1,-1,-1
3884,-1,-1,-1
3885,-1,-1,-1
3886,2582,-1,-1
3887,-1,-1,-1
3888,-1,-1,-1
3889,2583,-1,-1
3890,2584,-1,-1
3891,2585,-1,-1
3892,2586,-1,-1
3893,2587,-1,-1
3894,2588,-1,-1
3895,2589,-1,-1
3896,2590,-1,-1
3897,-1,-1,-1
3898,-1,-1,-1
3899,2591,-1,-1
3900,2592,-1,-1
3901,2593,-1,-1
3902,-1,-1,-1
3903,-1,-1,-1
3904,2594,-1,-1
3905,2595,-1,-1
3906,2596,-1,-1
3907,2597,-1,-1
3908,-1,-1,-1
3909,-1,-1,-1
3910,2598,-1,-1
3911,2599,-1,-1
3912,2600,-1,-1
3913,-1,-1,-1
3914,2601,-1,-1
3915,2602,-1,-1
3916,2603,-1,-1
3917,2604,-1,-1
3918,2605,-1,-1
3919,-1,-1,-1
3920,-1,-1,-1
3921,-1,-1,-1
3922,2606,-1,-1
3923,2607,-1,-1
3924,2608,-1,-1
3925,2609,-1,-1
3926,-1,-1,-1
3927,2610,-1,-1
3928,2611,-1,-1
3929,2612,-1,-1
3930,-1,-1,-1
3931,-1,-1,-1
3932,2613,-1,-1
3933,2614,-1,-1
3934,2615,-1,-1
3935,2616,-1,-1
3936,-1,-1,-1
3937,2617,-1,-1
3938,-1,-1,-1
3939,2618,-1,-1
3940,2619,-1,-1
3941,-1,-1,-1
3942,2620,-1,-1
3943,-1,-1,-1
3944,2621,-1,-1
3945,-1,-1,-1
3946,2622,-1,-1
3947,2623,-1,-1
3948,-1,-1,-1
3949,2624,-1,-1
3950,-1,-1,-1
3951,-1,-1,-1
3952,2625,-1,-1
3953,2626,-1,-1
3954,2627,-1,-1
3955,2628,-1,-1
3956,2629,-1,-1
3957,-1,-1,-1
3958,2630,-1,-1
3959,-1,-1,-1
3960,-1,-1,-1
3961,2631,-1,-1
3962,2632,-1,-1
3963,2633,-1,-1
3964,2634,-1,-1
3965,2635,-1,-1
3966,2636,-1,-1
3967,2637,-1,-1
3968,2638,-1,-1
3969,-1,-1,-1
3970,-1,-1,-1
3971,2639,-1,-1
3972,2640,-1,-1
3973,2641,-1,-1
3974,2642,-1,-1
3975,-1,-1,-1
3976,2643,-1,-1
3977,-1,-1,-1
3978,-1,-1,-1
3979,2644,-1,-1
3980,2645,-1,-1
3981,2646,-1,-1
3982,2647,-1,-1
3983,-1,-1,-1
3984,2648,-1,-1
3985,2649,-1,-1
3986,2650,-1,-1
3987,2651,-1,-1
3988,2652,-1,-1
3989,-1,-1,-1
3990,2653,-1,-1
3991,-1,-1,-1
3992,-1,-1,-1
3993,-1,-1,-1
3994,2654,-1,-1
3995,-1,-1,-1
3996,2655,-1,-1
3997,2656,-1,-1
3998,2657,-1,-1
3999,-1,-1,-1
4000,2658,-1,-1
4001,-1,-1,-1
4002,2659,-1,-1
4003,2660,-1,-1
4004,2661,-1,-1
4005,2662,-1,-1
4006,2663,-1,-1
4007,2664,-1,-1
4008,2665,-1,-1
4009,2666,-1,-1
4010,-1,-1,-1
4011,2667,-1,-1
4012,-1,-1,-1
4013,2668,-1,-1
4014,-1,-1,-1
4015,2669,-1,-1
4016,-1,-1,-1
4017,2670,-1,-1
4018,2671,-1,-1
4019,-1,-1,-1
4020,2672,-1,-1
4021,2673,-1,-1
4022,2674,-1,-1
4023,2675,-1,-1
4024,-1,-1,-1
4025,2676,-1,-1
4026,2677,-1,-1
4027,2678,-1,-1
4028,2679,-1,-1
4029,2680,-1,-1
4030,2681,-1,-1
4031,-1,-1,-1
4032,2682,-1,-1
4033,2683,-1,-1
4034,-1,-1,-1
4035,2684,-1,-1
4036,-1,-1,-1
4037,-1,-1,-1
4038,2685,-1,-1
4039,2686,-1,-1
4040,2687,-1,-1
4041,2688,-1,-1
4042,2689,-1,-1
4043,2690,-1,-1
4044,2691,-1,-1
4045,2692,-1,-1
4046,2693,-1,-1
4047,-1,-1,-1
4048,2694,-1,-1
4049,2695,-1,-1
4050,-1,-1,-1
4051,2696,-1,-1
4052,2697,-1,-1
4053,2698,-1,-1
4054,-1,-1,-1
4055,2699,-1,-1
4056,-1,-1,-1
4057,-1,-1,-1
4058,2700,-1,-1
4059,2701,-1,-1
4060,-1,-1,-1
4061,-1,-1,-1
4062,2702,-1,-1
4063,2703,-1,-1
4064,-1,-1,-1
4065,2704,-1,-1
4066,2705,-1,-1
4067,2706,-1,-1
4068,2707,-1,-1
4069,-1,-1,-1
4070,-1,-1,-1
4071,2708,-1,-1
4072,-1,-1,-1
4073,2709,-1,-1
4074,2710,-1,-1
4075,2711,-1,-1
4076,-1,-1,-1
4077,2712,-1,-1
4078,2713,-1,-1
4079,2714,-1,-1
4080,-1,-1,-1
4081,-1,-1,-1
4082,2715,-1,-1
4083,2716,-1,-1
4084,-1,-1,-1
4085,2717,-1,-1
4086,2718,-1,-1
4087,2719,-1,-1
4088,-1,-1,-1
4089,2720,-1,-1
4090,2721,-1,-1
4091,-1,-1,-1
4092,2722,-1,-1
4093,2723,-1,-1
4094,-1,-1,-1
4095,2724,-1,-1
4096,2725,-1,-1
4097,-1,-1,-1
4098,2726,-1,-1
4099,2727,-1,-1
4100,2728,-1,-1
4101,-1,-1,-1
4102,2729,-1,-1
4103,-1,-1,-1
4104,2730,-1,-1
4105,2731,-1,-1
4106,-1,-1,-1
4107,2732,-1,-1
4108,-1,-1,-1
4109,2733,-1,-1
4110,2734,-1,-1
4111,2735,-1,-1
4112,-1,-1,-1
4113,-1,-1,-1
4114,2736,-1,-1
4115,-1,-1,-1
4116,-1,-1,-1
4117,2737,-1,-1
4118,2738,-1,-1
4119,2739,-1,-1
4120,2740,-1,-1
4121,2741,-1,-1
4122,-1,-1,-1
4123,2742,-1,-1
4124,2743,-1,-1
4125,-1,-1,-1
4126,2744,-1,-1
4127,2745,-1,-1
4128,2746,-1,-1
4129,2747,-1,-1
4130,2748,-1,-1
4131,2749,-1,-1
4132,2750,-1,-1
4133,-1,-1,-1
4134,2751,-1,-1
4135,2752,-1,-1
4136,-1,-1,-1
4137,2753,-1,-1
4138,2754,-1,-1
4139,2755,-1,-1
4140,2756,-1,-1
4141,2757,-1,-1
4142,2758,-1,-1
4143,2759,-1,-1
4144,2760,-1,-1
4145,2761,-1,-1
4146,-1,-1,-1
4147,2762,-1,-1
4148,2763,-1,-1
4149,2764,-1,-1
4150,2765,-1,-1
4151,2766,-1,-1
4152,2767,-1,-1
4153,2768,-1,-1
4154,2769,-1,-1
4155,2770,-1,-1
4156,2771,-1,-1
4157,-1,-1,-1
4158,2772,-1,-1
4159,2773,-1,-1
4160,2774,-1,-1
4161,2775,-1,-1
4162,-1,-1,-1
4163,2776,-1,-1
4164,-1,-1,-1
4165,2777,-1,-1
4166,-1,-1,-1
4167,2778,-1,-1
4168,2779,-1,-1
4169,2780,-1,-1
4170,-1,-1,-1
4171,-1,-1,-1
4172,2781,-1,-1
4173,2782,-1,-1
4174,2783,-1,-1
4175,-1,-1,-1
4176,-1,-1,-1
4177,2784,-1,-1
4178,-1,-1,-1
4179,-1,-1,-1
4180,2785,-1,-1
4181,2786,-1,-1
4182,2787,-1,-1
4183,2788,-1,-1
4184,-1,-1,-1
4185,-1,-1,-1
4186,2789,-1,-1
4187,-1,-1,-1
4188,2790,-1,-1
4189,-1,-1,-1
4190,-1,-1,-1
4191,2791,-1,-1
4192,2792,-1,-1
4193,2793,-1,-1
4194,2794,-1,-1
4195,2795,-1,-1
4196,-1,-1,-1
4197,2796,-1,-1
4198,2797,-1,-1
4199,-1,-1,-1
4200,2798,-1,-1
4201,2799,-1,-1
4202,2800,-1,-1
4203,-1,-1,-1
4204,2801,-1,-1
4205,2802,-1,-1
4206,2803,-1,-1
4207,2804,-1,-1
4208,2805,-1,-1
4209,2806,-1,-1
4210,2807,-1,-1
4211,-1,-1,-1
4212,2808,-1,-1
4213,-1,-1,-1
4214,2809,-1,-1
4215,-1,-1,-1
4216,-1,-1,-1
4217,2810,-1,-1
4218,2811,-1,-1
4219,-1,-1,-1
4220,2812,-1,-1
4221,-1,-1,-1
4222,2813,-1,-1
4223,2814,-1,-1
4224,2815,-1,-1
4225,2816,-1,-1
4226,2817,-1,-1
4227,-1,-1,-1
4228,-1,-1,-1
4229,2818,-1,-1
4230,2819,-1,-1
4231,-1,-1,-1
4232,2820,-1,-1
4233,2821,-1,-1
4234,2822,-1,-1
4235,2823,-1,-1
4236,-1,-1,-1
4237,2824,-1,-1
4238,2825,-1,-1
4239,2826,-1,-1
4240,-1,-1,-1
4241,2827,-1,-1
4242,-1,-1,-1
4243,2828,-1,-1
4244,-1,-1,-1
4245,2829,-1,-1
4246,2830,-1,-1
4247,-1,-1,-1
4248,-1,-1,-1
4249,2831,-1,-1
4250,2832,-1,-1
4251,2833,-1,-1
4252,2834,-1,-1
4253,2835,-1,-1
4254,2836,-1,-1
4255,-1,-1,-1
4256,2837,-1,-1
4257,2838,-1,-1
4258,2839,-1,-1
4259,-1,-1,-1
4260,-1,-1,-1
4261,2840,-1,-1
4262,-1,-1,-1
4263,-1,-1,-1
4264,-1,-1,-1
4265,2841,-1,-1
4266,2842,-1,-1
4267,2843,-1,-1
4268,-1,-1,-1
4269,2844,-1,-1
4270,-1,-1,-1
4271,2845,-1,-1
4272,2846,-1,-1
4273,2847,-1,-1
4274,2848,-1,-1
4275,2849,-1,-1
4276,2850,-1,-1
4277,2851,-1,-1
4278,-1,-1,-1
4279,2852,-1,-1
4280,2853,-1,-1
4281,2854,-1,-1
4282,2855,-1,-1
4283,2856,-1,-1
4284,-1,-1,-1
4285,2857,-1,-1
4286,2858,-1,-1
4287,2859,-1,-1
4288,2860,-1,-1
4289,2861,-1,-1
4290,2862,-1,-1
4291,2863,-1,-1
4292,2864,-1,-1
4293,2865,-1,-1
4294,-1,-1,-1
4295,2866,-1,-1
4296,2867,-1,-1
4297,-1,-1,-1
4298,-1,-1,-1
4299,2868,-1,-1
4300,2869,-1,-1
4301,-1,-1,-1
4302,2870,-1,-1
4303,-1,-1,-1
4304,2871,-1,-1
4305,2872,-1,-1
4306,2873,-1,-1
4307,2874,-1,-1
4308,2875,-1,-1
4309,2876,-1,-1
4310,-1,-1,-1
4311,2877,-1,-1
4312,2878,-1,-1
4313,2879,-1,-1
4314,2880,-1,-1
4315,2881,-1,-1
4316,-1,-1,-1
4317,-1,-1,-1
4318,2882,-1,-1
4319,2883,-1,-1
4320,2884,-1,-1
4321,2885,-1,-1
4322,2886,-1,-1
4323,2887,-1,-1
4324,2888,-1,-1
4325,-1,-1,-1
4326,2889,-1,-1
4327,2890,-1,-1
4328,2891,-1,-1
4329,-1,-1,-1
4330,2892,-1,-1
4331,2893,-1,-1
4332,-1,-1,-1
4333,-1,-1,-1
4334,2894,-1,-1
4335,2895,-1,-1
4336,-1,-1,-1
4337,-1,-1,-1
4338,2896,-1,-1
4339,2897,-1,-1
4340,2898,-1,-1
4341,-1,-1,-1
4342,2899,-1,-1
4343,2900,-1,-1
4344,2901,-1,-1
4345,2902,-1,-1
4346,2903,-1,-1
4347,2904,-1,-1
4348,2905,-1,-1
4349,2906,-1,-1
4350,-1,-1,-1
4351,-1,-1,-1
4352,-1,-1,-1
4353,-1,-1,-1
4354,2907,-1,-1
4355,2908,-1,-1
4356,2909,-1,-1
4357,-1,-1,-1
4358,2910,-1,-1
4359,2911,-1,-1
4360,-1,-1,-1
4361,2912,-1,-1
4362,-1,-1,-1
4363,2913,-1,-1
4364,2914,-1,-1
4365,2915,-1,-1
4366,-1,-1,-1
4367,-1,-1,-1
4368,2916,-1,-1
4369,2917,-1,-1
4370,2918,-1,-1
4371,2919,-1,-1
4372,2920,-1,-1
4373,2921,-1,-1
4374,-1,-1,-1
4375,2922,-1,-1
4376,2923,-1,-1
4377,2924,-1,-1
4378,2925,-1,-1
4379,-1,-1,-1
4380,2926,-1,-1
4381,-1,-1,-1
4382,-1,-1,-1
4383,2927,-1,-1
4384,2928,-1,-1
4385,-1,-1,-1
4386,-1,-1,-1
4387,2929,-1,-1
4388,2930,-1,-1
4389,2931,-1,-1
4390,2932,-1,-1
4391,2933,-1,-1
4392,2934,-1,-1
4393,-1,-1,-1
4394,2935,-1,-1
4395,2936,-1,-1
4396,-1,-1,-1
4397,2937,-1,-1
4398,-1,-1,-1
4399,2938,-1,-1
4400,-1,-1,-1
4401,2939,-1,-1
4402,2940,-1,-1
4403,-1,-1,-1
4404,2941,-1,-1
4405,2942,-1,-1
4406,2943,-1,-1
4407,2944,-1,-1
4408,-1,-1,-1
4409,2945,-1,-1
4410,2946,-1,-1
4411,2947,-1,-1
4412,2948,-1,-1
4413,-1,-1,-1
4414,2949,-1,-1
4415,2950,-1,-1
4416,2951,-1,-1
4417,2952,-1,-1
4418,2953,-1,-1
4419,2954,-1,-1
4420,2955,-1,-1
4421,2956,-1,-1
4422,2957,-1,-1
4423,2958,-1,-1
4424,2959,-1,-1
4425,2960,-1,-1
4426,2961,-1,-1
4427,2962,-1,-1
4428,-1,-1,-1
4429,2963,-1,-1
4430,-1,-1,-1
4431,-1,-1,-1
4432,-1,-1,-1
4433,2964,-1,-1
4434,2965,-1,-1
4435,2966,-1,-1
4436,2967,-1,-1
4437,-1,-1,-1
4438,2968,-1,-1
4439,2969,-1,-1
4440,-1,-1,-1
4441,2970,-1,-1
4442,2971,-1,-1
4443,2972,-1,-1
4444,-1,-1,-1
4445,2973,-1,-1
4446,2974,-1,-1
4447,2975,-1,-1
4448,-1,-1,-1
4449,-1,-1,-1
4450,2976,-1,-1
4451,2977,-1,-1
4452,-1,-1,-1
4453,2978,-1,-1
4454,-1,-1,-1
4455,2979,-1,-1
4456,2980,-1,-1
4457,2981,-1,-1
4458,2982,-1,-1
4459,-1,-1,-1
4460,-1,-1,-1
4461,-1,-1,-1
4462,-1,-1,-1
4463,2983,-1,-1
4464,2984,-1,-1
4465,2985,-1,-1
4466,2986,-1,-1
4467,-1,-1,-1
4468,2987,-1,-1
4469,2988,-1,-1
4470,-1,-1,-1
4471,2989,-1,-1
4472,-1,-1,-1
4473,2990,-1,-1
4474,2991,-1,-1
4475,2992,-1,-1
4476,2993,-1,-1
4477,-1,-1,-1
4478,2994,-1,-1
4479,2995,-1,-1
4480,-1,-1,-1
4481,-1,-1,-1
4482,2996,-1,-1
4483,2997,-1,-1
4484,-1,-1,-1
4485,2998,-1,-1
4486,2999,-1,-1
4487,3000,-1,-1
4488,-1,-1,-1
4489,-1,-1,-1
4490,3001,-1,-1
4491,3002,-1,-1
4492,3003,-1,-1
4493,3004,-1,-1
4494,3005,-1,-1
4495,3006,-1,-1
4496,3007,-1,-1
4497,3008,-1,-1
4498,-1,-1,-1
4499,3009,-1,-1
4500,3010,-1,-1
4501,3011,-1,-1
4502,3012,-1,-1
4503,3013,-1,-1
4504,3014,-1,-1
4505,3015,-1,-1
4506,3016,-1,-1
4507,-1,-1,-1
4508,3017,-1,-1
4509,-1,-1,-1
4510,3018,-1,-1
4511,3019,-1,-1
4512,3020,-1,-1
4513,3021,-1,-1
4514,3022,-1,-1
4515,-1,-1,-1
4516,3023,-1,-1
4517,3024,-1,-1
4518,-1,-1,-1
4519,-1,-1,-1
4520,-1,-1,-1
4521,-1,-1,-1
4522,-1,-1,-1
4523,-1,-1,-1
4524,3025,-1,-1
4525,3026,-1,-1
4526,3027,-1,-1
4527,-1,-1,-1
4528,3028,-1,-1
4529,-1,-1,-1
4530,-1,-1,-1
4531,3029,-1,-1
4532,-1,-1,-1
4533,3030,-1,-1
4534,-1,-1,-1
4535,-1,-1,-1
4536,3031,-1,-1
4537,3032,-1,-1
4538,3033,-1,-1
4539,3034,-1,-1
4540,-1,-1,-1
4541,-1,-1,-1
4542,3035,-1,-1
4543,-1,-1,-1
4544,3036,-1,-1
4545,3037,-1,-1
4546,-1,-1,-1
4547,3038,-1,-1
4548,-1,-1,-1
4549,-1,-1,-1
4550,3039,-1,-1
4551,-1,-1,-1
4552,3040,-1,-1
4553,-1,-1,-1
4554,3041,-1,-1
4555,3042,-1,-1
4556,-1,-1,-1
4557,-1,-1,-1
4558,3043,-1,-1
4559,3044,-1,-1
4560,-1,-1,-1
4561,3045,-1,-1
4562,3046,-1,-1
4563,-1,-1,-1
4564,-1,-1,-1
4565,3047,-1,-1
4566,-1,-1,-1
4567,3048,-1,-1
4568,3049,-1,-1
4569,3050,-1,-1
4570,-1,-1,-1
4571,-1,-1,-1
4572,3051,-1,-1
4573,-1,-1,-1
4574,3052,-1,-1
4575,3053,-1,-1
4576,-1,-1,-1
4577,3054,-1,-1
4578,-1,-1,-1
4579,-1,-1,-1
4580,3055,-1,-1
4581,-1,-1,-1
4582,3056,-1,-1
4583,-1,-1,-1
4584,3057,-1,-1
4585,3058,-1,-1
4586,3059,-1,-1
4587,3060,-1,-1
4588,3061,-1,-1
4589,3062,-1,-1
4590,3063,-1,-1
4591,3064,-1,-1
4592,3065,-1,-1
4593,-1,-1,-1
4594,3066,-1,-1
4595,-1,-1,-1
4596,3067,-1,-1
4597,3068,-1,-1
4598,-1,-1,-1
4599,3069,-1,-1
4600,3070,-1,-1
4601,3071,-1,-1
4602,3072,-1,-1
4603,3073,-1,-1
4604,3074,-1,-1
4605,-1,-1,-1
4606,3075,-1,-1
4607,-1,-1,-1
4608,-1,-1,-1
4609,3076,-1,-1
4610,3077,-1,-1
4611,3078,-1,-1
4612,3079,-1,-1
4613,3080,-1,-1
4614,3081,-1,-1
4615,3082,-1,-1
4616,3083,-1,-1
4617,3084,-1,-1
4618,3085,-1,-1
4619,3086,-1,-1
4620,-1,-1,-1
4621,3087,-1,-1
4622,3088,-1,-1
4623,3089,-1,-1
4624,-1,-1,-1
4625,3090,-1,-1
4626,3091,-1,-1
4627,-1,-1,-1
4628,-1,-1,-1
4629,3092,-1,-1
4630,3093,-1,-1
4631,3094,-1,-1
4632,3095,-1,-1
4633,3096,-1,-1
4634,3097,-1,-1
4635,-1,-1,-1
4636,3098,-1,-1
4637,3099,-1,-1
4638,3100,-1,-1
4639,3101,-1,-1
4640,3102,-1,-1
4641,3103,-1,-1
4642,-1,-1,-1
4642,-1,-1,-1
4643,-1,-1,-1
4644,3104,-1,-1
4645,-1,-1,-1
4646,3105,-1,-1
4647,3106,-1,-1
4648,3107,-1,-1
4649,3108,-1,-1
4650,-1,-1,-1
4651,-1,-1,-1
4652,3109,-1,-1
4653,-1,-1,-1
4654,3110,-1,-1
4655,3111,-1,-1
4656,3112,-1,-1
4657,3113,-1,-1
4658,3114,-1,-1
4659,-1,-1,-1
4660,3115,-1,-1
4661,3116,-1,-1
4662,3117,-1,-1
4663,3118,-1,-1
4664,-1,-1,-1
4665,3119,-1,-1
4666,-1,-1,-1
4667,3120,-1,-1
4668,3121,-1,-1
4669,-1,-1,-1
4670,3122,-1,-1
4671,3123,-1,-1
4672,3124,-1,-1
4673,-1,-1,-1
4674,3125,-1,-1
4675,3126,-1,-1
4676,3127,-1,-1
4677,-1,-1,-1
4678,-1,-1,-1
4679,3128,-1,-1
4680,-1,-1,-1
4681,3129,-1,-1
4682,-1,-1,-1
4683,3130,-1,-1
4684,-1,-1,-1
4685,3131,-1,-1
4686,3132,-1,-1
4687,3133,-1,-1
4688,-1,-1,-1
4689,3134,-1,-1
4690,3135,-1,-1
4691,3136,-1,-1
4692,3137,-1,-1
4693,-1,-1,-1
4694,-1,-1,-1
4695,3138,-1,-1
4696,3139,-1,-1
4697,3140,-1,-1
4698,3141,-1,-1
4699,3142,-1,-1
4700,3143,-1,-1
4701,-1,-1,-1
4702,3144,-1,-1
4703,-1,-1,-1
4704,3145,-1,-1
4705,-1,-1,-1
4706,3146,-1,-1
4707,3147,-1,-1
4708,3148,-1,-1
4709,3149,-1,-1
4710,3150,-1,-1
4711,-1,-1,-1
4712,3151,-1,-1
4713,3152,-1,-1
4714,3153,-1,-1
4715,3154,-1,-1
4716,3155,-1,-1
4717,3156,-1,-1
4718,3157,-1,-1
4719,3158,-1,-1
4720,3159,-1,-1
4721,3160,-1,-1
4722,3161,-1,-1
4723,3162,-1,-1
4724,-1,-1,-1
4725,3163,-1,-1
4726,3164,-1,-1
4727,-1,-1,-1
4728,3165,-1,-1
4729,3166,-1,-1
4730,-1,-1,-1
4731,-1,-1,-1
4732,3167,-1,-1
4733,3168,-1,-1
4734,3169,-1,-1
4735,3170,-1,-1
4736,3171,-1,-1
4737,3172,-1,-1
4738,-1,-1,-1
4739,3173,-1,-1
4740,3174,-1,-1
4741,3175,-1,-1
4742,3176,-1,-1
4743,3177,-1,-1
4744,-1,-1,-1
4745,-1,-1,-1
4746,3178,-1,-1
4747,3179,-1,-1
4748,-1,-1,-1
4749,3180,-1,-1
4750,3181,-1,-1
4751,3182,-1,-1
4752,3183,-1,-1
4753,-1,-1,-1
4754,3184,-1,-1
4755,3185,-1,-1
4756,-1,-1,-1
4757,3186,-1,-1
4758,3187,-1,-1
4759,-1,-1,-1
4760,3188,-1,-1
4761,3189,-1,-1
4762,3190,-1,-1
4763,3191,-1,-1
4764,-1,-1,-1
4765,3192,-1,-1
4766,3193,-1,-1
4767,3194,-1,-1
4768,-1,-1,-1
4769,-1,-1,-1
4770,-1,-1,-1
4771,3195,-1,-1
4772,3196,-1,-1
4773,3197,-1,-1
4774,3198,-1,-1
4775,3199,-1,-1
4776,-1,-1,-1
4777,3200,-1,-1
4778,3201,-1,-1
4779,3202,-1,-1
4780,3203,-1,-1
4781,3204,-1,-1
4782,3205,-1,-1
4783,3206,-1,-1
4784,3207,-1,-1
4785,-1,-1,-1
4786,3208,-1,-1
4787,-1,-1,-1
4788,3209,-1,-1
4789,3210,-1,-1
4790,-1,-1,-1
4791,3211,-1,-1
4792,-1,-1,-1
4793,3212,-1,-1
4794,-1,-1,-1
4795,-1,-1,-1
4796,3213,-1,-1
4797,3214,-1,-1
4798,-1,-1,-1
4799,3215,-1,-1
4800,3216,-1,-1
4801,-1,-1,-1
4802,3217,-1,-1
4803,3218,-1,-1
4804,3219,-1,-1
4805,3220,-1,-1
4806,3221,-1,-1
4807,3222,-1,-1
4808,-1,-1,-1
4809,-1,-1,-1
4810,-1,-1,-1
4811,3223,-1,-1
4812,3224,-1,-1
4813,3225,-1,-1
4814,3226,-1,-1
4815,-1,-1,-1
4816,3227,-1,-1
4817,3228,-1,-1
4818,3229,-1,-1
4819,3230,-1,-1
4820,3231,-1,-1
